imageID,"25% of windows have density equal to or less","50% of windows have density equal to or less","75% of windows have density equal to or less","95% of windows have density equal to or less","98% of windows have density equal to or less","100% of windows have density equal to or less"
33RX46D1RXVH625SCIG7UWSYT80X1J,0.0749,0.125,0.2158,0.3627,0.3627,0.3627
33XMDKLTFSU7YK1SQJZ2MPHPZ4ZZCZ,0.0231,0.1411,0.1743,0.233,0.233,0.233
344RGS4J7S874QSQIPH3B5TQWFPMPU,0.0,0.024,0.1218,0.3129,0.3129,0.3129
34B3PHKY7L0QRWI1JO5S4NCKMT3NE1,0.0,0.0333,0.1488,0.1768,0.1768,0.1768
34KQN2TBKTGWLIK008X22C5QD2JSAJ,0.0,0.0002,0.0251,0.097,0.1134,0.1716
34RF8KPUOTU14SPS6MXYXNPWVK1SBB,0.0,0.0,0.0029,0.1834,0.2356,0.2554
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_1,0.0,0.0,0.0337,0.237,0.2554,0.2882
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_2,0.0,0.0,0.0035,0.2235,0.2372,0.2877
34RF8KPUOTU14SPS6MXYXNPWVK7SBH,0.0,0.0,0.0204,0.1156,0.1498,0.2324
34YKDDZP3UMABNHOK8ECJ4FCOZJWHB,0.0979,0.2394,0.3774,0.554,0.554,0.554
3568B45QGKRG3Y1LZDHA1JA6BSCO3E,0.0,0.0,0.1011,0.2051,0.2051,0.2051
3589VT1T2BGMXIVHZGNGS492OQIJN8,0.0,0.0,0.0465,0.2545,0.2787,0.2787
35DAEVU8JHJ10FFZ10EN4CRDQ8F870,0.0,0.0,0.0962,0.1711,0.1871,0.1871
35GRDJC92I6VOWRC3MF6JHNHWWLC7I,0.0,0.0,0.0,0.1877,0.2812,0.4267
35HIM1LU2HRMGPBVQO0P66HG1MBI5I,0.0084,0.0637,0.2203,0.399,0.4309,0.4309
35QUA2ABY634ZYN782PTB2BL5I8EGJ,0.0062,0.0546,0.1046,0.1371,0.1371,0.1371
35QUA2ABZ7MBAB0HZGYJHQ28USWGE7,0.0,0.0,0.0,0.2573,0.4139,0.4139
361LJMRMCQ5CDYJ025B6700NV8CUR4,0.0,0.0685,0.1475,0.3913,0.3913,0.3913
369VX4MEOJAKM0DV8XRK62EAJWKGI1,0.0,0.0,0.0366,0.2648,0.2951,0.2951
36ARV8EEH67U95XPYN59VTZKFJ2VA1,0.0,0.0,0.0439,0.1538,0.1985,0.1985
36FIWAXJH5YZ4NF13JA9L63DO7Z3AS,0.0898,0.1923,0.2929,0.4253,0.4477,0.4477
36HGGQAXL6KTNEA2DMTHLEEUZ4CVBW,0.0653,0.1043,0.2846,0.4343,0.4396,0.5329
36HGGQAXL6L87J29O35QD9YQWSFBVG,0.0073,0.0453,0.0863,0.1263,0.1263,0.1263
36IAL8HYOXSPP9QYVLXZPMFW48E4R6,0.0,0.0183,0.0881,0.1321,0.1321,0.1321
36MWL0IRGCO0L6PQ7W22BBNT0ICOHL,0.0418,0.0787,0.2157,0.2788,0.2788,0.2788
36QDS77QN9NG5USZQM0XMAC2L97HFT,0.0,0.0303,0.3607,0.5452,0.5929,0.5929
36QDS77QN9Y3AP81GU3ZJ983H37HFJ,0.0107,0.0281,0.0647,0.086,0.086,0.086
36R3RQSDPTXRSZ6X7FR6HZHDYAF078,0.0,0.0,0.0429,0.096,0.096,0.096
375FCEJV4GX4B1VR293XJCDD0I7CCJ,0.0667,0.1373,0.2224,0.4064,0.4436,0.4495
375MF9UHMRPR2XWE6NL8JC3TL1HSX9,0.0,0.0,0.0484,0.1368,0.1368,0.1368
37672WDDC2JA93V4O46FCCJ2VAJNM9,0.0,0.0,0.0473,0.1327,0.1327,0.1327
378UBY8FQ61LFCJMHZWZTRZI59A8TB,0.0512,0.1282,0.3469,0.5062,0.5477,0.5477
378UBY8FR7AABMKBM232FCEFT60T8E,0.0,0.0633,0.2149,0.3137,0.428,0.428
379R4POZ46ZM5D7FMP5TH9FBQ7PRXR,0.0,0.0,0.0107,0.0894,0.0894,0.0894
37CCG24EIZSNBY0O0RYFBPCKLTQZRW,0.0,0.0,0.0006,0.042,0.0496,0.0636
37CCG24EIZSNBY0O0RYFBPCKLTQZRW_1,0.0,0.0,0.0024,0.0595,0.0606,0.0606
37CCG24EIZSNBY0O0RYFBPCKLTQZRW_2,0.0,0.0,0.0078,0.0496,0.0595,0.0606
37FXVUXR5NUGX6LAN3N06Z6PNZ6EWN,0.0,0.0,0.035,0.1281,0.1613,0.1613
37NNZ8MO7S6VRHEMSEGUVBLX898EQM,0.0,0.0,0.0211,0.2322,0.3127,0.3406
37QHTW84X0Z4WRFH6C4VHQ7JNTDJDT,0.0,0.0,0.0429,0.3004,0.3004,0.3004
37ZHE2JT1D250TKIB56TICN73UM88S,0.0025,0.0416,0.0759,0.2955,0.2955,0.2955
37ZHE2JT1D250TKIB56TICN73UQ88W,0.0807,0.11,0.154,0.1885,0.1885,0.1885
37ZUGP9H9BONPT0XCKXE3200JPH817,0.0,0.0424,0.0986,0.2967,0.2967,0.2967
37ZUGP9H9BONPT0XCKXE3201JQL81F,0.0,0.0,0.001,0.1829,0.2743,0.2743
38464Y8J3VK9Y56OSLPV9KDIFIGV4J,0.0,0.0099,0.05,0.0821,0.0821,0.0821
389X50RO4VDYCDHURIYQ7760LL5343,0.0,0.0197,0.0579,0.1601,0.1601,0.1601
38DNTK7MFN2OC2PZPWU81IIJXME01H,0.0,0.0,0.0556,0.1032,0.1261,0.1824
38DNTK7MFN34LCW85JTSAD2CXFQ01S,0.0,0.0422,0.0706,0.3374,0.3374,0.3374
38DNTK7MFN3UAZX8DF8S385AB3E10K,0.0,0.0314,0.1054,0.3539,0.4142,0.5091
38FWZZ3ILTDK8ICQRL4PWREV0HIYN7,0.0,0.0211,0.0948,0.1458,0.2189,0.2189
38GRQLZZQQCOARQX7FK2NWOBS4K0CN,0.0,0.0,0.0,0.0409,0.1226,0.276
38IOEK81UIQHG7BFV93TAAEQ3W496W,0.0,0.0354,0.107,0.2842,0.2842,0.2842
38LYNH3Q4ODLGFNEHSAP2J87XNZMGY,0.0,0.0051,0.0245,0.1732,0.1732,0.1732
38LYNH3Q5PUFYTLC9WG1VAJL0LTGM5,0.0415,0.095,0.1573,0.2195,0.2979,0.2979
38MNOT6KWIG21RX6PKH1YJB8VKDT05,0.0,0.0,0.0,0.0287,0.1881,0.335
38MNOT6KWIG21RX6PKH1YJB8VKDT05_1,0.0,0.0,0.0,0.3985,0.3985,0.3985
38MNOT6KWIG21RX6PKH1YJB8VKDT05_2,0.0,0.0,0.0,0.2403,0.4913,0.4913
38NH2CI7ROPJ1MAJ3F139HJ5CPPVU5,0.0,0.0204,0.1288,0.3217,0.3217,0.3217
38NH2CI7SPCMWUJ4T62C2GD654VVUY,0.0,0.0152,0.0575,0.1126,0.232,0.2841
38VQ1AW9T5WCGLEK2ZAP9I6I4O826I,0.0,0.0641,0.3077,0.4111,0.4111,0.4111
390EOHYPK4Q05K2TRHZ1W9N0LW8X3W,0.0,0.0,0.0429,0.1413,0.1413,0.1413
39393HGTI5QMIY6JHIT1M5IIGWJEOF,0.0811,0.2162,0.2682,0.5828,0.5828,0.5828
394TEHR260P29GUZO0UUQSDZ63O65J,0.0,0.0,0.0117,0.0827,0.0827,0.0827
39PLFW4P2L2RPNN40J9QB1XCZ2O4HT,0.0277,0.064,0.1202,0.2426,0.2791,0.3445
39UNKKTVDF8Y9H8JFO9U930XMBHYGJ,0.0,0.0,0.0,0.0,0.0398,0.0565
39UNKKTVDFFX9VEX2EW7RYBUQ2JGYD,0.0,0.0585,0.1539,0.175,0.175,0.175
39VNNFFKK59EW3XI1HP5P046ZAXXVP,0.0,0.0,0.0422,0.1562,0.1709,0.1709
39Y8ZSVZWWM1XMK47AFGQNZOPQQVZE,0.0279,0.0643,0.1119,0.2472,0.2472,0.2472
39Y8ZSVZXXM4Z9DMIL8I9OJZBK9VZ6,0.0,0.0329,0.2041,0.2684,0.2684,0.2684
3AA189Q6B51983MEFLORU493K7KMWE,0.0,0.0,0.0828,0.1982,0.1982,0.1982
3AA189Q6B52Z6L7EV3NS06BHCKRWMY,0.0,0.0122,0.2194,0.3913,0.3913,0.3913
3AA189Q6C6N6C9XRHK508ZBLMH8WM3,0.0,0.0,0.0359,0.2557,0.2657,0.2657
3AA189Q6C6TLNJILLV2LOGYDJT7MWV,0.0,0.0266,0.1065,0.3542,0.3542,0.3542
3AJ89545NQHYX91N7X3ADUYHKVTBEA,0.0167,0.1095,0.1188,0.2998,0.2998,0.2998
3AJ89545NQRFJUS6JU65GFBBEJ7BEW,0.0,0.0,0.0302,0.2573,0.4139,0.4139
3AMAQJSW8I20H10ADEKNBNOAVRROI5,0.0031,0.0239,0.1355,0.1626,0.1626,0.1626
3B9PUZPHFHW5PZT5Q7OV88NG9W6JA5,0.0,0.0,0.0583,0.3004,0.3004,0.3004
3BGEFHL0JHEL8I3UU0A0G1OJRYOJBS,0.0155,0.0614,0.1931,0.3143,0.3536,0.3941
3BHOG8KFNLAK9AB1ZQLEP6Q0T3RR81,0.0867,0.1716,0.3012,0.3051,0.3051,0.3051
3BK5FW2G6MZ18ENS8D29GOXE9AHRCA,0.0,0.01,0.0758,0.17,0.2064,0.2064
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2,0.0,0.0625,0.1467,0.3185,0.3185,0.3185
3BZN229KV5TWHZF32GLR8LCC1TX6DS,0.0,0.0449,0.0655,0.1121,0.1121,0.1121
3C2UN3Y7UJLGZT23JF159R7GHEFMFI,0.0836,0.1624,0.3143,0.3794,0.3794,0.3794
3CF7EZI55RWEYNZ9U956QWWUG93IL2,0.0,0.016,0.0937,0.2178,0.2447,0.2447
3CP9VRCFS74RV9VXRUIMMBYWTQDUEZ,0.0,0.0473,0.0897,0.2,0.2,0.2
3CTCX9NXB5M1LSUM0XPXZV8QE2WLJA,0.0601,0.1297,0.2962,0.5868,0.6875,0.6875
3CTCX9NXC67QIV0KKFDEFSMCFTJJLN,0.0424,0.1828,0.2976,0.4172,0.4172,0.4172
3CVHT3IKUYKSX9WRAWTF52715RU0R4,0.0,0.0615,0.1639,0.1762,0.1762,0.1762
3CYDGW98NMPSZAAQ0W8MOBJZSSBOM6,0.026,0.093,0.1557,0.2834,0.405,0.405
3D00S7P7YG22I1NWJE5APKC40DIEZA,0.0,0.0,0.0592,0.2148,0.2148,0.2148
3D3KZYB02J3NX4IAX3WJJNSJTAYV8O,0.0,0.0816,0.2304,0.2697,0.2697,0.2697
3D3KZYB03KLUXQ4AWC4FKH86OYE8VD,0.0,0.0,0.032,0.2689,0.2689,0.2689
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU,0.0,0.0034,0.1283,0.2662,0.3142,0.3186
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_1,0.0,0.0774,0.1401,0.2251,0.2251,0.2251
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_2,0.0,0.0286,0.1283,0.2912,0.3148,0.3148
3D7N1211O74L32LV8ZFDVQWGH61MAZ,0.0,0.0468,0.1518,0.3599,0.3599,0.3599
3D7N1211P8PBU1MJEXLJFBT15KWAMH,0.0,0.0087,0.0705,0.1413,0.24,0.24
3D8B00U52IVJZWECZOBXRVFXL2U83O,0.0744,0.0998,0.1935,0.296,0.296,0.296
3D8B00U52IVJZWECZOBXRVFYHAV833,0.0,0.0,0.0,0.272,0.3372,0.3538
3DBJK6OC3AF4JLMP40JUKZIT4XNYF3,0.0356,0.0934,0.2185,0.4711,0.5977,0.6329
3DCXWU0MSDB2RCYGDPZ82R371ZGTVX,0.0,0.055,0.0628,0.3325,0.3325,0.3325
3DECMKXKT815JCLN1RI1KKDJDFAMBB,0.0545,0.1649,0.3655,0.4809,0.5349,0.5349
3DHOXWJRSC3OAPE5AL86OV64DJCT3O,0.0,0.0633,0.2149,0.3135,0.428,0.428
3DPZKFEUURUGTQUQB4SOUUG5ZFPI4V,0.0145,0.0581,0.2318,0.3877,0.3877,0.3877
3DPZKFEUVSIPT2ERNEAT4GS1UAKI44,0.0925,0.1825,0.2497,0.2748,0.2748,0.2748
3DXFGU9SKN7P79WJOTN6EK4MLG3EXS,0.0,0.0497,0.0938,0.2465,0.2633,0.2633
3DXFGU9SKNVTS8DGXQ8KL6UJIRCXE8,0.0,0.035,0.128,0.425,0.5765,0.5765
3DXFGU9SLODY46WA7XIQCVBUTMKEXQ,0.0,0.0249,0.2521,0.3617,0.3617,0.3617
3E9JM64F23SDM8DQUQW3OKIR1A0NP8,0.0,0.0813,0.1063,0.3311,0.3311,0.3311
3EGCY5R6XYZQLTGPWNN8D6V7K3JYA2,0.1325,0.1795,0.2191,0.276,0.276,0.276
3EJ1F91ANSU6O8N3S3NGZ4GVCA2IZW,0.0,0.0183,0.0781,0.3068,0.3068,0.3068
3EOZAW7619J5YKCNUIDNV84T8098HV,0.0659,0.205,0.2436,0.4809,0.4809,0.4809
3EOZAW762AHX3MFSNYKKE4EQ4INH8Q,0.0,0.025,0.03,0.571,0.6908,0.7302
3ERG9KP7KAETHL286FNRQ00RYLWCHM,0.0,0.036,0.1264,0.2378,0.2378,0.2378
3EULM6QNGEDGI0DDZ62WA3R8YV4JXB,0.0,0.0,0.0,0.1219,0.1219,0.1219
3EX6YJ62T6GKTDIQJCCYD4JMD62ZJG,0.0,0.0,0.1118,0.1466,0.161,0.161
3EXC7SWSR38EV80UNYXZTOBA3ESHT8,0.0091,0.0295,0.0544,0.1125,0.1125,0.1125
3F0Z1FPMUNUP6TOTMH2XGS6T5GJLYU,0.007,0.0398,0.1007,0.1334,0.1334,0.1334
3F0Z1FPMUNWB7D1EFV5M6IVBAHELYR,0.0,0.0749,0.0963,0.2899,0.2899,0.2899
3F12ASV6AWHSTTB7IFZKMVGLLVZM46,0.0439,0.086,0.163,0.3105,0.3105,0.3105
3F2SNR5B8MKSI92Q9DG0FV11BKO0HL,0.0,0.0125,0.0326,0.0613,0.0814,0.0814
3FKD865UZQBJZ4661LLBINGEMFPMUJ,0.0,0.0296,0.1482,0.3415,0.4543,0.4543
3FKD865UZQBJZ4661LLBINGENHPMUO,0.0,0.0,0.1549,0.2971,0.3409,0.3409
3FKD865UZQG0HB1FDHAJVT0FL3FMUG,0.0,0.0295,0.1246,0.1567,0.1567,0.1567
3FOA7RUSUPLLDDXZNITMB1EHL6FPGL,0.023,0.1431,0.2168,0.3777,0.3777,0.3777
3FQJF6D1R1SUSJ130G368H5I02G92S,0.0,0.0,0.1004,0.2473,0.2473,0.2473
3FQJF6D1S2STVEIP11IICRPWDI892M,0.0,0.038,0.1505,0.274,0.274,0.274
3G2I6FODBC43UCDM72LBPP8Z9I0L60,0.0,0.0185,0.0451,0.1366,0.1366,0.1366
3GAR7VLBJNDRH4HH5ZWWCFRBGXZ4Y9,0.0421,0.1295,0.2212,0.3628,0.3853,0.3853
3GAR7VLBJNEKQVA3XEJQ66MZFEXY4T,0.0,0.0,0.0774,0.1856,0.3913,0.4228
3GBCJUK5C2GRHG97MHYVG9NBQMOPK9,0.0,0.0504,0.1434,0.2223,0.2223,0.2223
3GBCJUK5C2NMDEDWS686X6QI2G8KP3,0.0,0.0197,0.1539,0.1711,0.1711,0.1711
3GC8IVJ10EOCB71QWZ4YFX98VOS9NN,0.0,0.0659,0.1685,0.3384,0.3782,0.3782
3GRRK9BQWRDBESRD36S5634M392PD9,0.0097,0.0406,0.062,0.0737,0.0737,0.0737
3GRRK9BQWRPD54OGKFA4YQ8537VPDJ,0.0,0.0031,0.0199,0.2213,0.2339,0.2339
3GZMSD8U5X9MRGKQIZ546O8UKB695Q,0.0,0.0393,0.1941,0.4485,0.4846,0.4846
3GZMSD8U5X9MRGKQIZ546O8UKC795T,0.0029,0.0615,0.1476,0.3385,0.3582,0.3582
3GZMSD8U6Y8M82W4VRHXFG1G1IS95R,0.0,0.0407,0.1187,0.122,0.122,0.122
3H41Q6XMRNJ731MM548PSMBGOYMG2I,0.0,0.0282,0.1092,0.2708,0.3002,0.3002
3H41Q6XMRNUCK2PCFPR6Y35LJFT2GW,0.0,0.0,0.0196,0.08,0.085,0.085
3H5CSD5832HNKRNN8SDJ6TWED17E80,0.0425,0.1571,0.2372,0.3953,0.4326,0.4326
3H5CSD5832HNKRNN8SDJ6TWL583E8G,0.0,0.0,0.0053,0.3079,0.3313,0.3313
3HBZ8AD97D3GZ7VEBIN9M1728BDNN9,0.0,0.0249,0.0796,0.132,0.132,0.132
3HBZ8AD97D3GZ7VEBIN9M18U9EHNN5,0.0157,0.0386,0.0647,0.1513,0.1831,0.2406
3HL3WX653BXN6QCFW6M6ATC7KPGPQT,0.0545,0.1038,0.1837,0.4348,0.4763,0.4763
3HQI26VRPRS5H4RSBPY2KOCMRQ13R0,0.0,0.0,0.0813,0.1424,0.1424,0.1424
3HVLA9UQN4GKVQOHDHMDH1A7KETU66,0.0,0.0,0.1179,0.2421,0.2594,0.2663
3HYDIS22CWMMEZBE3G64NG7ZMZON5V,0.0,0.0084,0.0907,0.1923,0.1923,0.1923
3HYDIS22DXJRRCQBI3AE9ELUHK15NC,0.0,0.0348,0.0678,0.0966,0.0966,0.0966
3I21NMEA63DY0BA82BXKKSLPMBYSHT,0.0,0.0521,0.1107,0.3192,0.326,0.326
3I21NMEA63DY0BA82BXKKSLPMBYSHT_1,0.0097,0.059,0.134,0.3192,0.326,0.326
3I21NMEA63DY0BA82BXKKSLPMBYSHT_2,0.0,0.0571,0.1885,0.3196,0.326,0.326
3I3RVCR3FK2XEB4GMX9G7IJ2RLH6XI,0.0,0.0004,0.0628,0.1378,0.154,0.154
3I5ZXD44IULX7AZS354F5V5W46GJCA,0.0,0.0,0.0175,0.2639,0.2659,0.2659
3I5ZXD44JV69M8DWVE4I5ER80XVCJX,0.0,0.0045,0.0486,0.1508,0.1791,0.2323
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_1,0.0,0.0087,0.0778,0.2061,0.232,0.232
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_2,0.0,0.0053,0.0497,0.1508,0.2059,0.2323
3I5ZXD44JVHG9J4AOHWFS96B5XBJCP,0.0,0.0,0.0545,0.2367,0.2609,0.2609
3ID43DSF5JBJ2SZGW2H8HR9RGRT5G5,0.0,0.0,0.0229,0.081,0.0847,0.0847
3IE95L92ROOBGIB0W5PPNWUUL5E7M3,0.0,0.0296,0.0476,0.051,0.051,0.051
3IOQH27Z2E4FFLJVR8TNNB4HIMC1IN,0.0,0.0474,0.0857,0.2939,0.2939,0.2939
3IR329NZ7YGB0BGT612CO4BTUIW2K0,0.0,0.0,0.0067,0.0731,0.273,0.4085
3IRUE3ZCDH3J5468JOOGJ1Y2ZWZIC5,0.0183,0.0761,0.2137,0.3078,0.3508,0.3508
3IXQCB6XI8S61DI53P5ICGI2I9BTIR,0.1126,0.1452,0.2474,0.3654,0.3654,0.3654
3J06FGISLU272UJU8S9F5O38AK5K50,0.0,0.0341,0.1189,0.3107,0.3327,0.3327
3J06FGISMVRO4EVZMT2NFJ1KME95KI,0.0,0.0,0.0352,0.2235,0.2235,0.2235
3J567DP9LLBDQUW0322ZJ0FWFWZFPB,0.0,0.0317,0.1158,0.2229,0.2639,0.2639
3J5HEGTZRLQ9SE8SW9LZS2A15OXGGI,0.0,0.0,0.0986,0.1407,0.1789,0.1789
3JCELWMC4PY7J05E7LXQXNDWO6Y3V4,0.0,0.0247,0.0834,0.1475,0.1637,0.2078
3JG2O8WUZH7UTHWSYCP6CNBWVH79WZ,0.0,0.0121,0.0851,0.2063,0.2371,0.2371
3JGBBKK855Q5HY1J6RVO56S97I9J0I,0.0,0.0201,0.0781,0.3068,0.3068,0.3068
3JGLGV9D6KL86TQHYYZCMI0V13JD5Y,0.0,0.0123,0.0727,0.15,0.15,0.15
3JT4BYK2Y4IL1Z22PAHP7P5PI0U2WH,0.0,0.0303,0.0477,0.0614,0.0614,0.0614
3K0G5SYN9K0M6D335K10A1FE8RM8MU,0.0466,0.1533,0.2288,0.5669,0.5929,0.7205
3K0G5SYNALYS7SB8UL3I5RQZNM3M85,0.0117,0.1122,0.1928,0.3309,0.3892,0.3895
3K0T7FOBIJOUXM7ZLBPJYBSGQYWM14,0.0,0.0467,0.1383,0.2781,0.2781,0.2781
3K27O5FVBZ6Y1U1OKHZVRLOYVIWW5C,0.0,0.0012,0.0545,0.1991,0.2622,0.4503
3K3X4GGOSLN6JKEE0NBXYD5PSA6MC7,0.005,0.0704,0.0986,0.2802,0.2802,0.2802
3K3X4GGOSLN6JKEE0NBXYD5PV12MCO,0.0,0.0816,0.2304,0.2697,0.2697,0.2697
3K3X4GGOSLN9WHITSDB41LMDI6SMCK,0.0,0.0665,0.1615,0.2834,0.2834,0.2834
3K9T2ON9ZE5ORLPELXZMHUO84LJMTT,0.0,0.024,0.0822,0.1633,0.1633,0.1633
3KNJI1FZ8L912486RAFQQV3ZEP6NQU,0.0187,0.1437,0.2186,0.4622,0.4622,0.4622
3L4EWVFWCZFLPLXQZ7MWBK7MU2X9OK,0.0,0.0407,0.125,0.1496,0.1496,0.1496
3L8V324VIV0JU2BOPG7PUH68F6NF91,0.0,0.0,0.0219,0.0756,0.0756,0.0756
3L8V324VIVQEQ524CR2N49U2T8GF9N,0.0616,0.1386,0.1759,0.2962,0.2962,0.2962
3LBF4GRVWQC3B97WPKKEJO5WDODDDG,0.0,0.0,0.025,0.1415,0.1415,0.1415
3LBF4GRVWQSB1V8AOKNI47EZJYMDDE,0.0478,0.1879,0.323,0.4659,0.5246,0.5246
3LCM1J6T1CTW3PUN949YD9G6A99CYC,0.0,0.0155,0.0799,0.1124,0.1124,0.1124
3LE9INWSFWFC7U06C7E8H83VJHH0ML,0.0,0.0,0.0,0.1109,0.1109,0.1109
3LJE53CC7VYWE1O3MIQ180XM33HESQ,0.0,0.0,0.0284,0.1048,0.133,0.133
3LLXQSS3GH7EI0TIBFCZBVHJUIM2FF,0.0,0.0452,0.1398,0.2886,0.2886,0.2886
3LLXQSS3GH7EI0TIBFCZBVHJURL2FW,0.0,0.0443,0.1423,0.2886,0.2886,0.2886
3LV0310AAZ0POAIRABRDV0CJ4TWKD9,0.0115,0.0466,0.0939,0.3523,0.3523,0.3523
3LV0310AAZ5BVL06B1AU1YGZUNKDKM,0.0,0.0165,0.1373,0.2498,0.2756,0.3278
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_1,0.0,0.062,0.1826,0.3019,0.3324,0.3324
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_2,0.0,0.0232,0.137,0.2193,0.3003,0.3278
3LV0310AAZ7UO39UCWLZNYY1B3BDKS,0.0067,0.0892,0.1576,0.2437,0.2437,0.2437
3LV0310AB0FIJI1LDLADGNAZ3BMKDF,0.0435,0.1965,0.2652,0.6361,0.6361,0.6361
3LV0310AB0LE2KPSDVZ5QZ931M3DKU,0.0,0.003,0.049,0.2312,0.5514,0.5514
3M35MA94IX9MX6PXAQCG5JTOJ1HNO3,0.0784,0.1624,0.342,0.5589,0.5589,0.5589
3M6KHLIXGO95W4HFFOS373KMUDHIRT,0.0,0.0093,0.0541,0.2066,0.2195,0.2195
3ME56J5KH09H8MTADW07EI1HZMYC6P,0.0,0.0,0.0211,0.1392,0.1392,0.1392
3ME56J5KH0A6OHM7NB7LNJZ2KW86CO,0.0,0.0061,0.0457,0.2158,0.2242,0.2242
3MGKBFT74NRL5KAEINTLHYIV1ONSJ5,0.0,0.0,0.0065,0.1017,0.1017,0.1017
3MHMBB6SGFYXPF5WOO57T0Y1YOLKW9,0.0,0.032,0.0523,0.0953,0.0953,0.0953
3MK14RC5NS9WDGLCZVLGWCZQJ24T6G,0.0,0.0,0.0289,0.1498,0.2393,0.2857
3MK14RC5NS9WDGLCZVLGWCZQJ2BT6N,0.0,0.0002,0.0443,0.155,0.1825,0.2282
3MKP0VNPL180YVBEBVOO0GDECBIJRU,0.0141,0.0159,0.0986,0.12,0.12,0.12
