imageID,"25% of windows have density equal to or less","50% of windows have density equal to or less","75% of windows have density equal to or less","95% of windows have density equal to or less","98% of windows have density equal to or less","100% of windows have density equal to or less"
39Y8ZSVZXXM4Z9DMIL8I9OJZBK9VZ6,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998
3AA189Q6B51983MEFLORU493K7KMWE,0.061,0.061,0.061,0.061,0.061,0.061
3AA189Q6B52Z6L7EV3NS06BHCKRWMY,0.1336,0.1336,0.1336,0.1336,0.1336,0.1336
3AA189Q6C6N6C9XRHK508ZBLMH8WM3,0.0,0.0,0.0,0.0986,0.0986,0.0986
3AA189Q6C6TLNJILLV2LOGYDJT7MWV,0.1076,0.1076,0.1076,0.1076,0.1076,0.1076
3AJ89545NQHYX91N7X3ADUYHKVTBEA,0,0,0,0,0,0
3AJ89545NQRFJUS6JU65GFBBEJ7BEW,0.006,0.006,0.006,0.077,0.077,0.077
3AMAQJSW8I20H10ADEKNBNOAVRROI5,0.0696,0.0696,0.0696,0.0696,0.0696,0.0696
3B9PUZPHFHW5PZT5Q7OV88NG9W6JA5,0.0715,0.0715,0.0715,0.0715,0.0715,0.0715
3BGEFHL0JHEL8I3UU0A0G1OJRYOJBS,0.1164,0.1432,0.1462,0.1462,0.1462,0.1462
3BHOG8KFNLAK9AB1ZQLEP6Q0T3RR81,0,0,0,0,0,0
3BK5FW2G6MZ18ENS8D29GOXE9AHRCA,0.0765,0.0765,0.0765,0.0765,0.0765,0.0765
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2,0.082,0.082,0.082,0.082,0.082,0.082
3BZN229KV5TWHZF32GLR8LCC1TX6DS,0.04,0.04,0.04,0.04,0.04,0.04
3C2UN3Y7UJLGZT23JF159R7GHEFMFI,0.1645,0.1645,0.1645,0.1645,0.1645,0.1645
3CF7EZI55RWEYNZ9U956QWWUG93IL2,0.0442,0.0442,0.0442,0.0735,0.0735,0.0735
3CP9VRCFS74RV9VXRUIMMBYWTQDUEZ,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525
3CTCX9NXB5M1LSUM0XPXZV8QE2WLJA,0.1187,0.1187,0.1187,0.2314,0.2314,0.2314
3CTCX9NXC67QIV0KKFDEFSMCFTJJLN,0.1602,0.1602,0.1602,0.1602,0.1602,0.1602
3CVHT3IKUYKSX9WRAWTF52715RU0R4,0,0,0,0,0,0
3CYDGW98NMPSZAAQ0W8MOBJZSSBOM6,0.1293,0.1293,0.1293,0.1293,0.1293,0.1293
3D00S7P7YG22I1NWJE5APKC40DIEZA,0.054,0.054,0.054,0.054,0.054,0.054
3D3KZYB02J3NX4IAX3WJJNSJTAYV8O,0,0,0,0,0,0
3D3KZYB03KLUXQ4AWC4FKH86OYE8VD,0.0511,0.0511,0.0511,0.0511,0.0511,0.0511
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU,0.0582,0.0597,0.0741,0.0849,0.0849,0.0849
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_1,0,0,0,0,0,0
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_2,0.0598,0.0598,0.0598,0.085,0.085,0.085
3D7N1211O74L32LV8ZFDVQWGH61MAZ,0.1195,0.1195,0.1195,0.1195,0.1195,0.1195
3D7N1211P8PBU1MJEXLJFBT15KWAMH,0.0325,0.0371,0.0636,0.0636,0.0636,0.0636
3D8B00U52IVJZWECZOBXRVFXL2U83O,0.1113,0.1113,0.1113,0.1113,0.1113,0.1113
3D8B00U52IVJZWECZOBXRVFYHAV833,0.0,0.0485,0.0605,0.0605,0.0605,0.0605
3DBJK6OC3AF4JLMP40JUKZIT4XNYF3,0.0642,0.1335,0.3886,0.3886,0.3886,0.3886
3DCXWU0MSDB2RCYGDPZ82R371ZGTVX,0.0935,0.0935,0.0935,0.0935,0.0935,0.0935
3DECMKXKT815JCLN1RI1KKDJDFAMBB,0.134,0.134,0.134,0.202,0.202,0.202
3DHOXWJRSC3OAPE5AL86OV64DJCT3O,0.0462,0.0462,0.0462,0.1927,0.1927,0.1927
3DPZKFEUURUGTQUQB4SOUUG5ZFPI4V,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998
3DPZKFEUVSIPT2ERNEAT4GS1UAKI44,0,0,0,0,0,0
3DXFGU9SKN7P79WJOTN6EK4MLG3EXS,0.0151,0.0151,0.0151,0.1414,0.1414,0.1414
3DXFGU9SKNVTS8DGXQ8KL6UJIRCXE8,0.0,0.0,0.0,0.1368,0.1368,0.1368
3DXFGU9SLODY46WA7XIQCVBUTMKEXQ,0.1686,0.1686,0.1686,0.1686,0.1686,0.1686
3E9JM64F23SDM8DQUQW3OKIR1A0NP8,0.0876,0.0876,0.0876,0.0876,0.0876,0.0876
3EGCY5R6XYZQLTGPWNN8D6V7K3JYA2,0.1723,0.1723,0.1723,0.1723,0.1723,0.1723
3EJ1F91ANSU6O8N3S3NGZ4GVCA2IZW,0.0787,0.0787,0.0787,0.0787,0.0787,0.0787
3EOZAW7619J5YKCNUIDNV84T8098HV,0.1349,0.1349,0.1349,0.1349,0.1349,0.1349
3EOZAW762AHX3MFSNYKKE4EQ4INH8Q,0.0137,0.1288,0.1918,0.2085,0.2085,0.2085
3ERG9KP7KAETHL286FNRQ00RYLWCHM,0.0855,0.0855,0.0855,0.0855,0.0855,0.0855
3EULM6QNGEDGI0DDZ62WA3R8YV4JXB,0.0237,0.0237,0.0237,0.0237,0.0237,0.0237
3EX6YJ62T6GKTDIQJCCYD4JMD62ZJG,0.0362,0.0362,0.0362,0.0564,0.0564,0.0564
3EXC7SWSR38EV80UNYXZTOBA3ESHT8,0,0,0,0,0,0
3F0Z1FPMUNUP6TOTMH2XGS6T5GJLYU,0.0519,0.0519,0.0519,0.0519,0.0519,0.0519
3F0Z1FPMUNWB7D1EFV5M6IVBAHELYR,0.113,0.113,0.113,0.113,0.113,0.113
3F12ASV6AWHSTTB7IFZKMVGLLVZM46,0,0,0,0,0,0
3F2SNR5B8MKSI92Q9DG0FV11BKO0HL,0.0076,0.0076,0.0076,0.0277,0.0277,0.0277
3FKD865UZQBJZ4661LLBINGEMFPMUJ,0.0055,0.0055,0.0055,0.1674,0.1674,0.1674
3FKD865UZQBJZ4661LLBINGENHPMUO,0.1412,0.1412,0.1412,0.1412,0.1412,0.1412
3FKD865UZQG0HB1FDHAJVT0FL3FMUG,0,0,0,0,0,0
3FOA7RUSUPLLDDXZNITMB1EHL6FPGL,0.1461,0.1461,0.1461,0.1461,0.1461,0.1461
3FQJF6D1R1SUSJ130G368H5I02G92S,0.0752,0.0752,0.0752,0.0752,0.0752,0.0752
3FQJF6D1S2STVEIP11IICRPWDI892M,0.0801,0.0801,0.0801,0.0801,0.0801,0.0801
3G2I6FODBC43UCDM72LBPP8Z9I0L60,0.031,0.031,0.031,0.031,0.031,0.031
3GAR7VLBJNDRH4HH5ZWWCFRBGXZ4Y9,0.1656,0.1656,0.1656,0.1737,0.1737,0.1737
3GAR7VLBJNEKQVA3XEJQ66MZFEXY4T,0.0216,0.0218,0.0678,0.1773,0.1773,0.1773
3GBCJUK5C2GRHG97MHYVG9NBQMOPK9,0.0688,0.0688,0.0688,0.0688,0.0688,0.0688
3GBCJUK5C2NMDEDWS686X6QI2G8KP3,0,0,0,0,0,0
3GC8IVJ10EOCB71QWZ4YFX98VOS9NN,0.0377,0.0377,0.0377,0.1591,0.1591,0.1591
3GRRK9BQWRDBESRD36S5634M392PD9,0.0316,0.0316,0.0316,0.0316,0.0316,0.0316
3GRRK9BQWRPD54OGKFA4YQ8537VPDJ,0.0108,0.0108,0.0108,0.0809,0.0809,0.0809
3GZMSD8U5X9MRGKQIZ546O8UKB695Q,0.0814,0.0814,0.0814,0.1231,0.1231,0.1231
3GZMSD8U5X9MRGKQIZ546O8UKC795T,0.0731,0.0731,0.0731,0.1163,0.1163,0.1163
3GZMSD8U6Y8M82W4VRHXFG1G1IS95R,0,0,0,0,0,0
3H41Q6XMRNJ731MM548PSMBGOYMG2I,0.0264,0.0264,0.0264,0.1424,0.1424,0.1424
3H41Q6XMRNUCK2PCFPR6Y35LJFT2GW,0.0129,0.0129,0.0129,0.0264,0.0264,0.0264
3H5CSD5832HNKRNN8SDJ6TWED17E80,0.1833,0.1833,0.1833,0.1945,0.1945,0.1945
3H5CSD5832HNKRNN8SDJ6TWL583E8G,0.0,0.0,0.0,0.0712,0.0712,0.0712
3HBZ8AD97D3GZ7VEBIN9M1728BDNN9,0.0416,0.0416,0.0416,0.0416,0.0416,0.0416
3HBZ8AD97D3GZ7VEBIN9M18U9EHNN5,0.0571,0.0604,0.0677,0.0718,0.0718,0.0718
3HL3WX653BXN6QCFW6M6ATC7KPGPQT,0.0713,0.0713,0.0713,0.2044,0.2044,0.2044
3HQI26VRPRS5H4RSBPY2KOCMRQ13R0,0.0541,0.0541,0.0541,0.0541,0.0541,0.0541
3HVLA9UQN4GKVQOHDHMDH1A7KETU66,0.0724,0.0739,0.0763,0.0974,0.0974,0.0974
3HYDIS22CWMMEZBE3G64NG7ZMZON5V,0.0532,0.0532,0.0532,0.0532,0.0532,0.0532
3HYDIS22DXJRRCQBI3AE9ELUHK15NC,0.0357,0.0357,0.0357,0.0357,0.0357,0.0357
3I21NMEA63DY0BA82BXKKSLPMBYSHT,0.064,0.064,0.064,0.1399,0.1399,0.1399
3I21NMEA63DY0BA82BXKKSLPMBYSHT_1,0.1025,0.1025,0.1025,0.1392,0.1392,0.1392
3I21NMEA63DY0BA82BXKKSLPMBYSHT_2,0.0899,0.0899,0.0899,0.1399,0.1399,0.1399
3I3RVCR3FK2XEB4GMX9G7IJ2RLH6XI,0.0317,0.0317,0.0317,0.0423,0.0423,0.0423
3I5ZXD44IULX7AZS354F5V5W46GJCA,0.0038,0.0038,0.0038,0.0568,0.0568,0.0568
3I5ZXD44JV69M8DWVE4I5ER80XVCJX,0.0307,0.0374,0.0376,0.0702,0.0702,0.0702
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_1,0.0307,0.0307,0.0307,0.0707,0.0707,0.0707
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_2,0.0307,0.0375,0.0376,0.0702,0.0702,0.0702
3I5ZXD44JVHG9J4AOHWFS96B5XBJCP,0.0702,0.0702,0.0702,0.0702,0.0702,0.0702
3ID43DSF5JBJ2SZGW2H8HR9RGRT5G5,0.0274,0.0274,0.0274,0.0274,0.0274,0.0274
3IE95L92ROOBGIB0W5PPNWUUL5E7M3,0,0,0,0,0,0
3IOQH27Z2E4FFLJVR8TNNB4HIMC1IN,0.08,0.08,0.08,0.08,0.08,0.08
3IR329NZ7YGB0BGT612CO4BTUIW2K0,0.0151,0.0156,0.0162,0.1377,0.1438,0.1438
3IRUE3ZCDH3J5468JOOGJ1Y2ZWZIC5,0.0764,0.0764,0.0764,0.1488,0.1488,0.1488
3IXQCB6XI8S61DI53P5ICGI2I9BTIR,0.1974,0.1974,0.1974,0.1974,0.1974,0.1974
3J06FGISLU272UJU8S9F5O38AK5K50,0.0722,0.0722,0.0722,0.1152,0.1152,0.1152
3J06FGISMVRO4EVZMT2NFJ1KME95KI,0.0586,0.0586,0.0586,0.0586,0.0586,0.0586
3J567DP9LLBDQUW0322ZJ0FWFWZFPB,0.0508,0.0508,0.0508,0.0917,0.0917,0.0917
3J5HEGTZRLQ9SE8SW9LZS2A15OXGGI,0.0,0.0,0.0,0.0554,0.0554,0.0554
3JCELWMC4PY7J05E7LXQXNDWO6Y3V4,0.0308,0.0361,0.0377,0.0702,0.0702,0.0702
3JG2O8WUZH7UTHWSYCP6CNBWVH79WZ,0.0365,0.0365,0.0365,0.0577,0.0577,0.0577
3JGBBKK855Q5HY1J6RVO56S97I9J0I,0.0804,0.0804,0.0804,0.0804,0.0804,0.0804
3JGLGV9D6KL86TQHYYZCMI0V13JD5Y,0.0509,0.0509,0.0509,0.0509,0.0509,0.0509
3JT4BYK2Y4IL1Z22PAHP7P5PI0U2WH,0,0,0,0,0,0
3K0G5SYN9K0M6D335K10A1FE8RM8MU,0.0971,0.1234,0.1274,0.4768,0.4768,0.4768
3K0G5SYNALYS7SB8UL3I5RQZNM3M85,0.0985,0.1445,0.1492,0.1688,0.1688,0.1688
3K0T7FOBIJOUXM7ZLBPJYBSGQYWM14,0.1224,0.1224,0.1224,0.1224,0.1224,0.1224
3K27O5FVBZ6Y1U1OKHZVRLOYVIWW5C,0.0246,0.0273,0.0342,0.1115,0.1115,0.1115
3K3X4GGOSLN6JKEE0NBXYD5PSA6MC7,0.0969,0.0969,0.0969,0.0969,0.0969,0.0969
3K3X4GGOSLN6JKEE0NBXYD5PV12MCO,0,0,0,0,0,0
3K3X4GGOSLN9WHITSDB41LMDI6SMCK,0.0876,0.0876,0.0876,0.0876,0.0876,0.0876
3K9T2ON9ZE5ORLPELXZMHUO84LJMTT,0,0,0,0,0,0
3KNJI1FZ8L912486RAFQQV3ZEP6NQU,0.1832,0.1832,0.1832,0.1832,0.1832,0.1832
3L4EWVFWCZFLPLXQZ7MWBK7MU2X9OK,0,0,0,0,0,0
3L8V324VIV0JU2BOPG7PUH68F6NF91,0.0212,0.0212,0.0212,0.0212,0.0212,0.0212
3L8V324VIVQEQ524CR2N49U2T8GF9N,0.1391,0.1391,0.1391,0.1391,0.1391,0.1391
3LBF4GRVWQC3B97WPKKEJO5WDODDDG,0.0305,0.0305,0.0305,0.0305,0.0305,0.0305
3LBF4GRVWQSB1V8AOKNI47EZJYMDDE,0.1704,0.1704,0.1704,0.2414,0.2414,0.2414
3LCM1J6T1CTW3PUN949YD9G6A99CYC,0.0318,0.0318,0.0318,0.0318,0.0318,0.0318
3LE9INWSFWFC7U06C7E8H83VJHH0ML,0.0115,0.0115,0.0115,0.0115,0.0115,0.0115
3LJE53CC7VYWE1O3MIQ180XM33HESQ,0.0098,0.0098,0.0098,0.0549,0.0549,0.0549
3LLXQSS3GH7EI0TIBFCZBVHJUIM2FF,0.0446,0.0446,0.0446,0.0446,0.0446,0.0446
3LLXQSS3GH7EI0TIBFCZBVHJURL2FW,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435
3LV0310AAZ0POAIRABRDV0CJ4TWKD9,0.1212,0.1212,0.1212,0.1212,0.1212,0.1212
3LV0310AAZ5BVL06B1AU1YGZUNKDKM,0.0733,0.0818,0.0948,0.1468,0.1468,0.1468
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_1,0.0734,0.0734,0.0734,0.148,0.148,0.148
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_2,0.0733,0.0735,0.0817,0.1468,0.1468,0.1468
3LV0310AAZ7UO39UCWLZNYY1B3BDKS,0.0941,0.0941,0.0941,0.0941,0.0941,0.0941
3LV0310AB0FIJI1LDLADGNAZ3BMKDF,0.1527,0.1527,0.1527,0.1527,0.1527,0.1527
3LV0310AB0LE2KPSDVZ5QZ931M3DKU,0.0089,0.0089,0.0089,0.0687,0.0687,0.0687
3M35MA94IX9MX6PXAQCG5JTOJ1HNO3,0.2725,0.2725,0.2725,0.2725,0.2725,0.2725
3M6KHLIXGO95W4HFFOS373KMUDHIRT,0.0114,0.0114,0.0114,0.0698,0.0698,0.0698
3ME56J5KH09H8MTADW07EI1HZMYC6P,0.0319,0.0319,0.0319,0.0319,0.0319,0.0319
3ME56J5KH0A6OHM7NB7LNJZ2KW86CO,0.0318,0.0318,0.0318,0.0372,0.0372,0.0372
3MGKBFT74NRL5KAEINTLHYIV1ONSJ5,0.0165,0.0165,0.0165,0.0165,0.0165,0.0165
3MHMBB6SGFYXPF5WOO57T0Y1YOLKW9,0,0,0,0,0,0
3MK14RC5NS9WDGLCZVLGWCZQJ24T6G,0.0232,0.0271,0.0292,0.0837,0.0837,0.0837
3MK14RC5NS9WDGLCZVLGWCZQJ2BT6N,0.0101,0.0117,0.0134,0.0862,0.0862,0.0862
3MKP0VNPL180YVBEBVOO0GDECBIJRU,0,0,0,0,0,0
3MNPSGWWOQV9GBTQIUTZ7HIZXBCPUY,0.0971,0.0971,0.0971,0.0971,0.0971,0.0971
3MNYFQMXON9G1T2C2HOQSK4JSIPY01,0.04,0.04,0.04,0.04,0.04,0.04
3MQJWSYXNGSYPF0J90X7JRB4GS9O5U,0,0,0,0,0,0
3MQJWSYXOHGDXJ3GAF96UH2KF625OC,0,0,0,0,0,0
3MXFP9RGE565H89AY0KXMF94YTQB2U,0,0,0,0,0,0
3MXFP9RGE565SQ20JA2GC60T4U4B22,0.0,0.0,0.0947,0.104,0.104,0.104
