imageID,"25% of windows have density equal to or less","50% of windows have density equal to or less","75% of windows have density equal to or less","95% of windows have density equal to or less","98% of windows have density equal to or less","100% of windows have density equal to or less"
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_1,0.0242,0.0616,0.0715,0.0873,0.0873,0.0873
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_2,0.0009,0.0464,0.0674,0.077,0.0873,0.0873
34RF8KPUOTU14SPS6MXYXNPWVK7SBH,0.0,0.0108,0.0442,0.0812,0.0812,0.0812
34YKDDZP3UMABNHOK8ECJ4FCOZJWHB,0.1827,0.1827,0.1827,0.3993,0.3993,0.3993
3568B45QGKRG3Y1LZDHA1JA6BSCO3E,0.0509,0.0509,0.0509,0.0656,0.0656,0.0656
3589VT1T2BGMXIVHZGNGS492OQIJN8,0.0005,0.0005,0.0005,0.096,0.096,0.096
35DAEVU8JHJ10FFZ10EN4CRDQ8F870,0.0059,0.0327,0.0943,0.1124,0.1124,0.1124
35GRDJC92I6VOWRC3MF6JHNHWWLC7I,0.0,0.0,0.0368,0.1756,0.1824,0.1824
35HIM1LU2HRMGPBVQO0P66HG1MBI5I,0.0642,0.1295,0.2428,0.2428,0.2428,0.2428
35QUA2ABY634ZYN782PTB2BL5I8EGJ,0.0155,0.0155,0.0155,0.0947,0.0947,0.0947
35QUA2ABZ7MBAB0HZGYJHQ28USWGE7,0.0,0.0322,0.1119,0.1119,0.1119,0.1119
361LJMRMCQ5CDYJ025B6700NV8CUR4,0.0139,0.0139,0.0139,0.0967,0.0967,0.0967
369VX4MEOJAKM0DV8XRK62EAJWKGI1,0.0,0.0108,0.0136,0.1635,0.1635,0.1635
36ARV8EEH67U95XPYN59VTZKFJ2VA1,0.0204,0.0204,0.0204,0.0784,0.0784,0.0784
36FIWAXJH5YZ4NF13JA9L63DO7Z3AS,0.128,0.156,0.2009,0.3579,0.3579,0.3579
36HGGQAXL6KTNEA2DMTHLEEUZ4CVBW,0.0761,0.1224,0.3043,0.3828,0.3828,0.3828
36HGGQAXL6L87J29O35QD9YQWSFBVG,0,0,0,0,0,0
36IAL8HYOXSPP9QYVLXZPMFW48E4R6,0.0,0.0,0.0,0.0889,0.0889,0.0889
36MWL0IRGCO0L6PQ7W22BBNT0ICOHL,0.0528,0.0528,0.0528,0.1538,0.1538,0.1538
36QDS77QN9NG5USZQM0XMAC2L97HFT,0.0122,0.2247,0.2337,0.2337,0.2337,0.2337
36QDS77QN9Y3AP81GU3ZJ983H37HFJ,0,0,0,0,0,0
36R3RQSDPTXRSZ6X7FR6HZHDYAF078,0.0201,0.0201,0.0201,0.0268,0.0268,0.0268
375FCEJV4GX4B1VR293XJCDD0I7CCJ,0.0613,0.1356,0.2149,0.2657,0.2657,0.2657
375MF9UHMRPR2XWE6NL8JC3TL1HSX9,0.008,0.008,0.008,0.0501,0.0501,0.0501
37672WDDC2JA93V4O46FCCJ2VAJNM9,0.0181,0.0181,0.0181,0.0301,0.0301,0.0301
378UBY8FQ61LFCJMHZWZTRZI59A8TB,0.0979,0.1881,0.4224,0.4224,0.4224,0.4224
378UBY8FR7AABMKBM232FCEFT60T8E,0.0814,0.1124,0.2731,0.2731,0.2731,0.2731
379R4POZ46ZM5D7FMP5TH9FBQ7PRXR,0.0168,0.0168,0.0168,0.0261,0.0261,0.0261
37CCG24EIZSNBY0O0RYFBPCKLTQZRW,0.0001,0.005,0.0103,0.0379,0.0379,0.0379
37CCG24EIZSNBY0O0RYFBPCKLTQZRW_1,0.0001,0.0072,0.0087,0.0274,0.0274,0.0274
37CCG24EIZSNBY0O0RYFBPCKLTQZRW_2,0.0001,0.005,0.0103,0.0363,0.0363,0.0363
37FXVUXR5NUGX6LAN3N06Z6PNZ6EWN,0.0024,0.0024,0.0024,0.0748,0.0748,0.0748
37NNZ8MO7S6VRHEMSEGUVBLX898EQM,0.0026,0.0043,0.0253,0.2247,0.2247,0.2247
37QHTW84X0Z4WRFH6C4VHQ7JNTDJDT,0.0528,0.0528,0.0528,0.0621,0.0621,0.0621
37ZHE2JT1D250TKIB56TICN73UM88S,0.0551,0.0551,0.0551,0.0726,0.0726,0.0726
37ZHE2JT1D250TKIB56TICN73UQ88W,0,0,0,0,0,0
37ZUGP9H9BONPT0XCKXE3200JPH817,0.0408,0.0408,0.0408,0.0752,0.0752,0.0752
37ZUGP9H9BONPT0XCKXE3201JQL81F,0.0,0.0132,0.0885,0.0885,0.0885,0.0885
38464Y8J3VK9Y56OSLPV9KDIFIGV4J,0,0,0,0,0,0
389X50RO4VDYCDHURIYQ7760LL5343,0.0095,0.0095,0.0095,0.061,0.061,0.061
38DNTK7MFN2OC2PZPWU81IIJXME01H,0.0222,0.0332,0.0521,0.0706,0.0706,0.0706
38DNTK7MFN34LCW85JTSAD2CXFQ01S,0.0904,0.0904,0.0904,0.1077,0.1077,0.1077
38DNTK7MFN3UAZX8DF8S385AB3E10K,0.0198,0.0668,0.1044,0.2929,0.2929,0.2929
38FWZZ3ILTDK8ICQRL4PWREV0HIYN7,0.0149,0.0746,0.1092,0.1092,0.1092,0.1092
38GRQLZZQQCOARQX7FK2NWOBS4K0CN,0.0,0.0,0.0,0.0539,0.1124,0.1124
38IOEK81UIQHG7BFV93TAAEQ3W496W,0,0,0,0,0,0
38LYNH3Q4ODLGFNEHSAP2J87XNZMGY,0,0,0,0,0,0
38LYNH3Q5PUFYTLC9WG1VAJL0LTGM5,0.0664,0.1211,0.183,0.183,0.183,0.183
38MNOT6KWIG21RX6PKH1YJB8VKDT05,0.0,0.0,0.0047,0.0871,0.0871,0.0871
38MNOT6KWIG21RX6PKH1YJB8VKDT05_1,0.002,0.002,0.002,0.1006,0.1006,0.1006
38MNOT6KWIG21RX6PKH1YJB8VKDT05_2,0.0,0.002,0.1218,0.1218,0.1218,0.1218
38NH2CI7ROPJ1MAJ3F139HJ5CPPVU5,0.0099,0.0099,0.0099,0.1239,0.1239,0.1239
38NH2CI7SPCMWUJ4T62C2GD654VVUY,0.0121,0.0159,0.0604,0.1257,0.1257,0.1257
38VQ1AW9T5WCGLEK2ZAP9I6I4O826I,0,0,0,0,0,0
390EOHYPK4Q05K2TRHZ1W9N0LW8X3W,0.0281,0.0281,0.0281,0.0439,0.0439,0.0439
39393HGTI5QMIY6JHIT1M5IIGWJEOF,0.1179,0.1179,0.1179,0.342,0.342,0.342
394TEHR260P29GUZO0UUQSDZ63O65J,0.0019,0.0019,0.0019,0.0226,0.0226,0.0226
39PLFW4P2L2RPNN40J9QB1XCZ2O4HT,0.0554,0.06,0.093,0.2286,0.2286,0.2286
39UNKKTVDF8Y9H8JFO9U930XMBHYGJ,0.0,0.0,0.0,0.0094,0.0094,0.0094
39UNKKTVDFFX9VEX2EW7RYBUQ2JGYD,0.007,0.007,0.007,0.1221,0.1221,0.1221
39VNNFFKK59EW3XI1HP5P046ZAXXVP,0.0115,0.0719,0.0731,0.0731,0.0731,0.0731
39Y8ZSVZWWM1XMK47AFGQNZOPQQVZE,0.031,0.031,0.031,0.0888,0.0888,0.0888
39Y8ZSVZXXM4Z9DMIL8I9OJZBK9VZ6,0.0225,0.0225,0.0225,0.1771,0.1771,0.1771
3AA189Q6B51983MEFLORU493K7KMWE,0.017,0.017,0.017,0.1049,0.1049,0.1049
3AA189Q6B52Z6L7EV3NS06BHCKRWMY,0.1159,0.1159,0.1159,0.1512,0.1512,0.1512
3AA189Q6C6N6C9XRHK508ZBLMH8WM3,0.0,0.0003,0.018,0.1687,0.1687,0.1687
3AA189Q6C6TLNJILLV2LOGYDJT7MWV,0.0299,0.0299,0.0299,0.1853,0.1853,0.1853
3AJ89545NQHYX91N7X3ADUYHKVTBEA,0,0,0,0,0,0
3AJ89545NQRFJUS6JU65GFBBEJ7BEW,0.012,0.0322,0.1219,0.1219,0.1219,0.1219
3AMAQJSW8I20H10ADEKNBNOAVRROI5,0.0507,0.0507,0.0507,0.0885,0.0885,0.0885
3B9PUZPHFHW5PZT5Q7OV88NG9W6JA5,0.0683,0.0683,0.0683,0.0748,0.0748,0.0748
3BGEFHL0JHEL8I3UU0A0G1OJRYOJBS,0.0672,0.0982,0.2012,0.2251,0.2251,0.2251
3BHOG8KFNLAK9AB1ZQLEP6Q0T3RR81,0,0,0,0,0,0
3BK5FW2G6MZ18ENS8D29GOXE9AHRCA,0.0284,0.0284,0.0284,0.0945,0.0945,0.0945
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2,0.0103,0.0103,0.0103,0.1537,0.1537,0.1537
3BZN229KV5TWHZF32GLR8LCC1TX6DS,0.0324,0.0324,0.0324,0.0475,0.0475,0.0475
3C2UN3Y7UJLGZT23JF159R7GHEFMFI,0.1371,0.1371,0.1371,0.1918,0.1918,0.1918
3CF7EZI55RWEYNZ9U956QWWUG93IL2,0.0292,0.0757,0.1179,0.1179,0.1179,0.1179
3CP9VRCFS74RV9VXRUIMMBYWTQDUEZ,0.0503,0.0503,0.0503,0.0547,0.0547,0.0547
3CTCX9NXB5M1LSUM0XPXZV8QE2WLJA,0.185,0.1884,0.2744,0.2744,0.2744,0.2744
3CTCX9NXC67QIV0KKFDEFSMCFTJJLN,0.1102,0.1102,0.1102,0.2102,0.2102,0.2102
3CVHT3IKUYKSX9WRAWTF52715RU0R4,0,0,0,0,0,0
3CYDGW98NMPSZAAQ0W8MOBJZSSBOM6,0.1196,0.1196,0.1196,0.139,0.139,0.139
3D00S7P7YG22I1NWJE5APKC40DIEZA,0.0503,0.0503,0.0503,0.0577,0.0577,0.0577
3D3KZYB02J3NX4IAX3WJJNSJTAYV8O,0,0,0,0,0,0
3D3KZYB03KLUXQ4AWC4FKH86OYE8VD,0.045,0.045,0.045,0.0573,0.0573,0.0573
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU,0.0559,0.0637,0.0899,0.1007,0.1007,0.1007
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_1,0,0,0,0,0,0
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_2,0.0645,0.0692,0.072,0.1008,0.1008,0.1008
3D7N1211O74L32LV8ZFDVQWGH61MAZ,0.0499,0.0499,0.0499,0.1891,0.1891,0.1891
3D7N1211P8PBU1MJEXLJFBT15KWAMH,0.0146,0.0504,0.0596,0.1023,0.1023,0.1023
3D8B00U52IVJZWECZOBXRVFXL2U83O,0.0865,0.0865,0.0865,0.1361,0.1361,0.1361
3D8B00U52IVJZWECZOBXRVFYHAV833,0.0,0.0,0.0971,0.1113,0.1113,0.1113
3DBJK6OC3AF4JLMP40JUKZIT4XNYF3,0.0578,0.1298,0.3628,0.4145,0.4145,0.4145
3DCXWU0MSDB2RCYGDPZ82R371ZGTVX,0.0413,0.0413,0.0413,0.1457,0.1457,0.1457
3DECMKXKT815JCLN1RI1KKDJDFAMBB,0.1241,0.2403,0.2798,0.2798,0.2798,0.2798
3DHOXWJRSC3OAPE5AL86OV64DJCT3O,0.0814,0.1124,0.273,0.273,0.273,0.273
3DPZKFEUURUGTQUQB4SOUUG5ZFPI4V,0.0413,0.0413,0.0413,0.1582,0.1582,0.1582
3DPZKFEUVSIPT2ERNEAT4GS1UAKI44,0,0,0,0,0,0
3DXFGU9SKN7P79WJOTN6EK4MLG3EXS,0.0167,0.022,0.0447,0.1497,0.1497,0.1497
3DXFGU9SKNVTS8DGXQ8KL6UJIRCXE8,0.0,0.0535,0.0545,0.2192,0.2192,0.2192
3DXFGU9SLODY46WA7XIQCVBUTMKEXQ,0.101,0.101,0.101,0.2361,0.2361,0.2361
3E9JM64F23SDM8DQUQW3OKIR1A0NP8,0.0473,0.0473,0.0473,0.1279,0.1279,0.1279
3EGCY5R6XYZQLTGPWNN8D6V7K3JYA2,0.1361,0.1361,0.1361,0.2086,0.2086,0.2086
3EJ1F91ANSU6O8N3S3NGZ4GVCA2IZW,0.0358,0.0358,0.0358,0.1216,0.1216,0.1216
3EOZAW7619J5YKCNUIDNV84T8098HV,0.0616,0.0616,0.0616,0.2083,0.2083,0.2083
3EOZAW762AHX3MFSNYKKE4EQ4INH8Q,0.0177,0.1043,0.1532,0.2733,0.2733,0.2733
3ERG9KP7KAETHL286FNRQ00RYLWCHM,0.0506,0.0506,0.0506,0.1205,0.1205,0.1205
3EULM6QNGEDGI0DDZ62WA3R8YV4JXB,0.0164,0.0164,0.0164,0.031,0.031,0.031
3EX6YJ62T6GKTDIQJCCYD4JMD62ZJG,0.0372,0.0531,0.0597,0.0597,0.0597,0.0597
3EXC7SWSR38EV80UNYXZTOBA3ESHT8,0,0,0,0,0,0
3F0Z1FPMUNUP6TOTMH2XGS6T5GJLYU,0.0265,0.0265,0.0265,0.0774,0.0774,0.0774
3F0Z1FPMUNWB7D1EFV5M6IVBAHELYR,0.0531,0.0531,0.0531,0.173,0.173,0.173
3F12ASV6AWHSTTB7IFZKMVGLLVZM46,0,0,0,0,0,0
3F2SNR5B8MKSI92Q9DG0FV11BKO0HL,0.0123,0.0153,0.0431,0.0431,0.0431,0.0431
3FKD865UZQBJZ4661LLBINGEMFPMUJ,0.0097,0.1276,0.2071,0.2071,0.2071,0.2071
3FKD865UZQBJZ4661LLBINGENHPMUO,0.0744,0.0744,0.0744,0.2081,0.2081,0.2081
3FKD865UZQG0HB1FDHAJVT0FL3FMUG,0,0,0,0,0,0
3FOA7RUSUPLLDDXZNITMB1EHL6FPGL,0.101,0.101,0.101,0.1913,0.1913,0.1913
3FQJF6D1R1SUSJ130G368H5I02G92S,0.0407,0.0407,0.0407,0.1096,0.1096,0.1096
3FQJF6D1S2STVEIP11IICRPWDI892M,0.0343,0.0343,0.0343,0.1259,0.1259,0.1259
3G2I6FODBC43UCDM72LBPP8Z9I0L60,0.0046,0.0046,0.0046,0.0574,0.0574,0.0574
3GAR7VLBJNDRH4HH5ZWWCFRBGXZ4Y9,0.1115,0.2246,0.2358,0.2358,0.2358,0.2358
3GAR7VLBJNEKQVA3XEJQ66MZFEXY4T,0.0,0.0386,0.0599,0.231,0.231,0.231
3GBCJUK5C2GRHG97MHYVG9NBQMOPK9,0.01,0.01,0.01,0.1275,0.1275,0.1275
3GBCJUK5C2NMDEDWS686X6QI2G8KP3,0,0,0,0,0,0
3GC8IVJ10EOCB71QWZ4YFX98VOS9NN,0.0527,0.0602,0.2656,0.2656,0.2656,0.2656
3GRRK9BQWRDBESRD36S5634M392PD9,0.0187,0.0187,0.0187,0.0444,0.0444,0.0444
3GRRK9BQWRPD54OGKFA4YQ8537VPDJ,0.0109,0.058,0.1038,0.1038,0.1038,0.1038
3GZMSD8U5X9MRGKQIZ546O8UKB695Q,0.0092,0.0275,0.1353,0.2455,0.2455,0.2455
3GZMSD8U5X9MRGKQIZ546O8UKC795T,0.0117,0.0275,0.1371,0.221,0.221,0.221
3GZMSD8U6Y8M82W4VRHXFG1G1IS95R,0,0,0,0,0,0
3H41Q6XMRNJ731MM548PSMBGOYMG2I,0.0,0.0527,0.0688,0.216,0.216,0.216
3H41Q6XMRNUCK2PCFPR6Y35LJFT2GW,0.0164,0.0256,0.0273,0.0273,0.0273,0.0273
3H5CSD5832HNKRNN8SDJ6TWED17E80,0.1462,0.225,0.2429,0.2429,0.2429,0.2429
3H5CSD5832HNKRNN8SDJ6TWL583E8G,0.0,0.0,0.0251,0.0844,0.0844,0.0844
3HBZ8AD97D3GZ7VEBIN9M1728BDNN9,0.0409,0.0409,0.0409,0.0423,0.0423,0.0423
3HBZ8AD97D3GZ7VEBIN9M18U9EHNN5,0.0361,0.0703,0.0894,0.1057,0.1057,0.1057
3HL3WX653BXN6QCFW6M6ATC7KPGPQT,0.0787,0.0828,0.1257,0.272,0.272,0.272
3HQI26VRPRS5H4RSBPY2KOCMRQ13R0,0.0541,0.0541,0.0541,0.0542,0.0542,0.0542
3HVLA9UQN4GKVQOHDHMDH1A7KETU66,0.0,0.0357,0.1091,0.1949,0.1949,0.1949
3HYDIS22CWMMEZBE3G64NG7ZMZON5V,0.0043,0.0043,0.0043,0.1021,0.1021,0.1021
3HYDIS22DXJRRCQBI3AE9ELUHK15NC,0.009,0.009,0.009,0.0623,0.0623,0.0623
3I21NMEA63DY0BA82BXKKSLPMBYSHT,0.03,0.0396,0.1145,0.2401,0.2401,0.2401
3I21NMEA63DY0BA82BXKKSLPMBYSHT_1,0.0407,0.1642,0.2388,0.2388,0.2388,0.2388
3I21NMEA63DY0BA82BXKKSLPMBYSHT_2,0.0396,0.1494,0.2401,0.2401,0.2401,0.2401
3I3RVCR3FK2XEB4GMX9G7IJ2RLH6XI,0.0321,0.0525,0.0581,0.0581,0.0581,0.0581
3I5ZXD44IULX7AZS354F5V5W46GJCA,0.0062,0.0136,0.0147,0.0642,0.0642,0.0642
3I5ZXD44JV69M8DWVE4I5ER80XVCJX,0.0153,0.0423,0.0597,0.1067,0.1067,0.1067
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_1,0.0334,0.0565,0.108,0.108,0.108,0.108
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_2,0.0153,0.0337,0.0565,0.1067,0.1067,0.1067
3I5ZXD44JVHG9J4AOHWFS96B5XBJCP,0.0652,0.0652,0.0652,0.0752,0.0752,0.0752
3ID43DSF5JBJ2SZGW2H8HR9RGRT5G5,0.0156,0.0156,0.0156,0.0391,0.0391,0.0391
3IE95L92ROOBGIB0W5PPNWUUL5E7M3,0,0,0,0,0,0
3IOQH27Z2E4FFLJVR8TNNB4HIMC1IN,0.0661,0.0661,0.0661,0.0939,0.0939,0.0939
3IR329NZ7YGB0BGT612CO4BTUIW2K0,0.0,0.0285,0.0313,0.1282,0.1846,0.1846
3IRUE3ZCDH3J5468JOOGJ1Y2ZWZIC5,0.0589,0.1391,0.2388,0.2388,0.2388,0.2388
3IXQCB6XI8S61DI53P5ICGI2I9BTIR,0.1457,0.1457,0.1457,0.2491,0.2491,0.2491
3J06FGISLU272UJU8S9F5O38AK5K50,0.0312,0.1296,0.1992,0.1992,0.1992,0.1992
3J06FGISMVRO4EVZMT2NFJ1KME95KI,0.0058,0.0058,0.0058,0.1114,0.1114,0.1114
3J567DP9LLBDQUW0322ZJ0FWFWZFPB,0.044,0.0847,0.1394,0.1394,0.1394,0.1394
3J5HEGTZRLQ9SE8SW9LZS2A15OXGGI,0.0,0.0363,0.0746,0.0746,0.0746,0.0746
3JCELWMC4PY7J05E7LXQXNDWO6Y3V4,0.0278,0.0421,0.0505,0.1028,0.1028,0.1028
3JG2O8WUZH7UTHWSYCP6CNBWVH79WZ,0.0241,0.0603,0.0914,0.0914,0.0914,0.0914
3JGBBKK855Q5HY1J6RVO56S97I9J0I,0.0358,0.0358,0.0358,0.125,0.125,0.125
3JGLGV9D6KL86TQHYYZCMI0V13JD5Y,0.0487,0.0487,0.0487,0.0531,0.0531,0.0531
3JT4BYK2Y4IL1Z22PAHP7P5PI0U2WH,0,0,0,0,0,0
3K0G5SYN9K0M6D335K10A1FE8RM8MU,0.0458,0.1462,0.1912,0.5729,0.5729,0.5729
3K0G5SYNALYS7SB8UL3I5RQZNM3M85,0.0763,0.0971,0.1207,0.2486,0.2486,0.2486
3K0T7FOBIJOUXM7ZLBPJYBSGQYWM14,0.1202,0.1202,0.1202,0.1247,0.1247,0.1247
3K27O5FVBZ6Y1U1OKHZVRLOYVIWW5C,0.0146,0.0222,0.0399,0.1717,0.1717,0.1717
3K3X4GGOSLN6JKEE0NBXYD5PSA6MC7,0.0435,0.0435,0.0435,0.1504,0.1504,0.1504
3K3X4GGOSLN6JKEE0NBXYD5PV12MCO,0,0,0,0,0,0
3K3X4GGOSLN9WHITSDB41LMDI6SMCK,0.0572,0.0572,0.0572,0.118,0.118,0.118
3K9T2ON9ZE5ORLPELXZMHUO84LJMTT,0,0,0,0,0,0
3KNJI1FZ8L912486RAFQQV3ZEP6NQU,0.1202,0.1202,0.1202,0.2462,0.2462,0.2462
3L4EWVFWCZFLPLXQZ7MWBK7MU2X9OK,0,0,0,0,0,0
3L8V324VIV0JU2BOPG7PUH68F6NF91,0.0191,0.0191,0.0191,0.0234,0.0234,0.0234
3L8V324VIVQEQ524CR2N49U2T8GF9N,0.0835,0.0835,0.0835,0.1947,0.1947,0.1947
3LBF4GRVWQC3B97WPKKEJO5WDODDDG,0.0077,0.0077,0.0077,0.0533,0.0533,0.0533
3LBF4GRVWQSB1V8AOKNI47EZJYMDDE,0.1536,0.2148,0.226,0.2569,0.2569,0.2569
3LCM1J6T1CTW3PUN949YD9G6A99CYC,0.0027,0.0027,0.0027,0.0609,0.0609,0.0609
3LE9INWSFWFC7U06C7E8H83VJHH0ML,0.0,0.0,0.0,0.0229,0.0229,0.0229
3LJE53CC7VYWE1O3MIQ180XM33HESQ,0.0197,0.0415,0.0683,0.0683,0.0683,0.0683
3LLXQSS3GH7EI0TIBFCZBVHJUIM2FF,0.0399,0.0399,0.0399,0.0494,0.0494,0.0494
3LLXQSS3GH7EI0TIBFCZBVHJURL2FW,0.0372,0.0372,0.0372,0.0498,0.0498,0.0498
3LV0310AAZ0POAIRABRDV0CJ4TWKD9,0.1108,0.1108,0.1108,0.1316,0.1316,0.1316
3LV0310AAZ5BVL06B1AU1YGZUNKDKM,0.0552,0.0821,0.0968,0.1962,0.2083,0.2083
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_1,0.0952,0.1067,0.1892,0.1892,0.1892,0.1892
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_2,0.0654,0.0923,0.098,0.1878,0.1878,0.1878
3LV0310AAZ7UO39UCWLZNYY1B3BDKS,0.0732,0.0732,0.0732,0.115,0.115,0.115
3LV0310AB0FIJI1LDLADGNAZ3BMKDF,0.0681,0.0681,0.0681,0.2372,0.2372,0.2372
3LV0310AB0LE2KPSDVZ5QZ931M3DKU,0.0122,0.0166,0.0178,0.1252,0.1252,0.1252
3M35MA94IX9MX6PXAQCG5JTOJ1HNO3,0.1929,0.1929,0.1929,0.3521,0.3521,0.3521
3M6KHLIXGO95W4HFFOS373KMUDHIRT,0.0228,0.0238,0.0315,0.0891,0.0891,0.0891
3ME56J5KH09H8MTADW07EI1HZMYC6P,0.026,0.026,0.026,0.0379,0.0379,0.0379
3ME56J5KH0A6OHM7NB7LNJZ2KW86CO,0.0159,0.0478,0.0734,0.0734,0.0734,0.0734
3MGKBFT74NRL5KAEINTLHYIV1ONSJ5,0.001,0.001,0.001,0.032,0.032,0.032
3MHMBB6SGFYXPF5WOO57T0Y1YOLKW9,0,0,0,0,0,0
3MK14RC5NS9WDGLCZVLGWCZQJ24T6G,0.0191,0.0309,0.0442,0.1024,0.1024,0.1024
3MK14RC5NS9WDGLCZVLGWCZQJ2BT6N,0.0034,0.0116,0.0189,0.1153,0.1153,0.1153
3MKP0VNPL180YVBEBVOO0GDECBIJRU,0,0,0,0,0,0
3MNPSGWWOQV9GBTQIUTZ7HIZXBCPUY,0.0644,0.0644,0.0644,0.1298,0.1298,0.1298
3MNYFQMXON9G1T2C2HOQSK4JSIPY01,0.0351,0.0351,0.0351,0.045,0.045,0.045
3MQJWSYXNGSYPF0J90X7JRB4GS9O5U,0,0,0,0,0,0
3MQJWSYXOHGDXJ3GAF96UH2KF625OC,0,0,0,0,0,0
3MXFP9RGE565H89AY0KXMF94YTQB2U,0,0,0,0,0,0
3MXFP9RGE565SQ20JA2GC60T4U4B22,0.0,0.0,0.0362,0.1757,0.1824,0.1824
