imageID,"25% of windows have density equal to or less","50% of windows have density equal to or less","75% of windows have density equal to or less","95% of windows have density equal to or less","98% of windows have density equal to or less","100% of windows have density equal to or less"
3EOZAW762AHX3MFSNYKKE4EQ4INH8Q,0.0,0.005,0.0548,0.4913,0.7024,0.9766
3ERG9KP7KAETHL286FNRQ00RYLWCHM,0.0,0.0336,0.1243,0.1727,0.2364,0.2375
3EULM6QNGEDGI0DDZ62WA3R8YV4JXB,0.0,0.0,0.0254,0.1129,0.1185,0.1382
3EX6YJ62T6GKTDIQJCCYD4JMD62ZJG,0.0,0.0,0.074,0.1734,0.2828,0.284
3EXC7SWSR38EV80UNYXZTOBA3ESHT8,0.0,0.0127,0.0275,0.1391,0.1514,0.1514
3F0Z1FPMUNUP6TOTMH2XGS6T5GJLYU,0.0266,0.051,0.0597,0.1823,0.2097,0.2097
3F0Z1FPMUNWB7D1EFV5M6IVBAHELYR,0.0,0.0271,0.1213,0.2741,0.3093,0.3282
3F12ASV6AWHSTTB7IFZKMVGLLVZM46,0.045,0.0746,0.11,0.3126,0.3648,0.3648
3F2SNR5B8MKSI92Q9DG0FV11BKO0HL,0.0,0.0,0.0333,0.0612,0.0825,0.0905
3FKD865UZQBJZ4661LLBINGEMFPMUJ,0.0,0.0225,0.0913,0.3975,0.4594,0.4653
3FKD865UZQBJZ4661LLBINGENHPMUO,0.0,0.0,0.0849,0.3955,0.4125,0.4394
3FKD865UZQG0HB1FDHAJVT0FL3FMUG,0.0,0.0144,0.0275,0.222,0.2837,0.2837
3FOA7RUSUPLLDDXZNITMB1EHL6FPGL,0.0417,0.1258,0.1786,0.3354,0.4021,0.4263
3FQJF6D1R1SUSJ130G368H5I02G92S,0.0,0.0,0.0686,0.1817,0.2007,0.2284
3FQJF6D1S2STVEIP11IICRPWDI892M,0.0549,0.1075,0.1615,0.2794,0.2966,0.2966
3G2I6FODBC43UCDM72LBPP8Z9I0L60,0.0,0.0,0.0253,0.1628,0.2307,0.2318
3GAR7VLBJNDRH4HH5ZWWCFRBGXZ4Y9,0.0,0.1093,0.2651,0.4011,0.4089,0.4653
3GAR7VLBJNEKQVA3XEJQ66MZFEXY4T,0.0,0.0,0.075,0.2604,0.2955,0.3365
3GBCJUK5C2GRHG97MHYVG9NBQMOPK9,0.0,0.0,0.1002,0.2997,0.3184,0.3184
3GBCJUK5C2NMDEDWS686X6QI2G8KP3,0.0,0.0575,0.0833,0.1291,0.1398,0.1398
3GC8IVJ10EOCB71QWZ4YFX98VOS9NN,0.0325,0.073,0.1422,0.3101,0.336,0.3463
3GRRK9BQWRDBESRD36S5634M392PD9,0.0,0.0121,0.0504,0.0925,0.0925,0.0925
3GRRK9BQWRPD54OGKFA4YQ8537VPDJ,0.0,0.0,0.051,0.1952,0.2382,0.2636
3GZMSD8U5X9MRGKQIZ546O8UKB695Q,0.0,0.0012,0.1302,0.4833,0.5897,0.6098
3GZMSD8U5X9MRGKQIZ546O8UKC795T,0.0,0.0138,0.1194,0.4893,0.5242,0.5468
3GZMSD8U6Y8M82W4VRHXFG1G1IS95R,0.0,0.0,0.0331,0.1702,0.2019,0.2019
3H41Q6XMRNJ731MM548PSMBGOYMG2I,0.0,0.023,0.1022,0.3055,0.3475,0.3612
3H41Q6XMRNUCK2PCFPR6Y35LJFT2GW,0.0,0.0,0.03,0.044,0.049,0.05
3H5CSD5832HNKRNN8SDJ6TWED17E80,0.0302,0.1332,0.2517,0.3746,0.4529,0.4779
3H5CSD5832HNKRNN8SDJ6TWL583E8G,0.0,0.0,0.0,0.1761,0.1863,0.2876
3HBZ8AD97D3GZ7VEBIN9M1728BDNN9,0.0,0.0231,0.0702,0.1069,0.1174,0.1182
3HBZ8AD97D3GZ7VEBIN9M18U9EHNN5,0.0,0.0091,0.0852,0.1563,0.1917,0.2241
3HL3WX653BXN6QCFW6M6ATC7KPGPQT,0.0512,0.0856,0.1844,0.5016,0.513,0.553
3HQI26VRPRS5H4RSBPY2KOCMRQ13R0,0.0,0.0297,0.08,0.1871,0.1983,0.1983
3HVLA9UQN4GKVQOHDHMDH1A7KETU66,0.0,0.0,0.1013,0.2884,0.3771,0.4597
3HYDIS22CWMMEZBE3G64NG7ZMZON5V,0.0,0.0,0.0279,0.2387,0.2529,0.2924
3HYDIS22DXJRRCQBI3AE9ELUHK15NC,0.0,0.0138,0.0362,0.1863,0.2313,0.2313
3I21NMEA63DY0BA82BXKKSLPMBYSHT,0.0,0.0309,0.0882,0.3055,0.3395,0.3856
3I21NMEA63DY0BA82BXKKSLPMBYSHT_1,0.0,0.0515,0.1496,0.3074,0.3395,0.3856
3I21NMEA63DY0BA82BXKKSLPMBYSHT_2,0.0,0.0353,0.1414,0.3111,0.3395,0.3856
3I3RVCR3FK2XEB4GMX9G7IJ2RLH6XI,0.0,0.0,0.03,0.18,0.4414,0.4461
3I5ZXD44IULX7AZS354F5V5W46GJCA,0.0,0.0,0.0275,0.1432,0.1502,0.1875
3I5ZXD44JV69M8DWVE4I5ER80XVCJX,0.0,0.0,0.0623,0.1631,0.2107,0.273
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_1,0.0,0.0175,0.0834,0.218,0.245,0.2911
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_2,0.0,0.0021,0.0756,0.1856,0.218,0.273
3I5ZXD44JVHG9J4AOHWFS96B5XBJCP,0.0,0.0,0.1158,0.2046,0.2339,0.2372
3ID43DSF5JBJ2SZGW2H8HR9RGRT5G5,0.0,0.0,0.0275,0.0576,0.1445,0.186
3IE95L92ROOBGIB0W5PPNWUUL5E7M3,0.0,0.011,0.0275,0.0649,0.0847,0.0847
3IOQH27Z2E4FFLJVR8TNNB4HIMC1IN,0.0,0.0254,0.1341,0.1966,0.2011,0.2173
3IR329NZ7YGB0BGT612CO4BTUIW2K0,0.0,0.0,0.0126,0.1048,0.2535,0.3865
3IRUE3ZCDH3J5468JOOGJ1Y2ZWZIC5,0.0,0.0707,0.1986,0.3471,0.3981,0.4207
3IXQCB6XI8S61DI53P5ICGI2I9BTIR,0.0863,0.1981,0.2378,0.4454,0.4465,0.4636
3J06FGISLU272UJU8S9F5O38AK5K50,0.0,0.0,0.1565,0.2445,0.2546,0.2748
3J06FGISMVRO4EVZMT2NFJ1KME95KI,0.0,0.0028,0.0718,0.1505,0.1687,0.1697
3J567DP9LLBDQUW0322ZJ0FWFWZFPB,0.0,0.0,0.1439,0.2799,0.2821,0.2899
3J5HEGTZRLQ9SE8SW9LZS2A15OXGGI,0.0,0.0,0.0084,0.3149,0.3325,0.37
3JCELWMC4PY7J05E7LXQXNDWO6Y3V4,0.0,0.0,0.0718,0.1717,0.236,0.2554
3JG2O8WUZH7UTHWSYCP6CNBWVH79WZ,0.0,0.0072,0.073,0.1712,0.1917,0.3014
3JGBBKK855Q5HY1J6RVO56S97I9J0I,0.0,0.0,0.0825,0.3142,0.3196,0.372
3JGLGV9D6KL86TQHYYZCMI0V13JD5Y,0.0,0.0175,0.0525,0.1396,0.1878,0.1979
3JT4BYK2Y4IL1Z22PAHP7P5PI0U2WH,0.0,0.0273,0.035,0.055,0.055,0.055
3K0G5SYN9K0M6D335K10A1FE8RM8MU,0.06,0.1395,0.2672,0.5431,0.6559,0.6875
3K0G5SYNALYS7SB8UL3I5RQZNM3M85,0.0,0.0879,0.2106,0.42,0.4579,0.5451
3K0T7FOBIJOUXM7ZLBPJYBSGQYWM14,0.0,0.0319,0.1072,0.2959,0.3992,0.4051
3K27O5FVBZ6Y1U1OKHZVRLOYVIWW5C,0.0,0.0214,0.035,0.226,0.355,0.4002
3K3X4GGOSLN6JKEE0NBXYD5PSA6MC7,0.0,0.055,0.114,0.221,0.2256,0.2371
3K3X4GGOSLN6JKEE0NBXYD5PV12MCO,0.0375,0.1101,0.1249,0.1848,0.186,0.186
3K3X4GGOSLN9WHITSDB41LMDI6SMCK,0.0,0.0,0.0715,0.3568,0.3619,0.3619
3K9T2ON9ZE5ORLPELXZMHUO84LJMTT,0.0,0.0112,0.0321,0.1922,0.1939,0.1939
3KNJI1FZ8L912486RAFQQV3ZEP6NQU,0.0369,0.1709,0.249,0.35,0.3542,0.3561
3L4EWVFWCZFLPLXQZ7MWBK7MU2X9OK,0.0,0.0375,0.0883,0.1521,0.1691,0.1691
3L8V324VIV0JU2BOPG7PUH68F6NF91,0.0,0.0,0.0,0.0672,0.1679,0.2043
3L8V324VIVQEQ524CR2N49U2T8GF9N,0.0018,0.0734,0.199,0.396,0.4001,0.5141
3LBF4GRVWQC3B97WPKKEJO5WDODDDG,0.0,0.0,0.028,0.0871,0.1141,0.2655
3LBF4GRVWQSB1V8AOKNI47EZJYMDDE,0.0063,0.2105,0.3482,0.4328,0.4713,0.5287
3LCM1J6T1CTW3PUN949YD9G6A99CYC,0.0,0.0021,0.035,0.1583,0.1721,0.1721
3LE9INWSFWFC7U06C7E8H83VJHH0ML,0.0,0.0,0.0,0.0,0.0,0.0
3LJE53CC7VYWE1O3MIQ180XM33HESQ,0.0,0.0,0.0288,0.1736,0.2087,0.2778
3LLXQSS3GH7EI0TIBFCZBVHJUIM2FF,0.0,0.0019,0.1388,0.2386,0.2404,0.2485
3LLXQSS3GH7EI0TIBFCZBVHJURL2FW,0.0,0.0019,0.1396,0.2404,0.2422,0.2448
3LV0310AAZ0POAIRABRDV0CJ4TWKD9,0.0,0.035,0.1464,0.2902,0.309,0.3119
3LV0310AAZ5BVL06B1AU1YGZUNKDKM,0.0,0.0,0.1158,0.2878,0.3047,0.3867
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_1,0.0,0.0,0.1709,0.3006,0.3371,0.3867
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_2,0.0,0.0,0.1084,0.2794,0.3216,0.3867
3LV0310AAZ7UO39UCWLZNYY1B3BDKS,0.0341,0.1004,0.1338,0.2012,0.2063,0.273
3LV0310AB0FIJI1LDLADGNAZ3BMKDF,0.0,0.1369,0.3402,0.5578,0.57,0.5776
3LV0310AB0LE2KPSDVZ5QZ931M3DKU,0.0,0.0,0.0293,0.2455,0.3061,0.3179
3M35MA94IX9MX6PXAQCG5JTOJ1HNO3,0.1358,0.2309,0.3449,0.4546,0.5403,0.5545
3M6KHLIXGO95W4HFFOS373KMUDHIRT,0.0,0.0,0.0725,0.1529,0.1787,0.1881
3ME56J5KH09H8MTADW07EI1HZMYC6P,0.0,0.0209,0.064,0.115,0.1158,0.1158
3ME56J5KH0A6OHM7NB7LNJZ2KW86CO,0.0,0.0,0.035,0.1898,0.2217,0.3779
3MGKBFT74NRL5KAEINTLHYIV1ONSJ5,0.0,0.0,0.002,0.0877,0.0886,0.0973
3MHMBB6SGFYXPF5WOO57T0Y1YOLKW9,0.0,0.0127,0.0284,0.1052,0.1316,0.1316
3MK14RC5NS9WDGLCZVLGWCZQJ24T6G,0.0,0.0,0.0392,0.1212,0.1781,0.4099
3MK14RC5NS9WDGLCZVLGWCZQJ2BT6N,0.0,0.0,0.0267,0.1462,0.208,0.3593
3MKP0VNPL180YVBEBVOO0GDECBIJRU,0.0,0.0134,0.0736,0.1555,0.1563,0.1563
3MNPSGWWOQV9GBTQIUTZ7HIZXBCPUY,0.0,0.0375,0.1545,0.2279,0.2502,0.2695
3MNYFQMXON9G1T2C2HOQSK4JSIPY01,0.0,0.0,0.0,0.1527,0.2066,0.2185
