imageID,"25% of windows have density equal to or less","50% of windows have density equal to or less","75% of windows have density equal to or less","95% of windows have density equal to or less","98% of windows have density equal to or less","100% of windows have density equal to or less"
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2,0.0031,0.0233,0.1802,0.2678,0.2678,0.2678
3BZN229KV5TWHZF32GLR8LCC1TX6DS,0.0104,0.0499,0.0642,0.0851,0.0851,0.0851
3C2UN3Y7UJLGZT23JF159R7GHEFMFI,0.0686,0.1049,0.2311,0.342,0.342,0.342
3CF7EZI55RWEYNZ9U956QWWUG93IL2,0.0,0.0408,0.0688,0.2009,0.2101,0.2101
3CP9VRCFS74RV9VXRUIMMBYWTQDUEZ,0.0158,0.0327,0.0897,0.1662,0.1662,0.1662
3CTCX9NXB5M1LSUM0XPXZV8QE2WLJA,0.0891,0.1771,0.283,0.3527,0.3698,0.3698
3CTCX9NXC67QIV0KKFDEFSMCFTJJLN,0.115,0.1782,0.2588,0.299,0.299,0.299
3CVHT3IKUYKSX9WRAWTF52715RU0R4,0,0,0,0,0,0
3CYDGW98NMPSZAAQ0W8MOBJZSSBOM6,0.021,0.0635,0.0996,0.2982,0.2982,0.2982
3D00S7P7YG22I1NWJE5APKC40DIEZA,0.0,0.0358,0.066,0.1287,0.1287,0.1287
3D3KZYB02J3NX4IAX3WJJNSJTAYV8O,0,0,0,0,0,0
3D3KZYB03KLUXQ4AWC4FKH86OYE8VD,0.0,0.0415,0.0945,0.1452,0.1452,0.1452
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU,0.0,0.0,0.0912,0.2938,0.3125,0.4011
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_1,0,0,0,0,0,0
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_2,0.0,0.0155,0.087,0.313,0.4019,0.4019
3D7N1211O74L32LV8ZFDVQWGH61MAZ,0.0,0.0,0.1192,0.3413,0.3413,0.3413
3D7N1211P8PBU1MJEXLJFBT15KWAMH,0.0,0.0251,0.0703,0.1438,0.1543,0.2185
3D8B00U52IVJZWECZOBXRVFXL2U83O,0.0413,0.1118,0.1616,0.2971,0.2971,0.2971
3D8B00U52IVJZWECZOBXRVFYHAV833,0.0,0.0,0.0176,0.1632,0.1776,0.2619
3DBJK6OC3AF4JLMP40JUKZIT4XNYF3,0.0279,0.123,0.2265,0.5136,0.5666,0.5691
3DCXWU0MSDB2RCYGDPZ82R371ZGTVX,0.0,0.0042,0.0963,0.2459,0.2459,0.2459
3DECMKXKT815JCLN1RI1KKDJDFAMBB,0.0,0.1357,0.2735,0.4255,0.4496,0.4496
3DHOXWJRSC3OAPE5AL86OV64DJCT3O,0.0175,0.0802,0.2012,0.3554,0.4478,0.4478
3DPZKFEUURUGTQUQB4SOUUG5ZFPI4V,0.0,0.0165,0.2394,0.3231,0.3231,0.3231
3DPZKFEUVSIPT2ERNEAT4GS1UAKI44,0,0,0,0,0,0
3DXFGU9SKN7P79WJOTN6EK4MLG3EXS,0.0061,0.0233,0.0888,0.2528,0.2841,0.2841
3DXFGU9SKNVTS8DGXQ8KL6UJIRCXE8,0.0,0.0,0.0942,0.3827,0.4274,0.4274
3DXFGU9SLODY46WA7XIQCVBUTMKEXQ,0.1111,0.1762,0.2685,0.3788,0.3788,0.3788
3E9JM64F23SDM8DQUQW3OKIR1A0NP8,0.0626,0.067,0.1202,0.2247,0.2247,0.2247
3EGCY5R6XYZQLTGPWNN8D6V7K3JYA2,0.1707,0.1911,0.2193,0.2402,0.2402,0.2402
3EJ1F91ANSU6O8N3S3NGZ4GVCA2IZW,0.0457,0.0548,0.0959,0.2118,0.2118,0.2118
3EOZAW7619J5YKCNUIDNV84T8098HV,0.0671,0.1362,0.2041,0.2919,0.2919,0.2919
3EOZAW762AHX3MFSNYKKE4EQ4INH8Q,0.0,0.0103,0.0355,0.4076,0.5706,0.6418
3ERG9KP7KAETHL286FNRQ00RYLWCHM,0.0,0.0112,0.0838,0.2088,0.2088,0.2088
3EULM6QNGEDGI0DDZ62WA3R8YV4JXB,0.0,0.0,0.0191,0.0856,0.0856,0.0856
3EX6YJ62T6GKTDIQJCCYD4JMD62ZJG,0.0,0.0161,0.0683,0.2152,0.2777,0.2777
3EXC7SWSR38EV80UNYXZTOBA3ESHT8,0,0,0,0,0,0
3F0Z1FPMUNUP6TOTMH2XGS6T5GJLYU,0.018,0.0511,0.0752,0.1272,0.1272,0.1272
3F0Z1FPMUNWB7D1EFV5M6IVBAHELYR,0.0018,0.0214,0.1935,0.2988,0.2988,0.2988
3F12ASV6AWHSTTB7IFZKMVGLLVZM46,0,0,0,0,0,0
3F2SNR5B8MKSI92Q9DG0FV11BKO0HL,0.0,0.0088,0.0238,0.0645,0.0746,0.0746
3FKD865UZQBJZ4661LLBINGEMFPMUJ,0.0,0.0075,0.1637,0.3368,0.3672,0.3672
3FKD865UZQBJZ4661LLBINGENHPMUO,0.0,0.0,0.1546,0.3267,0.3267,0.3267
3FKD865UZQG0HB1FDHAJVT0FL3FMUG,0,0,0,0,0,0
3FOA7RUSUPLLDDXZNITMB1EHL6FPGL,0.1072,0.1531,0.1797,0.3369,0.3369,0.3369
3FQJF6D1R1SUSJ130G368H5I02G92S,0.0,0.0427,0.0982,0.1367,0.1367,0.1367
3FQJF6D1S2STVEIP11IICRPWDI892M,0.0491,0.0721,0.1298,0.1784,0.1784,0.1784
3G2I6FODBC43UCDM72LBPP8Z9I0L60,0.0,0.013,0.0233,0.2141,0.2141,0.2141
3GAR7VLBJNDRH4HH5ZWWCFRBGXZ4Y9,0.031,0.1931,0.2632,0.3672,0.4264,0.4264
3GAR7VLBJNEKQVA3XEJQ66MZFEXY4T,0.0,0.0,0.1,0.2152,0.2311,0.2607
3GBCJUK5C2GRHG97MHYVG9NBQMOPK9,0.0,0.0382,0.1141,0.2193,0.2193,0.2193
3GBCJUK5C2NMDEDWS686X6QI2G8KP3,0,0,0,0,0,0
3GC8IVJ10EOCB71QWZ4YFX98VOS9NN,0.0237,0.0551,0.1124,0.3401,0.3537,0.3537
3GRRK9BQWRDBESRD36S5634M392PD9,0.0127,0.0192,0.0572,0.0894,0.0894,0.0894
3GRRK9BQWRPD54OGKFA4YQ8537VPDJ,0.0,0.0259,0.073,0.1423,0.1673,0.1673
3GZMSD8U5X9MRGKQIZ546O8UKB695Q,0.0,0.0372,0.1105,0.5505,0.5992,0.5992
3GZMSD8U5X9MRGKQIZ546O8UKC795T,0.0,0.0354,0.1148,0.496,0.5532,0.5532
3GZMSD8U6Y8M82W4VRHXFG1G1IS95R,0,0,0,0,0,0
3H41Q6XMRNJ731MM548PSMBGOYMG2I,0.0,0.0,0.1057,0.2847,0.2998,0.2998
3H41Q6XMRNUCK2PCFPR6Y35LJFT2GW,0.0,0.012,0.0252,0.0314,0.0319,0.0319
3H5CSD5832HNKRNN8SDJ6TWED17E80,0.1191,0.1933,0.2346,0.3749,0.4119,0.4119
3H5CSD5832HNKRNN8SDJ6TWL583E8G,0.0,0.0,0.0094,0.1209,0.139,0.139
3HBZ8AD97D3GZ7VEBIN9M1728BDNN9,0.0221,0.0266,0.0415,0.0756,0.0756,0.0756
3HBZ8AD97D3GZ7VEBIN9M18U9EHNN5,0.0,0.0192,0.0922,0.1451,0.153,0.2095
3HL3WX653BXN6QCFW6M6ATC7KPGPQT,0.0795,0.1069,0.1446,0.3473,0.3545,0.3545
3HQI26VRPRS5H4RSBPY2KOCMRQ13R0,0.0,0.0126,0.072,0.1675,0.1675,0.1675
3HVLA9UQN4GKVQOHDHMDH1A7KETU66,0.0,0.0,0.1462,0.2724,0.2856,0.3214
3HYDIS22CWMMEZBE3G64NG7ZMZON5V,0.0,0.0218,0.0978,0.1762,0.1762,0.1762
3HYDIS22DXJRRCQBI3AE9ELUHK15NC,0.0,0.0141,0.0388,0.1703,0.1703,0.1703
3I21NMEA63DY0BA82BXKKSLPMBYSHT,0.0,0.028,0.1107,0.2973,0.3046,0.3074
3I21NMEA63DY0BA82BXKKSLPMBYSHT_1,0.0144,0.0527,0.1351,0.2924,0.2943,0.2943
3I21NMEA63DY0BA82BXKKSLPMBYSHT_2,0.0,0.028,0.1122,0.3046,0.3074,0.3074
3I3RVCR3FK2XEB4GMX9G7IJ2RLH6XI,0.0,0.0077,0.037,0.2556,0.3238,0.3238
3I5ZXD44IULX7AZS354F5V5W46GJCA,0.0,0.0,0.0348,0.0994,0.1053,0.1053
3I5ZXD44JV69M8DWVE4I5ER80XVCJX,0.0,0.0154,0.0682,0.1245,0.1309,0.1985
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_1,0.0,0.0235,0.0755,0.1655,0.2075,0.2075
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_2,0.0,0.0198,0.0745,0.1245,0.1655,0.1985
3I5ZXD44JVHG9J4AOHWFS96B5XBJCP,0.0,0.0,0.0649,0.2077,0.2077,0.2077
3ID43DSF5JBJ2SZGW2H8HR9RGRT5G5,0.0,0.0,0.0135,0.1405,0.1405,0.1405
3IE95L92ROOBGIB0W5PPNWUUL5E7M3,0,0,0,0,0,0
3IOQH27Z2E4FFLJVR8TNNB4HIMC1IN,0.0384,0.0737,0.0909,0.1685,0.1685,0.1685
3IR329NZ7YGB0BGT612CO4BTUIW2K0,0.0,0.0,0.014,0.1145,0.152,0.2488
3IRUE3ZCDH3J5468JOOGJ1Y2ZWZIC5,0.0146,0.074,0.1979,0.3675,0.3957,0.3957
3IXQCB6XI8S61DI53P5ICGI2I9BTIR,0.1742,0.2019,0.2762,0.391,0.391,0.391
3J06FGISLU272UJU8S9F5O38AK5K50,0.0,0.0,0.139,0.2531,0.2618,0.2618
3J06FGISMVRO4EVZMT2NFJ1KME95KI,0.0,0.033,0.1308,0.1603,0.1603,0.1603
3J567DP9LLBDQUW0322ZJ0FWFWZFPB,0.0,0.0689,0.1344,0.1886,0.1907,0.1907
3J5HEGTZRLQ9SE8SW9LZS2A15OXGGI,0.0,0.0,0.0073,0.1958,0.2014,0.2014
3JCELWMC4PY7J05E7LXQXNDWO6Y3V4,0.0,0.0178,0.0814,0.1581,0.1974,0.2339
3JG2O8WUZH7UTHWSYCP6CNBWVH79WZ,0.0,0.0309,0.0654,0.1405,0.1686,0.1686
3JGBBKK855Q5HY1J6RVO56S97I9J0I,0.0457,0.0548,0.0959,0.2513,0.2513,0.2513
3JGLGV9D6KL86TQHYYZCMI0V13JD5Y,0.0,0.0073,0.0493,0.1363,0.1363,0.1363
3JT4BYK2Y4IL1Z22PAHP7P5PI0U2WH,0,0,0,0,0,0
3K0G5SYN9K0M6D335K10A1FE8RM8MU,0.0585,0.1424,0.251,0.5678,0.6192,0.6309
3K0G5SYNALYS7SB8UL3I5RQZNM3M85,0.0247,0.1329,0.1748,0.4091,0.4536,0.4773
3K0T7FOBIJOUXM7ZLBPJYBSGQYWM14,0.0,0.0553,0.0971,0.335,0.335,0.335
3K27O5FVBZ6Y1U1OKHZVRLOYVIWW5C,0.0152,0.019,0.0443,0.2014,0.2517,0.2574
3K3X4GGOSLN6JKEE0NBXYD5PSA6MC7,0.0409,0.0756,0.1687,0.1964,0.1964,0.1964
3K3X4GGOSLN6JKEE0NBXYD5PV12MCO,0,0,0,0,0,0
3K3X4GGOSLN9WHITSDB41LMDI6SMCK,0.0,0.0204,0.1122,0.3733,0.3733,0.3733
3K9T2ON9ZE5ORLPELXZMHUO84LJMTT,0,0,0,0,0,0
3KNJI1FZ8L912486RAFQQV3ZEP6NQU,0.0716,0.2313,0.2764,0.314,0.314,0.314
3L4EWVFWCZFLPLXQZ7MWBK7MU2X9OK,0,0,0,0,0,0
3L8V324VIV0JU2BOPG7PUH68F6NF91,0.0,0.0,0.0102,0.089,0.089,0.089
3L8V324VIVQEQ524CR2N49U2T8GF9N,0.0575,0.1424,0.1949,0.4245,0.4245,0.4245
3LBF4GRVWQC3B97WPKKEJO5WDODDDG,0.0,0.0,0.0201,0.1329,0.1329,0.1329
3LBF4GRVWQSB1V8AOKNI47EZJYMDDE,0.064,0.2213,0.3394,0.4577,0.4998,0.4998
3LCM1J6T1CTW3PUN949YD9G6A99CYC,0.0,0.015,0.0595,0.1123,0.1123,0.1123
3LE9INWSFWFC7U06C7E8H83VJHH0ML,0.0,0.0,0.0213,0.0585,0.0585,0.0585
3LJE53CC7VYWE1O3MIQ180XM33HESQ,0.0,0.0,0.0267,0.1367,0.1607,0.1607
3LLXQSS3GH7EI0TIBFCZBVHJUIM2FF,0.0,0.0235,0.0689,0.1744,0.1744,0.1744
3LLXQSS3GH7EI0TIBFCZBVHJURL2FW,0.0,0.0235,0.0709,0.1526,0.1526,0.1526
3LV0310AAZ0POAIRABRDV0CJ4TWKD9,0.0,0.0783,0.1048,0.237,0.237,0.237
3LV0310AAZ5BVL06B1AU1YGZUNKDKM,0.0,0.0,0.1038,0.2682,0.3005,0.318
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_1,0.0,0.0,0.1718,0.2858,0.3045,0.3045
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_2,0.0,0.0,0.127,0.2682,0.3045,0.318
3LV0310AAZ7UO39UCWLZNYY1B3BDKS,0.0621,0.0958,0.1368,0.2055,0.2055,0.2055
3LV0310AB0FIJI1LDLADGNAZ3BMKDF,0.0736,0.118,0.238,0.4024,0.4024,0.4024
3LV0310AB0LE2KPSDVZ5QZ931M3DKU,0.0,0.0147,0.0483,0.2119,0.2162,0.2162
3M35MA94IX9MX6PXAQCG5JTOJ1HNO3,0.2313,0.302,0.3694,0.567,0.567,0.567
3M6KHLIXGO95W4HFFOS373KMUDHIRT,0.0,0.028,0.0693,0.1559,0.1741,0.1741
3ME56J5KH09H8MTADW07EI1HZMYC6P,0.0,0.0109,0.03,0.1003,0.1003,0.1003
3ME56J5KH0A6OHM7NB7LNJZ2KW86CO,0.0,0.0098,0.0551,0.1245,0.1372,0.1372
3MGKBFT74NRL5KAEINTLHYIV1ONSJ5,0.0,0.0043,0.0298,0.0605,0.0605,0.0605
3MHMBB6SGFYXPF5WOO57T0Y1YOLKW9,0,0,0,0,0,0
3MK14RC5NS9WDGLCZVLGWCZQJ24T6G,0.0,0.0,0.0341,0.1206,0.1732,0.2345
3MK14RC5NS9WDGLCZVLGWCZQJ2BT6N,0.0,0.0,0.0239,0.1421,0.1891,0.2016
3MKP0VNPL180YVBEBVOO0GDECBIJRU,0,0,0,0,0,0
3MNPSGWWOQV9GBTQIUTZ7HIZXBCPUY,0.0755,0.1098,0.1461,0.183,0.183,0.183
3MNYFQMXON9G1T2C2HOQSK4JSIPY01,0.0,0.0,0.0371,0.1417,0.1417,0.1417
3MQJWSYXNGSYPF0J90X7JRB4GS9O5U,0,0,0,0,0,0
3MQJWSYXOHGDXJ3GAF96UH2KF625OC,0,0,0,0,0,0
3MXFP9RGE565H89AY0KXMF94YTQB2U,0,0,0,0,0,0
3MXFP9RGE565SQ20JA2GC60T4U4B22,0.0,0.0,0.0215,0.1788,0.2308,0.3243
3N9FD9XF48K5Z4R4YKZ4XC3B2YYEVL,0.0,0.0,0.0157,0.1131,0.1131,0.1131
3NAD71TD8V1W7T0ET8V40F6WWDIL2U,0.0,0.0709,0.1336,0.353,0.3551,0.3551
3NCF7G1XJIORLK6VK0UD85LOJVCNAC,0.0,0.064,0.0911,0.2884,0.2884,0.2884
