imageID,"25% of windows have density equal to or less","50% of windows have density equal to or less","75% of windows have density equal to or less","95% of windows have density equal to or less","98% of windows have density equal to or less","100% of windows have density equal to or less"
35GRDJC92I6VOWRC3MF6JHNHWWLC7I,0.0,0.0,0.0551,0.123,0.1462,0.1462
35HIM1LU2HRMGPBVQO0P66HG1MBI5I,0.0196,0.0196,0.0196,0.1579,0.1579,0.1579
35QUA2ABY634ZYN782PTB2BL5I8EGJ,0.0546,0.0546,0.0546,0.0546,0.0546,0.0546
35QUA2ABZ7MBAB0HZGYJHQ28USWGE7,0.0,0.0,0.0,0.1081,0.1081,0.1081
361LJMRMCQ5CDYJ025B6700NV8CUR4,0.0508,0.0508,0.0508,0.1837,0.1837,0.1837
369VX4MEOJAKM0DV8XRK62EAJWKGI1,0.0054,0.015,0.1446,0.1446,0.1446,0.1446
36ARV8EEH67U95XPYN59VTZKFJ2VA1,0.0221,0.0221,0.0221,0.0649,0.0649,0.0649
36FIWAXJH5YZ4NF13JA9L63DO7Z3AS,0.1729,0.2136,0.2916,0.2916,0.2916,0.2916
36HGGQAXL6KTNEA2DMTHLEEUZ4CVBW,0.0599,0.0759,0.2278,0.2754,0.2754,0.2754
36HGGQAXL6L87J29O35QD9YQWSFBVG,0.0476,0.0476,0.0476,0.0476,0.0476,0.0476
36IAL8HYOXSPP9QYVLXZPMFW48E4R6,0.0402,0.0402,0.0402,0.0428,0.0428,0.0428
36MWL0IRGCO0L6PQ7W22BBNT0ICOHL,0.1335,0.1335,0.1335,0.1335,0.1335,0.1335
36QDS77QN9NG5USZQM0XMAC2L97HFT,0.1713,0.1801,0.2702,0.2702,0.2702,0.2702
36QDS77QN9Y3AP81GU3ZJ983H37HFJ,0.0322,0.0322,0.0322,0.0322,0.0322,0.0322
36R3RQSDPTXRSZ6X7FR6HZHDYAF078,0.0197,0.0197,0.0197,0.0235,0.0235,0.0235
375FCEJV4GX4B1VR293XJCDD0I7CCJ,0.1164,0.1268,0.1366,0.2098,0.2098,0.2098
375MF9UHMRPR2XWE6NL8JC3TL1HSX9,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436
37672WDDC2JA93V4O46FCCJ2VAJNM9,0.0361,0.0361,0.0361,0.0361,0.0361,0.0361
378UBY8FQ61LFCJMHZWZTRZI59A8TB,0.0497,0.0497,0.0497,0.2893,0.2893,0.2893
378UBY8FR7AABMKBM232FCEFT60T8E,0.0407,0.0407,0.0407,0.232,0.232,0.232
379R4POZ46ZM5D7FMP5TH9FBQ7PRXR,0.0197,0.0197,0.0197,0.0197,0.0197,0.0197
37CCG24EIZSNBY0O0RYFBPCKLTQZRW,0.0013,0.0076,0.0078,0.0208,0.0208,0.0208
37CCG24EIZSNBY0O0RYFBPCKLTQZRW_1,0.0003,0.0078,0.0203,0.0203,0.0203,0.0203
37CCG24EIZSNBY0O0RYFBPCKLTQZRW_2,0.0013,0.0068,0.0078,0.0204,0.0204,0.0204
37FXVUXR5NUGX6LAN3N06Z6PNZ6EWN,0.0295,0.0295,0.0295,0.0419,0.0419,0.0419
37NNZ8MO7S6VRHEMSEGUVBLX898EQM,0.0046,0.0052,0.0277,0.2287,0.2287,0.2287
37QHTW84X0Z4WRFH6C4VHQ7JNTDJDT,0.0143,0.0143,0.0143,0.0796,0.0796,0.0796
37ZHE2JT1D250TKIB56TICN73UM88S,0.0331,0.0331,0.0331,0.084,0.084,0.084
37ZHE2JT1D250TKIB56TICN73UQ88W,0.0966,0.0966,0.0966,0.0966,0.0966,0.0966
37ZUGP9H9BONPT0XCKXE3200JPH817,0.0139,0.0139,0.0139,0.0863,0.0863,0.0863
37ZUGP9H9BONPT0XCKXE3201JQL81F,0.0004,0.0007,0.0755,0.0755,0.0755,0.0755
38464Y8J3VK9Y56OSLPV9KDIFIGV4J,0.0218,0.0218,0.0218,0.0218,0.0218,0.0218
389X50RO4VDYCDHURIYQ7760LL5343,0.0486,0.0486,0.0486,0.0486,0.0486,0.0486
38DNTK7MFN2OC2PZPWU81IIJXME01H,0.0346,0.0351,0.0402,0.0604,0.0604,0.0604
38DNTK7MFN34LCW85JTSAD2CXFQ01S,0.138,0.138,0.138,0.138,0.138,0.138
38DNTK7MFN3UAZX8DF8S385AB3E10K,0.0371,0.071,0.0879,0.2151,0.2151,0.2151
38FWZZ3ILTDK8ICQRL4PWREV0HIYN7,0.0451,0.0451,0.0664,0.0664,0.0664,0.0664
38GRQLZZQQCOARQX7FK2NWOBS4K0CN,0.0,0.0,0.0,0.0542,0.0565,0.0565
38IOEK81UIQHG7BFV93TAAEQ3W496W,0.0629,0.0629,0.0629,0.0629,0.0629,0.0629
38LYNH3Q4ODLGFNEHSAP2J87XNZMGY,0.0277,0.0277,0.0277,0.0277,0.0277,0.0277
38LYNH3Q5PUFYTLC9WG1VAJL0LTGM5,0.0553,0.0553,0.0553,0.1514,0.1514,0.1514
38MNOT6KWIG21RX6PKH1YJB8VKDT05,0.0,0.0,0.0,0.0689,0.0689,0.0689
38MNOT6KWIG21RX6PKH1YJB8VKDT05_1,0.0,0.0,0.0,0.0769,0.0769,0.0769
38MNOT6KWIG21RX6PKH1YJB8VKDT05_2,0.0,0.0,0.0,0.0928,0.0928,0.0928
38NH2CI7ROPJ1MAJ3F139HJ5CPPVU5,0.0322,0.0322,0.0322,0.0964,0.0964,0.0964
38NH2CI7SPCMWUJ4T62C2GD654VVUY,0.0272,0.0274,0.0294,0.1586,0.1586,0.1586
38VQ1AW9T5WCGLEK2ZAP9I6I4O826I,0.1155,0.1155,0.1155,0.1155,0.1155,0.1155
390EOHYPK4Q05K2TRHZ1W9N0LW8X3W,0.0135,0.0135,0.0135,0.049,0.049,0.049
39393HGTI5QMIY6JHIT1M5IIGWJEOF,0.1969,0.1969,0.1969,0.201,0.201,0.201
394TEHR260P29GUZO0UUQSDZ63O65J,0.0184,0.0184,0.0184,0.0184,0.0184,0.0184
39PLFW4P2L2RPNN40J9QB1XCZ2O4HT,0.051,0.0691,0.1024,0.1585,0.1585,0.1585
39UNKKTVDF8Y9H8JFO9U930XMBHYGJ,0.0,0.0,0.0,0.012,0.012,0.012
39UNKKTVDFFX9VEX2EW7RYBUQ2JGYD,0.0687,0.0687,0.0687,0.0687,0.0687,0.0687
39VNNFFKK59EW3XI1HP5P046ZAXXVP,0.036,0.036,0.036,0.0428,0.0428,0.0428
39Y8ZSVZWWM1XMK47AFGQNZOPQQVZE,0.0561,0.0561,0.0561,0.0676,0.0676,0.0676
39Y8ZSVZXXM4Z9DMIL8I9OJZBK9VZ6,0.0572,0.0572,0.0572,0.1243,0.1243,0.1243
3AA189Q6B51983MEFLORU493K7KMWE,0.02,0.02,0.02,0.0842,0.0842,0.0842
3AA189Q6B52Z6L7EV3NS06BHCKRWMY,0.0208,0.0208,0.0208,0.1863,0.1863,0.1863
3AA189Q6C6N6C9XRHK508ZBLMH8WM3,0.0074,0.0105,0.0325,0.1187,0.1187,0.1187
3AA189Q6C6TLNJILLV2LOGYDJT7MWV,0.0336,0.0336,0.0336,0.1382,0.1382,0.1382
3AJ89545NQHYX91N7X3ADUYHKVTBEA,0.096,0.096,0.096,0.096,0.096,0.096
3AJ89545NQRFJUS6JU65GFBBEJ7BEW,0.0018,0.0018,0.0018,0.1081,0.1081,0.1081
3AMAQJSW8I20H10ADEKNBNOAVRROI5,0.011,0.011,0.011,0.0944,0.0944,0.0944
3B9PUZPHFHW5PZT5Q7OV88NG9W6JA5,0.0,0.0,0.0,0.1073,0.1073,0.1073
3BGEFHL0JHEL8I3UU0A0G1OJRYOJBS,0.0825,0.085,0.0974,0.1629,0.1629,0.1629
3BHOG8KFNLAK9AB1ZQLEP6Q0T3RR81,0.1491,0.1491,0.1491,0.1491,0.1491,0.1491
3BK5FW2G6MZ18ENS8D29GOXE9AHRCA,0.0078,0.0078,0.0078,0.1069,0.1069,0.1069
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2,0.1049,0.1049,0.1049,0.1049,0.1049,0.1049
3BZN229KV5TWHZF32GLR8LCC1TX6DS,0.0599,0.0599,0.0599,0.0599,0.0599,0.0599
3C2UN3Y7UJLGZT23JF159R7GHEFMFI,0.1668,0.1668,0.1668,0.1668,0.1668,0.1668
3CF7EZI55RWEYNZ9U956QWWUG93IL2,0.033,0.033,0.033,0.0986,0.0986,0.0986
3CP9VRCFS74RV9VXRUIMMBYWTQDUEZ,0.0649,0.0649,0.0649,0.0649,0.0649,0.0649
3CTCX9NXB5M1LSUM0XPXZV8QE2WLJA,0.1723,0.2262,0.2518,0.2518,0.2518,0.2518
3CTCX9NXC67QIV0KKFDEFSMCFTJJLN,0.2297,0.2297,0.2297,0.2297,0.2297,0.2297
3CVHT3IKUYKSX9WRAWTF52715RU0R4,0.067,0.067,0.067,0.067,0.067,0.067
3CYDGW98NMPSZAAQ0W8MOBJZSSBOM6,0.1357,0.1357,0.1357,0.1473,0.1473,0.1473
3D00S7P7YG22I1NWJE5APKC40DIEZA,0.0697,0.0697,0.0697,0.0697,0.0697,0.0697
3D3KZYB02J3NX4IAX3WJJNSJTAYV8O,0.0987,0.0987,0.0987,0.0987,0.0987,0.0987
3D3KZYB03KLUXQ4AWC4FKH86OYE8VD,0.0,0.0,0.0,0.0767,0.0767,0.0767
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU,0.064,0.0683,0.0701,0.0738,0.0738,0.0738
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_1,0.0717,0.0717,0.0717,0.0717,0.0717,0.0717
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_2,0.0641,0.0718,0.0741,0.0754,0.0754,0.0754
3D7N1211O74L32LV8ZFDVQWGH61MAZ,0.0715,0.0715,0.0715,0.1482,0.1482,0.1482
3D7N1211P8PBU1MJEXLJFBT15KWAMH,0.0274,0.0299,0.037,0.0864,0.0864,0.0864
3D8B00U52IVJZWECZOBXRVFXL2U83O,0.0802,0.0802,0.0802,0.1378,0.1378,0.1378
3D8B00U52IVJZWECZOBXRVFYHAV833,0.0,0.0,0.0,0.0907,0.0907,0.0907
3DBJK6OC3AF4JLMP40JUKZIT4XNYF3,0.0576,0.0785,0.1427,0.3499,0.3499,0.3499
3DCXWU0MSDB2RCYGDPZ82R371ZGTVX,0.1158,0.1158,0.1158,0.1158,0.1158,0.1158
3DECMKXKT815JCLN1RI1KKDJDFAMBB,0.1277,0.1277,0.1277,0.2155,0.2155,0.2155
3DHOXWJRSC3OAPE5AL86OV64DJCT3O,0.0407,0.0407,0.0407,0.232,0.232,0.232
3DPZKFEUURUGTQUQB4SOUUG5ZFPI4V,0.0849,0.0849,0.0849,0.1139,0.1139,0.1139
3DPZKFEUVSIPT2ERNEAT4GS1UAKI44,0.1508,0.1508,0.1508,0.1508,0.1508,0.1508
3DXFGU9SKN7P79WJOTN6EK4MLG3EXS,0.0302,0.0956,0.1324,0.1324,0.1324,0.1324
3DXFGU9SKNVTS8DGXQ8KL6UJIRCXE8,0.0208,0.1114,0.1181,0.1376,0.1376,0.1376
3DXFGU9SLODY46WA7XIQCVBUTMKEXQ,0.034,0.034,0.034,0.2216,0.2216,0.2216
3E9JM64F23SDM8DQUQW3OKIR1A0NP8,0.028,0.028,0.028,0.1181,0.1181,0.1181
3EGCY5R6XYZQLTGPWNN8D6V7K3JYA2,0.1574,0.1574,0.1574,0.1598,0.1598,0.1598
3EJ1F91ANSU6O8N3S3NGZ4GVCA2IZW,0.0038,0.0038,0.0038,0.1162,0.1162,0.1162
3EOZAW7619J5YKCNUIDNV84T8098HV,0.1432,0.1432,0.1432,0.2309,0.2309,0.2309
3EOZAW762AHX3MFSNYKKE4EQ4INH8Q,0.0205,0.0205,0.0593,0.3025,0.3025,0.3025
3ERG9KP7KAETHL286FNRQ00RYLWCHM,0.0707,0.0707,0.0707,0.0932,0.0932,0.0932
3EULM6QNGEDGI0DDZ62WA3R8YV4JXB,0.0081,0.0081,0.0081,0.0275,0.0275,0.0275
3EX6YJ62T6GKTDIQJCCYD4JMD62ZJG,0.0237,0.0237,0.0237,0.061,0.061,0.061
3EXC7SWSR38EV80UNYXZTOBA3ESHT8,0.0334,0.0334,0.0334,0.0334,0.0334,0.0334
3F0Z1FPMUNUP6TOTMH2XGS6T5GJLYU,0.0593,0.0593,0.0593,0.0593,0.0593,0.0593
3F0Z1FPMUNWB7D1EFV5M6IVBAHELYR,0.0676,0.0676,0.0676,0.1171,0.1171,0.1171
3F12ASV6AWHSTTB7IFZKMVGLLVZM46,0.1043,0.1043,0.1043,0.1043,0.1043,0.1043
3F2SNR5B8MKSI92Q9DG0FV11BKO0HL,0.015,0.0154,0.0314,0.0314,0.0314,0.0314
3FKD865UZQBJZ4661LLBINGEMFPMUJ,0.0082,0.0082,0.0082,0.203,0.203,0.203
3FKD865UZQBJZ4661LLBINGENHPMUO,0.0331,0.0331,0.0331,0.1788,0.1788,0.1788
3FKD865UZQG0HB1FDHAJVT0FL3FMUG,0.0477,0.0477,0.0477,0.0477,0.0477,0.0477
3FOA7RUSUPLLDDXZNITMB1EHL6FPGL,0.0952,0.0952,0.0952,0.1676,0.1676,0.1676
3FQJF6D1R1SUSJ130G368H5I02G92S,0.0029,0.0029,0.0029,0.1098,0.1098,0.1098
3FQJF6D1S2STVEIP11IICRPWDI892M,0.1202,0.1202,0.1202,0.1202,0.1202,0.1202
3G2I6FODBC43UCDM72LBPP8Z9I0L60,0.0197,0.0197,0.0197,0.0338,0.0338,0.0338
3GAR7VLBJNDRH4HH5ZWWCFRBGXZ4Y9,0.1217,0.1924,0.1948,0.1948,0.1948,0.1948
3GAR7VLBJNEKQVA3XEJQ66MZFEXY4T,0.0195,0.0234,0.0564,0.2368,0.2368,0.2368
3GBCJUK5C2GRHG97MHYVG9NBQMOPK9,0.0811,0.0811,0.0811,0.0811,0.0811,0.0811
3GBCJUK5C2NMDEDWS686X6QI2G8KP3,0.0555,0.0555,0.0555,0.0555,0.0555,0.0555
3GC8IVJ10EOCB71QWZ4YFX98VOS9NN,0.0476,0.0476,0.0476,0.158,0.158,0.158
3GRRK9BQWRDBESRD36S5634M392PD9,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295
3GRRK9BQWRPD54OGKFA4YQ8537VPDJ,0.0052,0.0111,0.1214,0.1214,0.1214,0.1214
3GZMSD8U5X9MRGKQIZ546O8UKB695Q,0.0937,0.1195,0.1216,0.1216,0.1216,0.1216
3GZMSD8U5X9MRGKQIZ546O8UKC795T,0.0784,0.0824,0.1221,0.1221,0.1221,0.1221
3GZMSD8U6Y8M82W4VRHXFG1G1IS95R,0.0471,0.0471,0.0471,0.0471,0.0471,0.0471
3H41Q6XMRNJ731MM548PSMBGOYMG2I,0.0253,0.0306,0.0791,0.1581,0.1581,0.1581
3H41Q6XMRNUCK2PCFPR6Y35LJFT2GW,0.0067,0.0067,0.0067,0.0397,0.0397,0.0397
3H5CSD5832HNKRNN8SDJ6TWED17E80,0.1406,0.1943,0.2319,0.2319,0.2319,0.2319
3H5CSD5832HNKRNN8SDJ6TWL583E8G,0.0,0.0206,0.105,0.105,0.105,0.105
3HBZ8AD97D3GZ7VEBIN9M1728BDNN9,0.0342,0.0342,0.0342,0.0589,0.0589,0.0589
3HBZ8AD97D3GZ7VEBIN9M18U9EHNN5,0.0541,0.0608,0.0636,0.0708,0.0708,0.0708
3HL3WX653BXN6QCFW6M6ATC7KPGPQT,0.0669,0.1008,0.3066,0.3066,0.3066,0.3066
3HQI26VRPRS5H4RSBPY2KOCMRQ13R0,0.0562,0.0562,0.0562,0.0562,0.0562,0.0562
3HVLA9UQN4GKVQOHDHMDH1A7KETU66,0.0433,0.0704,0.0836,0.1097,0.1097,0.1097
3HYDIS22CWMMEZBE3G64NG7ZMZON5V,0.0061,0.0061,0.0061,0.0759,0.0759,0.0759
3HYDIS22DXJRRCQBI3AE9ELUHK15NC,0.045,0.045,0.045,0.045,0.045,0.045
3I21NMEA63DY0BA82BXKKSLPMBYSHT,0.0721,0.0877,0.1186,0.1529,0.1529,0.1529
3I21NMEA63DY0BA82BXKKSLPMBYSHT_1,0.0906,0.0906,0.0906,0.1518,0.1518,0.1518
3I21NMEA63DY0BA82BXKKSLPMBYSHT_2,0.1051,0.1194,0.1529,0.1529,0.1529,0.1529
3I3RVCR3FK2XEB4GMX9G7IJ2RLH6XI,0.0304,0.0304,0.0304,0.0442,0.0442,0.0442
3I5ZXD44IULX7AZS354F5V5W46GJCA,0.0057,0.0121,0.0852,0.0852,0.0852,0.0852
3I5ZXD44JV69M8DWVE4I5ER80XVCJX,0.0312,0.0312,0.0327,0.0992,0.0992,0.0992
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_1,0.0263,0.0315,0.0995,0.0995,0.0995,0.0995
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_2,0.0312,0.0312,0.0418,0.0991,0.0991,0.0991
3I5ZXD44JVHG9J4AOHWFS96B5XBJCP,0.0492,0.0492,0.0492,0.0873,0.0873,0.0873
3ID43DSF5JBJ2SZGW2H8HR9RGRT5G5,0.019,0.019,0.019,0.0221,0.0221,0.0221
3IE95L92ROOBGIB0W5PPNWUUL5E7M3,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201
3IOQH27Z2E4FFLJVR8TNNB4HIMC1IN,0.0271,0.0271,0.0271,0.1096,0.1096,0.1096
3IR329NZ7YGB0BGT612CO4BTUIW2K0,0.0142,0.0154,0.0165,0.0859,0.3231,0.3231
3IRUE3ZCDH3J5468JOOGJ1Y2ZWZIC5,0.0957,0.0957,0.0957,0.1435,0.1435,0.1435
3IXQCB6XI8S61DI53P5ICGI2I9BTIR,0.1262,0.1262,0.1262,0.2383,0.2383,0.2383
3J06FGISLU272UJU8S9F5O38AK5K50,0.078,0.078,0.078,0.1074,0.1074,0.1074
3J06FGISMVRO4EVZMT2NFJ1KME95KI,0.0317,0.0317,0.0317,0.0569,0.0569,0.0569
3J567DP9LLBDQUW0322ZJ0FWFWZFPB,0.0483,0.0761,0.1376,0.1376,0.1376,0.1376
3J5HEGTZRLQ9SE8SW9LZS2A15OXGGI,0.0,0.0831,0.0906,0.0906,0.0906,0.0906
3JCELWMC4PY7J05E7LXQXNDWO6Y3V4,0.029,0.0323,0.0442,0.0933,0.0933,0.0933
3JG2O8WUZH7UTHWSYCP6CNBWVH79WZ,0.0256,0.0524,0.0633,0.0633,0.0633,0.0633
3JGBBKK855Q5HY1J6RVO56S97I9J0I,0.0041,0.0041,0.0041,0.1181,0.1181,0.1181
3JGLGV9D6KL86TQHYYZCMI0V13JD5Y,0.0308,0.0308,0.0308,0.0578,0.0578,0.0578
3JT4BYK2Y4IL1Z22PAHP7P5PI0U2WH,0.0253,0.0253,0.0253,0.0253,0.0253,0.0253
3K0G5SYN9K0M6D335K10A1FE8RM8MU,0.1108,0.1311,0.2306,0.504,0.504,0.504
3K0G5SYNALYS7SB8UL3I5RQZNM3M85,0.1036,0.1442,0.1622,0.2045,0.2045,0.2045
3K0T7FOBIJOUXM7ZLBPJYBSGQYWM14,0.054,0.054,0.054,0.1401,0.1401,0.1401
3K27O5FVBZ6Y1U1OKHZVRLOYVIWW5C,0.0085,0.0203,0.0283,0.1672,0.1672,0.1672
3K3X4GGOSLN6JKEE0NBXYD5PSA6MC7,0.0262,0.0262,0.0262,0.1235,0.1235,0.1235
3K3X4GGOSLN6JKEE0NBXYD5PV12MCO,0.0987,0.0987,0.0987,0.0987,0.0987,0.0987
3K3X4GGOSLN9WHITSDB41LMDI6SMCK,0.076,0.076,0.076,0.076,0.076,0.076
3K9T2ON9ZE5ORLPELXZMHUO84LJMTT,0.0412,0.0412,0.0412,0.0412,0.0412,0.0412
3KNJI1FZ8L912486RAFQQV3ZEP6NQU,0.1583,0.1583,0.1583,0.1631,0.1631,0.1631
3L4EWVFWCZFLPLXQZ7MWBK7MU2X9OK,0.0552,0.0552,0.0552,0.0552,0.0552,0.0552
3L8V324VIV0JU2BOPG7PUH68F6NF91,0.0,0.0,0.0,0.0319,0.0319,0.0319
3L8V324VIVQEQ524CR2N49U2T8GF9N,0.0928,0.0928,0.0928,0.1515,0.1515,0.1515
3LBF4GRVWQC3B97WPKKEJO5WDODDDG,0.0081,0.0081,0.0081,0.0376,0.0376,0.0376
3LBF4GRVWQSB1V8AOKNI47EZJYMDDE,0.1717,0.1934,0.2246,0.241,0.241,0.241
3LCM1J6T1CTW3PUN949YD9G6A99CYC,0.0393,0.0393,0.0393,0.0393,0.0393,0.0393
3LE9INWSFWFC7U06C7E8H83VJHH0ML,0.0,0.0,0.0,0.0,0.0,0.0
3LJE53CC7VYWE1O3MIQ180XM33HESQ,0.0145,0.0145,0.0145,0.0678,0.0678,0.0678
3LLXQSS3GH7EI0TIBFCZBVHJUIM2FF,0.0349,0.0349,0.0349,0.1068,0.1068,0.1068
3LLXQSS3GH7EI0TIBFCZBVHJURL2FW,0.0349,0.0349,0.0349,0.1055,0.1055,0.1055
3LV0310AAZ0POAIRABRDV0CJ4TWKD9,0.0342,0.0342,0.0342,0.1588,0.1588,0.1588
3LV0310AAZ5BVL06B1AU1YGZUNKDKM,0.0676,0.0784,0.0942,0.1284,0.1745,0.1745
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_1,0.0804,0.0845,0.1761,0.1761,0.1761,0.1761
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_2,0.0626,0.0778,0.0835,0.1745,0.1745,0.1745
3LV0310AAZ7UO39UCWLZNYY1B3BDKS,0.073,0.073,0.073,0.1038,0.1038,0.1038
3LV0310AB0FIJI1LDLADGNAZ3BMKDF,0.1175,0.1175,0.1175,0.2762,0.2762,0.2762
3LV0310AB0LE2KPSDVZ5QZ931M3DKU,0.0056,0.0117,0.0789,0.0975,0.0975,0.0975
3M35MA94IX9MX6PXAQCG5JTOJ1HNO3,0.2081,0.2081,0.2081,0.2489,0.2489,0.2489
3M6KHLIXGO95W4HFFOS373KMUDHIRT,0.0132,0.0403,0.0963,0.0963,0.0963,0.0963
3ME56J5KH09H8MTADW07EI1HZMYC6P,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441
3ME56J5KH0A6OHM7NB7LNJZ2KW86CO,0.0435,0.0478,0.0558,0.0558,0.0558,0.0558
3MGKBFT74NRL5KAEINTLHYIV1ONSJ5,0.0019,0.0019,0.0019,0.0248,0.0248,0.0248
3MHMBB6SGFYXPF5WOO57T0Y1YOLKW9,0.0281,0.0281,0.0281,0.0281,0.0281,0.0281
