imageID,"25% of windows have density equal to or less","50% of windows have density equal to or less","75% of windows have density equal to or less","95% of windows have density equal to or less","98% of windows have density equal to or less","100% of windows have density equal to or less"
32JRJ3GOYGFHSVM6IWA88RJNYD8U1D,0.0531,0.1269,0.2078,0.4424,0.4555,0.4555
32SOQFN7RN4Q5SNOXDF8KS0W4TRIPM,0.0127,0.0554,0.0994,0.3598,0.3598,0.3598
32WAV7G60PNC75TK9C1M3A29EH0D36,0.0,0.0266,0.0527,0.1245,0.1245,0.1245
32WAV7G6ZOBEE25MHO1EVKD7PUBD3N,0.019,0.0286,0.0561,0.1124,0.1718,0.1718
330XZFCZ7R2IEZH3T3I3O6ANM0DXTM,0.0,0.0,0.0184,0.07,0.07,0.07
330XZFCZ7RB627L6HWI9543W690TXG,0.0482,0.0907,0.1866,0.2475,0.5069,0.5069
33EWWXEH81XUPFZ4BLANE2SZQMJ40X,0.0,0.0208,0.028,0.0527,0.0527,0.0527
33FLRCV01N0NF725EJLGLLU8UGYORG,0.0154,0.0226,0.0488,0.093,0.093,0.093
33QM7VBL79CAH7ME53S2DMVHTOZ3QX,0.0088,0.0956,0.1746,0.4076,0.4833,0.4995
33RX46D1RXVH625SCIG7UWSYT80X1J,0.0158,0.0733,0.1887,0.4742,0.4742,0.4742
33XMDKLTFSU7YK1SQJZ2MPHPZ4ZZCZ,0.0671,0.0846,0.1012,0.2593,0.2593,0.2593
344RGS4J7S874QSQIPH3B5TQWFPMPU,0.0126,0.0338,0.0464,0.4051,0.4051,0.4051
34B3PHKY7L0QRWI1JO5S4NCKMT3NE1,0.0277,0.0354,0.0529,0.2464,0.2464,0.2464
34KQN2TBKTGWLIK008X22C5QD2JSAJ,0.0,0.0,0.0248,0.1097,0.1609,0.2228
34RF8KPUOTU14SPS6MXYXNPWVK1SBB,0.0,0.0,0.0445,0.1427,0.1696,0.237
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_1,0.0,0.0,0.0825,0.1596,0.2316,0.248
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_2,0.0,0.0,0.049,0.155,0.2004,0.2316
34RF8KPUOTU14SPS6MXYXNPWVK7SBH,0.0,0.0,0.0205,0.1313,0.1788,0.263
34YKDDZP3UMABNHOK8ECJ4FCOZJWHB,0.096,0.153,0.3281,0.6389,0.6389,0.6389
3568B45QGKRG3Y1LZDHA1JA6BSCO3E,0.0,0.0,0.0322,0.4322,0.4322,0.4322
3589VT1T2BGMXIVHZGNGS492OQIJN8,0.0,0.0057,0.0661,0.2537,0.2681,0.2681
35DAEVU8JHJ10FFZ10EN4CRDQ8F870,0.0,0.0,0.0498,0.2216,0.2323,0.2405
35GRDJC92I6VOWRC3MF6JHNHWWLC7I,0.0,0.0,0.018,0.1957,0.2261,0.2712
35HIM1LU2HRMGPBVQO0P66HG1MBI5I,0.017,0.0813,0.186,0.3369,0.3559,0.3559
35QUA2ABY634ZYN782PTB2BL5I8EGJ,0.0153,0.0467,0.07,0.194,0.194,0.194
35QUA2ABZ7MBAB0HZGYJHQ28USWGE7,0.0,0.0,0.0,0.2931,0.3632,0.3632
361LJMRMCQ5CDYJ025B6700NV8CUR4,0.0072,0.0304,0.0846,0.3323,0.7018,0.7018
369VX4MEOJAKM0DV8XRK62EAJWKGI1,0.0,0.0049,0.062,0.157,0.3979,0.3979
36ARV8EEH67U95XPYN59VTZKFJ2VA1,0.0,0.0099,0.0674,0.1601,0.1601,0.1601
36FIWAXJH5YZ4NF13JA9L63DO7Z3AS,0.0673,0.1573,0.2265,0.5937,0.6947,0.6947
36HGGQAXL6KTNEA2DMTHLEEUZ4CVBW,0.0321,0.1087,0.2539,0.4115,0.5292,0.6413
36HGGQAXL6L87J29O35QD9YQWSFBVG,0.0,0.0,0.0478,0.1123,0.1123,0.1123
36IAL8HYOXSPP9QYVLXZPMFW48E4R6,0.0107,0.0213,0.0535,0.1671,0.1671,0.1671
36MWL0IRGCO0L6PQ7W22BBNT0ICOHL,0.0239,0.049,0.2204,0.3375,0.3375,0.3375
36QDS77QN9NG5USZQM0XMAC2L97HFT,0.03,0.1312,0.267,0.4004,0.4705,0.4705
36QDS77QN9Y3AP81GU3ZJ983H37HFJ,0.0066,0.0115,0.0251,0.0602,0.0602,0.0602
36R3RQSDPTXRSZ6X7FR6HZHDYAF078,0.0,0.0103,0.0282,0.0565,0.0565,0.0565
375FCEJV4GX4B1VR293XJCDD0I7CCJ,0.032,0.057,0.2239,0.4029,0.41,0.4268
375MF9UHMRPR2XWE6NL8JC3TL1HSX9,0.0,0.0,0.0437,0.2339,0.2339,0.2339
37672WDDC2JA93V4O46FCCJ2VAJNM9,0.0,0.0,0.0247,0.172,0.172,0.172
378UBY8FQ61LFCJMHZWZTRZI59A8TB,0.0119,0.0933,0.2263,0.4938,0.5305,0.5305
378UBY8FR7AABMKBM232FCEFT60T8E,0.0074,0.0506,0.1831,0.362,0.3667,0.3667
379R4POZ46ZM5D7FMP5TH9FBQ7PRXR,0.0061,0.013,0.0333,0.0902,0.0902,0.0902
37CCG24EIZSNBY0O0RYFBPCKLTQZRW,0.0,0.0,0.0024,0.0464,0.0516,0.0636
37CCG24EIZSNBY0O0RYFBPCKLTQZRW_1,0.0,0.0,0.0107,0.0518,0.0846,0.0846
37CCG24EIZSNBY0O0RYFBPCKLTQZRW_2,0.0,0.0,0.0107,0.0516,0.0518,0.0846
37FXVUXR5NUGX6LAN3N06Z6PNZ6EWN,0.0216,0.0262,0.0445,0.0752,0.1124,0.1124
37NNZ8MO7S6VRHEMSEGUVBLX898EQM,0.0,0.0,0.004,0.2362,0.4297,0.7415
37QHTW84X0Z4WRFH6C4VHQ7JNTDJDT,0.0,0.0,0.0223,0.4378,0.4378,0.4378
37ZHE2JT1D250TKIB56TICN73UM88S,0.0075,0.0136,0.0753,0.1349,0.2947,0.2947
37ZHE2JT1D250TKIB56TICN73UQ88W,0.0344,0.0571,0.1041,0.1402,0.1402,0.1402
37ZUGP9H9BONPT0XCKXE3200JPH817,0.0017,0.026,0.0964,0.1898,0.2971,0.2971
37ZUGP9H9BONPT0XCKXE3201JQL81F,0.0,0.0,0.0055,0.1048,0.2679,0.2679
38464Y8J3VK9Y56OSLPV9KDIFIGV4J,0.0077,0.0192,0.0246,0.0568,0.0568,0.0568
389X50RO4VDYCDHURIYQ7760LL5343,0.0097,0.0311,0.0672,0.0846,0.0846,0.0846
38DNTK7MFN2OC2PZPWU81IIJXME01H,0.0122,0.028,0.051,0.1108,0.1739,0.1754
38DNTK7MFN34LCW85JTSAD2CXFQ01S,0.0284,0.0816,0.0888,0.4073,0.4073,0.4073
38DNTK7MFN3UAZX8DF8S385AB3E10K,0.0089,0.0233,0.0841,0.3068,0.3748,0.3749
38FWZZ3ILTDK8ICQRL4PWREV0HIYN7,0.0149,0.0407,0.0739,0.1384,0.1723,0.1723
38GRQLZZQQCOARQX7FK2NWOBS4K0CN,0.0,0.0,0.0,0.035,0.1147,0.3314
38IOEK81UIQHG7BFV93TAAEQ3W496W,0.0,0.0,0.0073,0.2534,0.2534,0.2534
38LYNH3Q4ODLGFNEHSAP2J87XNZMGY,0.0,0.0,0.0242,0.0944,0.0944,0.0944
38LYNH3Q5PUFYTLC9WG1VAJL0LTGM5,0.0359,0.0948,0.1578,0.215,0.2891,0.2891
38MNOT6KWIG21RX6PKH1YJB8VKDT05,0.0,0.0,0.0,0.0695,0.2154,0.2195
38MNOT6KWIG21RX6PKH1YJB8VKDT05_1,0.0,0.0,0.044,0.2518,0.2518,0.2518
38MNOT6KWIG21RX6PKH1YJB8VKDT05_2,0.0,0.0,0.0,0.2422,0.2518,0.2518
38NH2CI7ROPJ1MAJ3F139HJ5CPPVU5,0.0115,0.0547,0.1249,0.1703,0.1703,0.1703
38NH2CI7SPCMWUJ4T62C2GD654VVUY,0.0,0.0,0.0762,0.1378,0.1557,0.3249
38VQ1AW9T5WCGLEK2ZAP9I6I4O826I,0.0844,0.1013,0.129,0.2954,0.2954,0.2954
390EOHYPK4Q05K2TRHZ1W9N0LW8X3W,0.0022,0.012,0.0242,0.1401,0.1401,0.1401
39393HGTI5QMIY6JHIT1M5IIGWJEOF,0.1335,0.2389,0.2859,0.334,0.334,0.334
394TEHR260P29GUZO0UUQSDZ63O65J,0.0,0.0,0.0,0.0675,0.0675,0.0675
39PLFW4P2L2RPNN40J9QB1XCZ2O4HT,0.0361,0.072,0.1233,0.1871,0.2304,0.2545
39UNKKTVDF8Y9H8JFO9U930XMBHYGJ,0.0,0.0,0.0,0.0,0.0341,0.0961
39UNKKTVDFFX9VEX2EW7RYBUQ2JGYD,0.026,0.0451,0.0655,0.1668,0.1668,0.1668
39VNNFFKK59EW3XI1HP5P046ZAXXVP,0.0,0.0289,0.046,0.1244,0.1711,0.1711
39Y8ZSVZWWM1XMK47AFGQNZOPQQVZE,0.0539,0.0619,0.093,0.119,0.1965,0.1965
39Y8ZSVZXXM4Z9DMIL8I9OJZBK9VZ6,0.0522,0.064,0.1176,0.3366,0.3366,0.3366
3AA189Q6B51983MEFLORU493K7KMWE,0.0164,0.0247,0.0426,0.2169,0.2169,0.2169
3AA189Q6B52Z6L7EV3NS06BHCKRWMY,0.0,0.009,0.0839,0.3762,0.3762,0.3762
3AA189Q6C6N6C9XRHK508ZBLMH8WM3,0.0,0.0,0.0319,0.1759,0.2923,0.2923
3AA189Q6C6TLNJILLV2LOGYDJT7MWV,0.0,0.0587,0.1014,0.2657,0.2657,0.2657
3AJ89545NQHYX91N7X3ADUYHKVTBEA,0.0718,0.1023,0.1391,0.1888,0.1888,0.1888
3AJ89545NQRFJUS6JU65GFBBEJ7BEW,0.0,0.0,0.0154,0.2931,0.3632,0.3632
3AMAQJSW8I20H10ADEKNBNOAVRROI5,0.0085,0.0295,0.0508,0.3203,0.3203,0.3203
3B9PUZPHFHW5PZT5Q7OV88NG9W6JA5,0.0,0.0,0.0413,0.4378,0.4378,0.4378
3BGEFHL0JHEL8I3UU0A0G1OJRYOJBS,0.0261,0.0714,0.1758,0.3262,0.3294,0.3313
3BHOG8KFNLAK9AB1ZQLEP6Q0T3RR81,0.0637,0.1095,0.138,0.3693,0.3693,0.3693
3BK5FW2G6MZ18ENS8D29GOXE9AHRCA,0.0,0.0,0.0623,0.4561,0.4561,0.4561
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2,0.0195,0.0371,0.0525,0.2949,0.2949,0.2949
3BZN229KV5TWHZF32GLR8LCC1TX6DS,0.0,0.0032,0.039,0.1173,0.1173,0.1173
3C2UN3Y7UJLGZT23JF159R7GHEFMFI,0.134,0.1647,0.1807,0.2754,0.2754,0.2754
3CF7EZI55RWEYNZ9U956QWWUG93IL2,0.0183,0.0352,0.0548,0.1561,0.2474,0.2474
3CP9VRCFS74RV9VXRUIMMBYWTQDUEZ,0.0,0.0,0.0388,0.1585,0.1585,0.1585
3CTCX9NXB5M1LSUM0XPXZV8QE2WLJA,0.0297,0.1957,0.2592,0.425,0.7324,0.7324
3CTCX9NXC67QIV0KKFDEFSMCFTJJLN,0.0,0.0846,0.3872,0.4536,0.4536,0.4536
3CVHT3IKUYKSX9WRAWTF52715RU0R4,0.0,0.0308,0.0525,0.1712,0.1712,0.1712
3CYDGW98NMPSZAAQ0W8MOBJZSSBOM6,0.0541,0.1304,0.1754,0.2457,0.2576,0.2576
3D00S7P7YG22I1NWJE5APKC40DIEZA,0.0,0.0397,0.0911,0.2468,0.2468,0.2468
3D3KZYB02J3NX4IAX3WJJNSJTAYV8O,0.0,0.0013,0.0083,0.6124,0.6124,0.6124
3D3KZYB03KLUXQ4AWC4FKH86OYE8VD,0.0,0.0,0.0664,0.3015,0.3015,0.3015
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU,0.0,0.0395,0.1259,0.1718,0.184,0.2059
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_1,0.0039,0.046,0.0846,0.1493,0.1493,0.1493
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_2,0.0084,0.0564,0.1284,0.184,0.2059,0.2059
3D7N1211O74L32LV8ZFDVQWGH61MAZ,0.0422,0.0719,0.1098,0.4636,0.4636,0.4636
3D7N1211P8PBU1MJEXLJFBT15KWAMH,0.0063,0.0243,0.0544,0.1333,0.2308,0.2308
3D8B00U52IVJZWECZOBXRVFXL2U83O,0.0573,0.1039,0.1446,0.3169,0.3169,0.3169
3D8B00U52IVJZWECZOBXRVFYHAV833,0.0,0.0,0.0143,0.1329,0.2202,0.2506
3DBJK6OC3AF4JLMP40JUKZIT4XNYF3,0.0,0.0509,0.1698,0.6075,0.7292,0.7298
3DCXWU0MSDB2RCYGDPZ82R371ZGTVX,0.0222,0.0849,0.2093,0.2597,0.2597,0.2597
3DECMKXKT815JCLN1RI1KKDJDFAMBB,0.0888,0.1951,0.2578,0.5034,0.7053,0.7053
3DHOXWJRSC3OAPE5AL86OV64DJCT3O,0.0074,0.0506,0.1831,0.362,0.3667,0.3667
3DPZKFEUURUGTQUQB4SOUUG5ZFPI4V,0.0668,0.0862,0.1265,0.2048,0.2048,0.2048
3DPZKFEUVSIPT2ERNEAT4GS1UAKI44,0.0,0.0498,0.0613,0.4433,0.4433,0.4433
3DXFGU9SKN7P79WJOTN6EK4MLG3EXS,0.0007,0.0324,0.0763,0.2316,0.2979,0.2979
3DXFGU9SKNVTS8DGXQ8KL6UJIRCXE8,0.0,0.0174,0.1308,0.2444,0.2531,0.2531
3DXFGU9SLODY46WA7XIQCVBUTMKEXQ,0.0,0.0209,0.1218,0.4456,0.4473,0.4473
3E9JM64F23SDM8DQUQW3OKIR1A0NP8,0.02,0.0344,0.0601,0.4382,0.4382,0.4382
3EGCY5R6XYZQLTGPWNN8D6V7K3JYA2,0.0904,0.1351,0.179,0.3281,0.4575,0.4575
3EJ1F91ANSU6O8N3S3NGZ4GVCA2IZW,0.0,0.0064,0.0938,0.3933,0.3933,0.3933
3EOZAW7619J5YKCNUIDNV84T8098HV,0.0882,0.1453,0.2736,0.7002,0.7002,0.7002
3EOZAW762AHX3MFSNYKKE4EQ4INH8Q,0.0,0.0186,0.2736,0.3724,0.4238,0.4363
3ERG9KP7KAETHL286FNRQ00RYLWCHM,0.0,0.023,0.1423,0.3206,0.3206,0.3206
3EULM6QNGEDGI0DDZ62WA3R8YV4JXB,0.0,0.0,0.0,0.0686,0.0686,0.0686
3EX6YJ62T6GKTDIQJCCYD4JMD62ZJG,0.0,0.0289,0.0798,0.1822,0.2034,0.2034
3EXC7SWSR38EV80UNYXZTOBA3ESHT8,0.0,0.0059,0.0394,0.0623,0.0623,0.0623
3F0Z1FPMUNUP6TOTMH2XGS6T5GJLYU,0.0119,0.0285,0.0485,0.2027,0.2027,0.2027
3F0Z1FPMUNWB7D1EFV5M6IVBAHELYR,0.0089,0.0403,0.1337,0.2293,0.2293,0.2293
3F12ASV6AWHSTTB7IFZKMVGLLVZM46,0.0215,0.0385,0.0539,0.2894,0.2894,0.2894
3F2SNR5B8MKSI92Q9DG0FV11BKO0HL,0.0,0.0,0.0,0.0728,0.143,0.143
3FKD865UZQBJZ4661LLBINGEMFPMUJ,0.0,0.0,0.2527,0.2791,0.4661,0.4661
3FKD865UZQBJZ4661LLBINGENHPMUO,0.0,0.0,0.0572,0.3166,0.3812,0.3812
3FKD865UZQG0HB1FDHAJVT0FL3FMUG,0.0,0.0358,0.0504,0.0635,0.0635,0.0635
3FOA7RUSUPLLDDXZNITMB1EHL6FPGL,0.0697,0.1166,0.2152,0.3686,0.3686,0.3686
3FQJF6D1R1SUSJ130G368H5I02G92S,0.0,0.0082,0.0623,0.3994,0.3994,0.3994
3FQJF6D1S2STVEIP11IICRPWDI892M,0.0,0.0,0.067,0.3156,0.3156,0.3156
3G2I6FODBC43UCDM72LBPP8Z9I0L60,0.018,0.0223,0.0358,0.0767,0.0767,0.0767
3GAR7VLBJNDRH4HH5ZWWCFRBGXZ4Y9,0.0569,0.1558,0.2124,0.2781,0.3725,0.3725
3GAR7VLBJNEKQVA3XEJQ66MZFEXY4T,0.0,0.0267,0.0455,0.2093,0.4443,0.6004
3GBCJUK5C2GRHG97MHYVG9NBQMOPK9,0.0271,0.0497,0.1283,0.1832,0.1832,0.1832
3GBCJUK5C2NMDEDWS686X6QI2G8KP3,0.0,0.0,0.0,0.2159,0.2159,0.2159
3GC8IVJ10EOCB71QWZ4YFX98VOS9NN,0.0,0.0457,0.1598,0.3449,0.3603,0.3603
3GRRK9BQWRDBESRD36S5634M392PD9,0.0,0.0097,0.0378,0.1744,0.1744,0.1744
3GRRK9BQWRPD54OGKFA4YQ8537VPDJ,0.0,0.0,0.0279,0.2402,0.427,0.427
3GZMSD8U5X9MRGKQIZ546O8UKB695Q,0.076,0.1053,0.1347,0.2504,0.278,0.278
3GZMSD8U5X9MRGKQIZ546O8UKC795T,0.0573,0.0894,0.1097,0.1907,0.343,0.343
3GZMSD8U6Y8M82W4VRHXFG1G1IS95R,0.0,0.0,0.0,0.2051,0.2051,0.2051
3H41Q6XMRNJ731MM548PSMBGOYMG2I,0.0104,0.0356,0.0629,0.301,0.3058,0.3058
3H41Q6XMRNUCK2PCFPR6Y35LJFT2GW,0.0,0.0,0.004,0.0866,0.309,0.309
3H5CSD5832HNKRNN8SDJ6TWED17E80,0.0,0.1041,0.1884,0.4663,0.5776,0.5776
3H5CSD5832HNKRNN8SDJ6TWL583E8G,0.0,0.0,0.0026,0.198,0.4176,0.4176
3HBZ8AD97D3GZ7VEBIN9M1728BDNN9,0.0,0.0089,0.0492,0.246,0.246,0.246
3HBZ8AD97D3GZ7VEBIN9M18U9EHNN5,0.0,0.0053,0.1205,0.2021,0.2302,0.2747
3HL3WX653BXN6QCFW6M6ATC7KPGPQT,0.0,0.0013,0.1631,0.5444,0.6865,0.6865
3HQI26VRPRS5H4RSBPY2KOCMRQ13R0,0.0312,0.0447,0.0683,0.171,0.171,0.171
3HVLA9UQN4GKVQOHDHMDH1A7KETU66,0.011,0.0498,0.0916,0.1982,0.2104,0.2145
3HYDIS22CWMMEZBE3G64NG7ZMZON5V,0.0,0.0185,0.1004,0.1688,0.1688,0.1688
3HYDIS22DXJRRCQBI3AE9ELUHK15NC,0.0107,0.0442,0.0576,0.0798,0.0798,0.0798
3I21NMEA63DY0BA82BXKKSLPMBYSHT,0.02,0.0682,0.1262,0.241,0.2942,0.2942
3I21NMEA63DY0BA82BXKKSLPMBYSHT_1,0.0559,0.1163,0.1858,0.2714,0.2913,0.2913
3I21NMEA63DY0BA82BXKKSLPMBYSHT_2,0.0512,0.0757,0.1473,0.2714,0.2942,0.2942
3I3RVCR3FK2XEB4GMX9G7IJ2RLH6XI,0.0152,0.0306,0.0454,0.0675,0.0981,0.0981
3I5ZXD44IULX7AZS354F5V5W46GJCA,0.0,0.0,0.0034,0.1659,0.4363,0.4363
3I5ZXD44JV69M8DWVE4I5ER80XVCJX,0.0054,0.0178,0.0526,0.139,0.1485,0.269
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_1,0.0063,0.0263,0.0543,0.1846,0.269,0.269
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_2,0.0063,0.0179,0.0526,0.139,0.1869,0.269
3I5ZXD44JVHG9J4AOHWFS96B5XBJCP,0.0103,0.0257,0.0676,0.1327,0.3804,0.3804
3ID43DSF5JBJ2SZGW2H8HR9RGRT5G5,0.0,0.0,0.0374,0.1282,0.1282,0.1282
3IE95L92ROOBGIB0W5PPNWUUL5E7M3,0.0,0.0,0.0048,0.0623,0.0623,0.0623
3IOQH27Z2E4FFLJVR8TNNB4HIMC1IN,0.0149,0.041,0.0785,0.2068,0.2587,0.2587
3IR329NZ7YGB0BGT612CO4BTUIW2K0,0.0,0.0119,0.0311,0.0419,0.2018,0.8558
3IRUE3ZCDH3J5468JOOGJ1Y2ZWZIC5,0.0383,0.1058,0.1496,0.2582,0.3098,0.3098
3IXQCB6XI8S61DI53P5ICGI2I9BTIR,0.0389,0.0923,0.1355,0.4304,0.5713,0.5713
3J06FGISLU272UJU8S9F5O38AK5K50,0.0148,0.0618,0.1246,0.2548,0.3478,0.3478
3J06FGISMVRO4EVZMT2NFJ1KME95KI,0.0,0.0,0.0224,0.1282,0.2416,0.2416
3J567DP9LLBDQUW0322ZJ0FWFWZFPB,0.0,0.0494,0.0978,0.1779,0.3312,0.3312
3J5HEGTZRLQ9SE8SW9LZS2A15OXGGI,0.0,0.0,0.0967,0.2204,0.2804,0.2804
3JCELWMC4PY7J05E7LXQXNDWO6Y3V4,0.0,0.037,0.0547,0.1134,0.2677,0.4335
3JG2O8WUZH7UTHWSYCP6CNBWVH79WZ,0.0087,0.0243,0.0505,0.1185,0.1243,0.1243
3JGBBKK855Q5HY1J6RVO56S97I9J0I,0.0013,0.0064,0.0938,0.3933,0.3933,0.3933
3JGLGV9D6KL86TQHYYZCMI0V13JD5Y,0.0,0.0212,0.0314,0.1907,0.1907,0.1907
3JT4BYK2Y4IL1Z22PAHP7P5PI0U2WH,0.0,0.0,0.0,0.144,0.144,0.144
3K0G5SYN9K0M6D335K10A1FE8RM8MU,0.0491,0.1079,0.1696,0.5343,0.7216,0.8157
3K0G5SYNALYS7SB8UL3I5RQZNM3M85,0.018,0.0929,0.1907,0.3738,0.4322,0.4598
3K0T7FOBIJOUXM7ZLBPJYBSGQYWM14,0.0,0.0495,0.1318,0.398,0.398,0.398
3K27O5FVBZ6Y1U1OKHZVRLOYVIWW5C,0.0,0.0,0.0365,0.2476,0.376,0.4482
3K3X4GGOSLN6JKEE0NBXYD5PSA6MC7,0.0,0.022,0.0913,0.6094,0.6094,0.6094
3K3X4GGOSLN6JKEE0NBXYD5PV12MCO,0.0,0.003,0.0083,0.6124,0.6124,0.6124
3K3X4GGOSLN9WHITSDB41LMDI6SMCK,0.0392,0.1016,0.1191,0.162,0.162,0.162
3K9T2ON9ZE5ORLPELXZMHUO84LJMTT,0.0,0.0,0.0276,0.1453,0.1453,0.1453
3KNJI1FZ8L912486RAFQQV3ZEP6NQU,0.0474,0.1806,0.2307,0.2863,0.2863,0.2863
3L4EWVFWCZFLPLXQZ7MWBK7MU2X9OK,0.0,0.0,0.0673,0.1168,0.1168,0.1168
3L8V324VIV0JU2BOPG7PUH68F6NF91,0.0,0.0,0.0216,0.0647,0.0647,0.0647
3L8V324VIVQEQ524CR2N49U2T8GF9N,0.0582,0.0926,0.154,0.2349,0.3642,0.3642
3LBF4GRVWQC3B97WPKKEJO5WDODDDG,0.0,0.0,0.0227,0.121,0.121,0.121
3LBF4GRVWQSB1V8AOKNI47EZJYMDDE,0.0916,0.177,0.252,0.5388,0.6367,0.6367
3LCM1J6T1CTW3PUN949YD9G6A99CYC,0.02,0.0285,0.046,0.1136,0.1136,0.1136
3LE9INWSFWFC7U06C7E8H83VJHH0ML,0.0,0.0,0.0186,0.0817,0.0817,0.0817
3LJE53CC7VYWE1O3MIQ180XM33HESQ,0.0,0.0,0.0681,0.118,0.1202,0.1202
3LLXQSS3GH7EI0TIBFCZBVHJUIM2FF,0.0,0.0501,0.1548,0.257,0.257,0.257
3LLXQSS3GH7EI0TIBFCZBVHJURL2FW,0.0,0.0501,0.1557,0.2549,0.2549,0.2549
3LV0310AAZ0POAIRABRDV0CJ4TWKD9,0.0,0.0631,0.1037,0.2859,0.2859,0.2859
3LV0310AAZ5BVL06B1AU1YGZUNKDKM,0.0517,0.0769,0.1057,0.1711,0.301,0.4471
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_1,0.0515,0.0743,0.1091,0.3594,0.4534,0.4534
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_2,0.052,0.0735,0.0935,0.1566,0.3524,0.4471
3LV0310AAZ7UO39UCWLZNYY1B3BDKS,0.0008,0.023,0.1423,0.381,0.381,0.381
3LV0310AB0FIJI1LDLADGNAZ3BMKDF,0.0658,0.1392,0.1755,0.5677,0.5677,0.5677
3LV0310AB0LE2KPSDVZ5QZ931M3DKU,0.0,0.0081,0.0451,0.1922,0.4209,0.4209
3M35MA94IX9MX6PXAQCG5JTOJ1HNO3,0.0623,0.0877,0.2742,0.4657,0.5296,0.5296
3M6KHLIXGO95W4HFFOS373KMUDHIRT,0.0089,0.0114,0.0184,0.2617,0.2871,0.2871
3ME56J5KH09H8MTADW07EI1HZMYC6P,0.0,0.0,0.0415,0.1347,0.1347,0.1347
3ME56J5KH0A6OHM7NB7LNJZ2KW86CO,0.0,0.0266,0.0627,0.1179,0.1798,0.1798
3MGKBFT74NRL5KAEINTLHYIV1ONSJ5,0.0,0.0,0.0076,0.0854,0.1173,0.1173
3MHMBB6SGFYXPF5WOO57T0Y1YOLKW9,0.0,0.0,0.0244,0.0647,0.0647,0.0647
3MK14RC5NS9WDGLCZVLGWCZQJ24T6G,0.0,0.0,0.0533,0.1427,0.2433,0.2884
3MK14RC5NS9WDGLCZVLGWCZQJ2BT6N,0.0,0.0,0.0295,0.1358,0.1708,0.2463
3MKP0VNPL180YVBEBVOO0GDECBIJRU,0.0,0.0164,0.0324,0.1481,0.1481,0.1481
