imageID,"25% of windows have density equal to or less","50% of windows have density equal to or less","75% of windows have density equal to or less","95% of windows have density equal to or less","98% of windows have density equal to or less","100% of windows have density equal to or less"
37ZUGP9H9BONPT0XCKXE3200JPH817,0.0151,0.0599,0.1128,0.1128,0.1128,0.1128
37ZUGP9H9BONPT0XCKXE3201JQL81F,0.0,0.0007,0.0198,0.1313,0.1313,0.1313
38464Y8J3VK9Y56OSLPV9KDIFIGV4J,0.0104,0.0104,0.0104,0.0332,0.0332,0.0332
389X50RO4VDYCDHURIYQ7760LL5343,0.0143,0.0143,0.0143,0.083,0.083,0.083
38DNTK7MFN2OC2PZPWU81IIJXME01H,0.0246,0.0357,0.0489,0.0871,0.0871,0.0871
38DNTK7MFN34LCW85JTSAD2CXFQ01S,0.1251,0.1251,0.1251,0.151,0.151,0.151
38DNTK7MFN3UAZX8DF8S385AB3E10K,0.0237,0.0362,0.1052,0.325,0.325,0.325
38FWZZ3ILTDK8ICQRL4PWREV0HIYN7,0.0,0.0586,0.0902,0.1328,0.1328,0.1328
38GRQLZZQQCOARQX7FK2NWOBS4K0CN,0.0,0.0,0.0,0.0623,0.0808,0.1062
38IOEK81UIQHG7BFV93TAAEQ3W496W,0.0,0.0,0.0,0.1258,0.1258,0.1258
38LYNH3Q4ODLGFNEHSAP2J87XNZMGY,0.0,0.0,0.0,0.0554,0.0554,0.0554
38LYNH3Q5PUFYTLC9WG1VAJL0LTGM5,0.0414,0.0851,0.0919,0.2177,0.2177,0.2177
38MNOT6KWIG21RX6PKH1YJB8VKDT05,0.0,0.0,0.0,0.1307,0.1307,0.1307
38MNOT6KWIG21RX6PKH1YJB8VKDT05_1,0.0,0.0029,0.1509,0.1509,0.1509,0.1509
38MNOT6KWIG21RX6PKH1YJB8VKDT05_2,0.0,0.0,0.0,0.1827,0.1827,0.1827
38NH2CI7ROPJ1MAJ3F139HJ5CPPVU5,0.0219,0.0425,0.1807,0.1807,0.1807,0.1807
38NH2CI7SPCMWUJ4T62C2GD654VVUY,0.0091,0.0288,0.0491,0.1386,0.1786,0.1786
38VQ1AW9T5WCGLEK2ZAP9I6I4O826I,0.0346,0.0346,0.0346,0.1963,0.1963,0.1963
390EOHYPK4Q05K2TRHZ1W9N0LW8X3W,0.0156,0.0322,0.0658,0.0658,0.0658,0.0658
39393HGTI5QMIY6JHIT1M5IIGWJEOF,0.148,0.254,0.3634,0.3634,0.3634,0.3634
394TEHR260P29GUZO0UUQSDZ63O65J,0.0029,0.0029,0.0029,0.0339,0.0339,0.0339
39PLFW4P2L2RPNN40J9QB1XCZ2O4HT,0.0535,0.0625,0.0942,0.2058,0.21,0.21
39UNKKTVDF8Y9H8JFO9U930XMBHYGJ,0.0,0.0,0.0,0.0141,0.0141,0.0141
39UNKKTVDFFX9VEX2EW7RYBUQ2JGYD,0.0096,0.0096,0.0096,0.1279,0.1279,0.1279
39VNNFFKK59EW3XI1HP5P046ZAXXVP,0.0018,0.0167,0.0552,0.0838,0.0838,0.0838
39Y8ZSVZWWM1XMK47AFGQNZOPQQVZE,0.0466,0.0725,0.0886,0.0886,0.0886,0.0886
39Y8ZSVZXXM4Z9DMIL8I9OJZBK9VZ6,0.0338,0.1145,0.2147,0.2147,0.2147,0.2147
3AA189Q6B51983MEFLORU493K7KMWE,0.0255,0.0399,0.1429,0.1429,0.1429,0.1429
3AA189Q6B52Z6L7EV3NS06BHCKRWMY,0.0319,0.1528,0.2197,0.2197,0.2197,0.2197
3AA189Q6C6N6C9XRHK508ZBLMH8WM3,0.0,0.0005,0.0211,0.1946,0.1946,0.1946
3AA189Q6C6TLNJILLV2LOGYDJT7MWV,0.0449,0.0673,0.2315,0.2315,0.2315,0.2315
3AJ89545NQHYX91N7X3ADUYHKVTBEA,0.0836,0.0836,0.0836,0.1083,0.1083,0.1083
3AJ89545NQRFJUS6JU65GFBBEJ7BEW,0.0,0.0037,0.0293,0.1678,0.1678,0.1678
3AMAQJSW8I20H10ADEKNBNOAVRROI5,0.0213,0.0753,0.1135,0.1135,0.1135,0.1135
3B9PUZPHFHW5PZT5Q7OV88NG9W6JA5,0.0,0.1025,0.1122,0.1122,0.1122,0.1122
3BGEFHL0JHEL8I3UU0A0G1OJRYOJBS,0.0391,0.078,0.1309,0.2478,0.2478,0.2478
3BHOG8KFNLAK9AB1ZQLEP6Q0T3RR81,0.0562,0.0562,0.0562,0.2419,0.2419,0.2419
3BK5FW2G6MZ18ENS8D29GOXE9AHRCA,0.0,0.0156,0.0426,0.1262,0.1262,0.1262
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2,0.0155,0.0155,0.0155,0.1944,0.1944,0.1944
3BZN229KV5TWHZF32GLR8LCC1TX6DS,0.0487,0.0487,0.0487,0.0712,0.0712,0.0712
3C2UN3Y7UJLGZT23JF159R7GHEFMFI,0.161,0.161,0.161,0.1726,0.1726,0.1726
3CF7EZI55RWEYNZ9U956QWWUG93IL2,0.0151,0.0438,0.051,0.1535,0.1535,0.1535
3CP9VRCFS74RV9VXRUIMMBYWTQDUEZ,0.0477,0.0477,0.0477,0.0821,0.0821,0.0821
3CTCX9NXB5M1LSUM0XPXZV8QE2WLJA,0.1109,0.1748,0.3189,0.3928,0.3928,0.3928
3CTCX9NXC67QIV0KKFDEFSMCFTJJLN,0.1548,0.1548,0.1548,0.3046,0.3046,0.3046
3CVHT3IKUYKSX9WRAWTF52715RU0R4,0.0152,0.0152,0.0152,0.1187,0.1187,0.1187
3CYDGW98NMPSZAAQ0W8MOBJZSSBOM6,0.1339,0.1375,0.1995,0.1995,0.1995,0.1995
3D00S7P7YG22I1NWJE5APKC40DIEZA,0.0527,0.0527,0.0527,0.0866,0.0866,0.0866
3D3KZYB02J3NX4IAX3WJJNSJTAYV8O,0.0723,0.0723,0.0723,0.125,0.125,0.125
3D3KZYB03KLUXQ4AWC4FKH86OYE8VD,0.0,0.0674,0.0859,0.0859,0.0859,0.0859
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU,0.0568,0.0633,0.0771,0.0906,0.0906,0.0906
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_1,0.0643,0.0643,0.0643,0.0792,0.0792,0.0792
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_2,0.0571,0.0656,0.0771,0.0911,0.0911,0.0911
3D7N1211O74L32LV8ZFDVQWGH61MAZ,0.0716,0.1059,0.2248,0.2248,0.2248,0.2248
3D7N1211P8PBU1MJEXLJFBT15KWAMH,0.0161,0.0453,0.058,0.1353,0.1353,0.1353
3D8B00U52IVJZWECZOBXRVFXL2U83O,0.1184,0.1307,0.1571,0.1571,0.1571,0.1571
3D8B00U52IVJZWECZOBXRVFYHAV833,0.0,0.0,0.0,0.1669,0.1669,0.1669
3DBJK6OC3AF4JLMP40JUKZIT4XNYF3,0.0627,0.1319,0.2683,0.3741,0.3741,0.3741
3DCXWU0MSDB2RCYGDPZ82R371ZGTVX,0.0442,0.0442,0.0442,0.1875,0.1875,0.1875
3DECMKXKT815JCLN1RI1KKDJDFAMBB,0.0349,0.1704,0.2329,0.2867,0.2867,0.2867
3DHOXWJRSC3OAPE5AL86OV64DJCT3O,0.0198,0.0656,0.1498,0.3142,0.3142,0.3142
3DPZKFEUURUGTQUQB4SOUUG5ZFPI4V,0.0546,0.1477,0.1731,0.1731,0.1731,0.1731
3DPZKFEUVSIPT2ERNEAT4GS1UAKI44,0.0888,0.0888,0.0888,0.2128,0.2128,0.2128
3DXFGU9SKN7P79WJOTN6EK4MLG3EXS,0.03,0.0927,0.1012,0.1636,0.1636,0.1636
3DXFGU9SKNVTS8DGXQ8KL6UJIRCXE8,0.0101,0.0481,0.0701,0.2203,0.2203,0.2203
3DXFGU9SLODY46WA7XIQCVBUTMKEXQ,0.0635,0.147,0.2962,0.2962,0.2962,0.2962
3E9JM64F23SDM8DQUQW3OKIR1A0NP8,0.0561,0.0709,0.1653,0.1653,0.1653,0.1653
3EGCY5R6XYZQLTGPWNN8D6V7K3JYA2,0.1293,0.1903,0.2072,0.2072,0.2072,0.2072
3EJ1F91ANSU6O8N3S3NGZ4GVCA2IZW,0.0076,0.0537,0.1786,0.1786,0.1786,0.1786
3EOZAW7619J5YKCNUIDNV84T8098HV,0.1798,0.2116,0.2819,0.2819,0.2819,0.2819
3EOZAW762AHX3MFSNYKKE4EQ4INH8Q,0.0145,0.0402,0.1558,0.3357,0.3357,0.3357
3ERG9KP7KAETHL286FNRQ00RYLWCHM,0.0667,0.1045,0.1197,0.1197,0.1197,0.1197
3EULM6QNGEDGI0DDZ62WA3R8YV4JXB,0.0162,0.0247,0.0303,0.0303,0.0303,0.0303
3EX6YJ62T6GKTDIQJCCYD4JMD62ZJG,0.0238,0.0528,0.0558,0.0661,0.0661,0.0661
3EXC7SWSR38EV80UNYXZTOBA3ESHT8,0.0095,0.0095,0.0095,0.0573,0.0573,0.0573
3F0Z1FPMUNUP6TOTMH2XGS6T5GJLYU,0.0298,0.0298,0.0298,0.0889,0.0889,0.0889
3F0Z1FPMUNWB7D1EFV5M6IVBAHELYR,0.0611,0.1167,0.173,0.173,0.173,0.173
3F12ASV6AWHSTTB7IFZKMVGLLVZM46,0.0404,0.0404,0.0404,0.1682,0.1682,0.1682
3F2SNR5B8MKSI92Q9DG0FV11BKO0HL,0.0012,0.0173,0.03,0.0456,0.0456,0.0456
3FKD865UZQBJZ4661LLBINGEMFPMUJ,0.0145,0.0403,0.0557,0.2549,0.2549,0.2549
3FKD865UZQBJZ4661LLBINGENHPMUO,0.0485,0.094,0.2636,0.2636,0.2636,0.2636
3FKD865UZQG0HB1FDHAJVT0FL3FMUG,0.0073,0.0073,0.0073,0.088,0.088,0.088
3FOA7RUSUPLLDDXZNITMB1EHL6FPGL,0.1342,0.1415,0.1937,0.1937,0.1937,0.1937
3FQJF6D1R1SUSJ130G368H5I02G92S,0.0059,0.0552,0.1645,0.1645,0.1645,0.1645
3FQJF6D1S2STVEIP11IICRPWDI892M,0.0515,0.0515,0.0515,0.1889,0.1889,0.1889
3G2I6FODBC43UCDM72LBPP8Z9I0L60,0.0067,0.0392,0.0609,0.0609,0.0609,0.0609
3GAR7VLBJNDRH4HH5ZWWCFRBGXZ4Y9,0.0811,0.1371,0.2478,0.2634,0.2634,0.2634
3GAR7VLBJNEKQVA3XEJQ66MZFEXY4T,0.0,0.0366,0.0562,0.1852,0.2883,0.2883
3GBCJUK5C2GRHG97MHYVG9NBQMOPK9,0.007,0.007,0.007,0.1552,0.1552,0.1552
3GBCJUK5C2NMDEDWS686X6QI2G8KP3,0.0249,0.0249,0.0249,0.0861,0.0861,0.0861
3GC8IVJ10EOCB71QWZ4YFX98VOS9NN,0.0228,0.0716,0.0724,0.2444,0.2444,0.2444
3GRRK9BQWRDBESRD36S5634M392PD9,0.0209,0.0209,0.0209,0.0381,0.0381,0.0381
3GRRK9BQWRPD54OGKFA4YQ8537VPDJ,0.0051,0.011,0.0871,0.1556,0.1556,0.1556
3GZMSD8U5X9MRGKQIZ546O8UKB695Q,0.0138,0.146,0.2294,0.238,0.238,0.238
3GZMSD8U5X9MRGKQIZ546O8UKC795T,0.0167,0.1265,0.1515,0.2274,0.2274,0.2274
3GZMSD8U6Y8M82W4VRHXFG1G1IS95R,0.0,0.0,0.0,0.0941,0.0941,0.0941
3H41Q6XMRNJ731MM548PSMBGOYMG2I,0.007,0.0437,0.0612,0.2393,0.2393,0.2393
3H41Q6XMRNUCK2PCFPR6Y35LJFT2GW,0.0121,0.0125,0.0126,0.0409,0.0409,0.0409
3H5CSD5832HNKRNN8SDJ6TWED17E80,0.0823,0.1902,0.2293,0.2737,0.2737,0.2737
3H5CSD5832HNKRNN8SDJ6TWL583E8G,0.0,0.0022,0.0848,0.1253,0.1253,0.1253
3HBZ8AD97D3GZ7VEBIN9M1728BDNN9,0.0254,0.0468,0.0925,0.0925,0.0925,0.0925
3HBZ8AD97D3GZ7VEBIN9M18U9EHNN5,0.0331,0.0457,0.0781,0.1079,0.1086,0.1086
3HL3WX653BXN6QCFW6M6ATC7KPGPQT,0.0562,0.0802,0.2053,0.408,0.408,0.408
3HQI26VRPRS5H4RSBPY2KOCMRQ13R0,0.0523,0.0523,0.0523,0.0602,0.0602,0.0602
3HVLA9UQN4GKVQOHDHMDH1A7KETU66,0.0,0.0515,0.1408,0.2195,0.2195,0.2195
3HYDIS22CWMMEZBE3G64NG7ZMZON5V,0.0044,0.0102,0.1475,0.1475,0.1475,0.1475
3HYDIS22DXJRRCQBI3AE9ELUHK15NC,0.0135,0.0135,0.0135,0.0765,0.0765,0.0765
3I21NMEA63DY0BA82BXKKSLPMBYSHT,0.0204,0.0549,0.1258,0.2747,0.2747,0.2747
3I21NMEA63DY0BA82BXKKSLPMBYSHT_1,0.0328,0.0567,0.1485,0.2727,0.2727,0.2727
3I21NMEA63DY0BA82BXKKSLPMBYSHT_2,0.031,0.1263,0.1898,0.2747,0.2747,0.2747
3I3RVCR3FK2XEB4GMX9G7IJ2RLH6XI,0.008,0.0403,0.0481,0.0729,0.0729,0.0729
3I5ZXD44IULX7AZS354F5V5W46GJCA,0.0022,0.0114,0.0742,0.0962,0.0962,0.0962
3I5ZXD44JV69M8DWVE4I5ER80XVCJX,0.0114,0.0461,0.051,0.0575,0.1477,0.1477
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_1,0.0114,0.05,0.0515,0.149,0.149,0.149
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_2,0.0114,0.0496,0.051,0.1477,0.1477,0.1477
3I5ZXD44JVHG9J4AOHWFS96B5XBJCP,0.0596,0.0853,0.0894,0.0894,0.0894,0.0894
3ID43DSF5JBJ2SZGW2H8HR9RGRT5G5,0.0178,0.0203,0.0384,0.0384,0.0384,0.0384
3IE95L92ROOBGIB0W5PPNWUUL5E7M3,0.0073,0.0073,0.0073,0.0328,0.0328,0.0328
3IOQH27Z2E4FFLJVR8TNNB4HIMC1IN,0.0541,0.0784,0.1409,0.1409,0.1409,0.1409
3IR329NZ7YGB0BGT612CO4BTUIW2K0,0.0,0.0268,0.031,0.0494,0.2976,0.3486
3IRUE3ZCDH3J5468JOOGJ1Y2ZWZIC5,0.0465,0.0591,0.1507,0.228,0.228,0.228
3IXQCB6XI8S61DI53P5ICGI2I9BTIR,0.1519,0.1733,0.3034,0.3034,0.3034,0.3034
3J06FGISLU272UJU8S9F5O38AK5K50,0.0191,0.0341,0.1403,0.1807,0.1807,0.1807
3J06FGISMVRO4EVZMT2NFJ1KME95KI,0.0087,0.0621,0.105,0.105,0.105,0.105
3J567DP9LLBDQUW0322ZJ0FWFWZFPB,0.0028,0.0661,0.1271,0.209,0.209,0.209
3J5HEGTZRLQ9SE8SW9LZS2A15OXGGI,0.0,0.0522,0.1119,0.129,0.129,0.129
3JCELWMC4PY7J05E7LXQXNDWO6Y3V4,0.0223,0.0356,0.0461,0.1292,0.1292,0.1292
3JG2O8WUZH7UTHWSYCP6CNBWVH79WZ,0.0172,0.0367,0.0875,0.1034,0.1034,0.1034
3JGBBKK855Q5HY1J6RVO56S97I9J0I,0.0082,0.0537,0.1824,0.1824,0.1824,0.1824
3JGLGV9D6KL86TQHYYZCMI0V13JD5Y,0.0341,0.0519,0.0637,0.0637,0.0637,0.0637
3JT4BYK2Y4IL1Z22PAHP7P5PI0U2WH,0.0194,0.0194,0.0194,0.0312,0.0312,0.0312
3K0G5SYN9K0M6D335K10A1FE8RM8MU,0.0688,0.1756,0.2237,0.5934,0.5934,0.5934
3K0G5SYNALYS7SB8UL3I5RQZNM3M85,0.0651,0.1212,0.1958,0.2823,0.2823,0.2823
3K0T7FOBIJOUXM7ZLBPJYBSGQYWM14,0.0576,0.1367,0.1435,0.1435,0.1435,0.1435
3K27O5FVBZ6Y1U1OKHZVRLOYVIWW5C,0.0006,0.0219,0.0399,0.2576,0.2576,0.2576
3K3X4GGOSLN6JKEE0NBXYD5PSA6MC7,0.0477,0.0639,0.1831,0.1831,0.1831,0.1831
3K3X4GGOSLN6JKEE0NBXYD5PV12MCO,0.0723,0.0723,0.0723,0.125,0.125,0.125
3K3X4GGOSLN9WHITSDB41LMDI6SMCK,0.0457,0.0457,0.0457,0.1062,0.1062,0.1062
3K9T2ON9ZE5ORLPELXZMHUO84LJMTT,0.0059,0.0059,0.0059,0.0765,0.0765,0.0765
3KNJI1FZ8L912486RAFQQV3ZEP6NQU,0.1403,0.1762,0.2836,0.2836,0.2836,0.2836
3L4EWVFWCZFLPLXQZ7MWBK7MU2X9OK,0.0101,0.0101,0.0101,0.1003,0.1003,0.1003
3L8V324VIV0JU2BOPG7PUH68F6NF91,0.0,0.0287,0.0351,0.0351,0.0351,0.0351
3L8V324VIVQEQ524CR2N49U2T8GF9N,0.108,0.1607,0.1949,0.1949,0.1949,0.1949
3LBF4GRVWQC3B97WPKKEJO5WDODDDG,0.0115,0.0162,0.0637,0.0637,0.0637,0.0637
3LBF4GRVWQSB1V8AOKNI47EZJYMDDE,0.1697,0.205,0.217,0.2795,0.2795,0.2795
3LCM1J6T1CTW3PUN949YD9G6A99CYC,0.004,0.004,0.004,0.0747,0.0747,0.0747
3LE9INWSFWFC7U06C7E8H83VJHH0ML,0.0,0.0,0.0,0.0,0.0,0.0
3LJE53CC7VYWE1O3MIQ180XM33HESQ,0.0144,0.0147,0.0295,0.088,0.088,0.088
3LLXQSS3GH7EI0TIBFCZBVHJUIM2FF,0.0353,0.0592,0.1544,0.1544,0.1544,0.1544
3LLXQSS3GH7EI0TIBFCZBVHJURL2FW,0.0353,0.0559,0.1552,0.1552,0.1552,0.1552
3LV0310AAZ0POAIRABRDV0CJ4TWKD9,0.0351,0.1555,0.1622,0.1622,0.1622,0.1622
3LV0310AAZ5BVL06B1AU1YGZUNKDKM,0.0538,0.0784,0.1017,0.209,0.213,0.2211
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_1,0.0767,0.0971,0.1291,0.2232,0.2232,0.2232
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_2,0.0603,0.0806,0.0971,0.2211,0.2211,0.2211
3LV0310AAZ7UO39UCWLZNYY1B3BDKS,0.0811,0.1044,0.1265,0.1265,0.1265,0.1265
3LV0310AB0FIJI1LDLADGNAZ3BMKDF,0.1313,0.2235,0.4211,0.4211,0.4211,0.4211
3LV0310AB0LE2KPSDVZ5QZ931M3DKU,0.0,0.0113,0.0234,0.1766,0.1766,0.1766
3M35MA94IX9MX6PXAQCG5JTOJ1HNO3,0.1719,0.2871,0.3259,0.3259,0.3259,0.3259
3M6KHLIXGO95W4HFFOS373KMUDHIRT,0.0247,0.0356,0.0758,0.1167,0.1167,0.1167
3ME56J5KH09H8MTADW07EI1HZMYC6P,0.0336,0.0336,0.0336,0.0546,0.0546,0.0546
3ME56J5KH0A6OHM7NB7LNJZ2KW86CO,0.0015,0.0238,0.0717,0.1101,0.1101,0.1101
3MGKBFT74NRL5KAEINTLHYIV1ONSJ5,0.0016,0.0038,0.048,0.048,0.048,0.048
3MHMBB6SGFYXPF5WOO57T0Y1YOLKW9,0.008,0.008,0.008,0.0483,0.0483,0.0483
