imageID,"25% of windows have density equal to or less","50% of windows have density equal to or less","75% of windows have density equal to or less","95% of windows have density equal to or less","98% of windows have density equal to or less","100% of windows have density equal to or less"
35GRDJC92I6VOWRC3MF6JHNHWWLC7I,0.0,0.0,0.0,0.2205,0.3218,0.446
35HIM1LU2HRMGPBVQO0P66HG1MBI5I,0.0,0.0308,0.1942,0.4804,0.5999,0.5999
35QUA2ABY634ZYN782PTB2BL5I8EGJ,0.0,0.0406,0.0889,0.129,0.129,0.129
35QUA2ABZ7MBAB0HZGYJHQ28USWGE7,0.0,0.0,0.0,0.4509,0.4607,0.4607
361LJMRMCQ5CDYJ025B6700NV8CUR4,0.0,0.0443,0.1025,0.5707,0.6549,0.6549
369VX4MEOJAKM0DV8XRK62EAJWKGI1,0.0,0.0,0.0228,0.2428,0.2513,0.4057
36ARV8EEH67U95XPYN59VTZKFJ2VA1,0.0,0.0,0.036,0.1574,0.24,0.24
36FIWAXJH5YZ4NF13JA9L63DO7Z3AS,0.0477,0.1388,0.2943,0.5278,0.5393,0.6149
36HGGQAXL6KTNEA2DMTHLEEUZ4CVBW,0.0495,0.1036,0.1976,0.4295,0.4893,0.6232
36HGGQAXL6L87J29O35QD9YQWSFBVG,0.0,0.0,0.0322,0.153,0.153,0.153
36IAL8HYOXSPP9QYVLXZPMFW48E4R6,0.0,0.0086,0.091,0.1493,0.1705,0.1705
36MWL0IRGCO0L6PQ7W22BBNT0ICOHL,0.0007,0.0463,0.1701,0.4272,0.4272,0.4272
36QDS77QN9NG5USZQM0XMAC2L97HFT,0.0,0.0331,0.3023,0.5727,0.7138,0.7138
36QDS77QN9Y3AP81GU3ZJ983H37HFJ,0.0,0.0,0.0316,0.089,0.089,0.089
36R3RQSDPTXRSZ6X7FR6HZHDYAF078,0.0,0.0,0.0116,0.0858,0.1106,0.1106
375FCEJV4GX4B1VR293XJCDD0I7CCJ,0.014,0.1081,0.2355,0.4342,0.4507,0.5944
375MF9UHMRPR2XWE6NL8JC3TL1HSX9,0.0,0.0,0.0129,0.1895,0.1895,0.1895
37672WDDC2JA93V4O46FCCJ2VAJNM9,0.0,0.0,0.0,0.2605,0.2605,0.2605
378UBY8FQ61LFCJMHZWZTRZI59A8TB,0.0,0.1069,0.264,0.5744,0.5882,0.5882
378UBY8FR7AABMKBM232FCEFT60T8E,0.0,0.0607,0.1569,0.3707,0.4145,0.4145
379R4POZ46ZM5D7FMP5TH9FBQ7PRXR,0.0,0.0,0.0446,0.0669,0.0686,0.0686
37CCG24EIZSNBY0O0RYFBPCKLTQZRW,0.0,0.0,0.0,0.0476,0.0775,0.1084
37CCG24EIZSNBY0O0RYFBPCKLTQZRW_1,0.0,0.0,0.0,0.0777,0.1027,0.1269
37CCG24EIZSNBY0O0RYFBPCKLTQZRW_2,0.0,0.0,0.0,0.0474,0.0777,0.1027
37FXVUXR5NUGX6LAN3N06Z6PNZ6EWN,0.0,0.0,0.0536,0.113,0.1781,0.1781
37NNZ8MO7S6VRHEMSEGUVBLX898EQM,0.0,0.0,0.0071,0.239,0.4797,0.6046
37QHTW84X0Z4WRFH6C4VHQ7JNTDJDT,0.0,0.0,0.0151,0.1878,0.5467,0.5467
37ZHE2JT1D250TKIB56TICN73UM88S,0.0,0.0176,0.0892,0.2065,0.2391,0.2391
37ZHE2JT1D250TKIB56TICN73UQ88W,0.0,0.0412,0.0889,0.2513,0.2513,0.2513
37ZUGP9H9BONPT0XCKXE3200JPH817,0.0,0.004,0.0535,0.2397,0.2697,0.2697
37ZUGP9H9BONPT0XCKXE3201JQL81F,0.0,0.0,0.0,0.241,0.2853,0.2853
38464Y8J3VK9Y56OSLPV9KDIFIGV4J,0.0,0.0,0.0,0.0991,0.0991,0.0991
389X50RO4VDYCDHURIYQ7760LL5343,0.0,0.0119,0.0595,0.1445,0.1445,0.1445
38DNTK7MFN2OC2PZPWU81IIJXME01H,0.0,0.0,0.0617,0.1305,0.1647,0.1843
38DNTK7MFN34LCW85JTSAD2CXFQ01S,0.0,0.0017,0.1287,0.3651,0.4907,0.4907
38DNTK7MFN3UAZX8DF8S385AB3E10K,0.0,0.0169,0.0796,0.3391,0.4764,0.5618
38FWZZ3ILTDK8ICQRL4PWREV0HIYN7,0.0,0.032,0.0903,0.1503,0.2564,0.2564
38GRQLZZQQCOARQX7FK2NWOBS4K0CN,0.0,0.0,0.0,0.0264,0.1442,0.4998
38IOEK81UIQHG7BFV93TAAEQ3W496W,0.0,0.0,0.0,0.5083,0.5083,0.5083
38LYNH3Q4ODLGFNEHSAP2J87XNZMGY,0.0,0.0,0.0,0.1547,0.1547,0.1547
38LYNH3Q5PUFYTLC9WG1VAJL0LTGM5,0.031,0.0788,0.1712,0.2851,0.3168,0.3168
38MNOT6KWIG21RX6PKH1YJB8VKDT05,0.0,0.0,0.0,0.0518,0.1424,0.5104
38MNOT6KWIG21RX6PKH1YJB8VKDT05_1,0.0,0.0,0.0,0.1728,0.5711,0.5711
38MNOT6KWIG21RX6PKH1YJB8VKDT05_2,0.0,0.0,0.0,0.3268,0.5754,0.5754
38NH2CI7ROPJ1MAJ3F139HJ5CPPVU5,0.0,0.0305,0.1127,0.2874,0.3025,0.3025
38NH2CI7SPCMWUJ4T62C2GD654VVUY,0.0,0.0,0.0395,0.164,0.2213,0.3047
38VQ1AW9T5WCGLEK2ZAP9I6I4O826I,0.0,0.1289,0.163,0.4051,0.4051,0.4051
390EOHYPK4Q05K2TRHZ1W9N0LW8X3W,0.0,0.0,0.0277,0.1071,0.1919,0.1919
39393HGTI5QMIY6JHIT1M5IIGWJEOF,0.0786,0.1644,0.3497,0.4689,0.5075,0.5075
394TEHR260P29GUZO0UUQSDZ63O65J,0.0,0.0,0.0,0.166,0.166,0.166
39PLFW4P2L2RPNN40J9QB1XCZ2O4HT,0.0288,0.0686,0.1138,0.2214,0.2908,0.3366
39UNKKTVDF8Y9H8JFO9U930XMBHYGJ,0.0,0.0,0.0,0.0,0.0068,0.1295
39UNKKTVDFFX9VEX2EW7RYBUQ2JGYD,0.0,0.0,0.076,0.2139,0.2725,0.2725
39VNNFFKK59EW3XI1HP5P046ZAXXVP,0.0,0.0,0.0548,0.1382,0.1479,0.1479
39Y8ZSVZWWM1XMK47AFGQNZOPQQVZE,0.0203,0.0721,0.0993,0.1896,0.2536,0.2536
39Y8ZSVZXXM4Z9DMIL8I9OJZBK9VZ6,0.0,0.0459,0.1754,0.2501,0.3162,0.3162
3AA189Q6B51983MEFLORU493K7KMWE,0.0,0.0,0.054,0.1696,0.2558,0.2558
3AA189Q6B52Z6L7EV3NS06BHCKRWMY,0.0,0.0041,0.0684,0.5327,0.6278,0.6278
3AA189Q6C6N6C9XRHK508ZBLMH8WM3,0.0,0.0,0.0187,0.2085,0.2955,0.4521
3AA189Q6C6TLNJILLV2LOGYDJT7MWV,0.0,0.0,0.1109,0.2777,0.2989,0.2989
3AJ89545NQHYX91N7X3ADUYHKVTBEA,0.0053,0.056,0.0943,0.4323,0.4323,0.4323
3AJ89545NQRFJUS6JU65GFBBEJ7BEW,0.0,0.0,0.0343,0.4509,0.4607,0.4607
3AMAQJSW8I20H10ADEKNBNOAVRROI5,0.0,0.0162,0.0928,0.2104,0.2673,0.2673
3B9PUZPHFHW5PZT5Q7OV88NG9W6JA5,0.0,0.0,0.0282,0.1878,0.5467,0.5467
3BGEFHL0JHEL8I3UU0A0G1OJRYOJBS,0.0,0.0701,0.1798,0.344,0.4983,0.508
3BHOG8KFNLAK9AB1ZQLEP6Q0T3RR81,0.0264,0.0675,0.203,0.3648,0.3648,0.3648
3BK5FW2G6MZ18ENS8D29GOXE9AHRCA,0.0,0.0,0.0374,0.339,0.34,0.34
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2,0.0,0.0049,0.0719,0.3191,0.519,0.519
3BZN229KV5TWHZF32GLR8LCC1TX6DS,0.0,0.0238,0.0506,0.1189,0.124,0.124
3C2UN3Y7UJLGZT23JF159R7GHEFMFI,0.0564,0.1629,0.2612,0.3151,0.3488,0.3488
3CF7EZI55RWEYNZ9U956QWWUG93IL2,0.0,0.0,0.0782,0.2063,0.2952,0.2952
3CP9VRCFS74RV9VXRUIMMBYWTQDUEZ,0.0,0.0,0.0511,0.1662,0.1944,0.1944
3CTCX9NXB5M1LSUM0XPXZV8QE2WLJA,0.0002,0.0954,0.2596,0.6182,0.6538,0.8403
3CTCX9NXC67QIV0KKFDEFSMCFTJJLN,0.0,0.093,0.158,0.6034,0.6034,0.6034
3CVHT3IKUYKSX9WRAWTF52715RU0R4,0.0,0.0233,0.1063,0.149,0.149,0.149
3CYDGW98NMPSZAAQ0W8MOBJZSSBOM6,0.0,0.0606,0.1925,0.3036,0.3096,0.3096
3D00S7P7YG22I1NWJE5APKC40DIEZA,0.0,0.0,0.0689,0.1582,0.1747,0.1747
3D3KZYB02J3NX4IAX3WJJNSJTAYV8O,0.0,0.0,0.0162,0.4667,0.4667,0.4667
3D3KZYB03KLUXQ4AWC4FKH86OYE8VD,0.0,0.0,0.0286,0.2695,0.2815,0.2815
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU,0.0,0.0118,0.0474,0.3866,0.4213,0.48
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_1,0.0,0.0123,0.0448,0.393,0.393,0.393
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_2,0.0019,0.0123,0.0822,0.3984,0.4364,0.48
3D7N1211O74L32LV8ZFDVQWGH61MAZ,0.0,0.0,0.0827,0.4076,0.6795,0.6795
3D7N1211P8PBU1MJEXLJFBT15KWAMH,0.0,0.031,0.0555,0.1279,0.2176,0.2754
3D8B00U52IVJZWECZOBXRVFXL2U83O,0.0208,0.1377,0.1798,0.2376,0.2685,0.2685
3D8B00U52IVJZWECZOBXRVFYHAV833,0.0,0.0,0.0,0.2337,0.3102,0.427
3DBJK6OC3AF4JLMP40JUKZIT4XNYF3,0.0,0.0522,0.2747,0.4983,0.7367,0.7866
3DCXWU0MSDB2RCYGDPZ82R371ZGTVX,0.0,0.0524,0.1084,0.2484,0.3514,0.3514
3DECMKXKT815JCLN1RI1KKDJDFAMBB,0.006,0.1455,0.3266,0.5693,0.5782,0.5782
3DHOXWJRSC3OAPE5AL86OV64DJCT3O,0.0,0.0607,0.1569,0.3707,0.4145,0.4145
3DPZKFEUURUGTQUQB4SOUUG5ZFPI4V,0.0,0.1029,0.1552,0.2322,0.4216,0.4216
3DPZKFEUVSIPT2ERNEAT4GS1UAKI44,0.0244,0.0931,0.1761,0.3645,0.3645,0.3645
3DXFGU9SKN7P79WJOTN6EK4MLG3EXS,0.0,0.0278,0.0725,0.2605,0.2674,0.2753
3DXFGU9SKNVTS8DGXQ8KL6UJIRCXE8,0.0,0.0,0.1168,0.3215,0.3728,0.403
3DXFGU9SLODY46WA7XIQCVBUTMKEXQ,0.0,0.0196,0.1767,0.3905,0.3964,0.3964
3E9JM64F23SDM8DQUQW3OKIR1A0NP8,0.0,0.0436,0.1041,0.2783,0.2851,0.2851
3EGCY5R6XYZQLTGPWNN8D6V7K3JYA2,0.0682,0.1382,0.2001,0.3394,0.3736,0.3736
3EJ1F91ANSU6O8N3S3NGZ4GVCA2IZW,0.0,0.0073,0.1045,0.2989,0.5379,0.5379
3EOZAW7619J5YKCNUIDNV84T8098HV,0.0725,0.1456,0.2897,0.4106,0.5054,0.5054
3EOZAW762AHX3MFSNYKKE4EQ4INH8Q,0.0,0.0,0.0706,0.7256,0.7974,0.8636
3ERG9KP7KAETHL286FNRQ00RYLWCHM,0.0,0.0131,0.1067,0.2724,0.3988,0.3988
3EULM6QNGEDGI0DDZ62WA3R8YV4JXB,0.0,0.0,0.0,0.1321,0.159,0.159
3EX6YJ62T6GKTDIQJCCYD4JMD62ZJG,0.0,0.0,0.0566,0.2819,0.3416,0.3416
3EXC7SWSR38EV80UNYXZTOBA3ESHT8,0.0,0.0,0.0341,0.1059,0.1059,0.1059
3F0Z1FPMUNUP6TOTMH2XGS6T5GJLYU,0.0,0.0169,0.088,0.1907,0.2103,0.2103
3F0Z1FPMUNWB7D1EFV5M6IVBAHELYR,0.0,0.0,0.1236,0.2504,0.2736,0.2736
3F12ASV6AWHSTTB7IFZKMVGLLVZM46,0.0,0.0657,0.1039,0.3064,0.3064,0.3064
3F2SNR5B8MKSI92Q9DG0FV11BKO0HL,0.0,0.0,0.0138,0.072,0.1153,0.124
3FKD865UZQBJZ4661LLBINGEMFPMUJ,0.0,0.0077,0.154,0.4116,0.43,0.43
3FKD865UZQBJZ4661LLBINGENHPMUO,0.0,0.0,0.013,0.3262,0.385,0.385
3FKD865UZQG0HB1FDHAJVT0FL3FMUG,0.0,0.0,0.0466,0.1221,0.1221,0.1221
3FOA7RUSUPLLDDXZNITMB1EHL6FPGL,0.0378,0.1114,0.1912,0.3233,0.5626,0.5626
3FQJF6D1R1SUSJ130G368H5I02G92S,0.0,0.0,0.0446,0.3192,0.3308,0.3308
3FQJF6D1S2STVEIP11IICRPWDI892M,0.0,0.0,0.1076,0.311,0.346,0.346
3G2I6FODBC43UCDM72LBPP8Z9I0L60,0.0,0.0024,0.0727,0.0788,0.1081,0.1081
3GAR7VLBJNDRH4HH5ZWWCFRBGXZ4Y9,0.0368,0.1113,0.2301,0.3817,0.4997,0.4997
3GAR7VLBJNEKQVA3XEJQ66MZFEXY4T,0.0,0.0,0.0662,0.186,0.3575,0.5154
3GBCJUK5C2GRHG97MHYVG9NBQMOPK9,0.0,0.042,0.0931,0.3127,0.3127,0.3127
3GBCJUK5C2NMDEDWS686X6QI2G8KP3,0.0,0.0,0.0099,0.2005,0.2005,0.2005
3GC8IVJ10EOCB71QWZ4YFX98VOS9NN,0.0,0.0042,0.135,0.3373,0.46,0.46
3GRRK9BQWRDBESRD36S5634M392PD9,0.0,0.0021,0.0309,0.1063,0.1877,0.1877
3GRRK9BQWRPD54OGKFA4YQ8537VPDJ,0.0,0.0,0.0307,0.2266,0.227,0.266
3GZMSD8U5X9MRGKQIZ546O8UKB695Q,0.0,0.0,0.2568,0.4038,0.4473,0.5259
3GZMSD8U5X9MRGKQIZ546O8UKC795T,0.0,0.0311,0.1365,0.3802,0.3926,0.4103
3GZMSD8U6Y8M82W4VRHXFG1G1IS95R,0.0,0.0,0.0071,0.2423,0.2423,0.2423
3H41Q6XMRNJ731MM548PSMBGOYMG2I,0.0,0.0,0.0912,0.3231,0.3494,0.3591
3H41Q6XMRNUCK2PCFPR6Y35LJFT2GW,0.0,0.0,0.0,0.1551,0.1618,0.1618
3H5CSD5832HNKRNN8SDJ6TWED17E80,0.0,0.0919,0.1993,0.5142,0.54,0.5628
3H5CSD5832HNKRNN8SDJ6TWL583E8G,0.0,0.0,0.0,0.2264,0.2289,0.4824
3HBZ8AD97D3GZ7VEBIN9M1728BDNN9,0.0,0.0,0.0492,0.1826,0.1864,0.1864
3HBZ8AD97D3GZ7VEBIN9M18U9EHNN5,0.0,0.0186,0.0805,0.1706,0.2254,0.3611
3HL3WX653BXN6QCFW6M6ATC7KPGPQT,0.0,0.0084,0.1567,0.5225,0.6375,0.7877
3HQI26VRPRS5H4RSBPY2KOCMRQ13R0,0.0,0.0,0.0686,0.1612,0.1646,0.1646
3HVLA9UQN4GKVQOHDHMDH1A7KETU66,0.0,0.0,0.0912,0.2445,0.2779,0.3856
3HYDIS22CWMMEZBE3G64NG7ZMZON5V,0.0,0.0,0.0767,0.1342,0.3136,0.3136
3HYDIS22DXJRRCQBI3AE9ELUHK15NC,0.0,0.0,0.0573,0.1611,0.1611,0.1611
3I21NMEA63DY0BA82BXKKSLPMBYSHT,0.0,0.0058,0.1109,0.3324,0.4198,0.488
3I21NMEA63DY0BA82BXKKSLPMBYSHT_1,0.0,0.0476,0.1316,0.3527,0.4842,0.4842
3I21NMEA63DY0BA82BXKKSLPMBYSHT_2,0.0,0.0159,0.1499,0.3527,0.4198,0.488
3I3RVCR3FK2XEB4GMX9G7IJ2RLH6XI,0.0,0.0,0.0672,0.1427,0.1555,0.1555
3I5ZXD44IULX7AZS354F5V5W46GJCA,0.0,0.0,0.015,0.1812,0.2438,0.479
3I5ZXD44JV69M8DWVE4I5ER80XVCJX,0.0,0.0235,0.051,0.1542,0.195,0.2237
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_1,0.0,0.0266,0.0627,0.2096,0.2203,0.2203
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_2,0.0,0.0205,0.0524,0.1661,0.2199,0.2237
3I5ZXD44JVHG9J4AOHWFS96B5XBJCP,0.0,0.0142,0.0488,0.1733,0.4368,0.4368
3ID43DSF5JBJ2SZGW2H8HR9RGRT5G5,0.0,0.0,0.0148,0.0989,0.1667,0.1667
3IE95L92ROOBGIB0W5PPNWUUL5E7M3,0.0,0.0,0.0,0.1045,0.1045,0.1045
3IOQH27Z2E4FFLJVR8TNNB4HIMC1IN,0.0,0.0,0.1121,0.2541,0.3432,0.3432
3IR329NZ7YGB0BGT612CO4BTUIW2K0,0.0,0.0,0.0256,0.0625,0.166,0.7834
3IRUE3ZCDH3J5468JOOGJ1Y2ZWZIC5,0.0061,0.0667,0.1548,0.3637,0.5087,0.5087
3IXQCB6XI8S61DI53P5ICGI2I9BTIR,0.0792,0.1213,0.1574,0.4545,0.6346,0.6346
3J06FGISLU272UJU8S9F5O38AK5K50,0.0,0.0,0.129,0.2519,0.3607,0.3719
3J06FGISMVRO4EVZMT2NFJ1KME95KI,0.0,0.0,0.0336,0.2093,0.2125,0.2125
3J567DP9LLBDQUW0322ZJ0FWFWZFPB,0.0,0.027,0.109,0.2585,0.3618,0.3618
3J5HEGTZRLQ9SE8SW9LZS2A15OXGGI,0.0,0.0,0.0555,0.2082,0.3357,0.4091
3JCELWMC4PY7J05E7LXQXNDWO6Y3V4,0.0,0.0118,0.0474,0.1909,0.2557,0.3327
3JG2O8WUZH7UTHWSYCP6CNBWVH79WZ,0.0,0.016,0.0528,0.169,0.1715,0.237
3JGBBKK855Q5HY1J6RVO56S97I9J0I,0.0,0.0091,0.1045,0.2989,0.5379,0.5379
3JGLGV9D6KL86TQHYYZCMI0V13JD5Y,0.0,0.0,0.0321,0.1856,0.2416,0.2416
3JT4BYK2Y4IL1Z22PAHP7P5PI0U2WH,0.0,0.0,0.0,0.1134,0.1134,0.1134
3K0G5SYN9K0M6D335K10A1FE8RM8MU,0.008,0.1204,0.2442,0.5668,0.7418,0.8151
3K0G5SYNALYS7SB8UL3I5RQZNM3M85,0.0,0.0869,0.2119,0.3939,0.4143,0.417
3K0T7FOBIJOUXM7ZLBPJYBSGQYWM14,0.0,0.0387,0.0771,0.3135,0.3334,0.3334
3K27O5FVBZ6Y1U1OKHZVRLOYVIWW5C,0.0,0.0,0.0578,0.1471,0.5429,0.5758
3K3X4GGOSLN6JKEE0NBXYD5PSA6MC7,0.0077,0.0391,0.098,0.4303,0.4623,0.4623
3K3X4GGOSLN6JKEE0NBXYD5PV12MCO,0.0,0.0,0.0162,0.4667,0.4667,0.4667
3K3X4GGOSLN9WHITSDB41LMDI6SMCK,0.0,0.0348,0.131,0.3531,0.3784,0.3784
3K9T2ON9ZE5ORLPELXZMHUO84LJMTT,0.0,0.0,0.0422,0.2024,0.2024,0.2024
3KNJI1FZ8L912486RAFQQV3ZEP6NQU,0.012,0.1356,0.2296,0.3664,0.4135,0.4135
3L4EWVFWCZFLPLXQZ7MWBK7MU2X9OK,0.0,0.0,0.0372,0.2042,0.2042,0.2042
3L8V324VIV0JU2BOPG7PUH68F6NF91,0.0,0.0,0.0041,0.08,0.0964,0.0964
3L8V324VIVQEQ524CR2N49U2T8GF9N,0.0447,0.0995,0.1778,0.2749,0.3318,0.3318
3LBF4GRVWQC3B97WPKKEJO5WDODDDG,0.0,0.0,0.0151,0.0692,0.1663,0.1663
3LBF4GRVWQSB1V8AOKNI47EZJYMDDE,0.0885,0.1792,0.2935,0.5137,0.5415,0.6288
3LCM1J6T1CTW3PUN949YD9G6A99CYC,0.0,0.0004,0.0608,0.1584,0.1584,0.1584
3LE9INWSFWFC7U06C7E8H83VJHH0ML,0.0,0.0,0.0,0.0836,0.1154,0.1154
3LJE53CC7VYWE1O3MIQ180XM33HESQ,0.0,0.0,0.0368,0.1082,0.1312,0.1729
3LLXQSS3GH7EI0TIBFCZBVHJUIM2FF,0.0,0.0,0.1549,0.2534,0.3616,0.3616
3LLXQSS3GH7EI0TIBFCZBVHJURL2FW,0.0,0.0,0.1622,0.256,0.3585,0.3585
3LV0310AAZ0POAIRABRDV0CJ4TWKD9,0.0,0.0573,0.119,0.2742,0.3898,0.3898
3LV0310AAZ5BVL06B1AU1YGZUNKDKM,0.0,0.001,0.1247,0.2483,0.2973,0.6256
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_1,0.0,0.0104,0.1563,0.2825,0.4364,0.634
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_2,0.0,0.0,0.1156,0.2629,0.2814,0.6256
3LV0310AAZ7UO39UCWLZNYY1B3BDKS,0.0,0.0378,0.0946,0.3305,0.3376,0.3376
3LV0310AB0FIJI1LDLADGNAZ3BMKDF,0.0092,0.1008,0.2315,0.5044,0.686,0.686
3LV0310AB0LE2KPSDVZ5QZ931M3DKU,0.0,0.0,0.0444,0.3068,0.3587,0.4137
3M35MA94IX9MX6PXAQCG5JTOJ1HNO3,0.0336,0.1378,0.2771,0.5036,0.6441,0.6441
3M6KHLIXGO95W4HFFOS373KMUDHIRT,0.0,0.0,0.0422,0.2064,0.2131,0.322
3ME56J5KH09H8MTADW07EI1HZMYC6P,0.0,0.0,0.0669,0.1423,0.1432,0.1432
3ME56J5KH0A6OHM7NB7LNJZ2KW86CO,0.0,0.0,0.055,0.1735,0.2776,0.2776
3MGKBFT74NRL5KAEINTLHYIV1ONSJ5,0.0,0.0,0.0095,0.1166,0.1282,0.1282
3MHMBB6SGFYXPF5WOO57T0Y1YOLKW9,0.0,0.0,0.0185,0.1071,0.1071,0.1071
3MK14RC5NS9WDGLCZVLGWCZQJ24T6G,0.0,0.0,0.0301,0.1313,0.1878,0.4038
3MK14RC5NS9WDGLCZVLGWCZQJ2BT6N,0.0,0.0,0.0308,0.153,0.2602,0.2687
3MKP0VNPL180YVBEBVOO0GDECBIJRU,0.0,0.0,0.0448,0.1171,0.1171,0.1171
3MNPSGWWOQV9GBTQIUTZ7HIZXBCPUY,0.0,0.0524,0.1392,0.2504,0.3154,0.3154
3MNYFQMXON9G1T2C2HOQSK4JSIPY01,0.0,0.0,0.014,0.1729,0.2451,0.2451
