imageID,"25% of windows have density equal to or less","50% of windows have density equal to or less","75% of windows have density equal to or less","95% of windows have density equal to or less","98% of windows have density equal to or less","100% of windows have density equal to or less"
33XMDKLTFSU7YK1SQJZ2MPHPZ4ZZCZ,0.1017,0.1017,0.1017,0.1017,0.1017,0.1017
344RGS4J7S874QSQIPH3B5TQWFPMPU,0.0791,0.0791,0.0791,0.0791,0.0791,0.0791
34B3PHKY7L0QRWI1JO5S4NCKMT3NE1,0,0,0,0,0,0
34KQN2TBKTGWLIK008X22C5QD2JSAJ,0.0131,0.0172,0.0221,0.0622,0.0622,0.0622
34RF8KPUOTU14SPS6MXYXNPWVK1SBB,0.0258,0.0285,0.0312,0.0873,0.0873,0.0873
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_1,0.0336,0.0404,0.0882,0.0882,0.0882,0.0882
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_2,0.0286,0.0291,0.0392,0.0873,0.0873,0.0873
34RF8KPUOTU14SPS6MXYXNPWVK7SBH,0.01,0.0187,0.0381,0.0496,0.0496,0.0496
34YKDDZP3UMABNHOK8ECJ4FCOZJWHB,0.2391,0.2391,0.2391,0.2391,0.2391,0.2391
3568B45QGKRG3Y1LZDHA1JA6BSCO3E,0.0513,0.0513,0.0513,0.0513,0.0513,0.0513
3589VT1T2BGMXIVHZGNGS492OQIJN8,0.0441,0.0441,0.0441,0.0441,0.0441,0.0441
35DAEVU8JHJ10FFZ10EN4CRDQ8F870,0.0236,0.0236,0.0236,0.0735,0.0735,0.0735
35GRDJC92I6VOWRC3MF6JHNHWWLC7I,0.0,0.0,0.078,0.1197,0.1197,0.1197
35HIM1LU2HRMGPBVQO0P66HG1MBI5I,0.0888,0.0888,0.0888,0.0888,0.0888,0.0888
35QUA2ABY634ZYN782PTB2BL5I8EGJ,0,0,0,0,0,0
35QUA2ABZ7MBAB0HZGYJHQ28USWGE7,0.054,0.054,0.054,0.054,0.054,0.054
361LJMRMCQ5CDYJ025B6700NV8CUR4,0.1173,0.1173,0.1173,0.1173,0.1173,0.1173
369VX4MEOJAKM0DV8XRK62EAJWKGI1,0.0027,0.0027,0.0027,0.0798,0.0798,0.0798
36ARV8EEH67U95XPYN59VTZKFJ2VA1,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435
36FIWAXJH5YZ4NF13JA9L63DO7Z3AS,0.1885,0.1885,0.1885,0.2322,0.2322,0.2322
36HGGQAXL6KTNEA2DMTHLEEUZ4CVBW,0.0591,0.0591,0.0591,0.2687,0.2687,0.2687
36HGGQAXL6L87J29O35QD9YQWSFBVG,0,0,0,0,0,0
36IAL8HYOXSPP9QYVLXZPMFW48E4R6,0.0415,0.0415,0.0415,0.0415,0.0415,0.0415
36MWL0IRGCO0L6PQ7W22BBNT0ICOHL,0,0,0,0,0,0
36QDS77QN9NG5USZQM0XMAC2L97HFT,0.0933,0.0933,0.0933,0.2207,0.2207,0.2207
36QDS77QN9Y3AP81GU3ZJ983H37HFJ,0,0,0,0,0,0
36R3RQSDPTXRSZ6X7FR6HZHDYAF078,0.0216,0.0216,0.0216,0.0216,0.0216,0.0216
375FCEJV4GX4B1VR293XJCDD0I7CCJ,0.1163,0.1163,0.1163,0.1631,0.1631,0.1631
375MF9UHMRPR2XWE6NL8JC3TL1HSX9,0,0,0,0,0,0
37672WDDC2JA93V4O46FCCJ2VAJNM9,0,0,0,0,0,0
378UBY8FQ61LFCJMHZWZTRZI59A8TB,0.2557,0.2557,0.2557,0.2557,0.2557,0.2557
378UBY8FR7AABMKBM232FCEFT60T8E,0.1589,0.1589,0.1589,0.1589,0.1589,0.1589
379R4POZ46ZM5D7FMP5TH9FBQ7PRXR,0,0,0,0,0,0
37CCG24EIZSNBY0O0RYFBPCKLTQZRW,0.0039,0.0046,0.0071,0.0142,0.0142,0.0142
37CCG24EIZSNBY0O0RYFBPCKLTQZRW_1,0.0039,0.0039,0.0039,0.0103,0.0103,0.0103
37CCG24EIZSNBY0O0RYFBPCKLTQZRW_2,0.0043,0.0043,0.0043,0.0136,0.0136,0.0136
37FXVUXR5NUGX6LAN3N06Z6PNZ6EWN,0.0357,0.0357,0.0357,0.0357,0.0357,0.0357
37NNZ8MO7S6VRHEMSEGUVBLX898EQM,0.0029,0.0162,0.1402,0.1402,0.1402,0.1402
37QHTW84X0Z4WRFH6C4VHQ7JNTDJDT,0.047,0.047,0.047,0.047,0.047,0.047
37ZHE2JT1D250TKIB56TICN73UM88S,0.0585,0.0585,0.0585,0.0585,0.0585,0.0585
37ZHE2JT1D250TKIB56TICN73UQ88W,0,0,0,0,0,0
37ZUGP9H9BONPT0XCKXE3200JPH817,0.0501,0.0501,0.0501,0.0501,0.0501,0.0501
37ZUGP9H9BONPT0XCKXE3201JQL81F,0.0002,0.0002,0.0002,0.0381,0.0381,0.0381
38464Y8J3VK9Y56OSLPV9KDIFIGV4J,0,0,0,0,0,0
389X50RO4VDYCDHURIYQ7760LL5343,0,0,0,0,0,0
38DNTK7MFN2OC2PZPWU81IIJXME01H,0.0332,0.0332,0.0332,0.0514,0.0514,0.0514
38DNTK7MFN34LCW85JTSAD2CXFQ01S,0,0,0,0,0,0
38DNTK7MFN3UAZX8DF8S385AB3E10K,0.0491,0.0544,0.1515,0.1515,0.1515,0.1515
38FWZZ3ILTDK8ICQRL4PWREV0HIYN7,0.0436,0.0436,0.0436,0.0557,0.0557,0.0557
38GRQLZZQQCOARQX7FK2NWOBS4K0CN,0.0,0.0,0.0061,0.0427,0.0427,0.0427
38IOEK81UIQHG7BFV93TAAEQ3W496W,0,0,0,0,0,0
38LYNH3Q4ODLGFNEHSAP2J87XNZMGY,0,0,0,0,0,0
38LYNH3Q5PUFYTLC9WG1VAJL0LTGM5,0.1227,0.1227,0.1227,0.1227,0.1227,0.1227
38MNOT6KWIG21RX6PKH1YJB8VKDT05,0.0,0.0,0.0,0.0344,0.0344,0.0344
38MNOT6KWIG21RX6PKH1YJB8VKDT05_1,0.0385,0.0385,0.0385,0.0385,0.0385,0.0385
38MNOT6KWIG21RX6PKH1YJB8VKDT05_2,0.0464,0.0464,0.0464,0.0464,0.0464,0.0464
38NH2CI7ROPJ1MAJ3F139HJ5CPPVU5,0.0643,0.0643,0.0643,0.0643,0.0643,0.0643
38NH2CI7SPCMWUJ4T62C2GD654VVUY,0.0273,0.0275,0.0281,0.0888,0.0888,0.0888
38VQ1AW9T5WCGLEK2ZAP9I6I4O826I,0,0,0,0,0,0
390EOHYPK4Q05K2TRHZ1W9N0LW8X3W,0.0313,0.0313,0.0313,0.0313,0.0313,0.0313
39393HGTI5QMIY6JHIT1M5IIGWJEOF,0.199,0.199,0.199,0.199,0.199,0.199
394TEHR260P29GUZO0UUQSDZ63O65J,0,0,0,0,0,0
39PLFW4P2L2RPNN40J9QB1XCZ2O4HT,0.0486,0.0589,0.0616,0.1477,0.1477,0.1477
39UNKKTVDF8Y9H8JFO9U930XMBHYGJ,0.0,0.0,0.006,0.006,0.006,0.006
39UNKKTVDFFX9VEX2EW7RYBUQ2JGYD,0,0,0,0,0,0
39VNNFFKK59EW3XI1HP5P046ZAXXVP,0.0378,0.0378,0.0378,0.0378,0.0378,0.0378
39Y8ZSVZWWM1XMK47AFGQNZOPQQVZE,0.0618,0.0618,0.0618,0.0618,0.0618,0.0618
39Y8ZSVZXXM4Z9DMIL8I9OJZBK9VZ6,0.0907,0.0907,0.0907,0.0907,0.0907,0.0907
3AA189Q6B51983MEFLORU493K7KMWE,0.0521,0.0521,0.0521,0.0521,0.0521,0.0521
3AA189Q6B52Z6L7EV3NS06BHCKRWMY,0.1035,0.1035,0.1035,0.1035,0.1035,0.1035
3AA189Q6C6N6C9XRHK508ZBLMH8WM3,0.0053,0.0053,0.0053,0.0756,0.0756,0.0756
3AA189Q6C6TLNJILLV2LOGYDJT7MWV,0.0859,0.0859,0.0859,0.0859,0.0859,0.0859
3AJ89545NQHYX91N7X3ADUYHKVTBEA,0,0,0,0,0,0
3AJ89545NQRFJUS6JU65GFBBEJ7BEW,0.0614,0.0614,0.0614,0.0614,0.0614,0.0614
3AMAQJSW8I20H10ADEKNBNOAVRROI5,0.0527,0.0527,0.0527,0.0527,0.0527,0.0527
3B9PUZPHFHW5PZT5Q7OV88NG9W6JA5,0.0537,0.0537,0.0537,0.0537,0.0537,0.0537
3BGEFHL0JHEL8I3UU0A0G1OJRYOJBS,0.0837,0.0837,0.0837,0.146,0.146,0.146
3BHOG8KFNLAK9AB1ZQLEP6Q0T3RR81,0,0,0,0,0,0
3BK5FW2G6MZ18ENS8D29GOXE9AHRCA,0.0574,0.0574,0.0574,0.0574,0.0574,0.0574
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2,0,0,0,0,0,0
3BZN229KV5TWHZF32GLR8LCC1TX6DS,0,0,0,0,0,0
3C2UN3Y7UJLGZT23JF159R7GHEFMFI,0,0,0,0,0,0
3CF7EZI55RWEYNZ9U956QWWUG93IL2,0.0718,0.0718,0.0718,0.0718,0.0718,0.0718
3CP9VRCFS74RV9VXRUIMMBYWTQDUEZ,0,0,0,0,0,0
3CTCX9NXB5M1LSUM0XPXZV8QE2WLJA,0.1764,0.1764,0.1764,0.2121,0.2121,0.2121
3CTCX9NXC67QIV0KKFDEFSMCFTJJLN,0,0,0,0,0,0
3CVHT3IKUYKSX9WRAWTF52715RU0R4,0,0,0,0,0,0
3CYDGW98NMPSZAAQ0W8MOBJZSSBOM6,0.1415,0.1415,0.1415,0.1415,0.1415,0.1415
3D00S7P7YG22I1NWJE5APKC40DIEZA,0,0,0,0,0,0
3D3KZYB02J3NX4IAX3WJJNSJTAYV8O,0,0,0,0,0,0
3D3KZYB03KLUXQ4AWC4FKH86OYE8VD,0.0383,0.0383,0.0383,0.0383,0.0383,0.0383
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU,0.066,0.0692,0.0725,0.0725,0.0725,0.0725
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_1,0,0,0,0,0,0
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_2,0.0629,0.0629,0.0629,0.0729,0.0729,0.0729
3D7N1211O74L32LV8ZFDVQWGH61MAZ,0.1099,0.1099,0.1099,0.1099,0.1099,0.1099
3D7N1211P8PBU1MJEXLJFBT15KWAMH,0.0325,0.0325,0.0325,0.0551,0.0551,0.0551
3D8B00U52IVJZWECZOBXRVFXL2U83O,0.109,0.109,0.109,0.109,0.109,0.109
3D8B00U52IVJZWECZOBXRVFYHAV833,0.0,0.0,0.0,0.0453,0.0453,0.0453
3DBJK6OC3AF4JLMP40JUKZIT4XNYF3,0.0482,0.0482,0.0482,0.3004,0.3004,0.3004
3DCXWU0MSDB2RCYGDPZ82R371ZGTVX,0,0,0,0,0,0
3DECMKXKT815JCLN1RI1KKDJDFAMBB,0.1716,0.1716,0.1716,0.1716,0.1716,0.1716
3DHOXWJRSC3OAPE5AL86OV64DJCT3O,0.1589,0.1589,0.1589,0.1589,0.1589,0.1589
3DPZKFEUURUGTQUQB4SOUUG5ZFPI4V,0.0994,0.0994,0.0994,0.0994,0.0994,0.0994
3DPZKFEUVSIPT2ERNEAT4GS1UAKI44,0,0,0,0,0,0
3DXFGU9SKN7P79WJOTN6EK4MLG3EXS,0.0257,0.0257,0.0257,0.114,0.114,0.114
3DXFGU9SKNVTS8DGXQ8KL6UJIRCXE8,0.0557,0.0557,0.0557,0.0694,0.0694,0.0694
3DXFGU9SLODY46WA7XIQCVBUTMKEXQ,0.1278,0.1278,0.1278,0.1278,0.1278,0.1278
3E9JM64F23SDM8DQUQW3OKIR1A0NP8,0.0731,0.0731,0.0731,0.0731,0.0731,0.0731
3EGCY5R6XYZQLTGPWNN8D6V7K3JYA2,0.1586,0.1586,0.1586,0.1586,0.1586,0.1586
3EJ1F91ANSU6O8N3S3NGZ4GVCA2IZW,0.06,0.06,0.06,0.06,0.06,0.06
3EOZAW7619J5YKCNUIDNV84T8098HV,0.187,0.187,0.187,0.187,0.187,0.187
3EOZAW762AHX3MFSNYKKE4EQ4INH8Q,0.0154,0.0154,0.0154,0.2467,0.2467,0.2467
3ERG9KP7KAETHL286FNRQ00RYLWCHM,0.082,0.082,0.082,0.082,0.082,0.082
3EULM6QNGEDGI0DDZ62WA3R8YV4JXB,0.0178,0.0178,0.0178,0.0178,0.0178,0.0178
3EX6YJ62T6GKTDIQJCCYD4JMD62ZJG,0.039,0.039,0.039,0.039,0.039,0.039
3EXC7SWSR38EV80UNYXZTOBA3ESHT8,0,0,0,0,0,0
3F0Z1FPMUNUP6TOTMH2XGS6T5GJLYU,0,0,0,0,0,0
3F0Z1FPMUNWB7D1EFV5M6IVBAHELYR,0.0923,0.0923,0.0923,0.0923,0.0923,0.0923
3F12ASV6AWHSTTB7IFZKMVGLLVZM46,0,0,0,0,0,0
3F2SNR5B8MKSI92Q9DG0FV11BKO0HL,0.0106,0.0106,0.0106,0.0234,0.0234,0.0234
3FKD865UZQBJZ4661LLBINGEMFPMUJ,0.1255,0.1255,0.1255,0.1255,0.1255,0.1255
3FKD865UZQBJZ4661LLBINGENHPMUO,0.1059,0.1059,0.1059,0.1059,0.1059,0.1059
3FKD865UZQG0HB1FDHAJVT0FL3FMUG,0,0,0,0,0,0
3FOA7RUSUPLLDDXZNITMB1EHL6FPGL,0.1314,0.1314,0.1314,0.1314,0.1314,0.1314
3FQJF6D1R1SUSJ130G368H5I02G92S,0.0564,0.0564,0.0564,0.0564,0.0564,0.0564
3FQJF6D1S2STVEIP11IICRPWDI892M,0,0,0,0,0,0
3G2I6FODBC43UCDM72LBPP8Z9I0L60,0.0267,0.0267,0.0267,0.0267,0.0267,0.0267
3GAR7VLBJNDRH4HH5ZWWCFRBGXZ4Y9,0.1193,0.1193,0.1193,0.157,0.157,0.157
3GAR7VLBJNEKQVA3XEJQ66MZFEXY4T,0.0209,0.0238,0.0277,0.1466,0.1466,0.1466
3GBCJUK5C2GRHG97MHYVG9NBQMOPK9,0,0,0,0,0,0
3GBCJUK5C2NMDEDWS686X6QI2G8KP3,0,0,0,0,0,0
3GC8IVJ10EOCB71QWZ4YFX98VOS9NN,0.0687,0.0687,0.0687,0.0687,0.0687,0.0687
3GRRK9BQWRDBESRD36S5634M392PD9,0,0,0,0,0,0
3GRRK9BQWRPD54OGKFA4YQ8537VPDJ,0.0055,0.0055,0.0055,0.0633,0.0633,0.0633
3GZMSD8U5X9MRGKQIZ546O8UKB695Q,0.0835,0.0835,0.0835,0.1206,0.1206,0.1206
3GZMSD8U5X9MRGKQIZ546O8UKC795T,0.0774,0.0774,0.0774,0.1002,0.1002,0.1002
3GZMSD8U6Y8M82W4VRHXFG1G1IS95R,0,0,0,0,0,0
3H41Q6XMRNJ731MM548PSMBGOYMG2I,0.0274,0.0274,0.0274,0.1186,0.1186,0.1186
3H41Q6XMRNUCK2PCFPR6Y35LJFT2GW,0.0261,0.0261,0.0261,0.0261,0.0261,0.0261
3H5CSD5832HNKRNN8SDJ6TWED17E80,0.1267,0.1267,0.1267,0.1674,0.1674,0.1674
3H5CSD5832HNKRNN8SDJ6TWL583E8G,0.0,0.0,0.0,0.0628,0.0628,0.0628
3HBZ8AD97D3GZ7VEBIN9M1728BDNN9,0.0466,0.0466,0.0466,0.0466,0.0466,0.0466
3HBZ8AD97D3GZ7VEBIN9M18U9EHNN5,0.0611,0.0622,0.0625,0.0656,0.0656,0.0656
3HL3WX653BXN6QCFW6M6ATC7KPGPQT,0.0839,0.0839,0.0839,0.1733,0.1733,0.1733
3HQI26VRPRS5H4RSBPY2KOCMRQ13R0,0,0,0,0,0,0
3HVLA9UQN4GKVQOHDHMDH1A7KETU66,0.0566,0.0821,0.0901,0.0901,0.0901,0.0901
3HYDIS22CWMMEZBE3G64NG7ZMZON5V,0.041,0.041,0.041,0.041,0.041,0.041
3HYDIS22DXJRRCQBI3AE9ELUHK15NC,0,0,0,0,0,0
3I21NMEA63DY0BA82BXKKSLPMBYSHT,0.0799,0.0799,0.0799,0.1357,0.1357,0.1357
3I21NMEA63DY0BA82BXKKSLPMBYSHT_1,0.1359,0.1359,0.1359,0.1359,0.1359,0.1359
3I21NMEA63DY0BA82BXKKSLPMBYSHT_2,0.0888,0.0888,0.0888,0.1361,0.1361,0.1361
3I3RVCR3FK2XEB4GMX9G7IJ2RLH6XI,0.0403,0.0403,0.0403,0.0403,0.0403,0.0403
3I5ZXD44IULX7AZS354F5V5W46GJCA,0.0089,0.0089,0.0089,0.0426,0.0426,0.0426
3I5ZXD44JV69M8DWVE4I5ER80XVCJX,0.0312,0.0312,0.0345,0.0626,0.0626,0.0626
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_1,0.0289,0.0289,0.0289,0.0629,0.0629,0.0629
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_2,0.0312,0.0365,0.0625,0.0625,0.0625,0.0625
3I5ZXD44JVHG9J4AOHWFS96B5XBJCP,0.0683,0.0683,0.0683,0.0683,0.0683,0.0683
3ID43DSF5JBJ2SZGW2H8HR9RGRT5G5,0.0205,0.0205,0.0205,0.0205,0.0205,0.0205
3IE95L92ROOBGIB0W5PPNWUUL5E7M3,0,0,0,0,0,0
3IOQH27Z2E4FFLJVR8TNNB4HIMC1IN,0.0683,0.0683,0.0683,0.0683,0.0683,0.0683
3IR329NZ7YGB0BGT612CO4BTUIW2K0,0.0147,0.0155,0.0158,0.2045,0.2045,0.2045
3IRUE3ZCDH3J5468JOOGJ1Y2ZWZIC5,0.1211,0.1211,0.1211,0.1211,0.1211,0.1211
3IXQCB6XI8S61DI53P5ICGI2I9BTIR,0.1822,0.1822,0.1822,0.1822,0.1822,0.1822
3J06FGISLU272UJU8S9F5O38AK5K50,0.1015,0.1015,0.1015,0.1015,0.1015,0.1015
3J06FGISMVRO4EVZMT2NFJ1KME95KI,0.0443,0.0443,0.0443,0.0443,0.0443,0.0443
3J567DP9LLBDQUW0322ZJ0FWFWZFPB,0.0622,0.0622,0.0622,0.0688,0.0688,0.0688
3J5HEGTZRLQ9SE8SW9LZS2A15OXGGI,0.0,0.0,0.0,0.0869,0.0869,0.0869
3JCELWMC4PY7J05E7LXQXNDWO6Y3V4,0.0359,0.0366,0.0805,0.0805,0.0805,0.0805
3JG2O8WUZH7UTHWSYCP6CNBWVH79WZ,0.0256,0.0256,0.0256,0.0579,0.0579,0.0579
3JGBBKK855Q5HY1J6RVO56S97I9J0I,0.0611,0.0611,0.0611,0.0611,0.0611,0.0611
3JGLGV9D6KL86TQHYYZCMI0V13JD5Y,0.0443,0.0443,0.0443,0.0443,0.0443,0.0443
3JT4BYK2Y4IL1Z22PAHP7P5PI0U2WH,0,0,0,0,0,0
3K0G5SYN9K0M6D335K10A1FE8RM8MU,0.1209,0.1776,0.3191,0.3191,0.3191,0.3191
3K0G5SYNALYS7SB8UL3I5RQZNM3M85,0.0984,0.1272,0.1834,0.1834,0.1834,0.1834
3K0T7FOBIJOUXM7ZLBPJYBSGQYWM14,0.097,0.097,0.097,0.097,0.097,0.097
3K27O5FVBZ6Y1U1OKHZVRLOYVIWW5C,0.0243,0.0243,0.0243,0.0991,0.0991,0.0991
3K3X4GGOSLN6JKEE0NBXYD5PSA6MC7,0.0749,0.0749,0.0749,0.0749,0.0749,0.0749
3K3X4GGOSLN6JKEE0NBXYD5PV12MCO,0,0,0,0,0,0
3K3X4GGOSLN9WHITSDB41LMDI6SMCK,0,0,0,0,0,0
3K9T2ON9ZE5ORLPELXZMHUO84LJMTT,0,0,0,0,0,0
3KNJI1FZ8L912486RAFQQV3ZEP6NQU,0.1607,0.1607,0.1607,0.1607,0.1607,0.1607
3L4EWVFWCZFLPLXQZ7MWBK7MU2X9OK,0,0,0,0,0,0
3L8V324VIV0JU2BOPG7PUH68F6NF91,0.0159,0.0159,0.0159,0.0159,0.0159,0.0159
3L8V324VIVQEQ524CR2N49U2T8GF9N,0.1221,0.1221,0.1221,0.1221,0.1221,0.1221
3LBF4GRVWQC3B97WPKKEJO5WDODDDG,0.0228,0.0228,0.0228,0.0228,0.0228,0.0228
3LBF4GRVWQSB1V8AOKNI47EZJYMDDE,0.1996,0.1996,0.1996,0.209,0.209,0.209
3LCM1J6T1CTW3PUN949YD9G6A99CYC,0,0,0,0,0,0
3LE9INWSFWFC7U06C7E8H83VJHH0ML,0,0,0,0,0,0
3LJE53CC7VYWE1O3MIQ180XM33HESQ,0.0146,0.0146,0.0146,0.0146,0.0146,0.0146
3LLXQSS3GH7EI0TIBFCZBVHJUIM2FF,0.0708,0.0708,0.0708,0.0708,0.0708,0.0708
3LLXQSS3GH7EI0TIBFCZBVHJURL2FW,0.0702,0.0702,0.0702,0.0702,0.0702,0.0702
3LV0310AAZ0POAIRABRDV0CJ4TWKD9,0.0965,0.0965,0.0965,0.0965,0.0965,0.0965
3LV0310AAZ5BVL06B1AU1YGZUNKDKM,0.0744,0.0808,0.0869,0.1274,0.1274,0.1274
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_1,0.08,0.08,0.08,0.1283,0.1283,0.1283
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_2,0.0744,0.0799,0.0807,0.1274,0.1274,0.1274
3LV0310AAZ7UO39UCWLZNYY1B3BDKS,0.0884,0.0884,0.0884,0.0884,0.0884,0.0884
3LV0310AB0FIJI1LDLADGNAZ3BMKDF,0.1969,0.1969,0.1969,0.1969,0.1969,0.1969
3LV0310AB0LE2KPSDVZ5QZ931M3DKU,0.0453,0.0453,0.0453,0.0516,0.0516,0.0516
3M35MA94IX9MX6PXAQCG5JTOJ1HNO3,0.2285,0.2285,0.2285,0.2285,0.2285,0.2285
3M6KHLIXGO95W4HFFOS373KMUDHIRT,0.0263,0.0263,0.0263,0.0547,0.0547,0.0547
3ME56J5KH09H8MTADW07EI1HZMYC6P,0,0,0,0,0,0
3ME56J5KH0A6OHM7NB7LNJZ2KW86CO,0.0279,0.0279,0.0279,0.0456,0.0456,0.0456
3MGKBFT74NRL5KAEINTLHYIV1ONSJ5,0.0133,0.0133,0.0133,0.0133,0.0133,0.0133
3MHMBB6SGFYXPF5WOO57T0Y1YOLKW9,0,0,0,0,0,0
3MK14RC5NS9WDGLCZVLGWCZQJ24T6G,0.0175,0.0227,0.0233,0.0719,0.0719,0.0719
3MK14RC5NS9WDGLCZVLGWCZQJ2BT6N,0.0097,0.0262,0.0701,0.0701,0.0701,0.0701
3MKP0VNPL180YVBEBVOO0GDECBIJRU,0,0,0,0,0,0
3MNPSGWWOQV9GBTQIUTZ7HIZXBCPUY,0.0781,0.0781,0.0781,0.0781,0.0781,0.0781
3MNYFQMXON9G1T2C2HOQSK4JSIPY01,0.03,0.03,0.03,0.03,0.03,0.03
3MQJWSYXNGSYPF0J90X7JRB4GS9O5U,0,0,0,0,0,0
3MQJWSYXOHGDXJ3GAF96UH2KF625OC,0,0,0,0,0,0
3MXFP9RGE565H89AY0KXMF94YTQB2U,0,0,0,0,0,0
3MXFP9RGE565SQ20JA2GC60T4U4B22,0.0,0.0,0.078,0.1198,0.1198,0.1198
3N9FD9XF48K5Z4R4YKZ4XC3B2YYEVL,0.0161,0.0161,0.0161,0.0161,0.0161,0.0161
3NAD71TD8V1W7T0ET8V40F6WWDIL2U,0.0655,0.0655,0.0655,0.0655,0.0655,0.0655
3NCF7G1XJIORLK6VK0UD85LOJVCNAC,0,0,0,0,0,0
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP,0.0098,0.0115,0.0208,0.1549,0.1549,0.1549
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP_1,0.012,0.0226,0.0252,0.1548,0.1548,0.1548
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP_2,0.0111,0.0177,0.0748,0.2272,0.2272,0.2272
3NE6EBGK47BU93BYGGU8IB2LO7NE35,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196
3NJ4SYXGOJ3OVMOHUVEMN5U7Y2PBNN,0.0318,0.0391,0.045,0.1229,0.1229,0.1229
3NJ4SYXGOJ3OVMOHUVEMN5U7YYPBNF,0.0025,0.0025,0.0061,0.0081,0.0081,0.0081
