imageID,"25% of windows have density equal to or less","50% of windows have density equal to or less","75% of windows have density equal to or less","95% of windows have density equal to or less","98% of windows have density equal to or less","100% of windows have density equal to or less"
389X50RO4VDYCDHURIYQ7760LL5343,0.0,0.0,0.0364,0.2065,0.221,0.26
38DNTK7MFN2OC2PZPWU81IIJXME01H,0.0,0.0,0.0,0.1918,0.2795,0.4068
38DNTK7MFN34LCW85JTSAD2CXFQ01S,0.0,0.0,0.1432,0.38,0.49,0.5855
38DNTK7MFN3UAZX8DF8S385AB3E10K,0.0,0.0,0.1071,0.3809,0.6123,0.88
38FWZZ3ILTDK8ICQRL4PWREV0HIYN7,0.0,0.0,0.0928,0.2493,0.32,0.4717
38GRQLZZQQCOARQX7FK2NWOBS4K0CN,0.0,0.0,0.0,0.0,0.1254,0.635
38IOEK81UIQHG7BFV93TAAEQ3W496W,0.0,0.0,0.0,0.4737,0.4978,0.5688
38LYNH3Q4ODLGFNEHSAP2J87XNZMGY,0.0,0.0,0.0,0.1711,0.2128,0.2499
38LYNH3Q5PUFYTLC9WG1VAJL0LTGM5,0.0,0.0723,0.2117,0.3214,0.367,0.4705
38MNOT6KWIG21RX6PKH1YJB8VKDT05,0.0,0.0,0.0,0.0,0.1903,0.6284
38MNOT6KWIG21RX6PKH1YJB8VKDT05_1,0.0,0.0,0.0,0.327,0.5682,0.7315
38MNOT6KWIG21RX6PKH1YJB8VKDT05_2,0.0,0.0,0.0,0.2611,0.4436,0.742
38NH2CI7ROPJ1MAJ3F139HJ5CPPVU5,0.0,0.0,0.1029,0.329,0.4629,0.5478
38NH2CI7SPCMWUJ4T62C2GD654VVUY,0.0,0.0,0.0042,0.1824,0.2855,0.405
38VQ1AW9T5WCGLEK2ZAP9I6I4O826I,0.0,0.0,0.2514,0.5878,0.8818,0.9152
390EOHYPK4Q05K2TRHZ1W9N0LW8X3W,0.0,0.0,0.0,0.1372,0.1891,0.3615
39393HGTI5QMIY6JHIT1M5IIGWJEOF,0.0011,0.1274,0.4046,0.5945,0.6611,0.7127
394TEHR260P29GUZO0UUQSDZ63O65J,0.0,0.0,0.0,0.1654,0.2276,0.2321
39PLFW4P2L2RPNN40J9QB1XCZ2O4HT,0.0,0.0324,0.128,0.3386,0.411,0.6469
39UNKKTVDF8Y9H8JFO9U930XMBHYGJ,0.0,0.0,0.0,0.0,0.0,0.14
39UNKKTVDFFX9VEX2EW7RYBUQ2JGYD,0.0,0.0,0.0975,0.3167,0.397,0.4009
39VNNFFKK59EW3XI1HP5P046ZAXXVP,0.0,0.0,0.0005,0.2184,0.2589,0.3318
39Y8ZSVZWWM1XMK47AFGQNZOPQQVZE,0.0,0.035,0.112,0.2668,0.3885,0.6787
39Y8ZSVZXXM4Z9DMIL8I9OJZBK9VZ6,0.0,0.0,0.1661,0.4094,0.4852,0.5396
3AA189Q6B51983MEFLORU493K7KMWE,0.0,0.0,0.048,0.1968,0.2554,0.2953
3AA189Q6B52Z6L7EV3NS06BHCKRWMY,0.0,0.0,0.003,0.4266,0.5616,0.7365
3AA189Q6C6N6C9XRHK508ZBLMH8WM3,0.0,0.0,0.0,0.2306,0.3476,0.76
3AA189Q6C6TLNJILLV2LOGYDJT7MWV,0.0,0.0,0.0,0.3489,0.4147,0.6187
3AJ89545NQHYX91N7X3ADUYHKVTBEA,0.0,0.0,0.1684,0.5579,0.6178,0.6991
3AJ89545NQRFJUS6JU65GFBBEJ7BEW,0.0,0.0,0.0,0.3111,0.5311,0.8236
3AMAQJSW8I20H10ADEKNBNOAVRROI5,0.0,0.0,0.0768,0.29,0.3706,0.3823
3B9PUZPHFHW5PZT5Q7OV88NG9W6JA5,0.0,0.0,0.0,0.1864,0.5389,0.5639
3BGEFHL0JHEL8I3UU0A0G1OJRYOJBS,0.0,0.0066,0.1636,0.4831,0.5865,0.7755
3BHOG8KFNLAK9AB1ZQLEP6Q0T3RR81,0.004,0.1084,0.2674,0.3638,0.376,0.3779
3BK5FW2G6MZ18ENS8D29GOXE9AHRCA,0.0,0.0,0.02,0.34,0.34,0.4346
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2,0.0,0.0,0.0853,0.3335,0.8304,0.853
3BZN229KV5TWHZF32GLR8LCC1TX6DS,0.0,0.0,0.0432,0.164,0.2852,0.3874
3C2UN3Y7UJLGZT23JF159R7GHEFMFI,0.0054,0.1235,0.2899,0.4345,0.5503,0.6403
3CF7EZI55RWEYNZ9U956QWWUG93IL2,0.0,0.0,0.0736,0.2615,0.3547,0.483
3CP9VRCFS74RV9VXRUIMMBYWTQDUEZ,0.0,0.0,0.0152,0.2538,0.3705,0.4043
3CTCX9NXB5M1LSUM0XPXZV8QE2WLJA,0.0,0.1024,0.3128,0.7693,0.9843,1.0
3CTCX9NXC67QIV0KKFDEFSMCFTJJLN,0.0,0.0165,0.2393,0.6905,0.6915,0.7736
3CVHT3IKUYKSX9WRAWTF52715RU0R4,0.0,0.0,0.15,0.2275,0.318,0.4134
3CYDGW98NMPSZAAQ0W8MOBJZSSBOM6,0.0,0.0,0.152,0.4371,0.553,0.7323
3D00S7P7YG22I1NWJE5APKC40DIEZA,0.0,0.0,0.0322,0.18,0.3032,0.3284
3D3KZYB02J3NX4IAX3WJJNSJTAYV8O,0.0,0.0,0.033,0.4664,0.5012,0.6168
3D3KZYB03KLUXQ4AWC4FKH86OYE8VD,0.0,0.0,0.0,0.2726,0.3161,0.3316
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU,0.0,0.0,0.0561,0.5074,0.598,0.7902
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_1,0.0,0.0,0.1034,0.3074,0.5147,0.6096
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_2,0.0,0.0,0.1,0.5144,0.6076,0.7902
3D7N1211O74L32LV8ZFDVQWGH61MAZ,0.0,0.0,0.0,0.5192,0.6938,0.7286
3D7N1211P8PBU1MJEXLJFBT15KWAMH,0.0,0.0,0.0817,0.1741,0.2579,0.4676
3D8B00U52IVJZWECZOBXRVFXL2U83O,0.0,0.0804,0.1845,0.3685,0.4449,0.5875
3D8B00U52IVJZWECZOBXRVFYHAV833,0.0,0.0,0.0,0.2598,0.4573,0.59
3DBJK6OC3AF4JLMP40JUKZIT4XNYF3,0.0,0.0066,0.2296,0.617,0.734,0.8612
3DCXWU0MSDB2RCYGDPZ82R371ZGTVX,0.0,0.0,0.1152,0.2964,0.5857,0.6155
3DECMKXKT815JCLN1RI1KKDJDFAMBB,0.0,0.0674,0.2965,0.5973,0.673,0.835
3DHOXWJRSC3OAPE5AL86OV64DJCT3O,0.0,0.0012,0.1755,0.4542,0.5185,0.6153
3DPZKFEUURUGTQUQB4SOUUG5ZFPI4V,0.0,0.0,0.184,0.384,0.5128,0.5821
3DPZKFEUVSIPT2ERNEAT4GS1UAKI44,0.0,0.0826,0.223,0.3615,0.4542,0.5566
3DXFGU9SKN7P79WJOTN6EK4MLG3EXS,0.0,0.0,0.1105,0.2775,0.3593,0.4226
3DXFGU9SKNVTS8DGXQ8KL6UJIRCXE8,0.0,0.0,0.0806,0.4148,0.5393,0.7297
3DXFGU9SLODY46WA7XIQCVBUTMKEXQ,0.0,0.0,0.1751,0.3901,0.5327,0.5884
3E9JM64F23SDM8DQUQW3OKIR1A0NP8,0.0,0.0,0.1248,0.3117,0.3808,0.4
3EGCY5R6XYZQLTGPWNN8D6V7K3JYA2,0.0052,0.146,0.2328,0.3745,0.437,0.5095
3EJ1F91ANSU6O8N3S3NGZ4GVCA2IZW,0.0,0.0,0.0596,0.2329,0.6845,0.8697
3EOZAW7619J5YKCNUIDNV84T8098HV,0.0784,0.1472,0.3005,0.4904,0.5035,0.6398
3EOZAW762AHX3MFSNYKKE4EQ4INH8Q,0.0,0.0,0.04,0.6526,0.8558,0.979
3ERG9KP7KAETHL286FNRQ00RYLWCHM,0.0,0.0,0.063,0.3156,0.341,0.4998
3EULM6QNGEDGI0DDZ62WA3R8YV4JXB,0.0,0.0,0.0,0.1108,0.1292,0.3327
3EX6YJ62T6GKTDIQJCCYD4JMD62ZJG,0.0,0.0,0.0,0.3283,0.3625,0.4173
3EXC7SWSR38EV80UNYXZTOBA3ESHT8,0.0,0.0,0.0121,0.1407,0.218,0.2409
3F0Z1FPMUNUP6TOTMH2XGS6T5GJLYU,0.0,0.0,0.0844,0.224,0.2943,0.3079
3F0Z1FPMUNWB7D1EFV5M6IVBAHELYR,0.0,0.0,0.1051,0.3195,0.3807,0.5199
3F12ASV6AWHSTTB7IFZKMVGLLVZM46,0.0,0.0896,0.1152,0.3044,0.3512,0.4195
3F2SNR5B8MKSI92Q9DG0FV11BKO0HL,0.0,0.0,0.0,0.1176,0.1325,0.1987
3FKD865UZQBJZ4661LLBINGEMFPMUJ,0.0,0.0,0.1445,0.43,0.43,0.7111
3FKD865UZQBJZ4661LLBINGENHPMUO,0.0,0.0,0.0,0.344,0.397,0.5843
3FKD865UZQG0HB1FDHAJVT0FL3FMUG,0.0,0.0,0.0574,0.2093,0.2455,0.318
3FOA7RUSUPLLDDXZNITMB1EHL6FPGL,0.0,0.0921,0.2218,0.451,0.5825,0.7377
3FQJF6D1R1SUSJ130G368H5I02G92S,0.0,0.0,0.0075,0.2977,0.3614,0.3828
3FQJF6D1S2STVEIP11IICRPWDI892M,0.0,0.0,0.0881,0.3897,0.3981,0.427
3G2I6FODBC43UCDM72LBPP8Z9I0L60,0.0,0.0,0.0,0.198,0.2335,0.2672
3GAR7VLBJNDRH4HH5ZWWCFRBGXZ4Y9,0.0,0.0954,0.2544,0.4686,0.503,0.5441
3GAR7VLBJNEKQVA3XEJQ66MZFEXY4T,0.0,0.0,0.07,0.2449,0.3873,0.5596
3GBCJUK5C2GRHG97MHYVG9NBQMOPK9,0.0,0.0,0.1199,0.3533,0.4336,0.4766
3GBCJUK5C2NMDEDWS686X6QI2G8KP3,0.0,0.0,0.0896,0.18,0.2124,0.2777
3GC8IVJ10EOCB71QWZ4YFX98VOS9NN,0.0,0.0,0.1598,0.3404,0.4469,0.5899
3GRRK9BQWRDBESRD36S5634M392PD9,0.0,0.0,0.0176,0.1686,0.28,0.28
3GRRK9BQWRPD54OGKFA4YQ8537VPDJ,0.0,0.0,0.0,0.2551,0.2779,0.3841
3GZMSD8U5X9MRGKQIZ546O8UKB695Q,0.0,0.0,0.1289,0.5672,0.6757,0.8638
3GZMSD8U5X9MRGKQIZ546O8UKC795T,0.0,0.0,0.1378,0.489,0.6794,0.8072
3GZMSD8U6Y8M82W4VRHXFG1G1IS95R,0.0,0.0,0.0,0.2864,0.3858,0.4076
3H41Q6XMRNJ731MM548PSMBGOYMG2I,0.0,0.0,0.0845,0.3815,0.4478,0.5512
3H41Q6XMRNUCK2PCFPR6Y35LJFT2GW,0.0,0.0,0.0,0.1355,0.1644,0.1881
3H5CSD5832HNKRNN8SDJ6TWED17E80,0.0,0.0244,0.2319,0.54,0.6301,0.6724
3H5CSD5832HNKRNN8SDJ6TWL583E8G,0.0,0.0,0.0,0.2512,0.474,0.6473
3HBZ8AD97D3GZ7VEBIN9M1728BDNN9,0.0,0.0,0.0238,0.1632,0.26,0.2796
3HBZ8AD97D3GZ7VEBIN9M18U9EHNN5,0.0,0.0,0.053,0.2142,0.3135,0.4
3HL3WX653BXN6QCFW6M6ATC7KPGPQT,0.0,0.0,0.1726,0.4529,0.7484,0.9546
3HQI26VRPRS5H4RSBPY2KOCMRQ13R0,0.0,0.0,0.0756,0.2349,0.2636,0.2802
3HVLA9UQN4GKVQOHDHMDH1A7KETU66,0.0,0.0,0.0857,0.3204,0.4016,0.5689
3HYDIS22CWMMEZBE3G64NG7ZMZON5V,0.0,0.0,0.046,0.22,0.3535,0.5921
3HYDIS22DXJRRCQBI3AE9ELUHK15NC,0.0,0.0,0.0439,0.2149,0.2743,0.2903
3I21NMEA63DY0BA82BXKKSLPMBYSHT,0.0,0.0,0.11,0.3696,0.4138,0.5939
3I21NMEA63DY0BA82BXKKSLPMBYSHT_1,0.0,0.0,0.1365,0.3715,0.4647,0.5939
3I21NMEA63DY0BA82BXKKSLPMBYSHT_2,0.0,0.0,0.1251,0.3712,0.4289,0.5939
3I3RVCR3FK2XEB4GMX9G7IJ2RLH6XI,0.0,0.0,0.0,0.213,0.393,0.5402
3I5ZXD44IULX7AZS354F5V5W46GJCA,0.0,0.0,0.0,0.1766,0.46,0.5509
3I5ZXD44JV69M8DWVE4I5ER80XVCJX,0.0,0.0,0.0616,0.1874,0.2202,0.3427
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_1,0.0,0.0,0.08,0.2223,0.2835,0.3427
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_2,0.0,0.0,0.0616,0.2079,0.2582,0.3427
3I5ZXD44JVHG9J4AOHWFS96B5XBJCP,0.0,0.0,0.022,0.2263,0.3359,0.5336
3ID43DSF5JBJ2SZGW2H8HR9RGRT5G5,0.0,0.0,0.0,0.1446,0.2034,0.4235
3IE95L92ROOBGIB0W5PPNWUUL5E7M3,0.0,0.0,0.0,0.11,0.1184,0.2257
3IOQH27Z2E4FFLJVR8TNNB4HIMC1IN,0.0,0.0,0.0414,0.3192,0.4589,0.7234
3IR329NZ7YGB0BGT612CO4BTUIW2K0,0.0,0.0,0.0084,0.114,0.1435,0.8816
3IRUE3ZCDH3J5468JOOGJ1Y2ZWZIC5,0.0,0.02,0.1519,0.4284,0.6435,0.8969
3IXQCB6XI8S61DI53P5ICGI2I9BTIR,0.0,0.1089,0.2213,0.6207,0.6817,0.7511
3J06FGISLU272UJU8S9F5O38AK5K50,0.0,0.0,0.105,0.3622,0.411,0.6079
3J06FGISMVRO4EVZMT2NFJ1KME95KI,0.0,0.0,0.0,0.2754,0.316,0.3539
3J567DP9LLBDQUW0322ZJ0FWFWZFPB,0.0,0.0,0.1152,0.3183,0.4026,0.5286
3J5HEGTZRLQ9SE8SW9LZS2A15OXGGI,0.0,0.0,0.0,0.32,0.4836,0.73
3JCELWMC4PY7J05E7LXQXNDWO6Y3V4,0.0,0.0,0.0561,0.2614,0.3214,0.493
3JG2O8WUZH7UTHWSYCP6CNBWVH79WZ,0.0,0.0,0.0393,0.2302,0.2786,0.4068
3JGBBKK855Q5HY1J6RVO56S97I9J0I,0.0,0.0,0.085,0.2696,0.6845,0.8697
3JGLGV9D6KL86TQHYYZCMI0V13JD5Y,0.0,0.0,0.0,0.21,0.2463,0.2826
3JT4BYK2Y4IL1Z22PAHP7P5PI0U2WH,0.0,0.0,0.0,0.113,0.1205,0.14
3K0G5SYN9K0M6D335K10A1FE8RM8MU,0.0,0.1287,0.2678,0.5898,0.7449,0.8874
3K0G5SYNALYS7SB8UL3I5RQZNM3M85,0.0,0.0126,0.2371,0.4648,0.5526,0.8961
3K0T7FOBIJOUXM7ZLBPJYBSGQYWM14,0.0,0.0,0.0904,0.3294,0.4092,0.4476
3K27O5FVBZ6Y1U1OKHZVRLOYVIWW5C,0.0,0.0,0.0383,0.217,0.44,0.9422
3K3X4GGOSLN6JKEE0NBXYD5PSA6MC7,0.0,0.0,0.119,0.4456,0.4731,0.6168
3K3X4GGOSLN6JKEE0NBXYD5PV12MCO,0.0,0.0,0.033,0.4664,0.5012,0.6168
3K3X4GGOSLN9WHITSDB41LMDI6SMCK,0.0,0.0,0.1222,0.5019,0.5708,0.7421
3K9T2ON9ZE5ORLPELXZMHUO84LJMTT,0.0,0.0,0.0596,0.1611,0.2479,0.4292
3KNJI1FZ8L912486RAFQQV3ZEP6NQU,0.0,0.0881,0.2173,0.4701,0.5539,0.5954
3L4EWVFWCZFLPLXQZ7MWBK7MU2X9OK,0.0,0.0,0.1005,0.2007,0.2806,0.3093
3L8V324VIV0JU2BOPG7PUH68F6NF91,0.0,0.0,0.0,0.1056,0.121,0.2038
3L8V324VIVQEQ524CR2N49U2T8GF9N,0.0,0.0896,0.2066,0.3754,0.4767,0.589
3LBF4GRVWQC3B97WPKKEJO5WDODDDG,0.0,0.0,0.0,0.12,0.1721,0.2479
3LBF4GRVWQSB1V8AOKNI47EZJYMDDE,0.0,0.1555,0.3852,0.575,0.673,0.7558
3LCM1J6T1CTW3PUN949YD9G6A99CYC,0.0,0.0,0.033,0.2035,0.2345,0.3161
3LE9INWSFWFC7U06C7E8H83VJHH0ML,0.0,0.0,0.0,0.1097,0.2469,0.2577
3LJE53CC7VYWE1O3MIQ180XM33HESQ,0.0,0.0,0.0,0.1803,0.2116,0.2736
3LLXQSS3GH7EI0TIBFCZBVHJUIM2FF,0.0,0.0,0.1176,0.3457,0.3832,0.454
3LLXQSS3GH7EI0TIBFCZBVHJURL2FW,0.0,0.0,0.1176,0.3457,0.3816,0.4605
3LV0310AAZ0POAIRABRDV0CJ4TWKD9,0.0,0.0,0.1451,0.3096,0.4069,0.4435
3LV0310AAZ5BVL06B1AU1YGZUNKDKM,0.0,0.0,0.0986,0.313,0.3624,0.6841
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_1,0.0,0.0,0.1251,0.3446,0.4796,0.7041
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_2,0.0,0.0,0.1016,0.2983,0.3789,0.6841
3LV0310AAZ7UO39UCWLZNYY1B3BDKS,0.0,0.0,0.1492,0.3397,0.4149,0.4845
3LV0310AB0FIJI1LDLADGNAZ3BMKDF,0.0,0.0976,0.2552,0.8194,0.8541,0.9705
3LV0310AB0LE2KPSDVZ5QZ931M3DKU,0.0,0.0,0.0178,0.4158,0.579,0.66
3M35MA94IX9MX6PXAQCG5JTOJ1HNO3,0.0,0.122,0.2641,0.6397,0.7222,0.7914
3M6KHLIXGO95W4HFFOS373KMUDHIRT,0.0,0.0,0.0,0.2629,0.2997,0.3584
3ME56J5KH09H8MTADW07EI1HZMYC6P,0.0,0.0,0.0,0.1564,0.24,0.3088
3ME56J5KH0A6OHM7NB7LNJZ2KW86CO,0.0,0.0,0.0,0.2671,0.3642,0.6383
3MGKBFT74NRL5KAEINTLHYIV1ONSJ5,0.0,0.0,0.0,0.1217,0.1736,0.1896
3MHMBB6SGFYXPF5WOO57T0Y1YOLKW9,0.0,0.0,0.0,0.114,0.1819,0.2237
3MK14RC5NS9WDGLCZVLGWCZQJ24T6G,0.0,0.0,0.0,0.17,0.3108,0.7179
3MK14RC5NS9WDGLCZVLGWCZQJ2BT6N,0.0,0.0,0.0,0.1978,0.316,0.707
3MKP0VNPL180YVBEBVOO0GDECBIJRU,0.0,0.0,0.06,0.1772,0.2236,0.2415
3MNPSGWWOQV9GBTQIUTZ7HIZXBCPUY,0.0,0.0,0.15,0.2816,0.3733,0.4889
3MNYFQMXON9G1T2C2HOQSK4JSIPY01,0.0,0.0,0.0,0.1355,0.2662,0.3071
3MQJWSYXNGSYPF0J90X7JRB4GS9O5U,0.0,0.0,0.0,0.1152,0.18,0.18
3MQJWSYXOHGDXJ3GAF96UH2KF625OC,0.0,0.0,0.2366,0.401,0.5852,0.5852
3MXFP9RGE565H89AY0KXMF94YTQB2U,0.0,0.0,0.1014,0.2163,0.2858,0.3279
3MXFP9RGE565SQ20JA2GC60T4U4B22,0.0,0.0,0.0,0.2405,0.3507,0.7057
