imageID,"25% of windows have density equal to or less","50% of windows have density equal to or less","75% of windows have density equal to or less","95% of windows have density equal to or less","98% of windows have density equal to or less","100% of windows have density equal to or less"
389X50RO4VDYCDHURIYQ7760LL5343,0.0,0.0078,0.0378,0.1544,0.1866,0.1866
38DNTK7MFN2OC2PZPWU81IIJXME01H,0.0,0.0,0.0224,0.1681,0.2435,0.3369
38DNTK7MFN34LCW85JTSAD2CXFQ01S,0.0267,0.0633,0.1785,0.1967,0.2039,0.2039
38DNTK7MFN3UAZX8DF8S385AB3E10K,0.0,0.0364,0.1064,0.3001,0.3318,0.4041
38FWZZ3ILTDK8ICQRL4PWREV0HIYN7,0.0,0.0201,0.0545,0.2174,0.284,0.2861
38GRQLZZQQCOARQX7FK2NWOBS4K0CN,0.0,0.0,0.0,0.0504,0.1053,0.2202
38IOEK81UIQHG7BFV93TAAEQ3W496W,0,0,0,0,0,0
38LYNH3Q4ODLGFNEHSAP2J87XNZMGY,0,0,0,0,0,0
38LYNH3Q5PUFYTLC9WG1VAJL0LTGM5,0.0235,0.0808,0.1625,0.245,0.2488,0.4343
38MNOT6KWIG21RX6PKH1YJB8VKDT05,0.0,0.0,0.0,0.1091,0.1426,0.1476
38MNOT6KWIG21RX6PKH1YJB8VKDT05_1,0.0,0.0194,0.0991,0.1708,0.1712,0.1712
38MNOT6KWIG21RX6PKH1YJB8VKDT05_2,0.0,0.0,0.0194,0.1964,0.1969,0.202
38NH2CI7ROPJ1MAJ3F139HJ5CPPVU5,0.0,0.018,0.083,0.198,0.2483,0.2483
38NH2CI7SPCMWUJ4T62C2GD654VVUY,0.0,0.0184,0.0467,0.1109,0.1388,0.1532
38VQ1AW9T5WCGLEK2ZAP9I6I4O826I,0,0,0,0,0,0
390EOHYPK4Q05K2TRHZ1W9N0LW8X3W,0.0,0.0,0.0417,0.0971,0.1988,0.1988
39393HGTI5QMIY6JHIT1M5IIGWJEOF,0.1147,0.1645,0.3632,0.4636,0.4849,0.4849
394TEHR260P29GUZO0UUQSDZ63O65J,0.0,0.0,0.0147,0.0456,0.0626,0.0626
39PLFW4P2L2RPNN40J9QB1XCZ2O4HT,0.0,0.0558,0.1326,0.285,0.3443,0.4449
39UNKKTVDF8Y9H8JFO9U930XMBHYGJ,0.0,0.0,0.0,0.0,0.0233,0.0233
39UNKKTVDFFX9VEX2EW7RYBUQ2JGYD,0.0,0.0198,0.0866,0.2354,0.2738,0.2738
39VNNFFKK59EW3XI1HP5P046ZAXXVP,0.0,0.0,0.0417,0.1705,0.199,0.2573
39Y8ZSVZWWM1XMK47AFGQNZOPQQVZE,0.0,0.0311,0.0817,0.2041,0.2314,0.2314
39Y8ZSVZXXM4Z9DMIL8I9OJZBK9VZ6,0.018,0.0354,0.1638,0.3149,0.3737,0.3737
3AA189Q6B51983MEFLORU493K7KMWE,0.0166,0.0183,0.0842,0.1553,0.2293,0.2293
3AA189Q6B52Z6L7EV3NS06BHCKRWMY,0.0,0.044,0.1827,0.3033,0.3328,0.3328
3AA189Q6C6N6C9XRHK508ZBLMH8WM3,0.0,0.0,0.0265,0.1972,0.3585,0.4649
3AA189Q6C6TLNJILLV2LOGYDJT7MWV,0.0,0.0,0.1263,0.3518,0.3669,0.3669
3AJ89545NQHYX91N7X3ADUYHKVTBEA,0,0,0,0,0,0
3AJ89545NQRFJUS6JU65GFBBEJ7BEW,0.0,0.0,0.0579,0.2144,0.2366,0.2539
3AMAQJSW8I20H10ADEKNBNOAVRROI5,0.0267,0.0498,0.0787,0.1579,0.335,0.335
3B9PUZPHFHW5PZT5Q7OV88NG9W6JA5,0.0,0.0167,0.1151,0.1819,0.2084,0.2084
3BGEFHL0JHEL8I3UU0A0G1OJRYOJBS,0.007,0.0941,0.1635,0.3907,0.4707,0.5141
3BHOG8KFNLAK9AB1ZQLEP6Q0T3RR81,0,0,0,0,0,0
3BK5FW2G6MZ18ENS8D29GOXE9AHRCA,0.0283,0.0283,0.0837,0.1525,0.1617,0.1617
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2,0.0,0.0205,0.1038,0.2784,0.284,0.284
3BZN229KV5TWHZF32GLR8LCC1TX6DS,0.0,0.0358,0.0632,0.1,0.1049,0.1049
3C2UN3Y7UJLGZT23JF159R7GHEFMFI,0.0687,0.103,0.2476,0.3849,0.416,0.416
3CF7EZI55RWEYNZ9U956QWWUG93IL2,0.0,0.0264,0.0862,0.1949,0.2069,0.2291
3CP9VRCFS74RV9VXRUIMMBYWTQDUEZ,0.0019,0.0317,0.0729,0.1741,0.1888,0.1888
3CTCX9NXB5M1LSUM0XPXZV8QE2WLJA,0.0721,0.1241,0.3082,0.3607,0.3616,0.3855
3CTCX9NXC67QIV0KKFDEFSMCFTJJLN,0.0392,0.1586,0.2447,0.297,0.3011,0.3011
3CVHT3IKUYKSX9WRAWTF52715RU0R4,0,0,0,0,0,0
3CYDGW98NMPSZAAQ0W8MOBJZSSBOM6,0.0267,0.06,0.1723,0.2883,0.308,0.308
3D00S7P7YG22I1NWJE5APKC40DIEZA,0.0,0.0354,0.0743,0.128,0.1294,0.1294
3D3KZYB02J3NX4IAX3WJJNSJTAYV8O,0,0,0,0,0,0
3D3KZYB03KLUXQ4AWC4FKH86OYE8VD,0.0,0.0402,0.0865,0.1385,0.1519,0.1519
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU,0.0,0.0,0.0978,0.2663,0.3281,0.4104
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_1,0,0,0,0,0,0
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_2,0.0,0.0004,0.1018,0.3015,0.3919,0.412
3D7N1211O74L32LV8ZFDVQWGH61MAZ,0.0,0.0,0.1509,0.3478,0.411,0.411
3D7N1211P8PBU1MJEXLJFBT15KWAMH,0.0,0.0186,0.0628,0.152,0.2258,0.2322
3D8B00U52IVJZWECZOBXRVFXL2U83O,0.0383,0.0975,0.1537,0.2883,0.3058,0.3058
3D8B00U52IVJZWECZOBXRVFYHAV833,0.0,0.0,0.0,0.1357,0.2247,0.2823
3DBJK6OC3AF4JLMP40JUKZIT4XNYF3,0.0217,0.1091,0.2272,0.5245,0.5566,0.5942
3DCXWU0MSDB2RCYGDPZ82R371ZGTVX,0.0,0.0381,0.1208,0.259,0.274,0.274
3DECMKXKT815JCLN1RI1KKDJDFAMBB,0.0,0.1215,0.2406,0.4402,0.4589,0.4611
3DHOXWJRSC3OAPE5AL86OV64DJCT3O,0.0163,0.0596,0.2198,0.3878,0.412,0.4835
3DPZKFEUURUGTQUQB4SOUUG5ZFPI4V,0.0,0.0147,0.1755,0.338,0.3512,0.3512
3DPZKFEUVSIPT2ERNEAT4GS1UAKI44,0,0,0,0,0,0
3DXFGU9SKN7P79WJOTN6EK4MLG3EXS,0.0,0.0243,0.1096,0.2281,0.2828,0.2855
3DXFGU9SKNVTS8DGXQ8KL6UJIRCXE8,0.0,0.0,0.1317,0.3663,0.434,0.4412
3DXFGU9SLODY46WA7XIQCVBUTMKEXQ,0.0892,0.1739,0.2161,0.3704,0.3871,0.3871
3E9JM64F23SDM8DQUQW3OKIR1A0NP8,0.0613,0.0669,0.1122,0.2318,0.2757,0.2757
3EGCY5R6XYZQLTGPWNN8D6V7K3JYA2,0.1473,0.1768,0.2137,0.2635,0.2746,0.2746
3EJ1F91ANSU6O8N3S3NGZ4GVCA2IZW,0.0205,0.0542,0.0833,0.2141,0.2143,0.2143
3EOZAW7619J5YKCNUIDNV84T8098HV,0.0448,0.1018,0.2035,0.2992,0.3021,0.3021
3EOZAW762AHX3MFSNYKKE4EQ4INH8Q,0.0,0.0066,0.0367,0.3948,0.5626,0.6693
3ERG9KP7KAETHL286FNRQ00RYLWCHM,0.0,0.0224,0.1149,0.2036,0.2139,0.2139
3EULM6QNGEDGI0DDZ62WA3R8YV4JXB,0.0,0.0,0.02,0.088,0.0921,0.0921
3EX6YJ62T6GKTDIQJCCYD4JMD62ZJG,0.0,0.0075,0.05,0.2737,0.2817,0.2975
3EXC7SWSR38EV80UNYXZTOBA3ESHT8,0,0,0,0,0,0
3F0Z1FPMUNUP6TOTMH2XGS6T5GJLYU,0.0177,0.048,0.0556,0.1387,0.1482,0.1482
3F0Z1FPMUNWB7D1EFV5M6IVBAHELYR,0.0036,0.0226,0.2043,0.3022,0.3027,0.3027
3F12ASV6AWHSTTB7IFZKMVGLLVZM46,0,0,0,0,0,0
3F2SNR5B8MKSI92Q9DG0FV11BKO0HL,0.0,0.0,0.0266,0.0733,0.0758,0.0787
3FKD865UZQBJZ4661LLBINGEMFPMUJ,0.0,0.0068,0.1855,0.3431,0.3672,0.3673
3FKD865UZQBJZ4661LLBINGENHPMUO,0.0,0.0,0.2025,0.331,0.3446,0.3446
3FKD865UZQG0HB1FDHAJVT0FL3FMUG,0,0,0,0,0,0
3FOA7RUSUPLLDDXZNITMB1EHL6FPGL,0.0884,0.1247,0.1758,0.3681,0.3958,0.3958
3FQJF6D1R1SUSJ130G368H5I02G92S,0.0,0.0467,0.0997,0.1338,0.1523,0.1523
3FQJF6D1S2STVEIP11IICRPWDI892M,0.0366,0.0717,0.1077,0.1863,0.1977,0.1977
3G2I6FODBC43UCDM72LBPP8Z9I0L60,0.0,0.0077,0.0191,0.1736,0.2545,0.2545
3GAR7VLBJNDRH4HH5ZWWCFRBGXZ4Y9,0.0124,0.1853,0.2768,0.3778,0.4049,0.4478
3GAR7VLBJNEKQVA3XEJQ66MZFEXY4T,0.0,0.0,0.0887,0.2101,0.231,0.2914
3GBCJUK5C2GRHG97MHYVG9NBQMOPK9,0.0,0.017,0.1041,0.2505,0.2695,0.2695
3GBCJUK5C2NMDEDWS686X6QI2G8KP3,0,0,0,0,0,0
3GC8IVJ10EOCB71QWZ4YFX98VOS9NN,0.0233,0.0553,0.1083,0.341,0.3667,0.3726
3GRRK9BQWRDBESRD36S5634M392PD9,0.0081,0.0198,0.0463,0.1016,0.111,0.111
3GRRK9BQWRPD54OGKFA4YQ8537VPDJ,0.0,0.0336,0.0712,0.1588,0.169,0.1757
3GZMSD8U5X9MRGKQIZ546O8UKB695Q,0.0,0.0111,0.137,0.5395,0.5772,0.6213
3GZMSD8U5X9MRGKQIZ546O8UKC795T,0.0,0.034,0.1209,0.526,0.5488,0.5778
3GZMSD8U6Y8M82W4VRHXFG1G1IS95R,0,0,0,0,0,0
3H41Q6XMRNJ731MM548PSMBGOYMG2I,0.0,0.0,0.1099,0.2679,0.3316,0.3653
3H41Q6XMRNUCK2PCFPR6Y35LJFT2GW,0.0,0.0132,0.0273,0.0333,0.0402,0.0407
3H5CSD5832HNKRNN8SDJ6TWED17E80,0.1001,0.1943,0.2569,0.4036,0.4092,0.4202
3H5CSD5832HNKRNN8SDJ6TWL583E8G,0.0,0.0,0.031,0.1176,0.1261,0.1917
3HBZ8AD97D3GZ7VEBIN9M1728BDNN9,0.0183,0.0267,0.0528,0.0762,0.0791,0.0791
3HBZ8AD97D3GZ7VEBIN9M18U9EHNN5,0.0,0.0101,0.0926,0.1509,0.1726,0.2326
3HL3WX653BXN6QCFW6M6ATC7KPGPQT,0.0796,0.1072,0.1469,0.3403,0.3533,0.3687
3HQI26VRPRS5H4RSBPY2KOCMRQ13R0,0.0,0.0201,0.0758,0.1649,0.1765,0.1765
3HVLA9UQN4GKVQOHDHMDH1A7KETU66,0.0,0.0,0.1022,0.2865,0.3581,0.4271
3HYDIS22CWMMEZBE3G64NG7ZMZON5V,0.0,0.0,0.0854,0.1686,0.1949,0.1949
3HYDIS22DXJRRCQBI3AE9ELUHK15NC,0.0,0.0092,0.0241,0.1673,0.1733,0.1733
3I21NMEA63DY0BA82BXKKSLPMBYSHT,0.0,0.0245,0.1062,0.2934,0.3393,0.3444
3I21NMEA63DY0BA82BXKKSLPMBYSHT_1,0.0172,0.0521,0.156,0.3011,0.3315,0.3393
3I21NMEA63DY0BA82BXKKSLPMBYSHT_2,0.0,0.0299,0.1527,0.3087,0.3416,0.3444
3I3RVCR3FK2XEB4GMX9G7IJ2RLH6XI,0.0,0.007,0.0229,0.261,0.3084,0.3393
3I5ZXD44IULX7AZS354F5V5W46GJCA,0.0,0.0,0.046,0.0987,0.1211,0.125
3I5ZXD44JV69M8DWVE4I5ER80XVCJX,0.0,0.0144,0.0565,0.1562,0.2021,0.2282
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_1,0.0,0.0258,0.0783,0.1676,0.1936,0.2215
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_2,0.0,0.0169,0.0581,0.1633,0.1937,0.2162
3I5ZXD44JVHG9J4AOHWFS96B5XBJCP,0.0,0.0,0.0931,0.205,0.2104,0.2104
3ID43DSF5JBJ2SZGW2H8HR9RGRT5G5,0.0,0.0,0.0289,0.127,0.154,0.154
3IE95L92ROOBGIB0W5PPNWUUL5E7M3,0,0,0,0,0,0
3IOQH27Z2E4FFLJVR8TNNB4HIMC1IN,0.0249,0.069,0.1071,0.169,0.2175,0.2175
3IR329NZ7YGB0BGT612CO4BTUIW2K0,0.0,0.0,0.014,0.1183,0.155,0.2711
3IRUE3ZCDH3J5468JOOGJ1Y2ZWZIC5,0.01,0.0641,0.1854,0.3714,0.3978,0.423
3IXQCB6XI8S61DI53P5ICGI2I9BTIR,0.1474,0.1848,0.2598,0.384,0.3992,0.3992
3J06FGISLU272UJU8S9F5O38AK5K50,0.0,0.0,0.1601,0.2504,0.2732,0.2788
3J06FGISMVRO4EVZMT2NFJ1KME95KI,0.0,0.0019,0.1142,0.1611,0.1873,0.1873
3J567DP9LLBDQUW0322ZJ0FWFWZFPB,0.0,0.0589,0.1221,0.188,0.1905,0.1933
3J5HEGTZRLQ9SE8SW9LZS2A15OXGGI,0.0,0.0,0.0,0.2099,0.2117,0.2117
3JCELWMC4PY7J05E7LXQXNDWO6Y3V4,0.0,0.0169,0.074,0.1603,0.2017,0.2492
3JG2O8WUZH7UTHWSYCP6CNBWVH79WZ,0.0,0.0225,0.0758,0.157,0.1627,0.1803
3JGBBKK855Q5HY1J6RVO56S97I9J0I,0.0205,0.0542,0.0833,0.213,0.2931,0.2931
3JGLGV9D6KL86TQHYYZCMI0V13JD5Y,0.0,0.0183,0.0525,0.1365,0.1391,0.1391
3JT4BYK2Y4IL1Z22PAHP7P5PI0U2WH,0,0,0,0,0,0
3K0G5SYN9K0M6D335K10A1FE8RM8MU,0.0496,0.118,0.2628,0.6046,0.6297,0.6356
3K0G5SYNALYS7SB8UL3I5RQZNM3M85,0.0086,0.1249,0.1727,0.4148,0.4696,0.4925
3K0T7FOBIJOUXM7ZLBPJYBSGQYWM14,0.0,0.0634,0.1338,0.3474,0.3494,0.3494
3K27O5FVBZ6Y1U1OKHZVRLOYVIWW5C,0.0142,0.0183,0.041,0.2112,0.2536,0.2668
3K3X4GGOSLN6JKEE0NBXYD5PSA6MC7,0.025,0.076,0.1636,0.194,0.1988,0.1988
3K3X4GGOSLN6JKEE0NBXYD5PV12MCO,0,0,0,0,0,0
3K3X4GGOSLN9WHITSDB41LMDI6SMCK,0.0,0.0169,0.0717,0.3821,0.4372,0.4372
3K9T2ON9ZE5ORLPELXZMHUO84LJMTT,0,0,0,0,0,0
3KNJI1FZ8L912486RAFQQV3ZEP6NQU,0.0519,0.2199,0.2648,0.3119,0.3163,0.3163
3L4EWVFWCZFLPLXQZ7MWBK7MU2X9OK,0,0,0,0,0,0
3L8V324VIV0JU2BOPG7PUH68F6NF91,0.0,0.0,0.0183,0.1119,0.1362,0.1362
3L8V324VIVQEQ524CR2N49U2T8GF9N,0.0309,0.115,0.1932,0.3698,0.4792,0.4792
3LBF4GRVWQC3B97WPKKEJO5WDODDDG,0.0,0.0,0.0232,0.0943,0.177,0.177
3LBF4GRVWQSB1V8AOKNI47EZJYMDDE,0.0428,0.2062,0.3607,0.4656,0.5029,0.5229
3LCM1J6T1CTW3PUN949YD9G6A99CYC,0.0,0.0014,0.0233,0.1239,0.1339,0.1339
3LE9INWSFWFC7U06C7E8H83VJHH0ML,0.0,0.0,0.0185,0.0361,0.0958,0.0958
3LJE53CC7VYWE1O3MIQ180XM33HESQ,0.0,0.0,0.0296,0.1701,0.189,0.2228
3LLXQSS3GH7EI0TIBFCZBVHJUIM2FF,0.0,0.017,0.0369,0.1654,0.1914,0.1914
3LLXQSS3GH7EI0TIBFCZBVHJURL2FW,0.0,0.0161,0.0417,0.1574,0.1595,0.1595
3LV0310AAZ0POAIRABRDV0CJ4TWKD9,0.0,0.0976,0.1466,0.2338,0.2401,0.2401
3LV0310AAZ5BVL06B1AU1YGZUNKDKM,0.0,0.0,0.1005,0.2758,0.2999,0.3248
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_1,0.0,0.0,0.1799,0.2804,0.2912,0.3195
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_2,0.0,0.0,0.1267,0.2771,0.313,0.3248
3LV0310AAZ7UO39UCWLZNYY1B3BDKS,0.0458,0.0783,0.1311,0.1897,0.2684,0.2684
3LV0310AB0FIJI1LDLADGNAZ3BMKDF,0.0551,0.0916,0.2223,0.3849,0.4199,0.4199
3LV0310AB0LE2KPSDVZ5QZ931M3DKU,0.0,0.0065,0.0645,0.2029,0.2239,0.2286
3M35MA94IX9MX6PXAQCG5JTOJ1HNO3,0.1751,0.2444,0.3384,0.5546,0.5794,0.5794
3M6KHLIXGO95W4HFFOS373KMUDHIRT,0.0,0.0283,0.0737,0.1019,0.1782,0.1968
3ME56J5KH09H8MTADW07EI1HZMYC6P,0.0,0.0139,0.0427,0.1,0.1005,0.1005
3ME56J5KH0A6OHM7NB7LNJZ2KW86CO,0.0,0.0104,0.0467,0.137,0.139,0.1478
3MGKBFT74NRL5KAEINTLHYIV1ONSJ5,0.0,0.0,0.0175,0.059,0.0649,0.0649
3MHMBB6SGFYXPF5WOO57T0Y1YOLKW9,0,0,0,0,0,0
3MK14RC5NS9WDGLCZVLGWCZQJ24T6G,0.0,0.0,0.0367,0.1199,0.1606,0.2683
3MK14RC5NS9WDGLCZVLGWCZQJ2BT6N,0.0,0.0,0.0225,0.1441,0.16,0.2656
3MKP0VNPL180YVBEBVOO0GDECBIJRU,0,0,0,0,0,0
3MNPSGWWOQV9GBTQIUTZ7HIZXBCPUY,0.0467,0.103,0.1409,0.1729,0.1971,0.1971
3MNYFQMXON9G1T2C2HOQSK4JSIPY01,0.0,0.0,0.0409,0.1377,0.1456,0.1456
3MQJWSYXNGSYPF0J90X7JRB4GS9O5U,0,0,0,0,0,0
3MQJWSYXOHGDXJ3GAF96UH2KF625OC,0,0,0,0,0,0
3MXFP9RGE565H89AY0KXMF94YTQB2U,0,0,0,0,0,0
3MXFP9RGE565SQ20JA2GC60T4U4B22,0.0,0.0,0.0077,0.1908,0.2351,0.3463
3N9FD9XF48K5Z4R4YKZ4XC3B2YYEVL,0.0,0.0,0.0183,0.0779,0.1483,0.1483
3NAD71TD8V1W7T0ET8V40F6WWDIL2U,0.0,0.05,0.1547,0.3581,0.3616,0.3661
3NCF7G1XJIORLK6VK0UD85LOJVCNAC,0.0,0.0663,0.124,0.2866,0.3389,0.3389
