imageID,"25% of windows have density equal to or less","50% of windows have density equal to or less","75% of windows have density equal to or less","95% of windows have density equal to or less","98% of windows have density equal to or less","100% of windows have density equal to or less"
35QUA2ABY634ZYN782PTB2BL5I8EGJ,0.0,0.0411,0.0825,0.1995,0.3161,0.3284
35QUA2ABZ7MBAB0HZGYJHQ28USWGE7,0.0,0.0,0.0,0.3324,0.5343,0.581
361LJMRMCQ5CDYJ025B6700NV8CUR4,0.0,0.0418,0.1145,0.416,0.5055,0.6135
369VX4MEOJAKM0DV8XRK62EAJWKGI1,0.0,0.0,0.044,0.2428,0.3113,0.342
36ARV8EEH67U95XPYN59VTZKFJ2VA1,0.0,0.0,0.0,0.16,0.2308,0.3468
36FIWAXJH5YZ4NF13JA9L63DO7Z3AS,0.065,0.1812,0.2702,0.4682,0.6826,0.8762
36HGGQAXL6KTNEA2DMTHLEEUZ4CVBW,0.009,0.1028,0.2503,0.4714,0.55,0.851
36HGGQAXL6L87J29O35QD9YQWSFBVG,0.0,0.02,0.0565,0.1959,0.2056,0.2091
36IAL8HYOXSPP9QYVLXZPMFW48E4R6,0.0,0.0,0.06,0.2322,0.2443,0.3445
36MWL0IRGCO0L6PQ7W22BBNT0ICOHL,0.0,0.056,0.1946,0.3472,0.384,0.4061
36QDS77QN9NG5USZQM0XMAC2L97HFT,0.0,0.0,0.3305,0.6115,0.6432,0.6815
36QDS77QN9Y3AP81GU3ZJ983H37HFJ,0.0,0.0,0.0534,0.1559,0.1847,0.2162
36R3RQSDPTXRSZ6X7FR6HZHDYAF078,0.0,0.0,0.0,0.087,0.165,0.2462
375FCEJV4GX4B1VR293XJCDD0I7CCJ,0.013,0.085,0.2381,0.4569,0.5639,0.6656
375MF9UHMRPR2XWE6NL8JC3TL1HSX9,0.0,0.0,0.0404,0.183,0.1892,0.2017
37672WDDC2JA93V4O46FCCJ2VAJNM9,0.0,0.0,0.0,0.2054,0.2789,0.2967
378UBY8FQ61LFCJMHZWZTRZI59A8TB,0.0,0.0951,0.2959,0.6056,0.6716,0.7719
378UBY8FR7AABMKBM232FCEFT60T8E,0.0,0.049,0.1647,0.4161,0.5121,0.5517
379R4POZ46ZM5D7FMP5TH9FBQ7PRXR,0.0,0.0,0.0,0.07,0.1558,0.2016
37CCG24EIZSNBY0O0RYFBPCKLTQZRW,0.0,0.0,0.0,0.0571,0.07,0.2428
37CCG24EIZSNBY0O0RYFBPCKLTQZRW_1,0.0,0.0,0.0,0.075,0.1053,0.2255
37CCG24EIZSNBY0O0RYFBPCKLTQZRW_2,0.0,0.0,0.0,0.0607,0.0865,0.2255
37FXVUXR5NUGX6LAN3N06Z6PNZ6EWN,0.0,0.0,0.0018,0.1593,0.2361,0.3444
37NNZ8MO7S6VRHEMSEGUVBLX898EQM,0.0,0.0,0.0144,0.2761,0.3203,0.475
37QHTW84X0Z4WRFH6C4VHQ7JNTDJDT,0.0,0.0,0.003,0.3222,0.3417,0.369
37ZHE2JT1D250TKIB56TICN73UM88S,0.0,0.001,0.0694,0.2525,0.3294,0.365
37ZHE2JT1D250TKIB56TICN73UQ88W,0.0,0.0839,0.1258,0.317,0.33,0.4172
37ZUGP9H9BONPT0XCKXE3200JPH817,0.0,0.0,0.0863,0.305,0.3463,0.3693
37ZUGP9H9BONPT0XCKXE3201JQL81F,0.0,0.0,0.0,0.2114,0.2385,0.379
38464Y8J3VK9Y56OSLPV9KDIFIGV4J,0.0,0.0,0.0,0.1723,0.183,0.2694
389X50RO4VDYCDHURIYQ7760LL5343,0.0,0.0,0.055,0.195,0.2205,0.25
38DNTK7MFN2OC2PZPWU81IIJXME01H,0.0,0.0,0.0,0.1883,0.2552,0.3804
38DNTK7MFN34LCW85JTSAD2CXFQ01S,0.0,0.036,0.165,0.3182,0.3598,0.3653
38DNTK7MFN3UAZX8DF8S385AB3E10K,0.0,0.0,0.1048,0.387,0.535,0.875
38FWZZ3ILTDK8ICQRL4PWREV0HIYN7,0.0,0.0,0.0943,0.245,0.2717,0.4978
38GRQLZZQQCOARQX7FK2NWOBS4K0CN,0.0,0.0,0.0,0.0469,0.1326,0.401
38IOEK81UIQHG7BFV93TAAEQ3W496W,0.0,0.0,0.076,0.3018,0.306,0.3269
38LYNH3Q4ODLGFNEHSAP2J87XNZMGY,0.0,0.0,0.0,0.1941,0.2416,0.2562
38LYNH3Q5PUFYTLC9WG1VAJL0LTGM5,0.0,0.0667,0.162,0.2941,0.3578,0.6406
38MNOT6KWIG21RX6PKH1YJB8VKDT05,0.0,0.0,0.0,0.0,0.2169,0.4428
38MNOT6KWIG21RX6PKH1YJB8VKDT05_1,0.0,0.0,0.0,0.3947,0.4884,0.5136
38MNOT6KWIG21RX6PKH1YJB8VKDT05_2,0.0,0.0,0.0,0.2946,0.5843,0.6061
38NH2CI7ROPJ1MAJ3F139HJ5CPPVU5,0.0,0.0,0.0748,0.3496,0.4611,0.5272
38NH2CI7SPCMWUJ4T62C2GD654VVUY,0.0,0.0,0.0552,0.1224,0.2284,0.3592
38VQ1AW9T5WCGLEK2ZAP9I6I4O826I,0.0,0.0507,0.1468,0.4883,0.5453,0.6471
390EOHYPK4Q05K2TRHZ1W9N0LW8X3W,0.0,0.0,0.0,0.165,0.2268,0.2914
39393HGTI5QMIY6JHIT1M5IIGWJEOF,0.012,0.1833,0.2896,0.5979,0.6294,0.7613
394TEHR260P29GUZO0UUQSDZ63O65J,0.0,0.0,0.0,0.1065,0.1367,0.1877
39PLFW4P2L2RPNN40J9QB1XCZ2O4HT,0.0,0.04,0.1322,0.32,0.3997,0.8541
39UNKKTVDF8Y9H8JFO9U930XMBHYGJ,0.0,0.0,0.0,0.0,0.0,0.07
39UNKKTVDFFX9VEX2EW7RYBUQ2JGYD,0.0,0.0,0.1268,0.2481,0.2875,0.2876
39VNNFFKK59EW3XI1HP5P046ZAXXVP,0.0,0.0,0.0006,0.1665,0.2251,0.3056
39Y8ZSVZWWM1XMK47AFGQNZOPQQVZE,0.0,0.0049,0.1212,0.2886,0.4041,0.6001
39Y8ZSVZXXM4Z9DMIL8I9OJZBK9VZ6,0.0,0.0,0.2121,0.3452,0.4922,0.5469
3AA189Q6B51983MEFLORU493K7KMWE,0.0,0.0,0.0552,0.1868,0.1966,0.2846
3AA189Q6B52Z6L7EV3NS06BHCKRWMY,0.0,0.0,0.0652,0.3936,0.4804,0.507
3AA189Q6C6N6C9XRHK508ZBLMH8WM3,0.0,0.0,0.0,0.195,0.419,0.64
3AA189Q6C6TLNJILLV2LOGYDJT7MWV,0.0,0.0,0.075,0.3478,0.4295,0.5219
3AJ89545NQHYX91N7X3ADUYHKVTBEA,0.0,0.05,0.1396,0.4002,0.5398,0.5637
3AJ89545NQRFJUS6JU65GFBBEJ7BEW,0.0,0.0,0.0,0.3501,0.5343,0.581
3AMAQJSW8I20H10ADEKNBNOAVRROI5,0.0,0.0,0.08,0.244,0.2888,0.4707
3B9PUZPHFHW5PZT5Q7OV88NG9W6JA5,0.0,0.0,0.0077,0.3222,0.3417,0.3519
3BGEFHL0JHEL8I3UU0A0G1OJRYOJBS,0.0,0.0436,0.1584,0.429,0.5068,0.6798
3BHOG8KFNLAK9AB1ZQLEP6Q0T3RR81,0.0252,0.117,0.2385,0.3532,0.3641,0.4
3BK5FW2G6MZ18ENS8D29GOXE9AHRCA,0.0,0.0,0.075,0.17,0.2648,0.315
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2,0.0,0.0,0.1238,0.4319,0.4502,0.4613
3BZN229KV5TWHZF32GLR8LCC1TX6DS,0.0,0.0,0.07,0.1522,0.1946,0.205
3C2UN3Y7UJLGZT23JF159R7GHEFMFI,0.0297,0.114,0.225,0.4953,0.592,0.6067
3CF7EZI55RWEYNZ9U956QWWUG93IL2,0.0,0.0,0.075,0.2517,0.3397,0.444
3CP9VRCFS74RV9VXRUIMMBYWTQDUEZ,0.0,0.0032,0.095,0.2113,0.3499,0.355
3CTCX9NXB5M1LSUM0XPXZV8QE2WLJA,0.0039,0.13,0.2806,0.6728,0.7768,0.87
3CTCX9NXC67QIV0KKFDEFSMCFTJJLN,0.0,0.0938,0.3303,0.4328,0.4655,0.4799
3CVHT3IKUYKSX9WRAWTF52715RU0R4,0.0,0.0,0.151,0.2268,0.3159,0.405
3CYDGW98NMPSZAAQ0W8MOBJZSSBOM6,0.0,0.0522,0.1515,0.3909,0.6208,0.6677
3D00S7P7YG22I1NWJE5APKC40DIEZA,0.0,0.0,0.07,0.2228,0.23,0.2524
3D3KZYB02J3NX4IAX3WJJNSJTAYV8O,0.0,0.0,0.2201,0.3024,0.3696,0.372
3D3KZYB03KLUXQ4AWC4FKH86OYE8VD,0.0,0.0,0.0,0.2595,0.2941,0.3711
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU,0.0,0.0,0.075,0.3646,0.4557,0.66
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_1,0.0,0.0232,0.1026,0.3247,0.3279,0.4125
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_2,0.0,0.0,0.0643,0.3769,0.468,0.66
3D7N1211O74L32LV8ZFDVQWGH61MAZ,0.0,0.0,0.0922,0.3752,0.4817,0.6897
3D7N1211P8PBU1MJEXLJFBT15KWAMH,0.0,0.0,0.0609,0.1725,0.2996,0.4282
3D8B00U52IVJZWECZOBXRVFXL2U83O,0.0,0.0756,0.193,0.365,0.4263,0.5359
3D8B00U52IVJZWECZOBXRVFYHAV833,0.0,0.0,0.0,0.21,0.3886,0.5375
3DBJK6OC3AF4JLMP40JUKZIT4XNYF3,0.0,0.0723,0.2323,0.517,0.6071,0.6807
3DCXWU0MSDB2RCYGDPZ82R371ZGTVX,0.0,0.0,0.085,0.3601,0.3768,0.4006
3DECMKXKT815JCLN1RI1KKDJDFAMBB,0.0,0.0788,0.3364,0.5603,0.627,0.868
3DHOXWJRSC3OAPE5AL86OV64DJCT3O,0.0,0.049,0.1647,0.4161,0.5121,0.5517
3DPZKFEUURUGTQUQB4SOUUG5ZFPI4V,0.0,0.0,0.2024,0.3699,0.3964,0.4604
3DPZKFEUVSIPT2ERNEAT4GS1UAKI44,0.0,0.1238,0.195,0.4107,0.4344,0.4759
3DXFGU9SKN7P79WJOTN6EK4MLG3EXS,0.0,0.0066,0.0904,0.2696,0.3522,0.4253
3DXFGU9SKNVTS8DGXQ8KL6UJIRCXE8,0.0,0.0,0.1083,0.4046,0.482,0.6885
3DXFGU9SLODY46WA7XIQCVBUTMKEXQ,0.0,0.0,0.1973,0.3977,0.4342,0.4432
3E9JM64F23SDM8DQUQW3OKIR1A0NP8,0.0,0.0,0.115,0.3365,0.3582,0.365
3EGCY5R6XYZQLTGPWNN8D6V7K3JYA2,0.06,0.165,0.237,0.3575,0.4184,0.422
3EJ1F91ANSU6O8N3S3NGZ4GVCA2IZW,0.0,0.0,0.0694,0.4011,0.5085,0.5435
3EOZAW7619J5YKCNUIDNV84T8098HV,0.0642,0.1418,0.2813,0.4837,0.5553,0.716
3EOZAW762AHX3MFSNYKKE4EQ4INH8Q,0.0,0.0,0.0484,0.6611,0.8186,0.99
3ERG9KP7KAETHL286FNRQ00RYLWCHM,0.0,0.0,0.1263,0.216,0.2584,0.3802
3EULM6QNGEDGI0DDZ62WA3R8YV4JXB,0.0,0.0,0.0,0.06,0.2258,0.2764
3EX6YJ62T6GKTDIQJCCYD4JMD62ZJG,0.0,0.0,0.0695,0.1919,0.327,0.4265
3EXC7SWSR38EV80UNYXZTOBA3ESHT8,0.0,0.0,0.055,0.1701,0.22,0.2219
3F0Z1FPMUNUP6TOTMH2XGS6T5GJLYU,0.0,0.0253,0.0967,0.182,0.2259,0.2364
3F0Z1FPMUNWB7D1EFV5M6IVBAHELYR,0.0,0.0,0.1591,0.2726,0.3468,0.3837
3F12ASV6AWHSTTB7IFZKMVGLLVZM46,0.0324,0.065,0.1142,0.3542,0.3548,0.3754
3F2SNR5B8MKSI92Q9DG0FV11BKO0HL,0.0,0.0,0.0396,0.07,0.0756,0.1185
3FKD865UZQBJZ4661LLBINGEMFPMUJ,0.0,0.0,0.1624,0.3705,0.5039,0.5601
3FKD865UZQBJZ4661LLBINGENHPMUO,0.0,0.0,0.0473,0.3498,0.4174,0.521
3FKD865UZQG0HB1FDHAJVT0FL3FMUG,0.0,0.0,0.055,0.241,0.3104,0.3263
3FOA7RUSUPLLDDXZNITMB1EHL6FPGL,0.0,0.0962,0.225,0.4175,0.4539,0.5301
3FQJF6D1R1SUSJ130G368H5I02G92S,0.0,0.0,0.0689,0.1948,0.2878,0.3863
3FQJF6D1S2STVEIP11IICRPWDI892M,0.0,0.022,0.1392,0.303,0.4117,0.427
3G2I6FODBC43UCDM72LBPP8Z9I0L60,0.0,0.0,0.0042,0.1741,0.2382,0.3022
3GAR7VLBJNDRH4HH5ZWWCFRBGXZ4Y9,0.0,0.108,0.2668,0.4051,0.4193,0.5251
3GAR7VLBJNEKQVA3XEJQ66MZFEXY4T,0.0,0.0,0.0668,0.2225,0.3658,0.4965
3GBCJUK5C2GRHG97MHYVG9NBQMOPK9,0.0,0.0,0.0902,0.2997,0.3364,0.3435
3GBCJUK5C2NMDEDWS686X6QI2G8KP3,0.0,0.0,0.115,0.2068,0.2096,0.2386
3GC8IVJ10EOCB71QWZ4YFX98VOS9NN,0.0,0.065,0.165,0.3435,0.4001,0.4458
3GRRK9BQWRDBESRD36S5634M392PD9,0.0,0.015,0.05,0.14,0.14,0.148
3GRRK9BQWRPD54OGKFA4YQ8537VPDJ,0.0,0.0,0.0336,0.2202,0.2642,0.3998
3GZMSD8U5X9MRGKQIZ546O8UKB695Q,0.0,0.0,0.152,0.5282,0.6512,0.7159
3GZMSD8U5X9MRGKQIZ546O8UKC795T,0.0,0.0,0.1148,0.502,0.6072,0.79
3GZMSD8U6Y8M82W4VRHXFG1G1IS95R,0.0,0.0,0.0662,0.225,0.232,0.2346
3H41Q6XMRNJ731MM548PSMBGOYMG2I,0.0,0.0,0.09,0.255,0.3881,0.4857
3H41Q6XMRNUCK2PCFPR6Y35LJFT2GW,0.0,0.0,0.0,0.085,0.0883,0.1
3H5CSD5832HNKRNN8SDJ6TWED17E80,0.0,0.131,0.27,0.4458,0.4627,0.505
3H5CSD5832HNKRNN8SDJ6TWL583E8G,0.0,0.0,0.0,0.312,0.3451,0.3725
3HBZ8AD97D3GZ7VEBIN9M1728BDNN9,0.0,0.0,0.0759,0.1442,0.1564,0.1837
3HBZ8AD97D3GZ7VEBIN9M18U9EHNN5,0.0,0.0,0.08,0.1866,0.22,0.3145
3HL3WX653BXN6QCFW6M6ATC7KPGPQT,0.0084,0.093,0.1867,0.464,0.5269,0.5966
3HQI26VRPRS5H4RSBPY2KOCMRQ13R0,0.0,0.0,0.07,0.1764,0.2048,0.2832
3HVLA9UQN4GKVQOHDHMDH1A7KETU66,0.0,0.0,0.0943,0.3138,0.3806,0.5502
3HYDIS22CWMMEZBE3G64NG7ZMZON5V,0.0,0.0,0.0377,0.2657,0.2958,0.3797
3HYDIS22DXJRRCQBI3AE9ELUHK15NC,0.0,0.0,0.055,0.1497,0.2228,0.3334
3I21NMEA63DY0BA82BXKKSLPMBYSHT,0.0,0.0,0.1035,0.32,0.3628,0.4322
3I21NMEA63DY0BA82BXKKSLPMBYSHT_1,0.0,0.0555,0.1561,0.334,0.3792,0.4322
3I21NMEA63DY0BA82BXKKSLPMBYSHT_2,0.0,0.0281,0.1395,0.3326,0.3742,0.4322
3I3RVCR3FK2XEB4GMX9G7IJ2RLH6XI,0.0,0.0,0.026,0.2166,0.4258,0.457
3I5ZXD44IULX7AZS354F5V5W46GJCA,0.0,0.0,0.0,0.24,0.2952,0.375
3I5ZXD44JV69M8DWVE4I5ER80XVCJX,0.0,0.0,0.0559,0.1714,0.2383,0.3533
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_1,0.0,0.0,0.07,0.2348,0.2964,0.3533
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_2,0.0,0.0,0.0637,0.1821,0.2388,0.3533
3I5ZXD44JVHG9J4AOHWFS96B5XBJCP,0.0,0.0,0.0491,0.2442,0.3371,0.3542
3ID43DSF5JBJ2SZGW2H8HR9RGRT5G5,0.0,0.0,0.0,0.102,0.13,0.2418
3IE95L92ROOBGIB0W5PPNWUUL5E7M3,0.0,0.0,0.047,0.0627,0.1299,0.1694
3IOQH27Z2E4FFLJVR8TNNB4HIMC1IN,0.0,0.0,0.0746,0.3214,0.3352,0.4808
3IR329NZ7YGB0BGT612CO4BTUIW2K0,0.0,0.0,0.0091,0.1228,0.2711,0.4468
3IRUE3ZCDH3J5468JOOGJ1Y2ZWZIC5,0.0,0.055,0.1564,0.442,0.5143,0.5417
3IXQCB6XI8S61DI53P5ICGI2I9BTIR,0.0504,0.1373,0.2647,0.4272,0.4741,0.5428
3J06FGISLU272UJU8S9F5O38AK5K50,0.0,0.0,0.13,0.3099,0.3362,0.3975
3J06FGISMVRO4EVZMT2NFJ1KME95KI,0.0,0.0,0.0,0.2555,0.3011,0.3393
3J567DP9LLBDQUW0322ZJ0FWFWZFPB,0.0,0.0,0.1237,0.2858,0.3322,0.3759
3J5HEGTZRLQ9SE8SW9LZS2A15OXGGI,0.0,0.0,0.0,0.304,0.37,0.45
3JCELWMC4PY7J05E7LXQXNDWO6Y3V4,0.0,0.0,0.072,0.1901,0.2413,0.3636
3JG2O8WUZH7UTHWSYCP6CNBWVH79WZ,0.0,0.0,0.0553,0.1958,0.2637,0.3631
3JGBBKK855Q5HY1J6RVO56S97I9J0I,0.0,0.0,0.0694,0.4011,0.5085,0.5435
3JGLGV9D6KL86TQHYYZCMI0V13JD5Y,0.0,0.0,0.055,0.1627,0.2086,0.2192
3JT4BYK2Y4IL1Z22PAHP7P5PI0U2WH,0.0,0.0,0.0549,0.07,0.07,0.07
3K0G5SYN9K0M6D335K10A1FE8RM8MU,0.017,0.1255,0.2572,0.595,0.6309,0.7758
3K0G5SYNALYS7SB8UL3I5RQZNM3M85,0.0,0.0466,0.2242,0.4262,0.499,0.5998
3K0T7FOBIJOUXM7ZLBPJYBSGQYWM14,0.0,0.0,0.1158,0.2786,0.3891,0.4237
3K27O5FVBZ6Y1U1OKHZVRLOYVIWW5C,0.0,0.0,0.0521,0.2231,0.3565,0.5636
3K3X4GGOSLN6JKEE0NBXYD5PSA6MC7,0.0,0.0141,0.1243,0.2868,0.3063,0.372
3K3X4GGOSLN6JKEE0NBXYD5PV12MCO,0.0,0.0,0.2201,0.3024,0.3696,0.372
3K3X4GGOSLN9WHITSDB41LMDI6SMCK,0.0,0.0,0.1178,0.4327,0.5346,0.6942
3K9T2ON9ZE5ORLPELXZMHUO84LJMTT,0.0,0.0,0.058,0.2593,0.3023,0.3194
3KNJI1FZ8L912486RAFQQV3ZEP6NQU,0.0,0.109,0.226,0.4766,0.5221,0.5649
3L4EWVFWCZFLPLXQZ7MWBK7MU2X9OK,0.0,0.022,0.075,0.2338,0.2358,0.2683
3L8V324VIV0JU2BOPG7PUH68F6NF91,0.0,0.0,0.0,0.0765,0.1491,0.2206
3L8V324VIVQEQ524CR2N49U2T8GF9N,0.0,0.0888,0.1752,0.3907,0.5402,0.6375
3LBF4GRVWQC3B97WPKKEJO5WDODDDG,0.0,0.0,0.0,0.0859,0.1263,0.3352
3LBF4GRVWQSB1V8AOKNI47EZJYMDDE,0.0049,0.203,0.3296,0.487,0.5374,0.5812
3LCM1J6T1CTW3PUN949YD9G6A99CYC,0.0,0.0,0.0486,0.1995,0.2229,0.2364
3LE9INWSFWFC7U06C7E8H83VJHH0ML,0.0,0.0,0.0,0.075,0.1084,0.2873
3LJE53CC7VYWE1O3MIQ180XM33HESQ,0.0,0.0,0.0,0.115,0.2231,0.3055
3LLXQSS3GH7EI0TIBFCZBVHJUIM2FF,0.0,0.0,0.13,0.3424,0.3619,0.4299
3LLXQSS3GH7EI0TIBFCZBVHJURL2FW,0.0,0.0,0.13,0.3424,0.3628,0.4326
3LV0310AAZ0POAIRABRDV0CJ4TWKD9,0.0,0.01,0.0896,0.327,0.3587,0.3758
3LV0310AAZ5BVL06B1AU1YGZUNKDKM,0.0,0.0,0.1016,0.2958,0.3249,0.4592
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_1,0.0,0.0,0.1734,0.3092,0.3607,0.4642
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_2,0.0,0.0,0.11,0.2907,0.344,0.4592
3LV0310AAZ7UO39UCWLZNYY1B3BDKS,0.0,0.0816,0.1504,0.2518,0.2666,0.4043
3LV0310AB0FIJI1LDLADGNAZ3BMKDF,0.0,0.1654,0.3501,0.7381,0.7889,0.809
3LV0310AB0LE2KPSDVZ5QZ931M3DKU,0.0,0.0,0.05,0.375,0.549,0.594
3M35MA94IX9MX6PXAQCG5JTOJ1HNO3,0.0,0.1411,0.3579,0.5774,0.6517,0.6735
3M6KHLIXGO95W4HFFOS373KMUDHIRT,0.0,0.0,0.031,0.2052,0.2307,0.2445
3ME56J5KH09H8MTADW07EI1HZMYC6P,0.0,0.0,0.0238,0.1452,0.192,0.2
3ME56J5KH0A6OHM7NB7LNJZ2KW86CO,0.0,0.0,0.0311,0.2729,0.3797,0.6557
3MGKBFT74NRL5KAEINTLHYIV1ONSJ5,0.0,0.0,0.0,0.1355,0.1753,0.1946
3MHMBB6SGFYXPF5WOO57T0Y1YOLKW9,0.0,0.0,0.053,0.141,0.1905,0.2151
3MK14RC5NS9WDGLCZVLGWCZQJ24T6G,0.0,0.0,0.0,0.1494,0.2696,0.7898
3MK14RC5NS9WDGLCZVLGWCZQJ2BT6N,0.0,0.0,0.0,0.1855,0.2814,0.4683
3MKP0VNPL180YVBEBVOO0GDECBIJRU,0.0,0.0,0.1085,0.1568,0.1589,0.1818
3MNPSGWWOQV9GBTQIUTZ7HIZXBCPUY,0.0,0.054,0.1515,0.2821,0.3065,0.3282
3MNYFQMXON9G1T2C2HOQSK4JSIPY01,0.0,0.0,0.0,0.178,0.2701,0.3036
3MQJWSYXNGSYPF0J90X7JRB4GS9O5U,0.0,0.0,0.0,0.09,0.09,0.09
3MQJWSYXOHGDXJ3GAF96UH2KF625OC,0.0,0.0,0.2269,0.4103,0.4178,0.475
3MXFP9RGE565H89AY0KXMF94YTQB2U,0.0,0.021,0.07,0.1964,0.2055,0.2171
3MXFP9RGE565SQ20JA2GC60T4U4B22,0.0,0.0,0.0,0.2206,0.3331,0.6208
