imageID,"25% of windows have density equal to or less","50% of windows have density equal to or less","75% of windows have density equal to or less","95% of windows have density equal to or less","98% of windows have density equal to or less","100% of windows have density equal to or less"
32WAV7G60PNC75TK9C1M3A29EH0D36,0.0,0.0,0.0329,0.1814,0.217,0.2485
32WAV7G6ZOBEE25MHO1EVKD7PUBD3N,0.0,0.0,0.0662,0.2142,0.231,0.2728
330XZFCZ7R2IEZH3T3I3O6ANM0DXTM,0.0,0.0,0.0,0.0924,0.1178,0.1349
330XZFCZ7RB627L6HWI9543W690TXG,0.0,0.0621,0.1562,0.5013,0.5351,0.7461
33EWWXEH81XUPFZ4BLANE2SZQMJ40X,0.0,0.0,0.0232,0.0765,0.0865,0.1349
33FLRCV01N0NF725EJLGLLU8UGYORG,0.0,0.0,0.0433,0.1589,0.1851,0.1933
33QM7VBL79CAH7ME53S2DMVHTOZ3QX,0.0,0.0266,0.196,0.4729,0.5333,0.6472
33RX46D1RXVH625SCIG7UWSYT80X1J,0.0,0.0569,0.2228,0.4565,0.487,0.6429
33XMDKLTFSU7YK1SQJZ2MPHPZ4ZZCZ,0.0,0.0951,0.1624,0.2538,0.3789,0.3896
344RGS4J7S874QSQIPH3B5TQWFPMPU,0.0,0.0,0.0658,0.2599,0.5998,0.6347
34B3PHKY7L0QRWI1JO5S4NCKMT3NE1,0.0,0.0,0.1044,0.2155,0.5518,0.5518
34KQN2TBKTGWLIK008X22C5QD2JSAJ,0.0,0.0,0.0,0.1189,0.2489,0.4589
34RF8KPUOTU14SPS6MXYXNPWVK1SBB,0.0,0.0,0.0,0.17,0.26,0.5988
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_1,0.0,0.0,0.0321,0.2371,0.2811,0.62
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_2,0.0,0.0,0.0,0.2078,0.2811,0.5182
34RF8KPUOTU14SPS6MXYXNPWVK7SBH,0.0,0.0,0.0,0.1212,0.2413,0.4342
34YKDDZP3UMABNHOK8ECJ4FCOZJWHB,0.0,0.1569,0.3335,0.5908,0.8116,0.8501
3568B45QGKRG3Y1LZDHA1JA6BSCO3E,0.0,0.0,0.0,0.3158,0.4256,0.4996
3589VT1T2BGMXIVHZGNGS492OQIJN8,0.0,0.0,0.0165,0.2479,0.5137,0.5891
35DAEVU8JHJ10FFZ10EN4CRDQ8F870,0.0,0.0,0.0,0.2273,0.4502,0.5228
35GRDJC92I6VOWRC3MF6JHNHWWLC7I,0.0,0.0,0.0,0.2235,0.3504,0.6064
35HIM1LU2HRMGPBVQO0P66HG1MBI5I,0.0,0.0,0.2075,0.4407,0.6645,0.7159
35QUA2ABY634ZYN782PTB2BL5I8EGJ,0.0,0.0102,0.0812,0.2199,0.2581,0.2581
35QUA2ABZ7MBAB0HZGYJHQ28USWGE7,0.0,0.0,0.0,0.4333,0.4684,0.4801
361LJMRMCQ5CDYJ025B6700NV8CUR4,0.0,0.0,0.1084,0.4543,0.687,0.8642
369VX4MEOJAKM0DV8XRK62EAJWKGI1,0.0,0.0,0.0148,0.2835,0.4005,0.4149
36ARV8EEH67U95XPYN59VTZKFJ2VA1,0.0,0.0,0.0132,0.1658,0.3063,0.375
36FIWAXJH5YZ4NF13JA9L63DO7Z3AS,0.0179,0.1331,0.2895,0.5995,0.6953,0.7595
36HGGQAXL6KTNEA2DMTHLEEUZ4CVBW,0.0084,0.0846,0.2216,0.5121,0.6231,0.8603
36HGGQAXL6L87J29O35QD9YQWSFBVG,0.0,0.0,0.0163,0.2866,0.306,0.306
36IAL8HYOXSPP9QYVLXZPMFW48E4R6,0.0,0.0,0.0354,0.2051,0.2466,0.3411
36MWL0IRGCO0L6PQ7W22BBNT0ICOHL,0.0,0.0409,0.1944,0.3498,0.5356,0.5356
36QDS77QN9NG5USZQM0XMAC2L97HFT,0.0,0.0027,0.2627,0.6612,0.8109,0.8892
36QDS77QN9Y3AP81GU3ZJ983H37HFJ,0.0,0.0,0.0287,0.1581,0.1743,0.1743
36R3RQSDPTXRSZ6X7FR6HZHDYAF078,0.0,0.0,0.0,0.087,0.1349,0.1429
375FCEJV4GX4B1VR293XJCDD0I7CCJ,0.0,0.0727,0.2291,0.4832,0.5749,0.7958
375MF9UHMRPR2XWE6NL8JC3TL1HSX9,0.0,0.0,0.0,0.2974,0.379,0.379
37672WDDC2JA93V4O46FCCJ2VAJNM9,0.0,0.0,0.0,0.199,0.5164,0.5164
378UBY8FQ61LFCJMHZWZTRZI59A8TB,0.0,0.1189,0.2857,0.544,0.6106,0.6733
378UBY8FR7AABMKBM232FCEFT60T8E,0.0,0.0,0.1742,0.3574,0.4718,0.5129
379R4POZ46ZM5D7FMP5TH9FBQ7PRXR,0.0,0.0,0.0117,0.1109,0.1372,0.1372
37CCG24EIZSNBY0O0RYFBPCKLTQZRW,0.0,0.0,0.0,0.0315,0.1368,0.1784
37CCG24EIZSNBY0O0RYFBPCKLTQZRW_1,0.0,0.0,0.0,0.0544,0.1363,0.2538
37CCG24EIZSNBY0O0RYFBPCKLTQZRW_2,0.0,0.0,0.0,0.0691,0.1363,0.2538
37FXVUXR5NUGX6LAN3N06Z6PNZ6EWN,0.0,0.0,0.065,0.1455,0.2077,0.2256
37NNZ8MO7S6VRHEMSEGUVBLX898EQM,0.0,0.0,0.0,0.2386,0.5095,0.8102
37QHTW84X0Z4WRFH6C4VHQ7JNTDJDT,0.0,0.0,0.0103,0.1439,0.3397,0.9495
37ZHE2JT1D250TKIB56TICN73UM88S,0.0,0.005,0.0387,0.2445,0.3062,0.4488
37ZHE2JT1D250TKIB56TICN73UQ88W,0.0,0.0015,0.107,0.2953,0.299,0.299
37ZUGP9H9BONPT0XCKXE3200JPH817,0.0,0.0028,0.048,0.2941,0.3741,0.4493
37ZUGP9H9BONPT0XCKXE3201JQL81F,0.0,0.0,0.0,0.1976,0.3598,0.4444
38464Y8J3VK9Y56OSLPV9KDIFIGV4J,0.0,0.0,0.0231,0.1227,0.1513,0.1513
389X50RO4VDYCDHURIYQ7760LL5343,0.0,0.0,0.0578,0.1643,0.2538,0.2538
38DNTK7MFN2OC2PZPWU81IIJXME01H,0.0,0.0,0.0183,0.1592,0.2102,0.3205
38DNTK7MFN34LCW85JTSAD2CXFQ01S,0.0,0.0,0.1146,0.3961,0.5619,0.5619
38DNTK7MFN3UAZX8DF8S385AB3E10K,0.0,0.0,0.0696,0.4402,0.5,0.6213
38FWZZ3ILTDK8ICQRL4PWREV0HIYN7,0.0,0.0,0.0678,0.2405,0.2767,0.303
38GRQLZZQQCOARQX7FK2NWOBS4K0CN,0.0,0.0,0.0,0.0,0.1059,0.71
38IOEK81UIQHG7BFV93TAAEQ3W496W,0.0,0.0,0.0145,0.304,0.7207,0.7207
38LYNH3Q4ODLGFNEHSAP2J87XNZMGY,0.0,0.0,0.0,0.2004,0.2679,0.2679
38LYNH3Q5PUFYTLC9WG1VAJL0LTGM5,0.0,0.0695,0.1741,0.2995,0.3432,0.3959
38MNOT6KWIG21RX6PKH1YJB8VKDT05,0.0,0.0,0.0,0.0274,0.1429,0.516
38MNOT6KWIG21RX6PKH1YJB8VKDT05_1,0.0,0.0,0.0,0.2136,0.5681,0.5742
38MNOT6KWIG21RX6PKH1YJB8VKDT05_2,0.0,0.0,0.0,0.1879,0.5681,0.5826
38NH2CI7ROPJ1MAJ3F139HJ5CPPVU5,0.0,0.0,0.0793,0.2874,0.3478,0.3478
38NH2CI7SPCMWUJ4T62C2GD654VVUY,0.0,0.0,0.0381,0.1885,0.2365,0.5992
38VQ1AW9T5WCGLEK2ZAP9I6I4O826I,0.0,0.1345,0.1951,0.4212,0.5887,0.5887
390EOHYPK4Q05K2TRHZ1W9N0LW8X3W,0.0,0.0,0.0182,0.1349,0.2142,0.2748
39393HGTI5QMIY6JHIT1M5IIGWJEOF,0.0498,0.1721,0.3454,0.4899,0.5251,0.5251
394TEHR260P29GUZO0UUQSDZ63O65J,0.0,0.0,0.0,0.1618,0.1701,0.1701
39PLFW4P2L2RPNN40J9QB1XCZ2O4HT,0.0053,0.0589,0.1307,0.2305,0.3066,0.4334
39UNKKTVDF8Y9H8JFO9U930XMBHYGJ,0.0,0.0,0.0,0.0,0.0,0.2591
39UNKKTVDFFX9VEX2EW7RYBUQ2JGYD,0.0,0.0,0.117,0.2301,0.3032,0.3032
39VNNFFKK59EW3XI1HP5P046ZAXXVP,0.0,0.0,0.0232,0.192,0.2374,0.2764
39Y8ZSVZWWM1XMK47AFGQNZOPQQVZE,0.0132,0.0567,0.0992,0.1997,0.3349,0.3394
39Y8ZSVZXXM4Z9DMIL8I9OJZBK9VZ6,0.0,0.0,0.1625,0.2802,0.4489,0.4699
3AA189Q6B51983MEFLORU493K7KMWE,0.0,0.0,0.0531,0.2139,0.2347,0.277
3AA189Q6B52Z6L7EV3NS06BHCKRWMY,0.0,0.0,0.0358,0.5347,0.6292,0.721
3AA189Q6C6N6C9XRHK508ZBLMH8WM3,0.0,0.0,0.0,0.2227,0.3553,0.5488
3AA189Q6C6TLNJILLV2LOGYDJT7MWV,0.0,0.0,0.0949,0.3553,0.3717,0.4259
3AJ89545NQHYX91N7X3ADUYHKVTBEA,0.0,0.0582,0.1477,0.4603,0.5045,0.5045
3AJ89545NQRFJUS6JU65GFBBEJ7BEW,0.0,0.0,0.0,0.4333,0.4684,0.4801
3AMAQJSW8I20H10ADEKNBNOAVRROI5,0.0,0.0068,0.0504,0.32,0.4209,0.4209
3B9PUZPHFHW5PZT5Q7OV88NG9W6JA5,0.0,0.0,0.0219,0.2288,0.3397,0.9495
3BGEFHL0JHEL8I3UU0A0G1OJRYOJBS,0.0,0.0345,0.1895,0.3597,0.4743,0.6024
3BHOG8KFNLAK9AB1ZQLEP6Q0T3RR81,0.0,0.0839,0.2189,0.5292,0.5643,0.5643
3BK5FW2G6MZ18ENS8D29GOXE9AHRCA,0.0,0.0,0.0143,0.3017,0.6621,0.68
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2,0.0,0.0,0.1113,0.3721,0.574,0.574
3BZN229KV5TWHZF32GLR8LCC1TX6DS,0.0,0.0031,0.0429,0.1622,0.2308,0.2308
3C2UN3Y7UJLGZT23JF159R7GHEFMFI,0.0233,0.1584,0.2452,0.3422,0.3993,0.3993
3CF7EZI55RWEYNZ9U956QWWUG93IL2,0.0,0.0,0.0954,0.2641,0.3262,0.3613
3CP9VRCFS74RV9VXRUIMMBYWTQDUEZ,0.0,0.0,0.0434,0.2778,0.3324,0.3324
3CTCX9NXB5M1LSUM0XPXZV8QE2WLJA,0.0,0.061,0.2978,0.6875,0.8112,0.8694
3CTCX9NXC67QIV0KKFDEFSMCFTJJLN,0.0,0.06,0.3161,0.5516,0.6765,0.6765
3CVHT3IKUYKSX9WRAWTF52715RU0R4,0.0,0.0078,0.0431,0.2558,0.298,0.298
3CYDGW98NMPSZAAQ0W8MOBJZSSBOM6,0.0,0.0045,0.1724,0.3806,0.4429,0.4467
3D00S7P7YG22I1NWJE5APKC40DIEZA,0.0,0.0,0.0074,0.2401,0.3164,0.3164
3D3KZYB02J3NX4IAX3WJJNSJTAYV8O,0.0,0.0,0.0239,0.7696,0.9102,0.9102
3D3KZYB03KLUXQ4AWC4FKH86OYE8VD,0.0,0.0,0.0135,0.231,0.4967,0.4967
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU,0.0,0.0012,0.0397,0.4393,0.4742,0.5818
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_1,0.0,0.0,0.0317,0.3725,0.4135,0.4135
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_2,0.0,0.0084,0.0473,0.4415,0.4812,0.5818
3D7N1211O74L32LV8ZFDVQWGH61MAZ,0.0,0.0,0.0387,0.4377,0.4705,0.9213
3D7N1211P8PBU1MJEXLJFBT15KWAMH,0.0,0.0,0.0656,0.2107,0.2989,0.3363
3D8B00U52IVJZWECZOBXRVFXL2U83O,0.0,0.0771,0.1757,0.38,0.4459,0.4459
3D8B00U52IVJZWECZOBXRVFYHAV833,0.0,0.0,0.0,0.2732,0.3822,0.5697
3DBJK6OC3AF4JLMP40JUKZIT4XNYF3,0.0,0.0,0.249,0.6193,0.7306,0.9275
3DCXWU0MSDB2RCYGDPZ82R371ZGTVX,0.0,0.0,0.113,0.3164,0.4745,0.4745
3DECMKXKT815JCLN1RI1KKDJDFAMBB,0.0,0.1759,0.3465,0.5836,0.7099,0.8691
3DHOXWJRSC3OAPE5AL86OV64DJCT3O,0.0,0.0,0.1742,0.3574,0.4718,0.5129
3DPZKFEUURUGTQUQB4SOUUG5ZFPI4V,0.0,0.0752,0.1301,0.3461,0.3862,0.4972
3DPZKFEUVSIPT2ERNEAT4GS1UAKI44,0.0,0.0047,0.1815,0.5524,0.5794,0.5794
3DXFGU9SKN7P79WJOTN6EK4MLG3EXS,0.0,0.0,0.0963,0.291,0.3465,0.396
3DXFGU9SKNVTS8DGXQ8KL6UJIRCXE8,0.0,0.0,0.1054,0.3876,0.4836,0.5432
3DXFGU9SLODY46WA7XIQCVBUTMKEXQ,0.0,0.0,0.1419,0.5185,0.5551,0.6075
3E9JM64F23SDM8DQUQW3OKIR1A0NP8,0.0,0.0159,0.0965,0.4334,0.46,0.5702
3EGCY5R6XYZQLTGPWNN8D6V7K3JYA2,0.0601,0.1283,0.1835,0.4307,0.5036,0.5348
3EJ1F91ANSU6O8N3S3NGZ4GVCA2IZW,0.0,0.0,0.0179,0.4102,0.5876,0.5876
3EOZAW7619J5YKCNUIDNV84T8098HV,0.0152,0.1301,0.2662,0.648,0.7369,0.7369
3EOZAW762AHX3MFSNYKKE4EQ4INH8Q,0.0,0.0,0.0631,0.7062,0.8342,0.893
3ERG9KP7KAETHL286FNRQ00RYLWCHM,0.0,0.0,0.062,0.3813,0.4295,0.5014
3EULM6QNGEDGI0DDZ62WA3R8YV4JXB,0.0,0.0,0.0,0.1195,0.1574,0.1733
3EX6YJ62T6GKTDIQJCCYD4JMD62ZJG,0.0,0.0,0.0314,0.3298,0.4074,0.4208
3EXC7SWSR38EV80UNYXZTOBA3ESHT8,0.0,0.0,0.0339,0.1581,0.1869,0.1869
3F0Z1FPMUNUP6TOTMH2XGS6T5GJLYU,0.0,0.0018,0.0849,0.1954,0.2581,0.2581
3F0Z1FPMUNWB7D1EFV5M6IVBAHELYR,0.0,0.0,0.1209,0.2903,0.3396,0.398
3F12ASV6AWHSTTB7IFZKMVGLLVZM46,0.0,0.0118,0.1313,0.341,0.5329,0.5329
3F2SNR5B8MKSI92Q9DG0FV11BKO0HL,0.0,0.0,0.0,0.1016,0.1236,0.2305
3FKD865UZQBJZ4661LLBINGEMFPMUJ,0.0,0.0,0.1173,0.457,0.4653,0.78
3FKD865UZQBJZ4661LLBINGENHPMUO,0.0,0.0,0.0,0.4681,0.54,0.6033
3FKD865UZQG0HB1FDHAJVT0FL3FMUG,0.0,0.0,0.0571,0.1581,0.1869,0.1869
3FOA7RUSUPLLDDXZNITMB1EHL6FPGL,0.0044,0.0882,0.2194,0.4391,0.5974,0.5974
3FQJF6D1R1SUSJ130G368H5I02G92S,0.0,0.0,0.0029,0.2587,0.4346,0.5059
3FQJF6D1S2STVEIP11IICRPWDI892M,0.0,0.0,0.0411,0.2989,0.4378,0.4378
3G2I6FODBC43UCDM72LBPP8Z9I0L60,0.0,0.0,0.0606,0.1043,0.1526,0.1526
3GAR7VLBJNDRH4HH5ZWWCFRBGXZ4Y9,0.001,0.1227,0.2341,0.3813,0.4133,0.6167
3GAR7VLBJNEKQVA3XEJQ66MZFEXY4T,0.0,0.0,0.0512,0.2478,0.4306,0.7418
3GBCJUK5C2GRHG97MHYVG9NBQMOPK9,0.0,0.0,0.143,0.3013,0.3949,0.3949
3GBCJUK5C2NMDEDWS686X6QI2G8KP3,0.0,0.0,0.0,0.3075,0.321,0.321
3GC8IVJ10EOCB71QWZ4YFX98VOS9NN,0.0,0.0,0.1427,0.4083,0.5024,0.511
3GRRK9BQWRDBESRD36S5634M392PD9,0.0,0.0,0.0141,0.1218,0.3754,0.3754
3GRRK9BQWRPD54OGKFA4YQ8537VPDJ,0.0,0.0,0.0,0.1907,0.3703,0.532
3GZMSD8U5X9MRGKQIZ546O8UKB695Q,0.0,0.0,0.2283,0.4387,0.4589,0.629
3GZMSD8U5X9MRGKQIZ546O8UKC795T,0.0,0.0,0.172,0.3708,0.4498,0.5053
3GZMSD8U6Y8M82W4VRHXFG1G1IS95R,0.0,0.0,0.0,0.2174,0.4847,0.4847
3H41Q6XMRNJ731MM548PSMBGOYMG2I,0.0,0.0,0.1069,0.3269,0.372,0.4185
3H41Q6XMRNUCK2PCFPR6Y35LJFT2GW,0.0,0.0,0.0,0.0838,0.3069,0.3183
3H5CSD5832HNKRNN8SDJ6TWED17E80,0.0,0.0451,0.2207,0.5244,0.5697,0.654
3H5CSD5832HNKRNN8SDJ6TWL583E8G,0.0,0.0,0.0,0.2359,0.3245,0.6848
3HBZ8AD97D3GZ7VEBIN9M1728BDNN9,0.0,0.0,0.0149,0.3118,0.3651,0.3727
3HBZ8AD97D3GZ7VEBIN9M18U9EHNN5,0.0,0.0,0.0471,0.2749,0.3253,0.525
3HL3WX653BXN6QCFW6M6ATC7KPGPQT,0.0,0.0,0.2133,0.5242,0.765,0.7933
3HQI26VRPRS5H4RSBPY2KOCMRQ13R0,0.0,0.0,0.0814,0.1911,0.3223,0.3223
3HVLA9UQN4GKVQOHDHMDH1A7KETU66,0.0,0.0,0.1017,0.2673,0.3267,0.4265
3HYDIS22CWMMEZBE3G64NG7ZMZON5V,0.0,0.0,0.0555,0.2156,0.4115,0.4115
3HYDIS22DXJRRCQBI3AE9ELUHK15NC,0.0,0.0,0.032,0.21,0.2254,0.2254
3I21NMEA63DY0BA82BXKKSLPMBYSHT,0.0,0.0,0.1032,0.3643,0.4304,0.559
3I21NMEA63DY0BA82BXKKSLPMBYSHT_1,0.0,0.0,0.1553,0.417,0.4733,0.5515
3I21NMEA63DY0BA82BXKKSLPMBYSHT_2,0.0,0.0,0.1352,0.3783,0.4613,0.559
3I3RVCR3FK2XEB4GMX9G7IJ2RLH6XI,0.0,0.0,0.0383,0.1498,0.1959,0.2025
3I5ZXD44IULX7AZS354F5V5W46GJCA,0.0,0.0,0.0,0.1333,0.28,0.6779
3I5ZXD44JV69M8DWVE4I5ER80XVCJX,0.0,0.0,0.0536,0.2091,0.2777,0.3901
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_1,0.0,0.0041,0.0632,0.2406,0.3322,0.3901
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_2,0.0,0.0,0.0536,0.2406,0.283,0.3901
3I5ZXD44JVHG9J4AOHWFS96B5XBJCP,0.0,0.0,0.0309,0.2263,0.3467,0.7665
3ID43DSF5JBJ2SZGW2H8HR9RGRT5G5,0.0,0.0,0.0,0.0956,0.1786,0.3067
3IE95L92ROOBGIB0W5PPNWUUL5E7M3,0.0,0.0,0.0,0.1606,0.187,0.187
3IOQH27Z2E4FFLJVR8TNNB4HIMC1IN,0.0,0.0,0.0567,0.3004,0.4246,0.4436
3IR329NZ7YGB0BGT612CO4BTUIW2K0,0.0,0.0,0.0,0.1076,0.2287,0.9203
3IRUE3ZCDH3J5468JOOGJ1Y2ZWZIC5,0.0,0.0659,0.1664,0.4211,0.4826,0.5963
3IXQCB6XI8S61DI53P5ICGI2I9BTIR,0.0314,0.1095,0.1868,0.4789,0.5392,0.7301
3J06FGISLU272UJU8S9F5O38AK5K50,0.0,0.0,0.1134,0.3308,0.4115,0.5258
3J06FGISMVRO4EVZMT2NFJ1KME95KI,0.0,0.0,0.0,0.2371,0.3467,0.3785
3J567DP9LLBDQUW0322ZJ0FWFWZFPB,0.0,0.0,0.0804,0.2547,0.4099,0.5069
3J5HEGTZRLQ9SE8SW9LZS2A15OXGGI,0.0,0.0,0.0,0.2578,0.3802,0.5604
3JCELWMC4PY7J05E7LXQXNDWO6Y3V4,0.0,0.0,0.038,0.2258,0.3256,0.5255
3JG2O8WUZH7UTHWSYCP6CNBWVH79WZ,0.0,0.0051,0.0598,0.2038,0.2185,0.2555
3JGBBKK855Q5HY1J6RVO56S97I9J0I,0.0,0.0,0.0228,0.4102,0.5876,0.5876
3JGLGV9D6KL86TQHYYZCMI0V13JD5Y,0.0,0.0,0.0295,0.1843,0.2416,0.2989
3JT4BYK2Y4IL1Z22PAHP7P5PI0U2WH,0.0,0.0,0.0,0.1754,0.2268,0.2268
3K0G5SYN9K0M6D335K10A1FE8RM8MU,0.0,0.0977,0.251,0.5652,0.7159,0.8415
3K0G5SYNALYS7SB8UL3I5RQZNM3M85,0.0,0.0542,0.2157,0.411,0.5864,0.6775
3K0T7FOBIJOUXM7ZLBPJYBSGQYWM14,0.0,0.0,0.0858,0.3514,0.5449,0.5711
3K27O5FVBZ6Y1U1OKHZVRLOYVIWW5C,0.0,0.0,0.0,0.2069,0.5635,0.6104
3K3X4GGOSLN6JKEE0NBXYD5PSA6MC7,0.0,0.0039,0.0782,0.2229,0.9014,0.9014
3K3X4GGOSLN6JKEE0NBXYD5PV12MCO,0.0,0.0,0.0239,0.7696,0.9102,0.9102
3K3X4GGOSLN9WHITSDB41LMDI6SMCK,0.0,0.0,0.1274,0.372,0.4076,0.4076
3K9T2ON9ZE5ORLPELXZMHUO84LJMTT,0.0,0.0,0.0,0.2041,0.3219,0.3219
3KNJI1FZ8L912486RAFQQV3ZEP6NQU,0.0,0.0878,0.2445,0.4219,0.4334,0.4703
3L4EWVFWCZFLPLXQZ7MWBK7MU2X9OK,0.0,0.0,0.0172,0.2492,0.2533,0.2533
3L8V324VIV0JU2BOPG7PUH68F6NF91,0.0,0.0,0.0,0.0798,0.1195,0.1349
3L8V324VIVQEQ524CR2N49U2T8GF9N,0.0,0.0705,0.1769,0.3447,0.4366,0.4905
3LBF4GRVWQC3B97WPKKEJO5WDODDDG,0.0,0.0,0.0,0.1078,0.1384,0.2248
3LBF4GRVWQSB1V8AOKNI47EZJYMDDE,0.002,0.1455,0.3139,0.5849,0.7566,0.9634
3LCM1J6T1CTW3PUN949YD9G6A99CYC,0.0,0.0,0.0481,0.1729,0.2064,0.2064
3LE9INWSFWFC7U06C7E8H83VJHH0ML,0.0,0.0,0.0,0.084,0.2308,0.2308
3LJE53CC7VYWE1O3MIQ180XM33HESQ,0.0,0.0,0.0169,0.0949,0.1316,0.3225
3LLXQSS3GH7EI0TIBFCZBVHJUIM2FF,0.0,0.0,0.1504,0.3065,0.4537,0.4537
3LLXQSS3GH7EI0TIBFCZBVHJURL2FW,0.0,0.0,0.1504,0.318,0.4519,0.4519
3LV0310AAZ0POAIRABRDV0CJ4TWKD9,0.0,0.0,0.1209,0.3321,0.3491,0.4845
3LV0310AAZ5BVL06B1AU1YGZUNKDKM,0.0,0.0,0.1301,0.2752,0.3442,0.7411
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_1,0.0,0.0015,0.1412,0.3464,0.5265,0.76
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_2,0.0,0.0,0.0949,0.3001,0.3464,0.7411
3LV0310AAZ7UO39UCWLZNYY1B3BDKS,0.0,0.0,0.0919,0.3759,0.4993,0.5685
3LV0310AB0FIJI1LDLADGNAZ3BMKDF,0.0,0.1035,0.2492,0.6821,0.7057,0.7345
3LV0310AB0LE2KPSDVZ5QZ931M3DKU,0.0,0.0,0.0341,0.345,0.5604,0.7033
3M35MA94IX9MX6PXAQCG5JTOJ1HNO3,0.0,0.1245,0.2997,0.5565,0.6373,0.6509
3M6KHLIXGO95W4HFFOS373KMUDHIRT,0.0,0.0,0.0343,0.2137,0.2871,0.4128
3ME56J5KH09H8MTADW07EI1HZMYC6P,0.0,0.0,0.0,0.1605,0.1919,0.2124
3ME56J5KH0A6OHM7NB7LNJZ2KW86CO,0.0,0.0,0.0552,0.1742,0.2665,0.4058
3MGKBFT74NRL5KAEINTLHYIV1ONSJ5,0.0,0.0,0.0,0.1191,0.2332,0.2565
3MHMBB6SGFYXPF5WOO57T0Y1YOLKW9,0.0,0.0,0.0165,0.1606,0.1944,0.1944
3MK14RC5NS9WDGLCZVLGWCZQJ24T6G,0.0,0.0,0.0257,0.1587,0.267,0.6235
3MK14RC5NS9WDGLCZVLGWCZQJ2BT6N,0.0,0.0,0.0,0.189,0.2553,0.3484
3MKP0VNPL180YVBEBVOO0GDECBIJRU,0.0,0.0,0.0493,0.2272,0.2342,0.2342
3MNPSGWWOQV9GBTQIUTZ7HIZXBCPUY,0.0,0.0,0.1711,0.293,0.3692,0.3692
3MNYFQMXON9G1T2C2HOQSK4JSIPY01,0.0,0.0,0.0,0.133,0.3459,0.4657
3MQJWSYXNGSYPF0J90X7JRB4GS9O5U,0.0,0.0,0.0,0.0949,0.2255,0.2255
