imageID,"25% of windows have density equal to or less","50% of windows have density equal to or less","75% of windows have density equal to or less","95% of windows have density equal to or less","98% of windows have density equal to or less","100% of windows have density equal to or less"
32JEHGQ0QIPYH7JPSF8OLMHJ8AAU81,0.0,0.0046,0.016,0.1077,0.1077,0.1077
32JRJ3GOYGFHSVM6IWA88RJNYD8U1D,0.0892,0.1147,0.1624,0.224,0.224,0.224
32SOQFN7RN4Q5SNOXDF8KS0W4TRIPM,0,0,0,0,0,0
32WAV7G60PNC75TK9C1M3A29EH0D36,0.0015,0.0473,0.0934,0.0934,0.0934,0.0934
32WAV7G6ZOBEE25MHO1EVKD7PUBD3N,0.0117,0.0117,0.0117,0.1039,0.1039,0.1039
330XZFCZ7R2IEZH3T3I3O6ANM0DXTM,0.0015,0.0149,0.0317,0.0317,0.0317,0.0317
330XZFCZ7RB627L6HWI9543W690TXG,0.0563,0.0769,0.1303,0.2861,0.2861,0.2861
33EWWXEH81XUPFZ4BLANE2SZQMJ40X,0.0015,0.0121,0.0575,0.0575,0.0575,0.0575
33FLRCV01N0NF725EJLGLLU8UGYORG,0.0167,0.0392,0.0613,0.0613,0.0613,0.0613
33QM7VBL79CAH7ME53S2DMVHTOZ3QX,0.0859,0.1445,0.1689,0.2885,0.2885,0.2885
33RX46D1RXVH625SCIG7UWSYT80X1J,0.065,0.065,0.065,0.1916,0.1916,0.1916
33XMDKLTFSU7YK1SQJZ2MPHPZ4ZZCZ,0.0118,0.0118,0.0118,0.167,0.167,0.167
344RGS4J7S874QSQIPH3B5TQWFPMPU,0.0429,0.0657,0.1289,0.1289,0.1289,0.1289
34B3PHKY7L0QRWI1JO5S4NCKMT3NE1,0,0,0,0,0,0
34KQN2TBKTGWLIK008X22C5QD2JSAJ,0.0,0.0058,0.0377,0.0814,0.0831,0.0831
34RF8KPUOTU14SPS6MXYXNPWVK1SBB,0.0,0.0305,0.0402,0.0618,0.0726,0.154
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_1,0.0039,0.0339,0.0624,0.154,0.154,0.154
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_2,0.0,0.032,0.0449,0.0903,0.154,0.154
34RF8KPUOTU14SPS6MXYXNPWVK7SBH,0.0,0.0116,0.0469,0.053,0.0675,0.0675
34YKDDZP3UMABNHOK8ECJ4FCOZJWHB,0.0975,0.0975,0.0975,0.3186,0.3186,0.3186
3568B45QGKRG3Y1LZDHA1JA6BSCO3E,0.0284,0.0514,0.074,0.074,0.074,0.074
3589VT1T2BGMXIVHZGNGS492OQIJN8,0.001,0.0425,0.0888,0.0888,0.0888,0.0888
35DAEVU8JHJ10FFZ10EN4CRDQ8F870,0.0218,0.0424,0.0526,0.0953,0.0953,0.0953
35GRDJC92I6VOWRC3MF6JHNHWWLC7I,0.0,0.0,0.0211,0.2105,0.26,0.26
35HIM1LU2HRMGPBVQO0P66HG1MBI5I,0.0032,0.0032,0.0032,0.1936,0.1936,0.1936
35QUA2ABY634ZYN782PTB2BL5I8EGJ,0,0,0,0,0,0
35QUA2ABZ7MBAB0HZGYJHQ28USWGE7,0.0092,0.0092,0.0092,0.0816,0.0816,0.0816
361LJMRMCQ5CDYJ025B6700NV8CUR4,0.0534,0.0534,0.0534,0.1835,0.1835,0.1835
369VX4MEOJAKM0DV8XRK62EAJWKGI1,0.0,0.0081,0.0275,0.1491,0.1491,0.1491
36ARV8EEH67U95XPYN59VTZKFJ2VA1,0.0129,0.0291,0.0885,0.0885,0.0885,0.0885
36FIWAXJH5YZ4NF13JA9L63DO7Z3AS,0.144,0.1541,0.2695,0.3051,0.3051,0.3051
36HGGQAXL6KTNEA2DMTHLEEUZ4CVBW,0.0782,0.1362,0.229,0.3619,0.3619,0.3619
36HGGQAXL6L87J29O35QD9YQWSFBVG,0,0,0,0,0,0
36IAL8HYOXSPP9QYVLXZPMFW48E4R6,0.0,0.0,0.0,0.104,0.104,0.104
36MWL0IRGCO0L6PQ7W22BBNT0ICOHL,0,0,0,0,0,0
36QDS77QN9NG5USZQM0XMAC2L97HFT,0.0,0.0678,0.2123,0.437,0.437,0.437
36QDS77QN9Y3AP81GU3ZJ983H37HFJ,0,0,0,0,0,0
36R3RQSDPTXRSZ6X7FR6HZHDYAF078,0.0015,0.0119,0.0516,0.0516,0.0516,0.0516
375FCEJV4GX4B1VR293XJCDD0I7CCJ,0.0753,0.1924,0.2113,0.222,0.222,0.222
375MF9UHMRPR2XWE6NL8JC3TL1HSX9,0,0,0,0,0,0
37672WDDC2JA93V4O46FCCJ2VAJNM9,0,0,0,0,0,0
378UBY8FQ61LFCJMHZWZTRZI59A8TB,0.1026,0.1026,0.1026,0.34,0.34,0.34
378UBY8FR7AABMKBM232FCEFT60T8E,0.0509,0.0509,0.0509,0.236,0.236,0.236
379R4POZ46ZM5D7FMP5TH9FBQ7PRXR,0,0,0,0,0,0
37CCG24EIZSNBY0O0RYFBPCKLTQZRW,0.0,0.0001,0.0116,0.0411,0.0411,0.0411
37CCG24EIZSNBY0O0RYFBPCKLTQZRW_1,0.0,0.0001,0.0016,0.0293,0.0293,0.0293
37CCG24EIZSNBY0O0RYFBPCKLTQZRW_2,0.0001,0.0013,0.0116,0.0393,0.0393,0.0393
37FXVUXR5NUGX6LAN3N06Z6PNZ6EWN,0.0122,0.0166,0.0951,0.0951,0.0951,0.0951
37NNZ8MO7S6VRHEMSEGUVBLX898EQM,0.003,0.0086,0.0905,0.1749,0.1749,0.1749
37QHTW84X0Z4WRFH6C4VHQ7JNTDJDT,0.0083,0.0371,0.0956,0.0956,0.0956,0.0956
37ZHE2JT1D250TKIB56TICN73UM88S,0.0327,0.0327,0.0327,0.0928,0.0928,0.0928
37ZHE2JT1D250TKIB56TICN73UQ88W,0,0,0,0,0,0
37ZUGP9H9BONPT0XCKXE3200JPH817,0.0268,0.0268,0.0268,0.0912,0.0912,0.0912
37ZUGP9H9BONPT0XCKXE3201JQL81F,0.0,0.0,0.0005,0.0658,0.0658,0.0658
38464Y8J3VK9Y56OSLPV9KDIFIGV4J,0,0,0,0,0,0
389X50RO4VDYCDHURIYQ7760LL5343,0,0,0,0,0,0
38DNTK7MFN2OC2PZPWU81IIJXME01H,0.0,0.0087,0.0758,0.1322,0.1322,0.1322
38DNTK7MFN34LCW85JTSAD2CXFQ01S,0,0,0,0,0,0
38DNTK7MFN3UAZX8DF8S385AB3E10K,0.0336,0.0647,0.0933,0.2173,0.2173,0.2173
38FWZZ3ILTDK8ICQRL4PWREV0HIYN7,0.0088,0.025,0.0427,0.1158,0.1158,0.1158
38GRQLZZQQCOARQX7FK2NWOBS4K0CN,0.0,0.0,0.0,0.0658,0.0958,0.0958
38IOEK81UIQHG7BFV93TAAEQ3W496W,0,0,0,0,0,0
38LYNH3Q4ODLGFNEHSAP2J87XNZMGY,0,0,0,0,0,0
38LYNH3Q5PUFYTLC9WG1VAJL0LTGM5,0.0505,0.0505,0.0505,0.1831,0.1831,0.1831
38MNOT6KWIG21RX6PKH1YJB8VKDT05,0.0,0.0,0.0,0.0791,0.0791,0.0791
38MNOT6KWIG21RX6PKH1YJB8VKDT05_1,0.0,0.0,0.0,0.093,0.093,0.093
38MNOT6KWIG21RX6PKH1YJB8VKDT05_2,0.0,0.0,0.0,0.1128,0.1128,0.1128
38NH2CI7ROPJ1MAJ3F139HJ5CPPVU5,0.0087,0.0087,0.0087,0.1144,0.1144,0.1144
38NH2CI7SPCMWUJ4T62C2GD654VVUY,0.0099,0.027,0.0471,0.095,0.0984,0.0984
38VQ1AW9T5WCGLEK2ZAP9I6I4O826I,0,0,0,0,0,0
390EOHYPK4Q05K2TRHZ1W9N0LW8X3W,0.0015,0.0444,0.048,0.048,0.048,0.048
39393HGTI5QMIY6JHIT1M5IIGWJEOF,0.0677,0.0677,0.0677,0.3031,0.3031,0.3031
394TEHR260P29GUZO0UUQSDZ63O65J,0,0,0,0,0,0
39PLFW4P2L2RPNN40J9QB1XCZ2O4HT,0.0553,0.0674,0.0902,0.1877,0.1971,0.1971
39UNKKTVDF8Y9H8JFO9U930XMBHYGJ,0.0,0.0,0.0,0.0162,0.0162,0.0162
39UNKKTVDFFX9VEX2EW7RYBUQ2JGYD,0,0,0,0,0,0
39VNNFFKK59EW3XI1HP5P046ZAXXVP,0.0015,0.0293,0.0828,0.0828,0.0828,0.0828
39Y8ZSVZWWM1XMK47AFGQNZOPQQVZE,0.0291,0.0291,0.0291,0.106,0.106,0.106
39Y8ZSVZXXM4Z9DMIL8I9OJZBK9VZ6,0.0097,0.0097,0.0097,0.1884,0.1884,0.1884
3AA189Q6B51983MEFLORU493K7KMWE,0.0134,0.0328,0.111,0.111,0.111,0.111
3AA189Q6B52Z6L7EV3NS06BHCKRWMY,0.0172,0.077,0.2165,0.2165,0.2165,0.2165
3AA189Q6C6N6C9XRHK508ZBLMH8WM3,0.0062,0.0096,0.0101,0.1514,0.1514,0.1514
3AA189Q6C6TLNJILLV2LOGYDJT7MWV,0.0,0.1,0.158,0.158,0.158,0.158
3AJ89545NQHYX91N7X3ADUYHKVTBEA,0,0,0,0,0,0
3AJ89545NQRFJUS6JU65GFBBEJ7BEW,0.0092,0.0092,0.0092,0.1036,0.1036,0.1036
3AMAQJSW8I20H10ADEKNBNOAVRROI5,0.0397,0.0397,0.0397,0.0771,0.0771,0.0771
3B9PUZPHFHW5PZT5Q7OV88NG9W6JA5,0.0135,0.0376,0.11,0.11,0.11,0.11
3BGEFHL0JHEL8I3UU0A0G1OJRYOJBS,0.0661,0.1202,0.1803,0.2304,0.2304,0.2304
3BHOG8KFNLAK9AB1ZQLEP6Q0T3RR81,0,0,0,0,0,0
3BK5FW2G6MZ18ENS8D29GOXE9AHRCA,0.0214,0.0577,0.1053,0.1053,0.1053,0.1053
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2,0,0,0,0,0,0
3BZN229KV5TWHZF32GLR8LCC1TX6DS,0,0,0,0,0,0
3C2UN3Y7UJLGZT23JF159R7GHEFMFI,0,0,0,0,0,0
3CF7EZI55RWEYNZ9U956QWWUG93IL2,0.0082,0.0082,0.0082,0.117,0.117,0.117
3CP9VRCFS74RV9VXRUIMMBYWTQDUEZ,0,0,0,0,0,0
3CTCX9NXB5M1LSUM0XPXZV8QE2WLJA,0.1404,0.1822,0.1839,0.3123,0.3123,0.3123
3CTCX9NXC67QIV0KKFDEFSMCFTJJLN,0,0,0,0,0,0
3CVHT3IKUYKSX9WRAWTF52715RU0R4,0,0,0,0,0,0
3CYDGW98NMPSZAAQ0W8MOBJZSSBOM6,0.1207,0.1241,0.18,0.18,0.18,0.18
3D00S7P7YG22I1NWJE5APKC40DIEZA,0,0,0,0,0,0
3D3KZYB02J3NX4IAX3WJJNSJTAYV8O,0,0,0,0,0,0
3D3KZYB03KLUXQ4AWC4FKH86OYE8VD,0.0137,0.0137,0.0137,0.0811,0.0811,0.0811
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU,0.0096,0.0136,0.1808,0.1892,0.1892,0.1892
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_1,0,0,0,0,0,0
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_2,0.0096,0.0136,0.018,0.1874,0.1874,0.1874
3D7N1211O74L32LV8ZFDVQWGH61MAZ,0.0,0.1052,0.2247,0.2247,0.2247,0.2247
3D7N1211P8PBU1MJEXLJFBT15KWAMH,0.0127,0.0437,0.0546,0.1012,0.1012,0.1012
3D8B00U52IVJZWECZOBXRVFXL2U83O,0.0392,0.0392,0.0392,0.1637,0.1637,0.1637
3D8B00U52IVJZWECZOBXRVFYHAV833,0.0,0.0,0.0449,0.1065,0.1065,0.1065
3DBJK6OC3AF4JLMP40JUKZIT4XNYF3,0.0808,0.1074,0.2178,0.4167,0.4167,0.4167
3DCXWU0MSDB2RCYGDPZ82R371ZGTVX,0,0,0,0,0,0
3DECMKXKT815JCLN1RI1KKDJDFAMBB,0.0741,0.0741,0.0741,0.2752,0.2752,0.2752
3DHOXWJRSC3OAPE5AL86OV64DJCT3O,0.0509,0.0509,0.0509,0.236,0.236,0.236
3DPZKFEUURUGTQUQB4SOUUG5ZFPI4V,0.0005,0.0005,0.0005,0.1887,0.1887,0.1887
3DPZKFEUVSIPT2ERNEAT4GS1UAKI44,0,0,0,0,0,0
3DXFGU9SKN7P79WJOTN6EK4MLG3EXS,0.021,0.0446,0.0807,0.1584,0.1584,0.1584
3DXFGU9SKNVTS8DGXQ8KL6UJIRCXE8,0.0065,0.0554,0.0743,0.1277,0.1277,0.1277
3DXFGU9SLODY46WA7XIQCVBUTMKEXQ,0.0493,0.0493,0.0493,0.1878,0.1878,0.1878
3E9JM64F23SDM8DQUQW3OKIR1A0NP8,0.028,0.028,0.028,0.1238,0.1238,0.1238
3EGCY5R6XYZQLTGPWNN8D6V7K3JYA2,0.0987,0.0987,0.0987,0.1939,0.1939,0.1939
3EJ1F91ANSU6O8N3S3NGZ4GVCA2IZW,0.0202,0.0202,0.0202,0.1038,0.1038,0.1038
3EOZAW7619J5YKCNUIDNV84T8098HV,0.0998,0.0998,0.0998,0.2891,0.2891,0.2891
3EOZAW762AHX3MFSNYKKE4EQ4INH8Q,0.0051,0.0221,0.183,0.6083,0.6083,0.6083
3ERG9KP7KAETHL286FNRQ00RYLWCHM,0.0125,0.0906,0.143,0.143,0.143,0.143
3EULM6QNGEDGI0DDZ62WA3R8YV4JXB,0.0018,0.0105,0.0411,0.0411,0.0411,0.0411
3EX6YJ62T6GKTDIQJCCYD4JMD62ZJG,0.0065,0.0065,0.0065,0.1021,0.1021,0.1021
3EXC7SWSR38EV80UNYXZTOBA3ESHT8,0,0,0,0,0,0
3F0Z1FPMUNUP6TOTMH2XGS6T5GJLYU,0,0,0,0,0,0
3F0Z1FPMUNWB7D1EFV5M6IVBAHELYR,0.0158,0.1273,0.134,0.134,0.134,0.134
3F12ASV6AWHSTTB7IFZKMVGLLVZM46,0,0,0,0,0,0
3F2SNR5B8MKSI92Q9DG0FV11BKO0HL,0.0064,0.0132,0.0187,0.0343,0.0343,0.0343
3FKD865UZQBJZ4661LLBINGEMFPMUJ,0.0525,0.0525,0.0525,0.2085,0.2085,0.2085
3FKD865UZQBJZ4661LLBINGENHPMUO,0.0037,0.1294,0.1885,0.1885,0.1885,0.1885
3FKD865UZQG0HB1FDHAJVT0FL3FMUG,0,0,0,0,0,0
3FOA7RUSUPLLDDXZNITMB1EHL6FPGL,0.0615,0.0615,0.0615,0.2286,0.2286,0.2286
3FQJF6D1R1SUSJ130G368H5I02G92S,0.0162,0.0666,0.0865,0.0865,0.0865,0.0865
3FQJF6D1S2STVEIP11IICRPWDI892M,0,0,0,0,0,0
3G2I6FODBC43UCDM72LBPP8Z9I0L60,0.0001,0.0001,0.0001,0.0634,0.0634,0.0634
3GAR7VLBJNDRH4HH5ZWWCFRBGXZ4Y9,0.0606,0.1617,0.1653,0.2095,0.2095,0.2095
3GAR7VLBJNEKQVA3XEJQ66MZFEXY4T,0.0,0.0191,0.0696,0.2048,0.2048,0.2048
3GBCJUK5C2GRHG97MHYVG9NBQMOPK9,0,0,0,0,0,0
3GBCJUK5C2NMDEDWS686X6QI2G8KP3,0,0,0,0,0,0
3GC8IVJ10EOCB71QWZ4YFX98VOS9NN,0.0089,0.0089,0.0089,0.1484,0.1484,0.1484
3GRRK9BQWRDBESRD36S5634M392PD9,0,0,0,0,0,0
3GRRK9BQWRPD54OGKFA4YQ8537VPDJ,0.0082,0.0084,0.044,0.086,0.086,0.086
3GZMSD8U5X9MRGKQIZ546O8UKB695Q,0.0014,0.0224,0.0737,0.3395,0.3395,0.3395
3GZMSD8U5X9MRGKQIZ546O8UKC795T,0.0155,0.0467,0.0644,0.2542,0.2542,0.2542
3GZMSD8U6Y8M82W4VRHXFG1G1IS95R,0,0,0,0,0,0
3H41Q6XMRNJ731MM548PSMBGOYMG2I,0.0,0.0374,0.0823,0.1962,0.1962,0.1962
3H41Q6XMRNUCK2PCFPR6Y35LJFT2GW,0.0255,0.0257,0.0272,0.0272,0.0272,0.0272
3H5CSD5832HNKRNN8SDJ6TWED17E80,0.1094,0.1307,0.1726,0.2202,0.2202,0.2202
3H5CSD5832HNKRNN8SDJ6TWL583E8G,0.0,0.0,0.0235,0.0845,0.0845,0.0845
3HBZ8AD97D3GZ7VEBIN9M1728BDNN9,0.0324,0.0443,0.063,0.063,0.063,0.063
3HBZ8AD97D3GZ7VEBIN9M18U9EHNN5,0.0118,0.0534,0.0822,0.1103,0.1138,0.1138
3HL3WX653BXN6QCFW6M6ATC7KPGPQT,0.0888,0.0917,0.1144,0.243,0.243,0.243
3HQI26VRPRS5H4RSBPY2KOCMRQ13R0,0,0,0,0,0,0
3HVLA9UQN4GKVQOHDHMDH1A7KETU66,0.0084,0.0632,0.1053,0.1996,0.1996,0.1996
3HYDIS22CWMMEZBE3G64NG7ZMZON5V,0.0,0.0,0.0,0.0897,0.0897,0.0897
3HYDIS22DXJRRCQBI3AE9ELUHK15NC,0,0,0,0,0,0
3I21NMEA63DY0BA82BXKKSLPMBYSHT,0.0188,0.0477,0.1805,0.2799,0.2799,0.2799
3I21NMEA63DY0BA82BXKKSLPMBYSHT_1,0.0244,0.1048,0.2787,0.2787,0.2787,0.2787
3I21NMEA63DY0BA82BXKKSLPMBYSHT_2,0.0134,0.0545,0.2003,0.2799,0.2799,0.2799
3I3RVCR3FK2XEB4GMX9G7IJ2RLH6XI,0.0051,0.0051,0.0051,0.0838,0.0838,0.0838
3I5ZXD44IULX7AZS354F5V5W46GJCA,0.0097,0.0109,0.0243,0.0635,0.0635,0.0635
3I5ZXD44JV69M8DWVE4I5ER80XVCJX,0.0022,0.0408,0.0513,0.1059,0.1059,0.1059
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_1,0.0142,0.0387,0.0473,0.1074,0.1074,0.1074
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_2,0.0142,0.0408,0.0672,0.1059,0.1059,0.1059
3I5ZXD44JVHG9J4AOHWFS96B5XBJCP,0.0255,0.028,0.1515,0.1515,0.1515,0.1515
3ID43DSF5JBJ2SZGW2H8HR9RGRT5G5,0.0018,0.0164,0.0434,0.0434,0.0434,0.0434
3IE95L92ROOBGIB0W5PPNWUUL5E7M3,0,0,0,0,0,0
3IOQH27Z2E4FFLJVR8TNNB4HIMC1IN,0.0382,0.0382,0.0382,0.0925,0.0925,0.0925
3IR329NZ7YGB0BGT612CO4BTUIW2K0,0.0,0.0,0.0436,0.1212,0.2009,0.246
3IRUE3ZCDH3J5468JOOGJ1Y2ZWZIC5,0.0291,0.0291,0.0291,0.2152,0.2152,0.2152
3IXQCB6XI8S61DI53P5ICGI2I9BTIR,0.1291,0.1291,0.1291,0.2255,0.2255,0.2255
3J06FGISLU272UJU8S9F5O38AK5K50,0.0,0.1516,0.1532,0.1532,0.1532,0.1532
3J06FGISMVRO4EVZMT2NFJ1KME95KI,0.001,0.001,0.001,0.0867,0.0867,0.0867
3J567DP9LLBDQUW0322ZJ0FWFWZFPB,0.0192,0.0216,0.0848,0.1464,0.1464,0.1464
3J5HEGTZRLQ9SE8SW9LZS2A15OXGGI,0.0,0.0,0.091,0.1698,0.1698,0.1698
3JCELWMC4PY7J05E7LXQXNDWO6Y3V4,0.0154,0.0305,0.0923,0.141,0.141,0.141
3JG2O8WUZH7UTHWSYCP6CNBWVH79WZ,0.0049,0.0252,0.048,0.094,0.094,0.094
3JGBBKK855Q5HY1J6RVO56S97I9J0I,0.0202,0.0202,0.0202,0.1083,0.1083,0.1083
3JGLGV9D6KL86TQHYYZCMI0V13JD5Y,0.0151,0.0316,0.0863,0.0863,0.0863,0.0863
3JT4BYK2Y4IL1Z22PAHP7P5PI0U2WH,0,0,0,0,0,0
3K0G5SYN9K0M6D335K10A1FE8RM8MU,0.084,0.2082,0.2648,0.4224,0.4224,0.4224
3K0G5SYNALYS7SB8UL3I5RQZNM3M85,0.0599,0.1123,0.2034,0.2574,0.2574,0.2574
3K0T7FOBIJOUXM7ZLBPJYBSGQYWM14,0.0304,0.0783,0.1825,0.1825,0.1825,0.1825
3K27O5FVBZ6Y1U1OKHZVRLOYVIWW5C,0.0132,0.0258,0.0508,0.1389,0.1389,0.1389
3K3X4GGOSLN6JKEE0NBXYD5PSA6MC7,0.0216,0.0216,0.0216,0.1157,0.1157,0.1157
3K3X4GGOSLN6JKEE0NBXYD5PV12MCO,0,0,0,0,0,0
3K3X4GGOSLN9WHITSDB41LMDI6SMCK,0,0,0,0,0,0
3K9T2ON9ZE5ORLPELXZMHUO84LJMTT,0,0,0,0,0,0
3KNJI1FZ8L912486RAFQQV3ZEP6NQU,0.1191,0.1191,0.1191,0.2165,0.2165,0.2165
3L4EWVFWCZFLPLXQZ7MWBK7MU2X9OK,0,0,0,0,0,0
3L8V324VIV0JU2BOPG7PUH68F6NF91,0.0015,0.0097,0.0367,0.0367,0.0367,0.0367
3L8V324VIVQEQ524CR2N49U2T8GF9N,0.031,0.031,0.031,0.1882,0.1882,0.1882
3LBF4GRVWQC3B97WPKKEJO5WDODDDG,0.0019,0.0186,0.0481,0.0481,0.0481,0.0481
3LBF4GRVWQSB1V8AOKNI47EZJYMDDE,0.1169,0.1483,0.1776,0.3454,0.3454,0.3454
3LCM1J6T1CTW3PUN949YD9G6A99CYC,0,0,0,0,0,0
3LE9INWSFWFC7U06C7E8H83VJHH0ML,0,0,0,0,0,0
3LJE53CC7VYWE1O3MIQ180XM33HESQ,0.0055,0.0135,0.0249,0.0249,0.0249,0.0249
3LLXQSS3GH7EI0TIBFCZBVHJUIM2FF,0.004,0.004,0.004,0.1516,0.1516,0.1516
3LLXQSS3GH7EI0TIBFCZBVHJURL2FW,0.0042,0.0042,0.0042,0.1495,0.1495,0.1495
3LV0310AAZ0POAIRABRDV0CJ4TWKD9,0.0684,0.0826,0.1386,0.1386,0.1386,0.1386
3LV0310AAZ5BVL06B1AU1YGZUNKDKM,0.0016,0.0171,0.1439,0.2193,0.2375,0.2388
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_1,0.0015,0.0251,0.2387,0.2397,0.2397,0.2397
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_2,0.0026,0.0183,0.1605,0.2382,0.2382,0.2382
3LV0310AAZ7UO39UCWLZNYY1B3BDKS,0.035,0.035,0.035,0.1311,0.1311,0.1311
3LV0310AB0FIJI1LDLADGNAZ3BMKDF,0.0381,0.0381,0.0381,0.3276,0.3276,0.3276
3LV0310AB0LE2KPSDVZ5QZ931M3DKU,0.01,0.0583,0.0717,0.0777,0.0777,0.0777
3M35MA94IX9MX6PXAQCG5JTOJ1HNO3,0.1113,0.1113,0.1113,0.3062,0.3062,0.3062
3M6KHLIXGO95W4HFFOS373KMUDHIRT,0.0258,0.0286,0.041,0.0748,0.0748,0.0748
3ME56J5KH09H8MTADW07EI1HZMYC6P,0,0,0,0,0,0
3ME56J5KH0A6OHM7NB7LNJZ2KW86CO,0.0195,0.0209,0.0378,0.0783,0.0783,0.0783
3MGKBFT74NRL5KAEINTLHYIV1ONSJ5,0.0,0.0,0.0,0.0314,0.0314,0.0314
3MHMBB6SGFYXPF5WOO57T0Y1YOLKW9,0,0,0,0,0,0
3MK14RC5NS9WDGLCZVLGWCZQJ24T6G,0.0078,0.0196,0.0319,0.0969,0.0971,0.0971
3MK14RC5NS9WDGLCZVLGWCZQJ2BT6N,0.0,0.0255,0.0494,0.0832,0.0832,0.0832
3MKP0VNPL180YVBEBVOO0GDECBIJRU,0,0,0,0,0,0
3MNPSGWWOQV9GBTQIUTZ7HIZXBCPUY,0.0332,0.0332,0.0332,0.1094,0.1094,0.1094
3MNYFQMXON9G1T2C2HOQSK4JSIPY01,0.0134,0.0184,0.0583,0.0583,0.0583,0.0583
3MQJWSYXNGSYPF0J90X7JRB4GS9O5U,0,0,0,0,0,0
3MQJWSYXOHGDXJ3GAF96UH2KF625OC,0,0,0,0,0,0
3MXFP9RGE565H89AY0KXMF94YTQB2U,0,0,0,0,0,0
3MXFP9RGE565SQ20JA2GC60T4U4B22,0.0,0.0,0.0211,0.2105,0.2601,0.2601
3N9FD9XF48K5Z4R4YKZ4XC3B2YYEVL,0.0015,0.0087,0.0382,0.0382,0.0382,0.0382
3NAD71TD8V1W7T0ET8V40F6WWDIL2U,0.0016,0.0016,0.0016,0.1434,0.1434,0.1434
3NCF7G1XJIORLK6VK0UD85LOJVCNAC,0,0,0,0,0,0
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP,0.0,0.0088,0.0184,0.1691,0.1986,0.2024
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP_1,0.0,0.0148,0.0428,0.1986,0.2023,0.2023
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP_2,0.0,0.011,0.0298,0.2023,0.2908,0.3913
3NE6EBGK47BU93BYGGU8IB2LO7NE35,0.0,0.0,0.0,0.0492,0.0492,0.0492
3NJ4SYXGOJ3OVMOHUVEMN5U7Y2PBNN,0.0076,0.0289,0.0798,0.1446,0.1905,0.1905
3NJ4SYXGOJ3OVMOHUVEMN5U7YYPBNF,0.0,0.0045,0.0123,0.0374,0.0374,0.0374
3NJ4SYXGOJNVJBRMT3TGCL1CL9UBNQ,0,0,0,0,0,0
3NVVDJT9G6OIY2RUWWJCMM9P5JCPXO,0.0223,0.028,0.0734,0.1735,0.1735,0.1735
