imageID,"25% of windows have density equal to or less","50% of windows have density equal to or less","75% of windows have density equal to or less","95% of windows have density equal to or less","98% of windows have density equal to or less","100% of windows have density equal to or less"
38IOEK81UIQHG7BFV93TAAEQ3W496W,0.0282,0.0282,0.0282,0.0977,0.0977,0.0977
38LYNH3Q4ODLGFNEHSAP2J87XNZMGY,0.0061,0.0061,0.0061,0.0494,0.0494,0.0494
38LYNH3Q5PUFYTLC9WG1VAJL0LTGM5,0.0826,0.0883,0.0997,0.186,0.186,0.186
38MNOT6KWIG21RX6PKH1YJB8VKDT05,0.0,0.0,0.0,0.1378,0.1378,0.1378
38MNOT6KWIG21RX6PKH1YJB8VKDT05_1,0.0,0.0,0.1538,0.1538,0.1538,0.1538
38MNOT6KWIG21RX6PKH1YJB8VKDT05_2,0.0,0.0,0.0,0.1856,0.1856,0.1856
38NH2CI7ROPJ1MAJ3F139HJ5CPPVU5,0.0427,0.0564,0.1501,0.1501,0.1501,0.1501
38NH2CI7SPCMWUJ4T62C2GD654VVUY,0.004,0.0506,0.0544,0.1305,0.1866,0.1866
38VQ1AW9T5WCGLEK2ZAP9I6I4O826I,0.1034,0.1034,0.1034,0.1275,0.1275,0.1275
390EOHYPK4Q05K2TRHZ1W9N0LW8X3W,0.0131,0.0172,0.0849,0.0849,0.0849,0.0849
39393HGTI5QMIY6JHIT1M5IIGWJEOF,0.1753,0.2267,0.2879,0.2879,0.2879,0.2879
394TEHR260P29GUZO0UUQSDZ63O65J,0.0,0.0,0.0,0.0368,0.0368,0.0368
39PLFW4P2L2RPNN40J9QB1XCZ2O4HT,0.0503,0.0779,0.1038,0.1874,0.2104,0.2104
39UNKKTVDF8Y9H8JFO9U930XMBHYGJ,0.0,0.0,0.0,0.024,0.024,0.024
39UNKKTVDFFX9VEX2EW7RYBUQ2JGYD,0.045,0.045,0.045,0.0925,0.0925,0.0925
39VNNFFKK59EW3XI1HP5P046ZAXXVP,0.0272,0.0319,0.0447,0.0537,0.0537,0.0537
39Y8ZSVZWWM1XMK47AFGQNZOPQQVZE,0.0598,0.0676,0.0753,0.1137,0.1137,0.1137
39Y8ZSVZXXM4Z9DMIL8I9OJZBK9VZ6,0.0635,0.1026,0.1459,0.1459,0.1459,0.1459
3AA189Q6B51983MEFLORU493K7KMWE,0.0254,0.0573,0.1111,0.1111,0.1111,0.1111
3AA189Q6B52Z6L7EV3NS06BHCKRWMY,0.0282,0.1306,0.2419,0.2419,0.2419,0.2419
3AA189Q6C6N6C9XRHK508ZBLMH8WM3,0.0,0.0065,0.0206,0.1515,0.1515,0.1515
3AA189Q6C6TLNJILLV2LOGYDJT7MWV,0.0465,0.1287,0.1477,0.1477,0.1477,0.1477
3AJ89545NQHYX91N7X3ADUYHKVTBEA,0.0832,0.0832,0.0832,0.1088,0.1088,0.1088
3AJ89545NQRFJUS6JU65GFBBEJ7BEW,0.0,0.0037,0.0143,0.2161,0.2161,0.2161
3AMAQJSW8I20H10ADEKNBNOAVRROI5,0.02,0.0494,0.1394,0.1394,0.1394,0.1394
3B9PUZPHFHW5PZT5Q7OV88NG9W6JA5,0.0,0.0597,0.1549,0.1549,0.1549,0.1549
3BGEFHL0JHEL8I3UU0A0G1OJRYOJBS,0.0376,0.0946,0.1432,0.2213,0.2213,0.2213
3BHOG8KFNLAK9AB1ZQLEP6Q0T3RR81,0.1488,0.1488,0.1488,0.1494,0.1494,0.1494
3BK5FW2G6MZ18ENS8D29GOXE9AHRCA,0.0156,0.093,0.1209,0.1209,0.1209,0.1209
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2,0.0361,0.0361,0.0361,0.1528,0.1528,0.1528
3BZN229KV5TWHZF32GLR8LCC1TX6DS,0.0,0.0,0.0,0.0649,0.0649,0.0649
3C2UN3Y7UJLGZT23JF159R7GHEFMFI,0.1369,0.1369,0.1369,0.1967,0.1967,0.1967
3CF7EZI55RWEYNZ9U956QWWUG93IL2,0.0234,0.0248,0.0413,0.14,0.14,0.14
3CP9VRCFS74RV9VXRUIMMBYWTQDUEZ,0.0277,0.0277,0.0277,0.0855,0.0855,0.0855
3CTCX9NXB5M1LSUM0XPXZV8QE2WLJA,0.121,0.2193,0.3271,0.3497,0.3497,0.3497
3CTCX9NXC67QIV0KKFDEFSMCFTJJLN,0.0211,0.0211,0.0211,0.2642,0.2642,0.2642
3CVHT3IKUYKSX9WRAWTF52715RU0R4,0.0409,0.0409,0.0409,0.093,0.093,0.093
3CYDGW98NMPSZAAQ0W8MOBJZSSBOM6,0.1164,0.1301,0.1413,0.1782,0.1782,0.1782
3D00S7P7YG22I1NWJE5APKC40DIEZA,0.0228,0.0228,0.0228,0.1138,0.1138,0.1138
3D3KZYB02J3NX4IAX3WJJNSJTAYV8O,0.0028,0.0028,0.0028,0.1945,0.1945,0.1945
3D3KZYB03KLUXQ4AWC4FKH86OYE8VD,0.0,0.0224,0.1309,0.1309,0.1309,0.1309
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU,0.0324,0.057,0.0937,0.1268,0.1268,0.1268
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_1,0.0426,0.0426,0.0426,0.1008,0.1008,0.1008
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_2,0.024,0.0558,0.0996,0.1269,0.1269,0.1269
3D7N1211O74L32LV8ZFDVQWGH61MAZ,0.0811,0.0946,0.2154,0.2154,0.2154,0.2154
3D7N1211P8PBU1MJEXLJFBT15KWAMH,0.0264,0.0295,0.0379,0.1473,0.1473,0.1473
3D8B00U52IVJZWECZOBXRVFXL2U83O,0.0975,0.1019,0.178,0.178,0.178,0.178
3D8B00U52IVJZWECZOBXRVFYHAV833,0.0,0.0,0.0113,0.17,0.17,0.17
3DBJK6OC3AF4JLMP40JUKZIT4XNYF3,0.0533,0.0881,0.1973,0.4662,0.4662,0.4662
3DCXWU0MSDB2RCYGDPZ82R371ZGTVX,0.0488,0.0488,0.0488,0.1348,0.1348,0.1348
3DECMKXKT815JCLN1RI1KKDJDFAMBB,0.0805,0.1572,0.1643,0.38,0.38,0.38
3DHOXWJRSC3OAPE5AL86OV64DJCT3O,0.0369,0.0444,0.0573,0.2527,0.2527,0.2527
3DPZKFEUURUGTQUQB4SOUUG5ZFPI4V,0.091,0.0981,0.1367,0.1367,0.1367,0.1367
3DPZKFEUVSIPT2ERNEAT4GS1UAKI44,0.1008,0.1008,0.1008,0.2008,0.2008,0.2008
3DXFGU9SKN7P79WJOTN6EK4MLG3EXS,0.0254,0.0342,0.0974,0.1674,0.1674,0.1674
3DXFGU9SKNVTS8DGXQ8KL6UJIRCXE8,0.0,0.0683,0.1139,0.1877,0.1877,0.1877
3DXFGU9SLODY46WA7XIQCVBUTMKEXQ,0.0054,0.0625,0.1758,0.2674,0.2674,0.2674
3E9JM64F23SDM8DQUQW3OKIR1A0NP8,0.0277,0.0296,0.0726,0.2085,0.2085,0.2085
3EGCY5R6XYZQLTGPWNN8D6V7K3JYA2,0.1182,0.1558,0.1974,0.2015,0.2015,0.2015
3EJ1F91ANSU6O8N3S3NGZ4GVCA2IZW,0.0038,0.0521,0.1802,0.1802,0.1802,0.1802
3EOZAW7619J5YKCNUIDNV84T8098HV,0.1185,0.1731,0.3432,0.3432,0.3432,0.3432
3EOZAW762AHX3MFSNYKKE4EQ4INH8Q,0.0205,0.0205,0.0801,0.3814,0.3814,0.3814
3ERG9KP7KAETHL286FNRQ00RYLWCHM,0.0701,0.0714,0.1414,0.1414,0.1414,0.1414
3EULM6QNGEDGI0DDZ62WA3R8YV4JXB,0.0,0.0162,0.0549,0.0549,0.0549,0.0549
3EX6YJ62T6GKTDIQJCCYD4JMD62ZJG,0.0318,0.0474,0.06,0.0768,0.0768,0.0768
3EXC7SWSR38EV80UNYXZTOBA3ESHT8,0.0232,0.0232,0.0232,0.0436,0.0436,0.0436
3F0Z1FPMUNUP6TOTMH2XGS6T5GJLYU,0.0271,0.0271,0.0271,0.0916,0.0916,0.0916
3F0Z1FPMUNWB7D1EFV5M6IVBAHELYR,0.105,0.1138,0.1204,0.1204,0.1204,0.1204
3F12ASV6AWHSTTB7IFZKMVGLLVZM46,0.0657,0.0657,0.0657,0.1429,0.1429,0.1429
3F2SNR5B8MKSI92Q9DG0FV11BKO0HL,0.0118,0.0146,0.0203,0.0483,0.0483,0.0483
3FKD865UZQBJZ4661LLBINGEMFPMUJ,0.0,0.0165,0.096,0.2082,0.2082,0.2082
3FKD865UZQBJZ4661LLBINGENHPMUO,0.0,0.0661,0.1687,0.1889,0.1889,0.1889
3FKD865UZQG0HB1FDHAJVT0FL3FMUG,0.0428,0.0428,0.0428,0.0525,0.0525,0.0525
3FOA7RUSUPLLDDXZNITMB1EHL6FPGL,0.1033,0.1106,0.2246,0.2246,0.2246,0.2246
3FQJF6D1R1SUSJ130G368H5I02G92S,0.0059,0.0626,0.1571,0.1571,0.1571,0.1571
3FQJF6D1S2STVEIP11IICRPWDI892M,0.0,0.0,0.0,0.1699,0.1699,0.1699
3G2I6FODBC43UCDM72LBPP8Z9I0L60,0.0218,0.0253,0.0458,0.0458,0.0458,0.0458
3GAR7VLBJNDRH4HH5ZWWCFRBGXZ4Y9,0.1072,0.1502,0.1954,0.2346,0.2346,0.2346
3GAR7VLBJNEKQVA3XEJQ66MZFEXY4T,0.019,0.0233,0.053,0.1446,0.3289,0.3289
3GBCJUK5C2GRHG97MHYVG9NBQMOPK9,0.0441,0.0441,0.0441,0.1103,0.1103,0.1103
3GBCJUK5C2NMDEDWS686X6QI2G8KP3,0.0049,0.0049,0.0049,0.1061,0.1061,0.1061
3GC8IVJ10EOCB71QWZ4YFX98VOS9NN,0.0179,0.0805,0.0952,0.1983,0.1983,0.1983
3GRRK9BQWRDBESRD36S5634M392PD9,0.0126,0.0126,0.0126,0.0464,0.0464,0.0464
3GRRK9BQWRPD54OGKFA4YQ8537VPDJ,0.0,0.0103,0.0478,0.1949,0.1949,0.1949
3GZMSD8U5X9MRGKQIZ546O8UKB695Q,0.0899,0.1,0.1359,0.1481,0.1481,0.1481
3GZMSD8U5X9MRGKQIZ546O8UKC795T,0.0626,0.0971,0.1175,0.15,0.15,0.15
3GZMSD8U6Y8M82W4VRHXFG1G1IS95R,0.0341,0.0341,0.0341,0.0601,0.0601,0.0601
3H41Q6XMRNJ731MM548PSMBGOYMG2I,0.0246,0.0306,0.0472,0.1914,0.1914,0.1914
3H41Q6XMRNUCK2PCFPR6Y35LJFT2GW,0.0,0.0,0.0134,0.0793,0.0793,0.0793
3H5CSD5832HNKRNN8SDJ6TWED17E80,0.1123,0.1614,0.2364,0.2763,0.2763,0.2763
3H5CSD5832HNKRNN8SDJ6TWL583E8G,0.0,0.0,0.0151,0.195,0.195,0.195
3HBZ8AD97D3GZ7VEBIN9M1728BDNN9,0.0564,0.0615,0.0622,0.0622,0.0622,0.0622
3HBZ8AD97D3GZ7VEBIN9M18U9EHNN5,0.0457,0.0577,0.0695,0.0943,0.1074,0.1074
3HL3WX653BXN6QCFW6M6ATC7KPGPQT,0.0644,0.105,0.1372,0.3107,0.3107,0.3107
3HQI26VRPRS5H4RSBPY2KOCMRQ13R0,0.0355,0.0355,0.0355,0.0769,0.0769,0.0769
3HVLA9UQN4GKVQOHDHMDH1A7KETU66,0.0251,0.0545,0.1016,0.1312,0.1312,0.1312
3HYDIS22CWMMEZBE3G64NG7ZMZON5V,0.0076,0.058,0.0938,0.0938,0.0938,0.0938
3HYDIS22DXJRRCQBI3AE9ELUHK15NC,0.017,0.017,0.017,0.047,0.047,0.047
3I21NMEA63DY0BA82BXKKSLPMBYSHT,0.0594,0.0888,0.1139,0.1533,0.1533,0.1533
3I21NMEA63DY0BA82BXKKSLPMBYSHT_1,0.1124,0.1139,0.1261,0.1535,0.1535,0.1535
3I21NMEA63DY0BA82BXKKSLPMBYSHT_2,0.1014,0.1139,0.1524,0.1533,0.1533,0.1533
3I3RVCR3FK2XEB4GMX9G7IJ2RLH6XI,0.022,0.0344,0.0385,0.0488,0.0488,0.0488
3I5ZXD44IULX7AZS354F5V5W46GJCA,0.0,0.0078,0.0161,0.1705,0.1705,0.1705
3I5ZXD44JV69M8DWVE4I5ER80XVCJX,0.0164,0.0304,0.046,0.0503,0.1603,0.1603
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_1,0.024,0.0395,0.0431,0.1596,0.1596,0.1596
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_2,0.0164,0.0382,0.0502,0.1601,0.1601,0.1601
3I5ZXD44JVHG9J4AOHWFS96B5XBJCP,0.036,0.0372,0.0625,0.1375,0.1375,0.1375
3ID43DSF5JBJ2SZGW2H8HR9RGRT5G5,0.0211,0.023,0.0269,0.038,0.038,0.038
3IE95L92ROOBGIB0W5PPNWUUL5E7M3,0.0156,0.0156,0.0156,0.0246,0.0246,0.0246
3IOQH27Z2E4FFLJVR8TNNB4HIMC1IN,0.0305,0.0334,0.0572,0.1887,0.1887,0.1887
3IR329NZ7YGB0BGT612CO4BTUIW2K0,0.0135,0.0164,0.0181,0.1085,0.2598,0.3865
3IRUE3ZCDH3J5468JOOGJ1Y2ZWZIC5,0.0499,0.1148,0.1415,0.1723,0.1723,0.1723
3IXQCB6XI8S61DI53P5ICGI2I9BTIR,0.1155,0.1369,0.1966,0.2801,0.2801,0.2801
3J06FGISLU272UJU8S9F5O38AK5K50,0.0605,0.0605,0.0955,0.161,0.161,0.161
3J06FGISMVRO4EVZMT2NFJ1KME95KI,0.0013,0.0056,0.0621,0.1081,0.1081,0.1081
3J567DP9LLBDQUW0322ZJ0FWFWZFPB,0.0364,0.0603,0.1051,0.17,0.17,0.17
3J5HEGTZRLQ9SE8SW9LZS2A15OXGGI,0.0,0.0635,0.1028,0.1079,0.1079,0.1079
3JCELWMC4PY7J05E7LXQXNDWO6Y3V4,0.0262,0.0363,0.0413,0.1462,0.1462,0.1462
3JG2O8WUZH7UTHWSYCP6CNBWVH79WZ,0.0267,0.0403,0.0582,0.0864,0.0864,0.0864
3JGBBKK855Q5HY1J6RVO56S97I9J0I,0.005,0.0559,0.1802,0.1802,0.1802,0.1802
3JGLGV9D6KL86TQHYYZCMI0V13JD5Y,0.0269,0.0371,0.0886,0.0886,0.0886,0.0886
3JT4BYK2Y4IL1Z22PAHP7P5PI0U2WH,0.0146,0.0146,0.0146,0.036,0.036,0.036
3K0G5SYN9K0M6D335K10A1FE8RM8MU,0.1038,0.1139,0.1392,0.5955,0.5955,0.5955
3K0G5SYNALYS7SB8UL3I5RQZNM3M85,0.0613,0.142,0.1824,0.2343,0.2343,0.2343
3K0T7FOBIJOUXM7ZLBPJYBSGQYWM14,0.0872,0.1173,0.1628,0.1628,0.1628,0.1628
3K27O5FVBZ6Y1U1OKHZVRLOYVIWW5C,0.0,0.0171,0.0406,0.232,0.232,0.232
3K3X4GGOSLN6JKEE0NBXYD5PSA6MC7,0.0438,0.0454,0.2016,0.2016,0.2016,0.2016
3K3X4GGOSLN6JKEE0NBXYD5PV12MCO,0.0028,0.0028,0.0028,0.1945,0.1945,0.1945
3K3X4GGOSLN9WHITSDB41LMDI6SMCK,0.0342,0.0342,0.0342,0.1178,0.1178,0.1178
3K9T2ON9ZE5ORLPELXZMHUO84LJMTT,0.0152,0.0152,0.0152,0.0673,0.0673,0.0673
3KNJI1FZ8L912486RAFQQV3ZEP6NQU,0.0932,0.0985,0.2181,0.233,0.233,0.233
3L4EWVFWCZFLPLXQZ7MWBK7MU2X9OK,0.0419,0.0419,0.0419,0.0686,0.0686,0.0686
3L8V324VIV0JU2BOPG7PUH68F6NF91,0.0,0.0317,0.0321,0.0321,0.0321,0.0321
3L8V324VIVQEQ524CR2N49U2T8GF9N,0.1035,0.1144,0.1219,0.181,0.181,0.181
3LBF4GRVWQC3B97WPKKEJO5WDODDDG,0.0162,0.0221,0.0531,0.0531,0.0531,0.0531
3LBF4GRVWQSB1V8AOKNI47EZJYMDDE,0.1488,0.1848,0.2358,0.2644,0.2644,0.2644
3LCM1J6T1CTW3PUN949YD9G6A99CYC,0.0166,0.0166,0.0166,0.0519,0.0519,0.0519
3LE9INWSFWFC7U06C7E8H83VJHH0ML,0.0,0.0,0.0,0.0344,0.0344,0.0344
3LJE53CC7VYWE1O3MIQ180XM33HESQ,0.0,0.0,0.029,0.0751,0.0751,0.0751
3LLXQSS3GH7EI0TIBFCZBVHJUIM2FF,0.0641,0.0698,0.1494,0.1494,0.1494,0.1494
3LLXQSS3GH7EI0TIBFCZBVHJURL2FW,0.0608,0.0698,0.1503,0.1503,0.1503,0.1503
3LV0310AAZ0POAIRABRDV0CJ4TWKD9,0.0458,0.1082,0.2095,0.2095,0.2095,0.2095
3LV0310AAZ5BVL06B1AU1YGZUNKDKM,0.0639,0.0812,0.105,0.1755,0.2054,0.2116
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_1,0.0773,0.0886,0.1391,0.2131,0.2131,0.2131
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_2,0.0735,0.0802,0.0884,0.2116,0.2116,0.2116
3LV0310AAZ7UO39UCWLZNYY1B3BDKS,0.0714,0.0747,0.1625,0.1625,0.1625,0.1625
3LV0310AB0FIJI1LDLADGNAZ3BMKDF,0.1249,0.223,0.3294,0.3294,0.3294,0.3294
3LV0310AB0LE2KPSDVZ5QZ931M3DKU,0.0052,0.0113,0.0437,0.2334,0.2334,0.2334
3M35MA94IX9MX6PXAQCG5JTOJ1HNO3,0.0964,0.1208,0.3199,0.3769,0.3769,0.3769
3M6KHLIXGO95W4HFFOS373KMUDHIRT,0.012,0.0126,0.0432,0.1494,0.1494,0.1494
3ME56J5KH09H8MTADW07EI1HZMYC6P,0.0076,0.0076,0.0076,0.0748,0.0748,0.0748
3ME56J5KH0A6OHM7NB7LNJZ2KW86CO,0.0028,0.0426,0.0656,0.1088,0.1088,0.1088
3MGKBFT74NRL5KAEINTLHYIV1ONSJ5,0.0,0.0038,0.0057,0.0496,0.0496,0.0496
3MHMBB6SGFYXPF5WOO57T0Y1YOLKW9,0.0194,0.0194,0.0194,0.0369,0.0369,0.0369
