imageID,"25% of windows have density equal to or less","50% of windows have density equal to or less","75% of windows have density equal to or less","95% of windows have density equal to or less","98% of windows have density equal to or less","100% of windows have density equal to or less"
3AMAQJSW8I20H10ADEKNBNOAVRROI5,0.0056,0.0276,0.0738,0.1266,0.1266,0.1266
3B9PUZPHFHW5PZT5Q7OV88NG9W6JA5,0.0,0.0057,0.0753,0.22,0.22,0.22
3BGEFHL0JHEL8I3UU0A0G1OJRYOJBS,0.0385,0.1011,0.1678,0.2394,0.2428,0.2428
3BHOG8KFNLAK9AB1ZQLEP6Q0T3RR81,0.0237,0.0237,0.0237,0.2945,0.2945,0.2945
3BK5FW2G6MZ18ENS8D29GOXE9AHRCA,0.0093,0.0183,0.1014,0.2012,0.2012,0.2012
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2,0.0062,0.0062,0.0062,0.2132,0.2132,0.2132
3BZN229KV5TWHZF32GLR8LCC1TX6DS,0.0444,0.0444,0.0444,0.0689,0.0689,0.0689
3C2UN3Y7UJLGZT23JF159R7GHEFMFI,0.0846,0.0846,0.0846,0.2195,0.2195,0.2195
3CF7EZI55RWEYNZ9U956QWWUG93IL2,0.0052,0.0378,0.097,0.1427,0.1427,0.1427
3CP9VRCFS74RV9VXRUIMMBYWTQDUEZ,0.0183,0.0183,0.0183,0.1252,0.1252,0.1252
3CTCX9NXB5M1LSUM0XPXZV8QE2WLJA,0.1176,0.1633,0.2809,0.4634,0.4634,0.4634
3CTCX9NXC67QIV0KKFDEFSMCFTJJLN,0.0993,0.0993,0.0993,0.3186,0.3186,0.3186
3CVHT3IKUYKSX9WRAWTF52715RU0R4,0.0058,0.0058,0.0058,0.1114,0.1114,0.1114
3CYDGW98NMPSZAAQ0W8MOBJZSSBOM6,0.062,0.1701,0.1793,0.1848,0.1848,0.1848
3D00S7P7YG22I1NWJE5APKC40DIEZA,0.0405,0.0506,0.118,0.118,0.118,0.118
3D3KZYB02J3NX4IAX3WJJNSJTAYV8O,0.0476,0.0476,0.0476,0.1313,0.1313,0.1313
3D3KZYB03KLUXQ4AWC4FKH86OYE8VD,0.0,0.0,0.0275,0.1622,0.1622,0.1622
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU,0.0093,0.0104,0.1651,0.1904,0.1954,0.1954
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_1,0.0106,0.0106,0.0106,0.1782,0.1782,0.1782
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_2,0.0093,0.0104,0.0266,0.2118,0.2118,0.2118
3D7N1211O74L32LV8ZFDVQWGH61MAZ,0.0,0.0405,0.1742,0.2751,0.2751,0.2751
3D7N1211P8PBU1MJEXLJFBT15KWAMH,0.0023,0.038,0.0511,0.159,0.159,0.159
3D8B00U52IVJZWECZOBXRVFXL2U83O,0.0766,0.1128,0.1261,0.2012,0.2012,0.2012
3D8B00U52IVJZWECZOBXRVFYHAV833,0.0,0.0,0.0034,0.1824,0.213,0.213
3DBJK6OC3AF4JLMP40JUKZIT4XNYF3,0.049,0.1162,0.1866,0.4746,0.4746,0.4746
3DCXWU0MSDB2RCYGDPZ82R371ZGTVX,0.0144,0.151,0.1823,0.1823,0.1823,0.1823
3DECMKXKT815JCLN1RI1KKDJDFAMBB,0.1102,0.1614,0.2733,0.3213,0.3213,0.3213
3DHOXWJRSC3OAPE5AL86OV64DJCT3O,0.0317,0.0868,0.1707,0.3013,0.3013,0.3013
3DPZKFEUURUGTQUQB4SOUUG5ZFPI4V,0.001,0.0977,0.1206,0.2203,0.2203,0.2203
3DPZKFEUVSIPT2ERNEAT4GS1UAKI44,0.0653,0.0653,0.0653,0.2357,0.2357,0.2357
3DXFGU9SKN7P79WJOTN6EK4MLG3EXS,0.0281,0.0697,0.1293,0.1876,0.1876,0.1876
3DXFGU9SKNVTS8DGXQ8KL6UJIRCXE8,0.0,0.0129,0.1108,0.266,0.266,0.266
3DXFGU9SLODY46WA7XIQCVBUTMKEXQ,0.0159,0.0861,0.0987,0.2895,0.2895,0.2895
3E9JM64F23SDM8DQUQW3OKIR1A0NP8,0.002,0.056,0.0822,0.1653,0.1653,0.1653
3EGCY5R6XYZQLTGPWNN8D6V7K3JYA2,0.108,0.1788,0.1815,0.209,0.209,0.209
3EJ1F91ANSU6O8N3S3NGZ4GVCA2IZW,0.0024,0.009,0.0404,0.1987,0.1987,0.1987
3EOZAW7619J5YKCNUIDNV84T8098HV,0.1383,0.14,0.2068,0.3463,0.3463,0.3463
3EOZAW762AHX3MFSNYKKE4EQ4INH8Q,0.0034,0.0189,0.1072,0.4568,0.7597,0.7597
3ERG9KP7KAETHL286FNRQ00RYLWCHM,0.0073,0.0792,0.1259,0.1602,0.1602,0.1602
3EULM6QNGEDGI0DDZ62WA3R8YV4JXB,0.0,0.0061,0.0149,0.0728,0.0728,0.0728
3EX6YJ62T6GKTDIQJCCYD4JMD62ZJG,0.0083,0.0141,0.0711,0.1605,0.1605,0.1605
3EXC7SWSR38EV80UNYXZTOBA3ESHT8,0.0,0.0,0.0,0.0532,0.0532,0.0532
3F0Z1FPMUNUP6TOTMH2XGS6T5GJLYU,0.0193,0.0193,0.0193,0.1058,0.1058,0.1058
3F0Z1FPMUNWB7D1EFV5M6IVBAHELYR,0.0092,0.0819,0.147,0.1728,0.1728,0.1728
3F12ASV6AWHSTTB7IFZKMVGLLVZM46,0.0237,0.0237,0.0237,0.21,0.21,0.21
3F2SNR5B8MKSI92Q9DG0FV11BKO0HL,0.0062,0.0202,0.0249,0.0439,0.0439,0.0439
3FKD865UZQBJZ4661LLBINGEMFPMUJ,0.0139,0.0389,0.085,0.3321,0.3321,0.3321
3FKD865UZQBJZ4661LLBINGENHPMUO,0.0,0.0335,0.2252,0.3112,0.3112,0.3112
3FKD865UZQG0HB1FDHAJVT0FL3FMUG,0.0,0.0,0.0,0.0889,0.0889,0.0889
3FOA7RUSUPLLDDXZNITMB1EHL6FPGL,0.0921,0.1048,0.1167,0.2816,0.2816,0.2816
3FQJF6D1R1SUSJ130G368H5I02G92S,0.0,0.0088,0.1244,0.173,0.173,0.173
3FQJF6D1S2STVEIP11IICRPWDI892M,0.0259,0.0259,0.0259,0.2131,0.2131,0.2131
3G2I6FODBC43UCDM72LBPP8Z9I0L60,0.0002,0.0019,0.0316,0.0699,0.0699,0.0699
3GAR7VLBJNDRH4HH5ZWWCFRBGXZ4Y9,0.0625,0.1534,0.2289,0.2935,0.2935,0.2935
3GAR7VLBJNEKQVA3XEJQ66MZFEXY4T,0.0,0.0163,0.0703,0.284,0.2877,0.2877
3GBCJUK5C2GRHG97MHYVG9NBQMOPK9,0.0,0.0,0.0,0.1754,0.1754,0.1754
3GBCJUK5C2NMDEDWS686X6QI2G8KP3,0.0032,0.0032,0.0032,0.0938,0.0938,0.0938
3GC8IVJ10EOCB71QWZ4YFX98VOS9NN,0.0357,0.0673,0.1187,0.2882,0.2882,0.2882
3GRRK9BQWRDBESRD36S5634M392PD9,0.0078,0.0078,0.0078,0.0469,0.0469,0.0469
3GRRK9BQWRPD54OGKFA4YQ8537VPDJ,0.0,0.0078,0.0802,0.1643,0.1643,0.1643
3GZMSD8U5X9MRGKQIZ546O8UKB695Q,0.0,0.041,0.2203,0.355,0.355,0.355
3GZMSD8U5X9MRGKQIZ546O8UKC795T,0.031,0.0542,0.1736,0.3122,0.3122,0.3122
3GZMSD8U6Y8M82W4VRHXFG1G1IS95R,0.0,0.0,0.0,0.1205,0.1205,0.1205
3H41Q6XMRNJ731MM548PSMBGOYMG2I,0.0,0.0213,0.0606,0.2368,0.2368,0.2368
3H41Q6XMRNUCK2PCFPR6Y35LJFT2GW,0.0,0.0117,0.0388,0.0405,0.0405,0.0405
3H5CSD5832HNKRNN8SDJ6TWED17E80,0.0819,0.1541,0.2087,0.3375,0.3375,0.3375
3H5CSD5832HNKRNN8SDJ6TWL583E8G,0.0,0.0,0.0586,0.169,0.169,0.169
3HBZ8AD97D3GZ7VEBIN9M1728BDNN9,0.0063,0.0393,0.0856,0.0867,0.0867,0.0867
3HBZ8AD97D3GZ7VEBIN9M18U9EHNN5,0.0118,0.0509,0.0816,0.1158,0.1175,0.1201
3HL3WX653BXN6QCFW6M6ATC7KPGPQT,0.0435,0.085,0.191,0.4469,0.4469,0.4469
3HQI26VRPRS5H4RSBPY2KOCMRQ13R0,0.0167,0.0527,0.0994,0.0994,0.0994,0.0994
3HVLA9UQN4GKVQOHDHMDH1A7KETU66,0.0,0.0597,0.0862,0.1843,0.2433,0.2433
3HYDIS22CWMMEZBE3G64NG7ZMZON5V,0.0,0.0052,0.0132,0.1663,0.1663,0.1663
3HYDIS22DXJRRCQBI3AE9ELUHK15NC,0.0018,0.0018,0.0018,0.113,0.113,0.113
3I21NMEA63DY0BA82BXKKSLPMBYSHT,0.0045,0.0426,0.1404,0.3141,0.3141,0.3141
3I21NMEA63DY0BA82BXKKSLPMBYSHT_1,0.024,0.0643,0.1838,0.3118,0.3118,0.3118
3I21NMEA63DY0BA82BXKKSLPMBYSHT_2,0.0045,0.0426,0.1735,0.3141,0.3141,0.3141
3I3RVCR3FK2XEB4GMX9G7IJ2RLH6XI,0.0,0.012,0.0642,0.1094,0.1094,0.1094
3I5ZXD44IULX7AZS354F5V5W46GJCA,0.0,0.0117,0.0486,0.1269,0.1269,0.1269
3I5ZXD44JV69M8DWVE4I5ER80XVCJX,0.0021,0.0408,0.0513,0.1071,0.1622,0.1622
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_1,0.028,0.0458,0.0506,0.1643,0.1643,0.1643
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_2,0.0016,0.0408,0.0513,0.1071,0.1622,0.1622
3I5ZXD44JVHG9J4AOHWFS96B5XBJCP,0.0068,0.0262,0.1149,0.1882,0.1882,0.1882
3ID43DSF5JBJ2SZGW2H8HR9RGRT5G5,0.0,0.0074,0.0408,0.046,0.046,0.046
3IE95L92ROOBGIB0W5PPNWUUL5E7M3,0.0,0.0,0.0,0.0302,0.0302,0.0302
3IOQH27Z2E4FFLJVR8TNNB4HIMC1IN,0.0,0.0764,0.0812,0.1488,0.1488,0.1488
3IR329NZ7YGB0BGT612CO4BTUIW2K0,0.0,0.0,0.041,0.0577,0.292,0.3525
3IRUE3ZCDH3J5468JOOGJ1Y2ZWZIC5,0.0389,0.1066,0.172,0.2583,0.2583,0.2583
3IXQCB6XI8S61DI53P5ICGI2I9BTIR,0.1226,0.1467,0.1488,0.3042,0.3042,0.3042
3J06FGISLU272UJU8S9F5O38AK5K50,0.0,0.1088,0.1471,0.1631,0.1631,0.1631
3J06FGISMVRO4EVZMT2NFJ1KME95KI,0.002,0.0278,0.0627,0.1081,0.1081,0.1081
3J567DP9LLBDQUW0322ZJ0FWFWZFPB,0.0,0.0377,0.1696,0.205,0.205,0.205
3J5HEGTZRLQ9SE8SW9LZS2A15OXGGI,0.0,0.0,0.0841,0.1742,0.1742,0.1742
3JCELWMC4PY7J05E7LXQXNDWO6Y3V4,0.0014,0.017,0.0687,0.14,0.142,0.142
3JG2O8WUZH7UTHWSYCP6CNBWVH79WZ,0.007,0.0397,0.0869,0.0975,0.0975,0.0975
3JGBBKK855Q5HY1J6RVO56S97I9J0I,0.0,0.0123,0.0404,0.2044,0.2044,0.2044
3JGLGV9D6KL86TQHYYZCMI0V13JD5Y,0.0063,0.0238,0.0693,0.1032,0.1032,0.1032
3JT4BYK2Y4IL1Z22PAHP7P5PI0U2WH,0.0042,0.0042,0.0042,0.0503,0.0503,0.0503
3K0G5SYN9K0M6D335K10A1FE8RM8MU,0.0599,0.1501,0.234,0.5144,0.624,0.624
3K0G5SYNALYS7SB8UL3I5RQZNM3M85,0.0529,0.1209,0.1973,0.2735,0.2736,0.2736
3K0T7FOBIJOUXM7ZLBPJYBSGQYWM14,0.024,0.0461,0.1148,0.2595,0.2595,0.2595
3K27O5FVBZ6Y1U1OKHZVRLOYVIWW5C,0.0,0.0249,0.0368,0.2287,0.2416,0.2416
3K3X4GGOSLN6JKEE0NBXYD5PSA6MC7,0.0258,0.0392,0.0489,0.1824,0.1824,0.1824
3K3X4GGOSLN6JKEE0NBXYD5PV12MCO,0.0476,0.0476,0.0476,0.1313,0.1313,0.1313
3K3X4GGOSLN9WHITSDB41LMDI6SMCK,0.0,0.0,0.0,0.188,0.188,0.188
3K9T2ON9ZE5ORLPELXZMHUO84LJMTT,0.0,0.0,0.0,0.0989,0.0989,0.0989
3KNJI1FZ8L912486RAFQQV3ZEP6NQU,0.1169,0.1766,0.1767,0.2564,0.2564,0.2564
3L4EWVFWCZFLPLXQZ7MWBK7MU2X9OK,0.0,0.0,0.0,0.1051,0.1051,0.1051
3L8V324VIV0JU2BOPG7PUH68F6NF91,0.0,0.0,0.0194,0.0733,0.0733,0.0733
3L8V324VIVQEQ524CR2N49U2T8GF9N,0.0509,0.0867,0.1807,0.2082,0.2082,0.2082
3LBF4GRVWQC3B97WPKKEJO5WDODDDG,0.0,0.0093,0.0222,0.0869,0.0869,0.0869
3LBF4GRVWQSB1V8AOKNI47EZJYMDDE,0.1286,0.1347,0.2241,0.3897,0.3897,0.3897
3LCM1J6T1CTW3PUN949YD9G6A99CYC,0.0002,0.0002,0.0002,0.0965,0.0965,0.0965
3LE9INWSFWFC7U06C7E8H83VJHH0ML,0.0,0.0,0.0,0.0,0.0,0.0
3LJE53CC7VYWE1O3MIQ180XM33HESQ,0.0,0.0156,0.0343,0.1007,0.1007,0.1007
3LLXQSS3GH7EI0TIBFCZBVHJUIM2FF,0.0,0.008,0.1047,0.1984,0.1984,0.1984
3LLXQSS3GH7EI0TIBFCZBVHJURL2FW,0.0,0.0084,0.1047,0.1942,0.1942,0.1942
3LV0310AAZ0POAIRABRDV0CJ4TWKD9,0.0214,0.0461,0.1438,0.2312,0.2312,0.2312
3LV0310AAZ5BVL06B1AU1YGZUNKDKM,0.0,0.0085,0.1469,0.2255,0.2521,0.2843
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_1,0.001,0.0341,0.2055,0.2888,0.2888,0.2888
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_2,0.0003,0.0085,0.1777,0.251,0.2843,0.2843
3LV0310AAZ7UO39UCWLZNYY1B3BDKS,0.0586,0.0788,0.1196,0.1334,0.1334,0.1334
3LV0310AB0FIJI1LDLADGNAZ3BMKDF,0.0763,0.104,0.2488,0.4063,0.4063,0.4063
3LV0310AB0LE2KPSDVZ5QZ931M3DKU,0.0,0.0111,0.0198,0.1401,0.1401,0.1401
3M35MA94IX9MX6PXAQCG5JTOJ1HNO3,0.1376,0.2529,0.2841,0.3255,0.3255,0.3255
3M6KHLIXGO95W4HFFOS373KMUDHIRT,0.0,0.0397,0.0572,0.1219,0.1219,0.1219
3ME56J5KH09H8MTADW07EI1HZMYC6P,0.0175,0.0426,0.0724,0.0724,0.0724,0.0724
3ME56J5KH0A6OHM7NB7LNJZ2KW86CO,0.0,0.0313,0.0656,0.1284,0.1284,0.1284
3MGKBFT74NRL5KAEINTLHYIV1ONSJ5,0.0,0.0,0.0057,0.0571,0.0571,0.0571
3MHMBB6SGFYXPF5WOO57T0Y1YOLKW9,0.0,0.0,0.0,0.0438,0.0438,0.0438
3MK14RC5NS9WDGLCZVLGWCZQJ24T6G,0.0063,0.0186,0.0348,0.1313,0.1407,0.1449
3MK14RC5NS9WDGLCZVLGWCZQJ2BT6N,0.0,0.0076,0.0641,0.0987,0.1075,0.1075
