imageID,"25% of windows have density equal to or less","50% of windows have density equal to or less","75% of windows have density equal to or less","95% of windows have density equal to or less","98% of windows have density equal to or less","100% of windows have density equal to or less"
35QUA2ABY634ZYN782PTB2BL5I8EGJ,0.0,0.0557,0.1064,0.1429,0.1726,0.1726
35QUA2ABZ7MBAB0HZGYJHQ28USWGE7,0.0,0.0,0.0,0.3003,0.5958,0.5958
361LJMRMCQ5CDYJ025B6700NV8CUR4,0.0,0.0411,0.106,0.5223,0.6766,0.6766
369VX4MEOJAKM0DV8XRK62EAJWKGI1,0.0,0.0,0.0304,0.2534,0.2956,0.4159
36ARV8EEH67U95XPYN59VTZKFJ2VA1,0.0,0.0,0.0,0.1503,0.3035,0.3035
36FIWAXJH5YZ4NF13JA9L63DO7Z3AS,0.0285,0.1404,0.2842,0.5264,0.5694,0.6053
36HGGQAXL6KTNEA2DMTHLEEUZ4CVBW,0.0515,0.1074,0.2221,0.4734,0.5315,0.6721
36HGGQAXL6L87J29O35QD9YQWSFBVG,0.0,0.0145,0.0675,0.1663,0.1663,0.1663
36IAL8HYOXSPP9QYVLXZPMFW48E4R6,0.0,0.0,0.077,0.144,0.2217,0.2217
36MWL0IRGCO0L6PQ7W22BBNT0ICOHL,0.0,0.0726,0.1633,0.4041,0.4357,0.4357
36QDS77QN9NG5USZQM0XMAC2L97HFT,0.0,0.027,0.3939,0.5802,0.6882,0.7063
36QDS77QN9Y3AP81GU3ZJ983H37HFJ,0.0,0.0159,0.0563,0.1031,0.1031,0.1031
36R3RQSDPTXRSZ6X7FR6HZHDYAF078,0.0,0.0,0.0185,0.0859,0.1209,0.1209
375FCEJV4GX4B1VR293XJCDD0I7CCJ,0.0082,0.1235,0.2297,0.458,0.6541,0.8128
375MF9UHMRPR2XWE6NL8JC3TL1HSX9,0.0,0.0,0.0709,0.169,0.2027,0.2027
37672WDDC2JA93V4O46FCCJ2VAJNM9,0.0,0.0,0.0039,0.1413,0.2063,0.2063
378UBY8FQ61LFCJMHZWZTRZI59A8TB,0.0137,0.1423,0.2591,0.5169,0.6688,0.6857
378UBY8FR7AABMKBM232FCEFT60T8E,0.0,0.0648,0.1842,0.3963,0.4432,0.5013
379R4POZ46ZM5D7FMP5TH9FBQ7PRXR,0.0,0.0,0.0137,0.1053,0.1352,0.1352
37CCG24EIZSNBY0O0RYFBPCKLTQZRW,0.0,0.0,0.0,0.0532,0.0788,0.0839
37CCG24EIZSNBY0O0RYFBPCKLTQZRW_1,0.0,0.0,0.0,0.0791,0.084,0.0853
37CCG24EIZSNBY0O0RYFBPCKLTQZRW_2,0.0,0.0,0.0,0.0573,0.0788,0.0821
37FXVUXR5NUGX6LAN3N06Z6PNZ6EWN,0.0,0.0,0.0027,0.1507,0.2369,0.2369
37NNZ8MO7S6VRHEMSEGUVBLX898EQM,0.0,0.0,0.0,0.2327,0.4495,0.6253
37QHTW84X0Z4WRFH6C4VHQ7JNTDJDT,0.0,0.0,0.0161,0.1273,0.53,0.53
37ZHE2JT1D250TKIB56TICN73UM88S,0.0,0.019,0.0831,0.269,0.322,0.322
37ZHE2JT1D250TKIB56TICN73UQ88W,0.0296,0.0508,0.1589,0.2569,0.2569,0.2569
37ZUGP9H9BONPT0XCKXE3200JPH817,0.0,0.005,0.0848,0.3133,0.3228,0.3228
37ZUGP9H9BONPT0XCKXE3201JQL81F,0.0,0.0,0.0,0.1434,0.2809,0.2918
38464Y8J3VK9Y56OSLPV9KDIFIGV4J,0.0,0.0003,0.0416,0.1056,0.1056,0.1056
389X50RO4VDYCDHURIYQ7760LL5343,0.0,0.0175,0.0783,0.146,0.1742,0.1742
38DNTK7MFN2OC2PZPWU81IIJXME01H,0.0,0.0,0.0525,0.1238,0.1644,0.2481
38DNTK7MFN34LCW85JTSAD2CXFQ01S,0.0,0.0153,0.0901,0.4079,0.5304,0.5304
38DNTK7MFN3UAZX8DF8S385AB3E10K,0.0,0.0063,0.1007,0.3602,0.4694,0.65
38FWZZ3ILTDK8ICQRL4PWREV0HIYN7,0.0,0.0035,0.0924,0.1854,0.2373,0.2407
38GRQLZZQQCOARQX7FK2NWOBS4K0CN,0.0,0.0,0.0,0.0286,0.1433,0.5167
38IOEK81UIQHG7BFV93TAAEQ3W496W,0.0,0.0,0.0567,0.5118,0.5118,0.5118
38LYNH3Q4ODLGFNEHSAP2J87XNZMGY,0.0,0.0,0.0383,0.2045,0.2045,0.2045
38LYNH3Q5PUFYTLC9WG1VAJL0LTGM5,0.0232,0.0569,0.1689,0.2779,0.3665,0.3665
38MNOT6KWIG21RX6PKH1YJB8VKDT05,0.0,0.0,0.0,0.0228,0.1355,0.5346
38MNOT6KWIG21RX6PKH1YJB8VKDT05_1,0.0,0.0,0.0,0.3541,0.6057,0.6057
38MNOT6KWIG21RX6PKH1YJB8VKDT05_2,0.0,0.0,0.0,0.3541,0.3712,0.6114
38NH2CI7ROPJ1MAJ3F139HJ5CPPVU5,0.0,0.0154,0.1133,0.2867,0.3568,0.3568
38NH2CI7SPCMWUJ4T62C2GD654VVUY,0.0,0.0,0.0522,0.195,0.2524,0.3031
38VQ1AW9T5WCGLEK2ZAP9I6I4O826I,0.0,0.0051,0.2782,0.8394,0.8394,0.8394
390EOHYPK4Q05K2TRHZ1W9N0LW8X3W,0.0,0.0,0.0309,0.1043,0.2086,0.2086
39393HGTI5QMIY6JHIT1M5IIGWJEOF,0.0496,0.1605,0.3467,0.5824,0.5832,0.5832
394TEHR260P29GUZO0UUQSDZ63O65J,0.0,0.0,0.0,0.1061,0.142,0.142
39PLFW4P2L2RPNN40J9QB1XCZ2O4HT,0.0162,0.062,0.1189,0.2408,0.2912,0.4068
39UNKKTVDF8Y9H8JFO9U930XMBHYGJ,0.0,0.0,0.0,0.0,0.0,0.1129
39UNKKTVDFFX9VEX2EW7RYBUQ2JGYD,0.0,0.0076,0.1094,0.237,0.3345,0.3345
39VNNFFKK59EW3XI1HP5P046ZAXXVP,0.0,0.0,0.0454,0.1912,0.2291,0.2323
39Y8ZSVZWWM1XMK47AFGQNZOPQQVZE,0.0224,0.0604,0.1099,0.1757,0.3328,0.3328
39Y8ZSVZXXM4Z9DMIL8I9OJZBK9VZ6,0.0,0.0266,0.1743,0.3487,0.375,0.375
3AA189Q6B51983MEFLORU493K7KMWE,0.0,0.0,0.0621,0.1684,0.2679,0.2679
3AA189Q6B52Z6L7EV3NS06BHCKRWMY,0.0,0.0,0.0764,0.4862,0.505,0.505
3AA189Q6C6N6C9XRHK508ZBLMH8WM3,0.0,0.0,0.029,0.1989,0.3531,0.4982
3AA189Q6C6TLNJILLV2LOGYDJT7MWV,0.0,0.0,0.081,0.3074,0.401,0.401
3AJ89545NQHYX91N7X3ADUYHKVTBEA,0.0089,0.0833,0.1895,0.5144,0.5144,0.5144
3AJ89545NQRFJUS6JU65GFBBEJ7BEW,0.0,0.0,0.0288,0.3003,0.5958,0.5958
3AMAQJSW8I20H10ADEKNBNOAVRROI5,0.0,0.0073,0.1089,0.2239,0.2444,0.2444
3B9PUZPHFHW5PZT5Q7OV88NG9W6JA5,0.0,0.0,0.0148,0.2167,0.53,0.53
3BGEFHL0JHEL8I3UU0A0G1OJRYOJBS,0.0,0.0641,0.1671,0.3745,0.4366,0.5743
3BHOG8KFNLAK9AB1ZQLEP6Q0T3RR81,0.0234,0.132,0.2555,0.3643,0.3643,0.3643
3BK5FW2G6MZ18ENS8D29GOXE9AHRCA,0.0,0.0,0.0377,0.2843,0.34,0.34
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2,0.0,0.0,0.1133,0.4138,0.6124,0.6124
3BZN229KV5TWHZF32GLR8LCC1TX6DS,0.0,0.0234,0.0514,0.1125,0.1835,0.1835
3C2UN3Y7UJLGZT23JF159R7GHEFMFI,0.0471,0.1575,0.3024,0.3877,0.4044,0.4044
3CF7EZI55RWEYNZ9U956QWWUG93IL2,0.0,0.0,0.1097,0.1964,0.248,0.3627
3CP9VRCFS74RV9VXRUIMMBYWTQDUEZ,0.0,0.0,0.0682,0.2464,0.2584,0.2584
3CTCX9NXB5M1LSUM0XPXZV8QE2WLJA,0.0,0.0965,0.2652,0.7631,0.8249,0.8739
3CTCX9NXC67QIV0KKFDEFSMCFTJJLN,0.0,0.0948,0.3394,0.6405,0.6705,0.6705
3CVHT3IKUYKSX9WRAWTF52715RU0R4,0.0,0.039,0.1267,0.2145,0.2145,0.2145
3CYDGW98NMPSZAAQ0W8MOBJZSSBOM6,0.0,0.0577,0.1692,0.3147,0.4077,0.4077
3D00S7P7YG22I1NWJE5APKC40DIEZA,0.0,0.0,0.0567,0.1574,0.2721,0.2721
3D3KZYB02J3NX4IAX3WJJNSJTAYV8O,0.0,0.0,0.0848,0.445,0.445,0.445
3D3KZYB03KLUXQ4AWC4FKH86OYE8VD,0.0,0.0,0.0362,0.2611,0.2947,0.2947
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU,0.0,0.0,0.0967,0.3402,0.3993,0.444
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_1,0.0,0.073,0.0845,0.3772,0.3772,0.3772
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_2,0.0,0.0,0.0882,0.3767,0.4429,0.4441
3D7N1211O74L32LV8ZFDVQWGH61MAZ,0.0,0.0,0.1061,0.356,0.7021,0.7021
3D7N1211P8PBU1MJEXLJFBT15KWAMH,0.0,0.0059,0.0845,0.1519,0.2471,0.2716
3D8B00U52IVJZWECZOBXRVFXL2U83O,0.019,0.1388,0.1806,0.2718,0.3201,0.3201
3D8B00U52IVJZWECZOBXRVFYHAV833,0.0,0.0,0.0,0.2769,0.3057,0.4118
3DBJK6OC3AF4JLMP40JUKZIT4XNYF3,0.0,0.0711,0.2521,0.6114,0.6765,0.8204
3DCXWU0MSDB2RCYGDPZ82R371ZGTVX,0.0,0.0323,0.11,0.3277,0.522,0.522
3DECMKXKT815JCLN1RI1KKDJDFAMBB,0.0519,0.2034,0.3197,0.571,0.6007,0.6363
3DHOXWJRSC3OAPE5AL86OV64DJCT3O,0.0,0.0648,0.1838,0.3963,0.4432,0.5013
3DPZKFEUURUGTQUQB4SOUUG5ZFPI4V,0.0,0.0469,0.16,0.3535,0.4938,0.4938
3DPZKFEUVSIPT2ERNEAT4GS1UAKI44,0.0399,0.1277,0.2004,0.3538,0.3538,0.3538
3DXFGU9SKN7P79WJOTN6EK4MLG3EXS,0.0,0.0019,0.1131,0.2567,0.2693,0.2874
3DXFGU9SKNVTS8DGXQ8KL6UJIRCXE8,0.0,0.0,0.083,0.418,0.5743,0.5788
3DXFGU9SLODY46WA7XIQCVBUTMKEXQ,0.0,0.0262,0.2155,0.3535,0.434,0.434
3E9JM64F23SDM8DQUQW3OKIR1A0NP8,0.0,0.0502,0.1177,0.292,0.3702,0.3702
3EGCY5R6XYZQLTGPWNN8D6V7K3JYA2,0.057,0.143,0.208,0.3374,0.4005,0.4005
3EJ1F91ANSU6O8N3S3NGZ4GVCA2IZW,0.0,0.0,0.0895,0.4487,0.5241,0.5241
3EOZAW7619J5YKCNUIDNV84T8098HV,0.1011,0.1503,0.3045,0.4633,0.5465,0.5465
3EOZAW762AHX3MFSNYKKE4EQ4INH8Q,0.0,0.0,0.0569,0.576,0.7059,0.8406
3ERG9KP7KAETHL286FNRQ00RYLWCHM,0.0,0.0,0.0745,0.3178,0.4077,0.4077
3EULM6QNGEDGI0DDZ62WA3R8YV4JXB,0.0,0.0,0.0,0.1117,0.1321,0.1321
3EX6YJ62T6GKTDIQJCCYD4JMD62ZJG,0.0,0.0,0.0971,0.2724,0.322,0.322
3EXC7SWSR38EV80UNYXZTOBA3ESHT8,0.0,0.0077,0.059,0.1237,0.1237,0.1237
3F0Z1FPMUNUP6TOTMH2XGS6T5GJLYU,0.0,0.0226,0.0841,0.1928,0.2316,0.2316
3F0Z1FPMUNWB7D1EFV5M6IVBAHELYR,0.0,0.0272,0.1044,0.2966,0.3933,0.3933
3F12ASV6AWHSTTB7IFZKMVGLLVZM46,0.0,0.0877,0.16,0.3558,0.3558,0.3558
3F2SNR5B8MKSI92Q9DG0FV11BKO0HL,0.0,0.0,0.0103,0.1135,0.1226,0.1628
3FKD865UZQBJZ4661LLBINGEMFPMUJ,0.0,0.0,0.1236,0.4239,0.5672,0.5672
3FKD865UZQBJZ4661LLBINGENHPMUO,0.0,0.0,0.0182,0.3097,0.326,0.4119
3FKD865UZQG0HB1FDHAJVT0FL3FMUG,0.0,0.0,0.0801,0.187,0.187,0.187
3FOA7RUSUPLLDDXZNITMB1EHL6FPGL,0.0,0.0744,0.2249,0.4026,0.5342,0.5342
3FQJF6D1R1SUSJ130G368H5I02G92S,0.0,0.0,0.0469,0.3204,0.3628,0.3628
3FQJF6D1S2STVEIP11IICRPWDI892M,0.0,0.0,0.1382,0.2877,0.3933,0.3933
3G2I6FODBC43UCDM72LBPP8Z9I0L60,0.0,0.0086,0.0458,0.0919,0.1813,0.1813
3GAR7VLBJNDRH4HH5ZWWCFRBGXZ4Y9,0.0323,0.1211,0.2226,0.4071,0.448,0.5104
3GAR7VLBJNEKQVA3XEJQ66MZFEXY4T,0.0,0.0,0.0798,0.1895,0.4134,0.5077
3GBCJUK5C2GRHG97MHYVG9NBQMOPK9,0.0,0.0373,0.1085,0.2794,0.2838,0.2838
3GBCJUK5C2NMDEDWS686X6QI2G8KP3,0.0,0.0,0.1272,0.2018,0.2018,0.2018
3GC8IVJ10EOCB71QWZ4YFX98VOS9NN,0.0,0.0,0.1762,0.3581,0.3984,0.5006
3GRRK9BQWRDBESRD36S5634M392PD9,0.0,0.0,0.0378,0.126,0.1265,0.1265
3GRRK9BQWRPD54OGKFA4YQ8537VPDJ,0.0,0.0,0.0348,0.2189,0.2576,0.2718
3GZMSD8U5X9MRGKQIZ546O8UKB695Q,0.0,0.0079,0.1703,0.4366,0.4848,0.5765
3GZMSD8U5X9MRGKQIZ546O8UKC795T,0.0,0.0441,0.1419,0.3685,0.4061,0.4233
3GZMSD8U6Y8M82W4VRHXFG1G1IS95R,0.0,0.0,0.0428,0.2097,0.2097,0.2097
3H41Q6XMRNJ731MM548PSMBGOYMG2I,0.0,0.0,0.0954,0.3118,0.404,0.4763
3H41Q6XMRNUCK2PCFPR6Y35LJFT2GW,0.0,0.0,0.0,0.1573,0.1601,0.17
3H5CSD5832HNKRNN8SDJ6TWED17E80,0.0,0.0878,0.2148,0.5056,0.54,0.6582
3H5CSD5832HNKRNN8SDJ6TWL583E8G,0.0,0.0,0.0,0.1803,0.4662,0.4805
3HBZ8AD97D3GZ7VEBIN9M1728BDNN9,0.0,0.0,0.0497,0.1592,0.264,0.264
3HBZ8AD97D3GZ7VEBIN9M18U9EHNN5,0.0,0.0239,0.0807,0.2082,0.293,0.3662
3HL3WX653BXN6QCFW6M6ATC7KPGPQT,0.0,0.0202,0.1857,0.5689,0.686,0.7842
3HQI26VRPRS5H4RSBPY2KOCMRQ13R0,0.0,0.0,0.0649,0.1683,0.1785,0.1785
3HVLA9UQN4GKVQOHDHMDH1A7KETU66,0.0,0.0,0.1153,0.2481,0.338,0.4621
3HYDIS22CWMMEZBE3G64NG7ZMZON5V,0.0,0.0,0.0607,0.2308,0.2905,0.2905
3HYDIS22DXJRRCQBI3AE9ELUHK15NC,0.0,0.0269,0.0712,0.1005,0.1144,0.1144
3I21NMEA63DY0BA82BXKKSLPMBYSHT,0.0,0.0021,0.113,0.3405,0.3989,0.5265
3I21NMEA63DY0BA82BXKKSLPMBYSHT_1,0.0,0.0517,0.1976,0.3918,0.4275,0.5214
3I21NMEA63DY0BA82BXKKSLPMBYSHT_2,0.0,0.0081,0.1442,0.342,0.4275,0.5265
3I3RVCR3FK2XEB4GMX9G7IJ2RLH6XI,0.0,0.0,0.0652,0.1846,0.1905,0.2101
3I5ZXD44IULX7AZS354F5V5W46GJCA,0.0,0.0,0.0186,0.0914,0.4827,0.5011
3I5ZXD44JV69M8DWVE4I5ER80XVCJX,0.0,0.0003,0.0733,0.1877,0.1965,0.2586
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_1,0.0,0.007,0.0808,0.2017,0.2106,0.2579
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_2,0.0,0.0003,0.0708,0.1965,0.2061,0.2586
3I5ZXD44JVHG9J4AOHWFS96B5XBJCP,0.0,0.0,0.0681,0.1908,0.3489,0.3928
3ID43DSF5JBJ2SZGW2H8HR9RGRT5G5,0.0,0.0,0.0,0.1583,0.1693,0.1693
3IE95L92ROOBGIB0W5PPNWUUL5E7M3,0.0,0.0,0.0175,0.0978,0.0978,0.0978
3IOQH27Z2E4FFLJVR8TNNB4HIMC1IN,0.0,0.0162,0.0846,0.2734,0.344,0.344
3IR329NZ7YGB0BGT612CO4BTUIW2K0,0.0,0.0,0.0067,0.0763,0.1439,0.8171
3IRUE3ZCDH3J5468JOOGJ1Y2ZWZIC5,0.0,0.06,0.1883,0.3871,0.4304,0.4726
3IXQCB6XI8S61DI53P5ICGI2I9BTIR,0.0757,0.1186,0.1861,0.5402,0.6602,0.6602
3J06FGISLU272UJU8S9F5O38AK5K50,0.0,0.0152,0.0837,0.3513,0.3974,0.4349
3J06FGISMVRO4EVZMT2NFJ1KME95KI,0.0,0.0,0.0261,0.1952,0.2754,0.2754
3J567DP9LLBDQUW0322ZJ0FWFWZFPB,0.0,0.023,0.1161,0.2517,0.339,0.408
3J5HEGTZRLQ9SE8SW9LZS2A15OXGGI,0.0,0.0,0.0733,0.2682,0.2778,0.2778
3JCELWMC4PY7J05E7LXQXNDWO6Y3V4,0.0,0.0,0.0742,0.1769,0.2463,0.3472
3JG2O8WUZH7UTHWSYCP6CNBWVH79WZ,0.0,0.0095,0.0489,0.1861,0.2846,0.3323
3JGBBKK855Q5HY1J6RVO56S97I9J0I,0.0,0.0,0.0895,0.4487,0.5241,0.5241
3JGLGV9D6KL86TQHYYZCMI0V13JD5Y,0.0,0.0,0.0245,0.1755,0.2193,0.2193
3JT4BYK2Y4IL1Z22PAHP7P5PI0U2WH,0.0,0.0,0.0564,0.1228,0.1228,0.1228
3K0G5SYN9K0M6D335K10A1FE8RM8MU,0.0,0.1238,0.2427,0.5791,0.7506,0.8304
3K0G5SYNALYS7SB8UL3I5RQZNM3M85,0.0,0.0879,0.2136,0.3704,0.4813,0.5443
3K0T7FOBIJOUXM7ZLBPJYBSGQYWM14,0.0,0.0,0.113,0.3145,0.3283,0.3283
3K27O5FVBZ6Y1U1OKHZVRLOYVIWW5C,0.0,0.0,0.0593,0.1843,0.3983,0.7913
3K3X4GGOSLN6JKEE0NBXYD5PSA6MC7,0.0,0.0174,0.0974,0.4288,0.46,0.46
3K3X4GGOSLN6JKEE0NBXYD5PV12MCO,0.0,0.0,0.0848,0.445,0.445,0.445
3K3X4GGOSLN9WHITSDB41LMDI6SMCK,0.0,0.063,0.1524,0.2655,0.4143,0.4143
3K9T2ON9ZE5ORLPELXZMHUO84LJMTT,0.0,0.0225,0.0657,0.2196,0.2196,0.2196
3KNJI1FZ8L912486RAFQQV3ZEP6NQU,0.0171,0.1162,0.2651,0.4513,0.4732,0.4732
3L4EWVFWCZFLPLXQZ7MWBK7MU2X9OK,0.0,0.0,0.0849,0.1892,0.1892,0.1892
3L8V324VIV0JU2BOPG7PUH68F6NF91,0.0,0.0,0.0,0.0658,0.1072,0.1072
3L8V324VIVQEQ524CR2N49U2T8GF9N,0.0474,0.1274,0.1833,0.2624,0.3872,0.3872
3LBF4GRVWQC3B97WPKKEJO5WDODDDG,0.0,0.0,0.0,0.0921,0.1923,0.1923
3LBF4GRVWQSB1V8AOKNI47EZJYMDDE,0.0362,0.1556,0.3545,0.5616,0.655,0.7372
3LCM1J6T1CTW3PUN949YD9G6A99CYC,0.0,0.0012,0.0522,0.1174,0.1902,0.1902
3LE9INWSFWFC7U06C7E8H83VJHH0ML,0.0,0.0,0.0,0.1102,0.1116,0.1116
3LJE53CC7VYWE1O3MIQ180XM33HESQ,0.0,0.0,0.0203,0.1134,0.1202,0.153
3LLXQSS3GH7EI0TIBFCZBVHJUIM2FF,0.0,0.0,0.147,0.2605,0.3495,0.3495
3LLXQSS3GH7EI0TIBFCZBVHJURL2FW,0.0,0.0,0.147,0.2607,0.3452,0.3452
3LV0310AAZ0POAIRABRDV0CJ4TWKD9,0.0,0.0355,0.1203,0.3299,0.4207,0.4207
3LV0310AAZ5BVL06B1AU1YGZUNKDKM,0.0,0.0061,0.1297,0.2478,0.3204,0.5706
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_1,0.0,0.03,0.1509,0.247,0.527,0.5739
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_2,0.0,0.0016,0.1292,0.2245,0.2469,0.5706
3LV0310AAZ7UO39UCWLZNYY1B3BDKS,0.0,0.0372,0.1572,0.3245,0.347,0.347
3LV0310AB0FIJI1LDLADGNAZ3BMKDF,0.0205,0.1128,0.2641,0.6342,0.7137,0.7137
3LV0310AB0LE2KPSDVZ5QZ931M3DKU,0.0,0.0,0.0547,0.2515,0.5927,0.622
3M35MA94IX9MX6PXAQCG5JTOJ1HNO3,0.013,0.1257,0.296,0.5529,0.7077,0.7077
3M6KHLIXGO95W4HFFOS373KMUDHIRT,0.0,0.0,0.0432,0.1812,0.3099,0.3291
3ME56J5KH09H8MTADW07EI1HZMYC6P,0.0,0.0,0.0409,0.1352,0.2251,0.2251
3ME56J5KH0A6OHM7NB7LNJZ2KW86CO,0.0,0.0,0.0416,0.1938,0.2378,0.3083
3MGKBFT74NRL5KAEINTLHYIV1ONSJ5,0.0,0.0,0.0129,0.0984,0.117,0.117
3MHMBB6SGFYXPF5WOO57T0Y1YOLKW9,0.0,0.0,0.064,0.1145,0.1145,0.1145
3MK14RC5NS9WDGLCZVLGWCZQJ24T6G,0.0,0.0,0.0156,0.1701,0.2479,0.4432
3MK14RC5NS9WDGLCZVLGWCZQJ2BT6N,0.0,0.0,0.0315,0.1617,0.2426,0.3444
3MKP0VNPL180YVBEBVOO0GDECBIJRU,0.0,0.0281,0.0637,0.1764,0.1764,0.1764
3MNPSGWWOQV9GBTQIUTZ7HIZXBCPUY,0.0,0.0376,0.1114,0.2845,0.2896,0.2896
3MNYFQMXON9G1T2C2HOQSK4JSIPY01,0.0,0.0,0.0,0.168,0.2398,0.2398
