imageID,"25% of windows have density equal to or less","50% of windows have density equal to or less","75% of windows have density equal to or less","95% of windows have density equal to or less","98% of windows have density equal to or less","100% of windows have density equal to or less"
32GVUSPLEYOYH9SP841K39EVOUOK3Z,0.0,0.0,0.1546,0.3758,0.5626,0.7972
32GVUSPLFZ61Q5EOZV799O813X5K3C,0.0,0.0,0.0,0.3112,0.48,0.7234
32JEHGQ0QIPYH7JPSF8OLMHJ8AAU81,0.0,0.0,0.0,0.161,0.4248,1.0
32JRJ3GOYGFHSVM6IWA88RJNYD8U1D,0.0,0.0608,0.262,0.527,0.574,0.6292
32SOQFN7RN4Q5SNOXDF8KS0W4TRIPM,0.0,0.0,0.0624,0.4616,0.5104,0.5492
32WAV7G60PNC75TK9C1M3A29EH0D36,0.0,0.0,0.0,0.24,0.2946,0.5004
32WAV7G6ZOBEE25MHO1EVKD7PUBD3N,0.0,0.0,0.0058,0.26,0.4404,0.68
330XZFCZ7R2IEZH3T3I3O6ANM0DXTM,0.0,0.0,0.0,0.0762,0.22,0.2668
330XZFCZ7RB627L6HWI9543W690TXG,0.0,0.0,0.2422,0.5746,0.7728,0.9672
33EWWXEH81XUPFZ4BLANE2SZQMJ40X,0.0,0.0,0.0,0.1288,0.2046,0.2668
33FLRCV01N0NF725EJLGLLU8UGYORG,0.0,0.0,0.0,0.2266,0.3,0.458
33QM7VBL79CAH7ME53S2DMVHTOZ3QX,0.0,0.0168,0.22,0.5048,0.617,0.7768
33RX46D1RXVH625SCIG7UWSYT80X1J,0.0,0.0116,0.2412,0.5586,0.6316,0.723
33XMDKLTFSU7YK1SQJZ2MPHPZ4ZZCZ,0.0,0.033,0.2096,0.2764,0.4792,0.5128
344RGS4J7S874QSQIPH3B5TQWFPMPU,0.0,0.0,0.0,0.389,0.6052,0.68
34B3PHKY7L0QRWI1JO5S4NCKMT3NE1,0.0,0.0,0.0486,0.3526,0.4334,0.9118
34KQN2TBKTGWLIK008X22C5QD2JSAJ,0.0,0.0,0.0,0.1548,0.32,0.86
34RF8KPUOTU14SPS6MXYXNPWVK1SBB,0.0,0.0,0.0,0.2,0.3632,0.92
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_1,0.0,0.0,0.0,0.2992,0.4,0.962
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_2,0.0,0.0,0.0,0.2616,0.3926,0.92
34RF8KPUOTU14SPS6MXYXNPWVK7SBH,0.0,0.0,0.0,0.14,0.3276,0.86
34YKDDZP3UMABNHOK8ECJ4FCOZJWHB,0.0,0.1918,0.3274,0.8392,0.8692,0.9544
3568B45QGKRG3Y1LZDHA1JA6BSCO3E,0.0,0.0,0.0,0.3144,0.4554,0.5124
3589VT1T2BGMXIVHZGNGS492OQIJN8,0.0,0.0,0.0,0.3364,0.539,0.6492
35DAEVU8JHJ10FFZ10EN4CRDQ8F870,0.0,0.0,0.0,0.3194,0.4392,0.701
35GRDJC92I6VOWRC3MF6JHNHWWLC7I,0.0,0.0,0.0,0.2332,0.4,0.984
35HIM1LU2HRMGPBVQO0P66HG1MBI5I,0.0,0.0,0.2116,0.4456,0.7044,0.8118
35QUA2ABY634ZYN782PTB2BL5I8EGJ,0.0,0.0,0.07,0.2386,0.3746,0.6576
35QUA2ABZ7MBAB0HZGYJHQ28USWGE7,0.0,0.0,0.0,0.3692,0.6052,0.8674
361LJMRMCQ5CDYJ025B6700NV8CUR4,0.0,0.0,0.1,0.5718,0.839,1.0
369VX4MEOJAKM0DV8XRK62EAJWKGI1,0.0,0.0,0.0,0.2704,0.3984,0.5688
36ARV8EEH67U95XPYN59VTZKFJ2VA1,0.0,0.0,0.0,0.268,0.32,0.5736
36FIWAXJH5YZ4NF13JA9L63DO7Z3AS,0.0,0.1338,0.32,0.6768,0.72,0.9712
36HGGQAXL6KTNEA2DMTHLEEUZ4CVBW,0.0,0.0338,0.2282,0.6844,0.8712,0.953
36HGGQAXL6L87J29O35QD9YQWSFBVG,0.0,0.0,0.0,0.2234,0.4524,0.5024
36IAL8HYOXSPP9QYVLXZPMFW48E4R6,0.0,0.0,0.0024,0.2142,0.388,0.5694
36MWL0IRGCO0L6PQ7W22BBNT0ICOHL,0.0,0.0,0.1756,0.5012,0.5962,1.0
36QDS77QN9NG5USZQM0XMAC2L97HFT,0.0,0.0,0.299,0.7816,0.904,1.0
36QDS77QN9Y3AP81GU3ZJ983H37HFJ,0.0,0.0,0.0,0.187,0.271,0.2764
36R3RQSDPTXRSZ6X7FR6HZHDYAF078,0.0,0.0,0.0,0.102,0.22,0.28
375FCEJV4GX4B1VR293XJCDD0I7CCJ,0.0,0.0,0.252,0.655,0.8834,1.0
375MF9UHMRPR2XWE6NL8JC3TL1HSX9,0.0,0.0,0.0,0.2768,0.45,0.5308
37672WDDC2JA93V4O46FCCJ2VAJNM9,0.0,0.0,0.0,0.1974,0.2956,0.8386
378UBY8FQ61LFCJMHZWZTRZI59A8TB,0.0,0.0196,0.3,0.684,0.7342,0.9742
378UBY8FR7AABMKBM232FCEFT60T8E,0.0,0.0,0.2056,0.4782,0.5544,0.6404
379R4POZ46ZM5D7FMP5TH9FBQ7PRXR,0.0,0.0,0.0,0.1504,0.2356,0.3016
37CCG24EIZSNBY0O0RYFBPCKLTQZRW,0.0,0.0,0.0,0.0084,0.1582,0.28
37CCG24EIZSNBY0O0RYFBPCKLTQZRW_1,0.0,0.0,0.0,0.0484,0.1904,0.3
37CCG24EIZSNBY0O0RYFBPCKLTQZRW_2,0.0,0.0,0.0,0.0602,0.1792,0.3
37FXVUXR5NUGX6LAN3N06Z6PNZ6EWN,0.0,0.0,0.0,0.2374,0.3148,0.4424
37NNZ8MO7S6VRHEMSEGUVBLX898EQM,0.0,0.0,0.0,0.2526,0.528,0.9396
37QHTW84X0Z4WRFH6C4VHQ7JNTDJDT,0.0,0.0,0.0,0.18,0.3664,1.0
37ZHE2JT1D250TKIB56TICN73UM88S,0.0,0.0,0.048,0.2832,0.46,0.715
37ZHE2JT1D250TKIB56TICN73UQ88W,0.0,0.0,0.0936,0.36,0.4636,0.7364
37ZUGP9H9BONPT0XCKXE3200JPH817,0.0,0.0,0.036,0.3918,0.5884,0.751
37ZUGP9H9BONPT0XCKXE3201JQL81F,0.0,0.0,0.0,0.2144,0.36,0.576
38464Y8J3VK9Y56OSLPV9KDIFIGV4J,0.0,0.0,0.0,0.204,0.22,0.2382
389X50RO4VDYCDHURIYQ7760LL5343,0.0,0.0,0.0,0.2542,0.3,0.3418
38DNTK7MFN2OC2PZPWU81IIJXME01H,0.0,0.0,0.0,0.2428,0.3476,0.5298
38DNTK7MFN34LCW85JTSAD2CXFQ01S,0.0,0.0,0.144,0.4,0.5598,0.62
38DNTK7MFN3UAZX8DF8S385AB3E10K,0.0,0.0,0.0576,0.5,0.6308,1.0
38FWZZ3ILTDK8ICQRL4PWREV0HIYN7,0.0,0.0,0.0416,0.2752,0.4338,0.64
38GRQLZZQQCOARQX7FK2NWOBS4K0CN,0.0,0.0,0.0,0.0,0.1232,0.9064
38IOEK81UIQHG7BFV93TAAEQ3W496W,0.0,0.0,0.0,0.3206,0.715,0.817
38LYNH3Q4ODLGFNEHSAP2J87XNZMGY,0.0,0.0,0.0,0.1948,0.2624,0.383
38LYNH3Q5PUFYTLC9WG1VAJL0LTGM5,0.0,0.0028,0.2184,0.4098,0.4644,0.5306
38MNOT6KWIG21RX6PKH1YJB8VKDT05,0.0,0.0,0.0,0.0,0.2096,0.6866
38MNOT6KWIG21RX6PKH1YJB8VKDT05_1,0.0,0.0,0.0,0.2662,0.609,0.854
38MNOT6KWIG21RX6PKH1YJB8VKDT05_2,0.0,0.0,0.0,0.2174,0.5968,0.854
38NH2CI7ROPJ1MAJ3F139HJ5CPPVU5,0.0,0.0,0.0588,0.38,0.4994,0.6272
38NH2CI7SPCMWUJ4T62C2GD654VVUY,0.0,0.0,0.0,0.2492,0.36,0.628
38VQ1AW9T5WCGLEK2ZAP9I6I4O826I,0.0,0.0,0.2418,0.6274,0.8404,0.992
390EOHYPK4Q05K2TRHZ1W9N0LW8X3W,0.0,0.0,0.0,0.1884,0.2668,0.4778
39393HGTI5QMIY6JHIT1M5IIGWJEOF,0.0,0.1768,0.4172,0.6286,0.6936,0.7734
394TEHR260P29GUZO0UUQSDZ63O65J,0.0,0.0,0.0,0.159,0.2096,0.2718
39PLFW4P2L2RPNN40J9QB1XCZ2O4HT,0.0,0.0,0.1432,0.3992,0.4674,0.833
39UNKKTVDF8Y9H8JFO9U930XMBHYGJ,0.0,0.0,0.0,0.0,0.0,0.28
39UNKKTVDFFX9VEX2EW7RYBUQ2JGYD,0.0,0.0,0.042,0.3198,0.398,0.4548
39VNNFFKK59EW3XI1HP5P046ZAXXVP,0.0,0.0,0.0,0.2292,0.3376,0.5
39Y8ZSVZWWM1XMK47AFGQNZOPQQVZE,0.0,0.0,0.1196,0.3,0.455,0.8162
39Y8ZSVZXXM4Z9DMIL8I9OJZBK9VZ6,0.0,0.0,0.143,0.4652,0.568,0.706
3AA189Q6B51983MEFLORU493K7KMWE,0.0,0.0,0.0,0.2136,0.2434,0.34
3AA189Q6B52Z6L7EV3NS06BHCKRWMY,0.0,0.0,0.0,0.52,0.6626,0.7508
3AA189Q6C6N6C9XRHK508ZBLMH8WM3,0.0,0.0,0.0,0.2184,0.5236,0.9154
3AA189Q6C6TLNJILLV2LOGYDJT7MWV,0.0,0.0,0.0,0.3906,0.5258,0.73
3AJ89545NQHYX91N7X3ADUYHKVTBEA,0.0,0.0,0.1588,0.658,0.7264,0.7856
3AJ89545NQRFJUS6JU65GFBBEJ7BEW,0.0,0.0,0.0,0.3692,0.6052,0.8674
3AMAQJSW8I20H10ADEKNBNOAVRROI5,0.0,0.0,0.0184,0.3206,0.5612,0.5908
3B9PUZPHFHW5PZT5Q7OV88NG9W6JA5,0.0,0.0,0.0,0.2112,0.4688,1.0
3BGEFHL0JHEL8I3UU0A0G1OJRYOJBS,0.0,0.0,0.2092,0.509,0.671,0.9456
3BHOG8KFNLAK9AB1ZQLEP6Q0T3RR81,0.0,0.0896,0.2584,0.52,0.5904,0.6228
3BK5FW2G6MZ18ENS8D29GOXE9AHRCA,0.0,0.0,0.0,0.3142,0.68,0.68
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2,0.0,0.0,0.0242,0.4006,0.7744,0.9804
3BZN229KV5TWHZF32GLR8LCC1TX6DS,0.0,0.0,0.0,0.245,0.3144,0.57
3C2UN3Y7UJLGZT23JF159R7GHEFMFI,0.0,0.1264,0.2758,0.458,0.5424,0.7504
3CF7EZI55RWEYNZ9U956QWWUG93IL2,0.0,0.0,0.048,0.3372,0.4396,0.6048
3CP9VRCFS74RV9VXRUIMMBYWTQDUEZ,0.0,0.0,0.0,0.38,0.473,0.7198
3CTCX9NXB5M1LSUM0XPXZV8QE2WLJA,0.0,0.0036,0.3432,0.92,1.0,1.0
3CTCX9NXC67QIV0KKFDEFSMCFTJJLN,0.0,0.0,0.3,0.6844,0.8056,0.9104
3CVHT3IKUYKSX9WRAWTF52715RU0R4,0.0,0.0,0.0138,0.324,0.4056,0.4834
3CYDGW98NMPSZAAQ0W8MOBJZSSBOM6,0.0,0.0,0.11,0.5136,0.666,0.7462
3D00S7P7YG22I1NWJE5APKC40DIEZA,0.0,0.0,0.0,0.3152,0.3296,0.36
3D3KZYB02J3NX4IAX3WJJNSJTAYV8O,0.0,0.0,0.0,0.8242,0.937,0.96
3D3KZYB03KLUXQ4AWC4FKH86OYE8VD,0.0,0.0,0.0,0.3264,0.4974,0.6632
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU,0.0,0.0,0.0052,0.52,0.6756,0.9026
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_1,0.0,0.0,0.0036,0.4916,0.5656,0.7034
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_2,0.0,0.0,0.0168,0.5226,0.6964,0.9026
3D7N1211O74L32LV8ZFDVQWGH61MAZ,0.0,0.0,0.0,0.4958,0.7968,0.94
3D7N1211P8PBU1MJEXLJFBT15KWAMH,0.0,0.0,0.0056,0.2494,0.3204,0.4912
3D8B00U52IVJZWECZOBXRVFXL2U83O,0.0,0.0242,0.1808,0.4776,0.6198,0.8
3D8B00U52IVJZWECZOBXRVFYHAV833,0.0,0.0,0.0,0.264,0.46,0.95
3DBJK6OC3AF4JLMP40JUKZIT4XNYF3,0.0,0.0,0.2594,0.667,0.8558,0.9984
3DCXWU0MSDB2RCYGDPZ82R371ZGTVX,0.0,0.0,0.0,0.3736,0.6032,0.8058
3DECMKXKT815JCLN1RI1KKDJDFAMBB,0.0,0.0,0.2972,0.6662,0.8598,0.9898
3DHOXWJRSC3OAPE5AL86OV64DJCT3O,0.0,0.0,0.2056,0.4782,0.5544,0.6404
3DPZKFEUURUGTQUQB4SOUUG5ZFPI4V,0.0,0.0,0.216,0.4794,0.5564,0.667
3DPZKFEUVSIPT2ERNEAT4GS1UAKI44,0.0,0.0,0.1786,0.5594,0.5984,0.8622
3DXFGU9SKN7P79WJOTN6EK4MLG3EXS,0.0,0.0,0.0814,0.3278,0.44,0.609
3DXFGU9SKNVTS8DGXQ8KL6UJIRCXE8,0.0,0.0,0.0102,0.4922,0.6284,1.0
3DXFGU9SLODY46WA7XIQCVBUTMKEXQ,0.0,0.0,0.144,0.5574,0.6044,0.746
3E9JM64F23SDM8DQUQW3OKIR1A0NP8,0.0,0.0,0.1018,0.5138,0.607,0.68
3EGCY5R6XYZQLTGPWNN8D6V7K3JYA2,0.0,0.1236,0.2328,0.4526,0.52,0.6988
3EJ1F91ANSU6O8N3S3NGZ4GVCA2IZW,0.0,0.0,0.0,0.38,0.7472,0.9142
3EOZAW7619J5YKCNUIDNV84T8098HV,0.0,0.1372,0.292,0.7108,0.8078,0.9532
3EOZAW762AHX3MFSNYKKE4EQ4INH8Q,0.0,0.0,0.0,0.6368,0.9066,1.0
3ERG9KP7KAETHL286FNRQ00RYLWCHM,0.0,0.0,0.0,0.3424,0.54,0.6606
3EULM6QNGEDGI0DDZ62WA3R8YV4JXB,0.0,0.0,0.0,0.022,0.24,0.3538
3EX6YJ62T6GKTDIQJCCYD4JMD62ZJG,0.0,0.0,0.0,0.3758,0.46,0.62
3EXC7SWSR38EV80UNYXZTOBA3ESHT8,0.0,0.0,0.0,0.2022,0.2368,0.253
3F0Z1FPMUNUP6TOTMH2XGS6T5GJLYU,0.0,0.0,0.0836,0.24,0.3182,0.505
3F0Z1FPMUNWB7D1EFV5M6IVBAHELYR,0.0,0.0,0.0012,0.3666,0.5052,0.5626
3F12ASV6AWHSTTB7IFZKMVGLLVZM46,0.0,0.0,0.1852,0.3704,0.5476,0.582
3F2SNR5B8MKSI92Q9DG0FV11BKO0HL,0.0,0.0,0.0,0.188,0.224,0.265
3FKD865UZQBJZ4661LLBINGEMFPMUJ,0.0,0.0,0.063,0.5334,0.7416,0.78
3FKD865UZQBJZ4661LLBINGENHPMUO,0.0,0.0,0.0,0.477,0.5448,0.7778
3FKD865UZQG0HB1FDHAJVT0FL3FMUG,0.0,0.0,0.0,0.2368,0.306,0.403
3FOA7RUSUPLLDDXZNITMB1EHL6FPGL,0.0,0.0048,0.2316,0.5746,0.6686,0.8136
3FQJF6D1R1SUSJ130G368H5I02G92S,0.0,0.0,0.0,0.36,0.46,0.58
3FQJF6D1S2STVEIP11IICRPWDI892M,0.0,0.0,0.0,0.42,0.4708,0.5158
3G2I6FODBC43UCDM72LBPP8Z9I0L60,0.0,0.0,0.0,0.2212,0.28,0.3276
3GAR7VLBJNDRH4HH5ZWWCFRBGXZ4Y9,0.0,0.032,0.2772,0.4702,0.585,0.7028
3GAR7VLBJNEKQVA3XEJQ66MZFEXY4T,0.0,0.0,0.0,0.34,0.46,0.9196
3GBCJUK5C2GRHG97MHYVG9NBQMOPK9,0.0,0.0,0.1252,0.3466,0.448,0.6514
3GBCJUK5C2NMDEDWS686X6QI2G8KP3,0.0,0.0,0.0,0.324,0.36,0.4248
3GC8IVJ10EOCB71QWZ4YFX98VOS9NN,0.0,0.0,0.2028,0.4236,0.5034,0.6334
3GRRK9BQWRDBESRD36S5634M392PD9,0.0,0.0,0.0,0.2016,0.3372,0.56
3GRRK9BQWRPD54OGKFA4YQ8537VPDJ,0.0,0.0,0.0,0.25,0.4806,0.6076
3GZMSD8U5X9MRGKQIZ546O8UKB695Q,0.0,0.0,0.099,0.645,0.7748,0.96
3GZMSD8U5X9MRGKQIZ546O8UKC795T,0.0,0.0,0.0768,0.58,0.719,0.8744
3GZMSD8U6Y8M82W4VRHXFG1G1IS95R,0.0,0.0,0.0,0.2262,0.656,0.8152
3H41Q6XMRNJ731MM548PSMBGOYMG2I,0.0,0.0,0.0496,0.3674,0.48,0.5824
3H41Q6XMRNUCK2PCFPR6Y35LJFT2GW,0.0,0.0,0.0,0.1062,0.3024,0.3704
3H5CSD5832HNKRNN8SDJ6TWED17E80,0.0,0.0,0.2424,0.6,0.7256,1.0
3H5CSD5832HNKRNN8SDJ6TWL583E8G,0.0,0.0,0.0,0.28,0.6122,0.7714
3HBZ8AD97D3GZ7VEBIN9M1728BDNN9,0.0,0.0,0.0,0.3106,0.3568,0.5592
3HBZ8AD97D3GZ7VEBIN9M18U9EHNN5,0.0,0.0,0.0,0.3048,0.3852,0.726
3HL3WX653BXN6QCFW6M6ATC7KPGPQT,0.0,0.0,0.2226,0.5818,0.7922,1.0
3HQI26VRPRS5H4RSBPY2KOCMRQ13R0,0.0,0.0,0.0,0.28,0.2804,0.5272
3HVLA9UQN4GKVQOHDHMDH1A7KETU66,0.0,0.0,0.038,0.3634,0.4656,0.7176
3HYDIS22CWMMEZBE3G64NG7ZMZON5V,0.0,0.0,0.0,0.308,0.4348,0.8642
3HYDIS22DXJRRCQBI3AE9ELUHK15NC,0.0,0.0,0.0084,0.265,0.2916,0.4298
3I21NMEA63DY0BA82BXKKSLPMBYSHT,0.0,0.0,0.0364,0.384,0.449,0.8302
3I21NMEA63DY0BA82BXKKSLPMBYSHT_1,0.0,0.0,0.1714,0.4266,0.4936,0.8302
3I21NMEA63DY0BA82BXKKSLPMBYSHT_2,0.0,0.0,0.117,0.4162,0.4784,0.8302
3I3RVCR3FK2XEB4GMX9G7IJ2RLH6XI,0.0,0.0,0.0,0.2434,0.3762,0.7036
3I5ZXD44IULX7AZS354F5V5W46GJCA,0.0,0.0,0.0,0.196,0.468,0.8218
3I5ZXD44JV69M8DWVE4I5ER80XVCJX,0.0,0.0,0.0,0.2396,0.3016,0.6854
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_1,0.0,0.0,0.0188,0.2672,0.3776,0.6854
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_2,0.0,0.0,0.0,0.2494,0.3218,0.6854
3I5ZXD44JVHG9J4AOHWFS96B5XBJCP,0.0,0.0,0.0,0.25,0.3454,0.919
3ID43DSF5JBJ2SZGW2H8HR9RGRT5G5,0.0,0.0,0.0,0.1398,0.3,0.4834
3IE95L92ROOBGIB0W5PPNWUUL5E7M3,0.0,0.0,0.0,0.154,0.2264,0.2644
3IOQH27Z2E4FFLJVR8TNNB4HIMC1IN,0.0,0.0,0.0076,0.4094,0.5056,0.7806
3IR329NZ7YGB0BGT612CO4BTUIW2K0,0.0,0.0,0.0,0.1658,0.252,0.9804
3IRUE3ZCDH3J5468JOOGJ1Y2ZWZIC5,0.0,0.0,0.1608,0.4812,0.7188,1.0
3IXQCB6XI8S61DI53P5ICGI2I9BTIR,0.0,0.06,0.2402,0.619,0.7496,0.8628
3J06FGISLU272UJU8S9F5O38AK5K50,0.0,0.0,0.02,0.365,0.5432,0.9558
3J06FGISMVRO4EVZMT2NFJ1KME95KI,0.0,0.0,0.0,0.2596,0.4004,0.7078
3J567DP9LLBDQUW0322ZJ0FWFWZFPB,0.0,0.0,0.111,0.3178,0.3938,0.7394
3J5HEGTZRLQ9SE8SW9LZS2A15OXGGI,0.0,0.0,0.0,0.392,0.58,1.0
3JCELWMC4PY7J05E7LXQXNDWO6Y3V4,0.0,0.0,0.0,0.2822,0.408,0.7
3JG2O8WUZH7UTHWSYCP6CNBWVH79WZ,0.0,0.0,0.0,0.2412,0.2968,0.5136
3JGBBKK855Q5HY1J6RVO56S97I9J0I,0.0,0.0,0.0016,0.38,0.7472,0.9142
3JGLGV9D6KL86TQHYYZCMI0V13JD5Y,0.0,0.0,0.0,0.2196,0.2496,0.4084
3JT4BYK2Y4IL1Z22PAHP7P5PI0U2WH,0.0,0.0,0.0,0.2144,0.2266,0.28
3K0G5SYN9K0M6D335K10A1FE8RM8MU,0.0,0.106,0.2706,0.6,0.76,0.9508
3K0G5SYNALYS7SB8UL3I5RQZNM3M85,0.0,0.0,0.2044,0.5898,0.6876,0.9632
3K0T7FOBIJOUXM7ZLBPJYBSGQYWM14,0.0,0.0,0.0,0.4596,0.554,0.6452
3K27O5FVBZ6Y1U1OKHZVRLOYVIWW5C,0.0,0.0,0.0,0.3132,0.434,1.0
3K3X4GGOSLN6JKEE0NBXYD5PSA6MC7,0.0,0.0,0.0516,0.28,0.8922,0.96
3K3X4GGOSLN6JKEE0NBXYD5PV12MCO,0.0,0.0,0.0,0.8242,0.937,0.96
3K3X4GGOSLN9WHITSDB41LMDI6SMCK,0.0,0.0,0.0884,0.506,0.6056,0.7922
3K9T2ON9ZE5ORLPELXZMHUO84LJMTT,0.0,0.0,0.0,0.2264,0.385,0.6984
3KNJI1FZ8L912486RAFQQV3ZEP6NQU,0.0,0.0216,0.314,0.5228,0.6082,0.6778
3L4EWVFWCZFLPLXQZ7MWBK7MU2X9OK,0.0,0.0,0.0,0.2726,0.346,0.3808
3L8V324VIV0JU2BOPG7PUH68F6NF91,0.0,0.0,0.0,0.0762,0.2112,0.2668
3L8V324VIVQEQ524CR2N49U2T8GF9N,0.0,0.0198,0.1932,0.5144,0.5848,0.682
3LBF4GRVWQC3B97WPKKEJO5WDODDDG,0.0,0.0,0.0,0.1224,0.244,0.4958
3LBF4GRVWQSB1V8AOKNI47EZJYMDDE,0.0,0.022,0.4106,0.771,0.909,1.0
3LCM1J6T1CTW3PUN949YD9G6A99CYC,0.0,0.0,0.0,0.2506,0.3,0.3816
3LE9INWSFWFC7U06C7E8H83VJHH0ML,0.0,0.0,0.0,0.1646,0.2296,0.333
3LJE53CC7VYWE1O3MIQ180XM33HESQ,0.0,0.0,0.0,0.17,0.285,0.46
3LLXQSS3GH7EI0TIBFCZBVHJUIM2FF,0.0,0.0,0.0218,0.4628,0.5482,0.62
3LLXQSS3GH7EI0TIBFCZBVHJURL2FW,0.0,0.0,0.0216,0.4628,0.5428,0.62
3LV0310AAZ0POAIRABRDV0CJ4TWKD9,0.0,0.0,0.0408,0.3258,0.4284,0.5778
3LV0310AAZ5BVL06B1AU1YGZUNKDKM,0.0,0.0,0.06,0.3334,0.4148,0.8528
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_1,0.0,0.0,0.0966,0.3912,0.56,0.8572
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_2,0.0,0.0,0.06,0.3186,0.4476,0.8528
3LV0310AAZ7UO39UCWLZNYY1B3BDKS,0.0,0.0,0.1544,0.4686,0.544,0.6684
3LV0310AB0FIJI1LDLADGNAZ3BMKDF,0.0,0.0402,0.2212,0.8562,0.9468,1.0
3LV0310AB0LE2KPSDVZ5QZ931M3DKU,0.0,0.0,0.0,0.3982,0.76,1.0
3M35MA94IX9MX6PXAQCG5JTOJ1HNO3,0.0,0.06,0.2902,0.6712,0.8352,1.0
3M6KHLIXGO95W4HFFOS373KMUDHIRT,0.0,0.0,0.0,0.299,0.3662,0.5344
3ME56J5KH09H8MTADW07EI1HZMYC6P,0.0,0.0,0.0,0.16,0.3224,0.4376
3ME56J5KH0A6OHM7NB7LNJZ2KW86CO,0.0,0.0,0.0,0.2484,0.4118,0.7524
3MGKBFT74NRL5KAEINTLHYIV1ONSJ5,0.0,0.0,0.0,0.1036,0.3,0.3792
3MHMBB6SGFYXPF5WOO57T0Y1YOLKW9,0.0,0.0,0.0,0.183,0.228,0.2644
3MK14RC5NS9WDGLCZVLGWCZQJ24T6G,0.0,0.0,0.0,0.192,0.3596,0.9624
3MK14RC5NS9WDGLCZVLGWCZQJ2BT6N,0.0,0.0,0.0,0.2314,0.3634,0.8394
3MKP0VNPL180YVBEBVOO0GDECBIJRU,0.0,0.0,0.0,0.2322,0.3658,0.483
3MNPSGWWOQV9GBTQIUTZ7HIZXBCPUY,0.0,0.0,0.2116,0.32,0.4742,0.5246
3MNYFQMXON9G1T2C2HOQSK4JSIPY01,0.0,0.0,0.0,0.1618,0.4156,0.5372
3MQJWSYXNGSYPF0J90X7JRB4GS9O5U,0.0,0.0,0.0,0.0,0.288,0.36
3MQJWSYXOHGDXJ3GAF96UH2KF625OC,0.0,0.0,0.0812,0.572,0.693,0.92
3MXFP9RGE565H89AY0KXMF94YTQB2U,0.0,0.0,0.0,0.2626,0.4034,0.4326
3MXFP9RGE565SQ20JA2GC60T4U4B22,0.0,0.0,0.0,0.2332,0.4,0.984
3N9FD9XF48K5Z4R4YKZ4XC3B2YYEVL,0.0,0.0,0.0,0.0576,0.2046,0.3014
3NAD71TD8V1W7T0ET8V40F6WWDIL2U,0.0,0.0,0.235,0.4898,0.5616,0.72
3NCF7G1XJIORLK6VK0UD85LOJVCNAC,0.0,0.0,0.0,0.5006,0.6306,0.7968
