imageID,"25% of windows have density equal to or less","50% of windows have density equal to or less","75% of windows have density equal to or less","95% of windows have density equal to or less","98% of windows have density equal to or less","100% of windows have density equal to or less"
36QDS77QN9NG5USZQM0XMAC2L97HFT,0.0,0.0967,0.2893,0.5113,0.5971,0.5971
36QDS77QN9Y3AP81GU3ZJ983H37HFJ,0.0,0.0386,0.0387,0.0726,0.0726,0.0726
36R3RQSDPTXRSZ6X7FR6HZHDYAF078,0.0,0.0,0.0197,0.0982,0.0982,0.0982
375FCEJV4GX4B1VR293XJCDD0I7CCJ,0.0594,0.1524,0.2329,0.3228,0.3392,0.3392
375MF9UHMRPR2XWE6NL8JC3TL1HSX9,0.0,0.0,0.0328,0.1347,0.1347,0.1347
37672WDDC2JA93V4O46FCCJ2VAJNM9,0.0,0.0,0.0,0.18,0.18,0.18
378UBY8FQ61LFCJMHZWZTRZI59A8TB,0.0535,0.132,0.3143,0.4894,0.4894,0.4894
378UBY8FR7AABMKBM232FCEFT60T8E,0.0,0.0574,0.1433,0.3141,0.3452,0.3452
379R4POZ46ZM5D7FMP5TH9FBQ7PRXR,0.0,0.0,0.0334,0.0605,0.0605,0.0605
37CCG24EIZSNBY0O0RYFBPCKLTQZRW,0.0,0.0,0.0005,0.0463,0.0521,0.0742
37CCG24EIZSNBY0O0RYFBPCKLTQZRW_1,0.0,0.0,0.0005,0.0635,0.0713,0.0713
37CCG24EIZSNBY0O0RYFBPCKLTQZRW_2,0.0,0.0,0.0014,0.0452,0.0713,0.0713
37FXVUXR5NUGX6LAN3N06Z6PNZ6EWN,0.0,0.0,0.0545,0.1444,0.1444,0.1444
37NNZ8MO7S6VRHEMSEGUVBLX898EQM,0.0,0.0,0.0158,0.2398,0.3023,0.338
37QHTW84X0Z4WRFH6C4VHQ7JNTDJDT,0.0,0.0115,0.0257,0.3336,0.3336,0.3336
37ZHE2JT1D250TKIB56TICN73UM88S,0.0013,0.0221,0.0568,0.2174,0.2174,0.2174
37ZHE2JT1D250TKIB56TICN73UQ88W,0.0445,0.0985,0.1013,0.2077,0.2077,0.2077
37ZUGP9H9BONPT0XCKXE3200JPH817,0.0,0.0039,0.0758,0.218,0.218,0.218
37ZUGP9H9BONPT0XCKXE3201JQL81F,0.0,0.0,0.0,0.1332,0.2632,0.2632
38464Y8J3VK9Y56OSLPV9KDIFIGV4J,0.0,0.0,0.0,0.086,0.086,0.086
389X50RO4VDYCDHURIYQ7760LL5343,0.0,0.024,0.0641,0.1066,0.1066,0.1066
38DNTK7MFN2OC2PZPWU81IIJXME01H,0.0,0.0,0.064,0.1211,0.1344,0.1637
38DNTK7MFN34LCW85JTSAD2CXFQ01S,0.0,0.0775,0.1343,0.3097,0.3097,0.3097
38DNTK7MFN3UAZX8DF8S385AB3E10K,0.0,0.0261,0.0868,0.3903,0.4297,0.4388
38FWZZ3ILTDK8ICQRL4PWREV0HIYN7,0.0,0.0302,0.0919,0.1337,0.2033,0.2033
38GRQLZZQQCOARQX7FK2NWOBS4K0CN,0.0,0.0,0.0,0.0415,0.1127,0.2631
38IOEK81UIQHG7BFV93TAAEQ3W496W,0.0,0.0049,0.0167,0.2765,0.2765,0.2765
38LYNH3Q4ODLGFNEHSAP2J87XNZMGY,0.0,0.0,0.0039,0.1443,0.1443,0.1443
38LYNH3Q5PUFYTLC9WG1VAJL0LTGM5,0.0397,0.0794,0.1265,0.2415,0.2415,0.2415
38MNOT6KWIG21RX6PKH1YJB8VKDT05,0.0,0.0,0.0,0.0971,0.3165,0.3165
38MNOT6KWIG21RX6PKH1YJB8VKDT05_1,0.0,0.0,0.0,0.3719,0.3719,0.3719
38MNOT6KWIG21RX6PKH1YJB8VKDT05_2,0.0,0.0,0.0,0.4511,0.4511,0.4511
38NH2CI7ROPJ1MAJ3F139HJ5CPPVU5,0.0086,0.0213,0.1113,0.295,0.295,0.295
38NH2CI7SPCMWUJ4T62C2GD654VVUY,0.0,0.016,0.0539,0.0944,0.2203,0.2763
38VQ1AW9T5WCGLEK2ZAP9I6I4O826I,0.0336,0.1342,0.1461,0.2032,0.2032,0.2032
390EOHYPK4Q05K2TRHZ1W9N0LW8X3W,0.0,0.0,0.0296,0.1495,0.1495,0.1495
39393HGTI5QMIY6JHIT1M5IIGWJEOF,0.1169,0.2013,0.2866,0.4882,0.4882,0.4882
394TEHR260P29GUZO0UUQSDZ63O65J,0.0,0.0,0.0,0.0917,0.0917,0.0917
39PLFW4P2L2RPNN40J9QB1XCZ2O4HT,0.0478,0.068,0.0977,0.226,0.2835,0.3114
39UNKKTVDF8Y9H8JFO9U930XMBHYGJ,0.0,0.0,0.0,0.0,0.0074,0.0648
39UNKKTVDFFX9VEX2EW7RYBUQ2JGYD,0.0,0.0272,0.1192,0.1707,0.1707,0.1707
39VNNFFKK59EW3XI1HP5P046ZAXXVP,0.0,0.0,0.0691,0.0957,0.1199,0.1199
39Y8ZSVZWWM1XMK47AFGQNZOPQQVZE,0.0433,0.0569,0.0861,0.1873,0.1873,0.1873
39Y8ZSVZXXM4Z9DMIL8I9OJZBK9VZ6,0.0,0.1157,0.1906,0.2174,0.2174,0.2174
3AA189Q6B51983MEFLORU493K7KMWE,0.0,0.0358,0.0761,0.1877,0.1877,0.1877
3AA189Q6B52Z6L7EV3NS06BHCKRWMY,0.0,0.0256,0.0691,0.45,0.45,0.45
3AA189Q6C6N6C9XRHK508ZBLMH8WM3,0.0,0.0,0.0234,0.1757,0.2977,0.2977
3AA189Q6C6TLNJILLV2LOGYDJT7MWV,0.0,0.0237,0.1206,0.2658,0.2658,0.2658
3AJ89545NQHYX91N7X3ADUYHKVTBEA,0.028,0.0616,0.0835,0.259,0.259,0.259
3AJ89545NQRFJUS6JU65GFBBEJ7BEW,0.0,0.0,0.0111,0.3265,0.3265,0.3265
3AMAQJSW8I20H10ADEKNBNOAVRROI5,0.0002,0.0492,0.0863,0.1669,0.1669,0.1669
3B9PUZPHFHW5PZT5Q7OV88NG9W6JA5,0.0,0.0,0.0397,0.3305,0.3305,0.3305
3BGEFHL0JHEL8I3UU0A0G1OJRYOJBS,0.021,0.0644,0.1828,0.2982,0.311,0.311
3BHOG8KFNLAK9AB1ZQLEP6Q0T3RR81,0.0342,0.1073,0.1514,0.3051,0.3051,0.3051
3BK5FW2G6MZ18ENS8D29GOXE9AHRCA,0.0,0.0187,0.0754,0.2324,0.2324,0.2324
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2,0.0,0.0294,0.142,0.2844,0.2844,0.2844
3BZN229KV5TWHZF32GLR8LCC1TX6DS,0.0,0.0535,0.0578,0.0844,0.0844,0.0844
3C2UN3Y7UJLGZT23JF159R7GHEFMFI,0.1101,0.1309,0.2617,0.332,0.332,0.332
3CF7EZI55RWEYNZ9U956QWWUG93IL2,0.0,0.018,0.0756,0.1623,0.2431,0.2431
3CP9VRCFS74RV9VXRUIMMBYWTQDUEZ,0.0121,0.0355,0.073,0.1774,0.1774,0.1774
3CTCX9NXB5M1LSUM0XPXZV8QE2WLJA,0.0559,0.1993,0.3083,0.5618,0.5701,0.5701
3CTCX9NXC67QIV0KKFDEFSMCFTJJLN,0.0635,0.1223,0.2565,0.3807,0.3807,0.3807
3CVHT3IKUYKSX9WRAWTF52715RU0R4,0.0117,0.0231,0.0997,0.1445,0.1445,0.1445
3CYDGW98NMPSZAAQ0W8MOBJZSSBOM6,0.0073,0.1115,0.156,0.2809,0.2809,0.2809
3D00S7P7YG22I1NWJE5APKC40DIEZA,0.0,0.0339,0.0791,0.1613,0.1613,0.1613
3D3KZYB02J3NX4IAX3WJJNSJTAYV8O,0.0,0.0081,0.0871,0.2625,0.2625,0.2625
3D3KZYB03KLUXQ4AWC4FKH86OYE8VD,0.0,0.004,0.0509,0.2755,0.2755,0.2755
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU,0.0059,0.0128,0.0845,0.3202,0.327,0.3571
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_1,0.0079,0.0132,0.0473,0.2422,0.2422,0.2422
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_2,0.0069,0.0128,0.062,0.3276,0.3575,0.3575
3D7N1211O74L32LV8ZFDVQWGH61MAZ,0.0,0.0,0.2434,0.3397,0.3397,0.3397
3D7N1211P8PBU1MJEXLJFBT15KWAMH,0.0029,0.0398,0.0537,0.1451,0.2465,0.2465
3D8B00U52IVJZWECZOBXRVFXL2U83O,0.0536,0.1332,0.1834,0.219,0.219,0.219
3D8B00U52IVJZWECZOBXRVFYHAV833,0.0,0.0,0.0,0.1457,0.3648,0.3648
3DBJK6OC3AF4JLMP40JUKZIT4XNYF3,0.0166,0.0655,0.2003,0.4832,0.6352,0.6352
3DCXWU0MSDB2RCYGDPZ82R371ZGTVX,0.0009,0.0545,0.1485,0.2162,0.2162,0.2162
3DECMKXKT815JCLN1RI1KKDJDFAMBB,0.0091,0.1692,0.3415,0.4551,0.5138,0.5138
3DHOXWJRSC3OAPE5AL86OV64DJCT3O,0.0,0.0574,0.1433,0.3141,0.3452,0.3452
3DPZKFEUURUGTQUQB4SOUUG5ZFPI4V,0.0019,0.1104,0.1407,0.3,0.3,0.3
3DPZKFEUVSIPT2ERNEAT4GS1UAKI44,0.1076,0.1183,0.1826,0.2888,0.2888,0.2888
3DXFGU9SKN7P79WJOTN6EK4MLG3EXS,0.0091,0.0281,0.0617,0.2443,0.264,0.264
3DXFGU9SKNVTS8DGXQ8KL6UJIRCXE8,0.0,0.0153,0.1267,0.3051,0.3623,0.3623
3DXFGU9SLODY46WA7XIQCVBUTMKEXQ,0.0,0.0164,0.1559,0.3471,0.3471,0.3471
3E9JM64F23SDM8DQUQW3OKIR1A0NP8,0.0,0.0297,0.0848,0.2665,0.2665,0.2665
3EGCY5R6XYZQLTGPWNN8D6V7K3JYA2,0.1415,0.1455,0.1751,0.2429,0.2429,0.2429
3EJ1F91ANSU6O8N3S3NGZ4GVCA2IZW,0.0024,0.0285,0.0705,0.3269,0.3269,0.3269
3EOZAW7619J5YKCNUIDNV84T8098HV,0.1028,0.1882,0.2756,0.458,0.458,0.458
3EOZAW762AHX3MFSNYKKE4EQ4INH8Q,0.0,0.0189,0.0593,0.6979,0.7615,0.8383
3ERG9KP7KAETHL286FNRQ00RYLWCHM,0.0,0.0553,0.1074,0.2527,0.2527,0.2527
3EULM6QNGEDGI0DDZ62WA3R8YV4JXB,0.0,0.0,0.0122,0.1456,0.1456,0.1456
3EX6YJ62T6GKTDIQJCCYD4JMD62ZJG,0.0,0.0,0.0336,0.1801,0.1801,0.1801
3EXC7SWSR38EV80UNYXZTOBA3ESHT8,0.0,0.0221,0.0476,0.0721,0.0721,0.0721
3F0Z1FPMUNUP6TOTMH2XGS6T5GJLYU,0.0076,0.0465,0.0805,0.1311,0.1311,0.1311
3F0Z1FPMUNWB7D1EFV5M6IVBAHELYR,0.0,0.0632,0.1514,0.1958,0.1958,0.1958
3F12ASV6AWHSTTB7IFZKMVGLLVZM46,0.0395,0.0558,0.1031,0.2864,0.2864,0.2864
3F2SNR5B8MKSI92Q9DG0FV11BKO0HL,0.0,0.0179,0.0254,0.0576,0.062,0.062
3FKD865UZQBJZ4661LLBINGEMFPMUJ,0.0,0.0279,0.1011,0.335,0.335,0.335
3FKD865UZQBJZ4661LLBINGENHPMUO,0.0,0.0,0.1315,0.3395,0.3395,0.3395
3FKD865UZQG0HB1FDHAJVT0FL3FMUG,0.0,0.0396,0.0596,0.1181,0.1181,0.1181
3FOA7RUSUPLLDDXZNITMB1EHL6FPGL,0.0337,0.1446,0.1789,0.4065,0.4065,0.4065
3FQJF6D1R1SUSJ130G368H5I02G92S,0.0,0.0,0.0778,0.2359,0.2359,0.2359
3FQJF6D1S2STVEIP11IICRPWDI892M,0.0,0.0505,0.1465,0.2797,0.2797,0.2797
3G2I6FODBC43UCDM72LBPP8Z9I0L60,0.0005,0.0173,0.0481,0.0918,0.0918,0.0918
3GAR7VLBJNDRH4HH5ZWWCFRBGXZ4Y9,0.0597,0.1165,0.2258,0.3024,0.3635,0.3635
3GAR7VLBJNEKQVA3XEJQ66MZFEXY4T,0.0,0.0,0.062,0.2216,0.3322,0.4337
3GBCJUK5C2GRHG97MHYVG9NBQMOPK9,0.0,0.056,0.1152,0.216,0.216,0.216
3GBCJUK5C2NMDEDWS686X6QI2G8KP3,0.0,0.0063,0.0148,0.1728,0.1728,0.1728
3GC8IVJ10EOCB71QWZ4YFX98VOS9NN,0.0,0.0714,0.1346,0.296,0.3632,0.3632
3GRRK9BQWRDBESRD36S5634M392PD9,0.0073,0.0305,0.037,0.0938,0.0938,0.0938
3GRRK9BQWRPD54OGKFA4YQ8537VPDJ,0.0,0.0154,0.0178,0.2157,0.2268,0.2268
3GZMSD8U5X9MRGKQIZ546O8UKB695Q,0.0,0.0009,0.1546,0.3902,0.4431,0.4431
3GZMSD8U5X9MRGKQIZ546O8UKC795T,0.0,0.0311,0.1258,0.2995,0.3511,0.3511
3GZMSD8U6Y8M82W4VRHXFG1G1IS95R,0.0,0.0053,0.0363,0.1441,0.1441,0.1441
3H41Q6XMRNJ731MM548PSMBGOYMG2I,0.0,0.0396,0.092,0.2085,0.299,0.299
3H41Q6XMRNUCK2PCFPR6Y35LJFT2GW,0.0,0.0,0.0233,0.0796,0.0809,0.0809
3H5CSD5832HNKRNN8SDJ6TWED17E80,0.0762,0.1722,0.226,0.303,0.3813,0.3813
3H5CSD5832HNKRNN8SDJ6TWL583E8G,0.0,0.0,0.0,0.1599,0.338,0.338
3HBZ8AD97D3GZ7VEBIN9M1728BDNN9,0.0005,0.0127,0.0821,0.102,0.102,0.102
3HBZ8AD97D3GZ7VEBIN9M18U9EHNN5,0.0118,0.0287,0.0794,0.1318,0.1556,0.188
3HL3WX653BXN6QCFW6M6ATC7KPGPQT,0.0555,0.0869,0.1297,0.4359,0.4579,0.4579
3HQI26VRPRS5H4RSBPY2KOCMRQ13R0,0.0,0.0334,0.1054,0.1166,0.1166,0.1166
3HVLA9UQN4GKVQOHDHMDH1A7KETU66,0.0,0.0268,0.0833,0.2497,0.2612,0.2841
3HYDIS22CWMMEZBE3G64NG7ZMZON5V,0.0,0.0125,0.0678,0.2139,0.2139,0.2139
3HYDIS22DXJRRCQBI3AE9ELUHK15NC,0.0001,0.0045,0.0466,0.141,0.141,0.141
3I21NMEA63DY0BA82BXKKSLPMBYSHT,0.0,0.0477,0.1311,0.2989,0.3292,0.3292
3I21NMEA63DY0BA82BXKKSLPMBYSHT_1,0.0089,0.0569,0.1608,0.2943,0.3292,0.3292
3I21NMEA63DY0BA82BXKKSLPMBYSHT_2,0.0,0.0569,0.1666,0.2989,0.3292,0.3292
3I3RVCR3FK2XEB4GMX9G7IJ2RLH6XI,0.0,0.0147,0.0656,0.1033,0.1155,0.1155
3I5ZXD44IULX7AZS354F5V5W46GJCA,0.0,0.0,0.014,0.1607,0.2538,0.2538
3I5ZXD44JV69M8DWVE4I5ER80XVCJX,0.0014,0.0365,0.0462,0.1026,0.2094,0.2148
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_1,0.0008,0.0381,0.0564,0.2077,0.2149,0.2149
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_2,0.0005,0.0365,0.0553,0.1096,0.2148,0.2148
3I5ZXD44JVHG9J4AOHWFS96B5XBJCP,0.0,0.0193,0.0679,0.2992,0.2992,0.2992
3ID43DSF5JBJ2SZGW2H8HR9RGRT5G5,0.0,0.0,0.0321,0.0921,0.0921,0.0921
3IE95L92ROOBGIB0W5PPNWUUL5E7M3,0.0,0.0,0.0136,0.0603,0.0603,0.0603
3IOQH27Z2E4FFLJVR8TNNB4HIMC1IN,0.0,0.0091,0.0825,0.2976,0.2976,0.2976
3IR329NZ7YGB0BGT612CO4BTUIW2K0,0.0,0.0,0.0329,0.0696,0.2581,0.3917
3IRUE3ZCDH3J5468JOOGJ1Y2ZWZIC5,0.0249,0.0632,0.1531,0.3047,0.3047,0.3047
3IXQCB6XI8S61DI53P5ICGI2I9BTIR,0.1043,0.1238,0.1472,0.3382,0.3382,0.3382
3J06FGISLU272UJU8S9F5O38AK5K50,0.0,0.0645,0.1361,0.2216,0.2617,0.2617
3J06FGISMVRO4EVZMT2NFJ1KME95KI,0.0,0.0,0.004,0.1992,0.1992,0.1992
3J567DP9LLBDQUW0322ZJ0FWFWZFPB,0.0,0.0237,0.1292,0.219,0.2364,0.2364
3J5HEGTZRLQ9SE8SW9LZS2A15OXGGI,0.0,0.0,0.0844,0.202,0.2046,0.2046
3JCELWMC4PY7J05E7LXQXNDWO6Y3V4,0.0023,0.0188,0.0729,0.1653,0.173,0.182
3JG2O8WUZH7UTHWSYCP6CNBWVH79WZ,0.008,0.0249,0.0779,0.0964,0.1701,0.1701
3JGBBKK855Q5HY1J6RVO56S97I9J0I,0.0,0.0285,0.0818,0.3269,0.3269,0.3269
3JGLGV9D6KL86TQHYYZCMI0V13JD5Y,0.0005,0.0213,0.0635,0.1519,0.1519,0.1519
3JT4BYK2Y4IL1Z22PAHP7P5PI0U2WH,0.0,0.0083,0.0431,0.0567,0.0567,0.0567
3K0G5SYN9K0M6D335K10A1FE8RM8MU,0.0508,0.1198,0.2209,0.5571,0.559,0.6909
3K0G5SYNALYS7SB8UL3I5RQZNM3M85,0.0162,0.1031,0.2346,0.3043,0.3276,0.3276
3K0T7FOBIJOUXM7ZLBPJYBSGQYWM14,0.0237,0.045,0.1577,0.2859,0.2859,0.2859
3K27O5FVBZ6Y1U1OKHZVRLOYVIWW5C,0.0,0.0009,0.0513,0.1507,0.3324,0.3324
3K3X4GGOSLN6JKEE0NBXYD5PSA6MC7,0.0051,0.0424,0.094,0.2709,0.2709,0.2709
3K3X4GGOSLN6JKEE0NBXYD5PV12MCO,0.0,0.0081,0.0871,0.2625,0.2625,0.2625
3K3X4GGOSLN9WHITSDB41LMDI6SMCK,0.0,0.041,0.1026,0.2916,0.2916,0.2916
3K9T2ON9ZE5ORLPELXZMHUO84LJMTT,0.0,0.0,0.0456,0.1523,0.1523,0.1523
3KNJI1FZ8L912486RAFQQV3ZEP6NQU,0.0268,0.1148,0.1596,0.3635,0.3635,0.3635
3L4EWVFWCZFLPLXQZ7MWBK7MU2X9OK,0.0,0.0404,0.0448,0.1654,0.1654,0.1654
3L8V324VIV0JU2BOPG7PUH68F6NF91,0.0,0.0,0.0069,0.0835,0.0835,0.0835
3L8V324VIVQEQ524CR2N49U2T8GF9N,0.058,0.0928,0.1429,0.2708,0.2708,0.2708
3LBF4GRVWQC3B97WPKKEJO5WDODDDG,0.0,0.0,0.0299,0.1165,0.1165,0.1165
3LBF4GRVWQSB1V8AOKNI47EZJYMDDE,0.1168,0.1641,0.2753,0.4036,0.4045,0.4045
3LCM1J6T1CTW3PUN949YD9G6A99CYC,0.0,0.0005,0.05,0.1133,0.1133,0.1133
3LE9INWSFWFC7U06C7E8H83VJHH0ML,0.0,0.0,0.0,0.0995,0.0995,0.0995
3LJE53CC7VYWE1O3MIQ180XM33HESQ,0.0,0.0,0.0339,0.0784,0.1406,0.1406
3LLXQSS3GH7EI0TIBFCZBVHJUIM2FF,0.0,0.0161,0.1741,0.2582,0.2582,0.2582
3LLXQSS3GH7EI0TIBFCZBVHJURL2FW,0.0,0.0161,0.1748,0.2604,0.2604,0.2604
3LV0310AAZ0POAIRABRDV0CJ4TWKD9,0.0084,0.0652,0.1113,0.3171,0.3171,0.3171
3LV0310AAZ5BVL06B1AU1YGZUNKDKM,0.0,0.0052,0.1386,0.2428,0.2747,0.3575
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_1,0.0,0.0169,0.2069,0.2622,0.3622,0.3622
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_2,0.0,0.0052,0.1616,0.251,0.2621,0.3575
3LV0310AAZ7UO39UCWLZNYY1B3BDKS,0.036,0.0985,0.1421,0.2032,0.2032,0.2032
3LV0310AB0FIJI1LDLADGNAZ3BMKDF,0.0972,0.2198,0.2863,0.5735,0.5735,0.5735
3LV0310AB0LE2KPSDVZ5QZ931M3DKU,0.0,0.0116,0.0806,0.3145,0.3862,0.3862
3M35MA94IX9MX6PXAQCG5JTOJ1HNO3,0.0801,0.1306,0.2171,0.4576,0.4576,0.4576
3M6KHLIXGO95W4HFFOS373KMUDHIRT,0.0,0.007,0.0378,0.1324,0.2144,0.2144
3ME56J5KH09H8MTADW07EI1HZMYC6P,0.0,0.0,0.0401,0.1046,0.1046,0.1046
3ME56J5KH0A6OHM7NB7LNJZ2KW86CO,0.0,0.015,0.0617,0.1315,0.2486,0.2486
3MGKBFT74NRL5KAEINTLHYIV1ONSJ5,0.0,0.0,0.0,0.1142,0.1142,0.1142
3MHMBB6SGFYXPF5WOO57T0Y1YOLKW9,0.0,0.0093,0.0323,0.0784,0.0784,0.0784
3MK14RC5NS9WDGLCZVLGWCZQJ24T6G,0.0,0.009,0.0367,0.0843,0.2161,0.2532
3MK14RC5NS9WDGLCZVLGWCZQJ2BT6N,0.0,0.0,0.0363,0.1458,0.1558,0.1558
3MKP0VNPL180YVBEBVOO0GDECBIJRU,0.0,0.0224,0.0694,0.1023,0.1023,0.1023
