imageID,"25% of windows have density equal to or less","50% of windows have density equal to or less","75% of windows have density equal to or less","95% of windows have density equal to or less","98% of windows have density equal to or less","100% of windows have density equal to or less"
34KQN2TBKTGWLIK008X22C5QD2JSAJ,0.0,0.0045,0.0292,0.0676,0.0764,0.0982
34RF8KPUOTU14SPS6MXYXNPWVK1SBB,0.0,0.0218,0.0413,0.0701,0.1209,0.131
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_1,0.0,0.0311,0.0464,0.1209,0.131,0.131
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_2,0.0,0.024,0.044,0.1027,0.131,0.131
34RF8KPUOTU14SPS6MXYXNPWVK7SBH,0.0,0.0102,0.0201,0.0642,0.1011,0.1011
34YKDDZP3UMABNHOK8ECJ4FCOZJWHB,0.1205,0.1205,0.1205,0.3873,0.3873,0.3873
3568B45QGKRG3Y1LZDHA1JA6BSCO3E,0.0379,0.0683,0.0686,0.0686,0.0686,0.0686
3589VT1T2BGMXIVHZGNGS492OQIJN8,0.0,0.0386,0.1063,0.1063,0.1063,0.1063
35DAEVU8JHJ10FFZ10EN4CRDQ8F870,0.0047,0.0447,0.105,0.127,0.127,0.127
35GRDJC92I6VOWRC3MF6JHNHWWLC7I,0.0,0.0,0.0281,0.1727,0.2045,0.2045
35HIM1LU2HRMGPBVQO0P66HG1MBI5I,0.0407,0.0455,0.1284,0.2869,0.2869,0.2869
35QUA2ABY634ZYN782PTB2BL5I8EGJ,0.0123,0.0123,0.0123,0.098,0.098,0.098
35QUA2ABZ7MBAB0HZGYJHQ28USWGE7,0.0,0.0,0.0123,0.1088,0.1088,0.1088
361LJMRMCQ5CDYJ025B6700NV8CUR4,0.0114,0.0114,0.0114,0.1196,0.1196,0.1196
369VX4MEOJAKM0DV8XRK62EAJWKGI1,0.0,0.0162,0.0367,0.1934,0.1934,0.1934
36ARV8EEH67U95XPYN59VTZKFJ2VA1,0.0038,0.0388,0.1058,0.1058,0.1058,0.1058
36FIWAXJH5YZ4NF13JA9L63DO7Z3AS,0.1303,0.1811,0.2779,0.3798,0.3798,0.3798
36HGGQAXL6KTNEA2DMTHLEEUZ4CVBW,0.076,0.0957,0.3108,0.3757,0.3757,0.3757
36HGGQAXL6L87J29O35QD9YQWSFBVG,0,0,0,0,0,0
36IAL8HYOXSPP9QYVLXZPMFW48E4R6,0.0,0.0,0.0,0.1102,0.1102,0.1102
36MWL0IRGCO0L6PQ7W22BBNT0ICOHL,0.0347,0.0347,0.0347,0.1547,0.1547,0.1547
36QDS77QN9NG5USZQM0XMAC2L97HFT,0.0,0.0879,0.1322,0.2728,0.2728,0.2728
36QDS77QN9Y3AP81GU3ZJ983H37HFJ,0,0,0,0,0,0
36R3RQSDPTXRSZ6X7FR6HZHDYAF078,0.0019,0.0058,0.0626,0.0626,0.0626,0.0626
375FCEJV4GX4B1VR293XJCDD0I7CCJ,0.0496,0.1658,0.2133,0.2498,0.2498,0.2498
375MF9UHMRPR2XWE6NL8JC3TL1HSX9,0.0022,0.0022,0.0022,0.0558,0.0558,0.0558
37672WDDC2JA93V4O46FCCJ2VAJNM9,0.0,0.0,0.0,0.0723,0.0723,0.0723
378UBY8FQ61LFCJMHZWZTRZI59A8TB,0.0591,0.1125,0.1162,0.4041,0.4041,0.4041
378UBY8FR7AABMKBM232FCEFT60T8E,0.0312,0.0678,0.1009,0.2675,0.2675,0.2675
379R4POZ46ZM5D7FMP5TH9FBQ7PRXR,0.0092,0.0111,0.0441,0.0441,0.0441,0.0441
37CCG24EIZSNBY0O0RYFBPCKLTQZRW,0.0,0.0002,0.0121,0.0283,0.0548,0.0548
37CCG24EIZSNBY0O0RYFBPCKLTQZRW_1,0.0002,0.0021,0.0155,0.0391,0.0391,0.0391
37CCG24EIZSNBY0O0RYFBPCKLTQZRW_2,0.0002,0.0017,0.0104,0.0523,0.0523,0.0523
37FXVUXR5NUGX6LAN3N06Z6PNZ6EWN,0.0162,0.0212,0.0997,0.0997,0.0997,0.0997
37NNZ8MO7S6VRHEMSEGUVBLX898EQM,0.0039,0.0053,0.0075,0.2332,0.2332,0.2332
37QHTW84X0Z4WRFH6C4VHQ7JNTDJDT,0.0111,0.0401,0.1212,0.1212,0.1212,0.1212
37ZHE2JT1D250TKIB56TICN73UM88S,0.0421,0.0421,0.0421,0.0991,0.0991,0.0991
37ZHE2JT1D250TKIB56TICN73UQ88W,0,0,0,0,0,0
37ZUGP9H9BONPT0XCKXE3200JPH817,0.0357,0.0357,0.0357,0.0963,0.0963,0.0963
37ZUGP9H9BONPT0XCKXE3201JQL81F,0.0,0.0,0.0,0.0877,0.0877,0.0877
38464Y8J3VK9Y56OSLPV9KDIFIGV4J,0,0,0,0,0,0
389X50RO4VDYCDHURIYQ7760LL5343,0.0,0.0,0.0,0.0606,0.0606,0.0606
38DNTK7MFN2OC2PZPWU81IIJXME01H,0.0,0.0025,0.0731,0.123,0.123,0.123
38DNTK7MFN34LCW85JTSAD2CXFQ01S,0.0612,0.0669,0.1692,0.1692,0.1692,0.1692
38DNTK7MFN3UAZX8DF8S385AB3E10K,0.0028,0.0448,0.0812,0.2897,0.2897,0.2897
38FWZZ3ILTDK8ICQRL4PWREV0HIYN7,0.0064,0.0265,0.0514,0.1296,0.1296,0.1296
38GRQLZZQQCOARQX7FK2NWOBS4K0CN,0.0,0.0,0.0,0.0496,0.0701,0.1453
38IOEK81UIQHG7BFV93TAAEQ3W496W,0,0,0,0,0,0
38LYNH3Q4ODLGFNEHSAP2J87XNZMGY,0,0,0,0,0,0
38LYNH3Q5PUFYTLC9WG1VAJL0LTGM5,0.0583,0.0988,0.1117,0.1869,0.1869,0.1869
38MNOT6KWIG21RX6PKH1YJB8VKDT05,0.0,0.0,0.0,0.1055,0.1055,0.1055
38MNOT6KWIG21RX6PKH1YJB8VKDT05_1,0.0,0.0,0.0,0.124,0.124,0.124
38MNOT6KWIG21RX6PKH1YJB8VKDT05_2,0.0,0.0,0.0,0.1504,0.1504,0.1504
38NH2CI7ROPJ1MAJ3F139HJ5CPPVU5,0.0045,0.0045,0.0045,0.1402,0.1402,0.1402
38NH2CI7SPCMWUJ4T62C2GD654VVUY,0.0106,0.0132,0.0585,0.1173,0.1217,0.1217
38VQ1AW9T5WCGLEK2ZAP9I6I4O826I,0,0,0,0,0,0
390EOHYPK4Q05K2TRHZ1W9N0LW8X3W,0.0019,0.0498,0.0562,0.0562,0.0562,0.0562
39393HGTI5QMIY6JHIT1M5IIGWJEOF,0.0902,0.0902,0.0902,0.337,0.337,0.337
394TEHR260P29GUZO0UUQSDZ63O65J,0.0,0.0,0.0,0.0306,0.0306,0.0306
39PLFW4P2L2RPNN40J9QB1XCZ2O4HT,0.0506,0.0642,0.0917,0.2133,0.2158,0.2158
39UNKKTVDF8Y9H8JFO9U930XMBHYGJ,0.0,0.0,0.0,0.0025,0.0216,0.0216
39UNKKTVDFFX9VEX2EW7RYBUQ2JGYD,0.0,0.0,0.0,0.1438,0.1438,0.1438
39VNNFFKK59EW3XI1HP5P046ZAXXVP,0.0,0.0259,0.0766,0.0974,0.0974,0.0974
39Y8ZSVZWWM1XMK47AFGQNZOPQQVZE,0.0212,0.0212,0.0212,0.1202,0.1202,0.1202
39Y8ZSVZXXM4Z9DMIL8I9OJZBK9VZ6,0.0129,0.0129,0.0129,0.1876,0.1876,0.1876
3AA189Q6B51983MEFLORU493K7KMWE,0.0178,0.0437,0.1226,0.1226,0.1226,0.1226
3AA189Q6B52Z6L7EV3NS06BHCKRWMY,0.0209,0.1026,0.2773,0.2773,0.2773,0.2773
3AA189Q6C6N6C9XRHK508ZBLMH8WM3,0.0,0.0128,0.0148,0.2018,0.2018,0.2018
3AA189Q6C6TLNJILLV2LOGYDJT7MWV,0.0,0.1205,0.2027,0.2027,0.2027,0.2027
3AJ89545NQHYX91N7X3ADUYHKVTBEA,0,0,0,0,0,0
3AJ89545NQRFJUS6JU65GFBBEJ7BEW,0.0,0.0123,0.018,0.1238,0.1238,0.1238
3AMAQJSW8I20H10ADEKNBNOAVRROI5,0.0528,0.0528,0.0528,0.1008,0.1008,0.1008
3B9PUZPHFHW5PZT5Q7OV88NG9W6JA5,0.0179,0.0502,0.1467,0.1467,0.1467,0.1467
3BGEFHL0JHEL8I3UU0A0G1OJRYOJBS,0.0623,0.1119,0.1977,0.2338,0.2338,0.2338
3BHOG8KFNLAK9AB1ZQLEP6Q0T3RR81,0,0,0,0,0,0
3BK5FW2G6MZ18ENS8D29GOXE9AHRCA,0.0285,0.0769,0.1403,0.1403,0.1403,0.1403
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2,0.0041,0.0041,0.0041,0.1783,0.1783,0.1783
3BZN229KV5TWHZF32GLR8LCC1TX6DS,0.0296,0.0296,0.0296,0.046,0.046,0.046
3C2UN3Y7UJLGZT23JF159R7GHEFMFI,0.0624,0.0624,0.0624,0.257,0.257,0.257
3CF7EZI55RWEYNZ9U956QWWUG93IL2,0.011,0.0252,0.0951,0.1147,0.1147,0.1147
3CP9VRCFS74RV9VXRUIMMBYWTQDUEZ,0.0122,0.0122,0.0122,0.0835,0.0835,0.0835
3CTCX9NXB5M1LSUM0XPXZV8QE2WLJA,0.1089,0.1841,0.2264,0.2688,0.2688,0.2688
3CTCX9NXC67QIV0KKFDEFSMCFTJJLN,0.0662,0.0662,0.0662,0.2336,0.2336,0.2336
3CVHT3IKUYKSX9WRAWTF52715RU0R4,0,0,0,0,0,0
3CYDGW98NMPSZAAQ0W8MOBJZSSBOM6,0.0673,0.1553,0.1654,0.1654,0.1654,0.1654
3D00S7P7YG22I1NWJE5APKC40DIEZA,0.0337,0.0383,0.0902,0.0902,0.0902,0.0902
3D3KZYB02J3NX4IAX3WJJNSJTAYV8O,0,0,0,0,0,0
3D3KZYB03KLUXQ4AWC4FKH86OYE8VD,0.0183,0.0183,0.0183,0.1081,0.1081,0.1081
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU,0.0085,0.0105,0.1333,0.2377,0.2377,0.2377
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_1,0,0,0,0,0,0
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_2,0.0105,0.0134,0.1592,0.2381,0.2381,0.2381
3D7N1211O74L32LV8ZFDVQWGH61MAZ,0.0,0.1403,0.2184,0.2184,0.2184,0.2184
3D7N1211P8PBU1MJEXLJFBT15KWAMH,0.0168,0.0472,0.0547,0.1195,0.1195,0.1195
3D8B00U52IVJZWECZOBXRVFXL2U83O,0.0522,0.0522,0.0522,0.1668,0.1668,0.1668
3D8B00U52IVJZWECZOBXRVFYHAV833,0.0,0.0,0.0599,0.142,0.142,0.142
3DBJK6OC3AF4JLMP40JUKZIT4XNYF3,0.0467,0.1073,0.286,0.5281,0.5281,0.5281
3DCXWU0MSDB2RCYGDPZ82R371ZGTVX,0.0182,0.1228,0.1397,0.1397,0.1397,0.1397
3DECMKXKT815JCLN1RI1KKDJDFAMBB,0.0987,0.1318,0.197,0.3105,0.3105,0.3105
3DHOXWJRSC3OAPE5AL86OV64DJCT3O,0.0312,0.0678,0.1009,0.2674,0.2674,0.2674
3DPZKFEUURUGTQUQB4SOUUG5ZFPI4V,0.0006,0.0006,0.0006,0.1902,0.1902,0.1902
3DPZKFEUVSIPT2ERNEAT4GS1UAKI44,0,0,0,0,0,0
3DXFGU9SKN7P79WJOTN6EK4MLG3EXS,0.0103,0.031,0.1076,0.2065,0.2065,0.2065
3DXFGU9SKNVTS8DGXQ8KL6UJIRCXE8,0.0,0.0086,0.141,0.2647,0.2647,0.2647
3DXFGU9SLODY46WA7XIQCVBUTMKEXQ,0.0658,0.0658,0.0658,0.245,0.245,0.245
3E9JM64F23SDM8DQUQW3OKIR1A0NP8,0.0374,0.0374,0.0374,0.1368,0.1368,0.1368
3EGCY5R6XYZQLTGPWNN8D6V7K3JYA2,0.1097,0.1097,0.1097,0.2101,0.2101,0.2101
3EJ1F91ANSU6O8N3S3NGZ4GVCA2IZW,0.0269,0.0269,0.0269,0.1354,0.1354,0.1354
3EOZAW7619J5YKCNUIDNV84T8098HV,0.0459,0.0459,0.0459,0.2328,0.2328,0.2328
3EOZAW762AHX3MFSNYKKE4EQ4INH8Q,0.0045,0.0159,0.1052,0.5184,0.5184,0.5184
3ERG9KP7KAETHL286FNRQ00RYLWCHM,0.0118,0.1023,0.1426,0.1426,0.1426,0.1426
3EULM6QNGEDGI0DDZ62WA3R8YV4JXB,0.0024,0.014,0.0547,0.0547,0.0547,0.0547
3EX6YJ62T6GKTDIQJCCYD4JMD62ZJG,0.0087,0.0094,0.0112,0.1544,0.1544,0.1544
3EXC7SWSR38EV80UNYXZTOBA3ESHT8,0,0,0,0,0,0
3F0Z1FPMUNUP6TOTMH2XGS6T5GJLYU,0.0154,0.0154,0.0154,0.0897,0.0897,0.0897
3F0Z1FPMUNWB7D1EFV5M6IVBAHELYR,0.0211,0.1485,0.1698,0.1698,0.1698,0.1698
3F12ASV6AWHSTTB7IFZKMVGLLVZM46,0,0,0,0,0,0
3F2SNR5B8MKSI92Q9DG0FV11BKO0HL,0.0064,0.0085,0.0165,0.0376,0.0376,0.0376
3FKD865UZQBJZ4661LLBINGEMFPMUJ,0.0059,0.0093,0.07,0.2781,0.2781,0.2781
3FKD865UZQBJZ4661LLBINGENHPMUO,0.0049,0.1725,0.2513,0.2513,0.2513,0.2513
3FKD865UZQG0HB1FDHAJVT0FL3FMUG,0,0,0,0,0,0
3FOA7RUSUPLLDDXZNITMB1EHL6FPGL,0.0707,0.0707,0.0707,0.2354,0.2354,0.2354
3FQJF6D1R1SUSJ130G368H5I02G92S,0.0216,0.0888,0.1153,0.1153,0.1153,0.1153
3FQJF6D1S2STVEIP11IICRPWDI892M,0.0172,0.0172,0.0172,0.1421,0.1421,0.1421
3G2I6FODBC43UCDM72LBPP8Z9I0L60,0.0002,0.0002,0.0002,0.0714,0.0714,0.0714
3GAR7VLBJNDRH4HH5ZWWCFRBGXZ4Y9,0.0659,0.2061,0.215,0.2405,0.2405,0.2405
3GAR7VLBJNEKQVA3XEJQ66MZFEXY4T,0.0,0.0254,0.0695,0.2003,0.2391,0.2391
3GBCJUK5C2GRHG97MHYVG9NBQMOPK9,0.0,0.0,0.0,0.1424,0.1424,0.1424
3GBCJUK5C2NMDEDWS686X6QI2G8KP3,0,0,0,0,0,0
3GC8IVJ10EOCB71QWZ4YFX98VOS9NN,0.0245,0.0449,0.0768,0.3132,0.3132,0.3132
3GRRK9BQWRDBESRD36S5634M392PD9,0.0075,0.0075,0.0075,0.0454,0.0454,0.0454
3GRRK9BQWRPD54OGKFA4YQ8537VPDJ,0.0161,0.0164,0.0535,0.1095,0.1095,0.1095
3GZMSD8U5X9MRGKQIZ546O8UKB695Q,0.0019,0.0273,0.1444,0.3668,0.3668,0.3668
3GZMSD8U5X9MRGKQIZ546O8UKC795T,0.0207,0.0413,0.1463,0.308,0.308,0.308
3GZMSD8U6Y8M82W4VRHXFG1G1IS95R,0,0,0,0,0,0
3H41Q6XMRNJ731MM548PSMBGOYMG2I,0.0,0.0498,0.1042,0.2186,0.2186,0.2186
3H41Q6XMRNUCK2PCFPR6Y35LJFT2GW,0.0081,0.0154,0.0265,0.027,0.027,0.027
3H5CSD5832HNKRNN8SDJ6TWED17E80,0.1319,0.1977,0.2012,0.2545,0.2545,0.2545
3H5CSD5832HNKRNN8SDJ6TWL583E8G,0.0,0.0,0.0377,0.1127,0.1127,0.1127
3HBZ8AD97D3GZ7VEBIN9M1728BDNN9,0.028,0.0432,0.0536,0.0536,0.0536,0.0536
3HBZ8AD97D3GZ7VEBIN9M18U9EHNN5,0.0118,0.057,0.0856,0.1135,0.1253,0.1253
3HL3WX653BXN6QCFW6M6ATC7KPGPQT,0.0711,0.0995,0.1362,0.2979,0.2979,0.2979
3HQI26VRPRS5H4RSBPY2KOCMRQ13R0,0.0112,0.0463,0.1051,0.1051,0.1051,0.1051
3HVLA9UQN4GKVQOHDHMDH1A7KETU66,0.0,0.0558,0.0672,0.2161,0.2161,0.2161
3HYDIS22CWMMEZBE3G64NG7ZMZON5V,0.0,0.0,0.0,0.115,0.115,0.115
3HYDIS22DXJRRCQBI3AE9ELUHK15NC,0.0027,0.0027,0.0027,0.0909,0.0909,0.0909
3I21NMEA63DY0BA82BXKKSLPMBYSHT,0.0129,0.0462,0.1417,0.2793,0.2793,0.2793
3I21NMEA63DY0BA82BXKKSLPMBYSHT_1,0.0262,0.0646,0.2164,0.2778,0.2778,0.2778
3I21NMEA63DY0BA82BXKKSLPMBYSHT_2,0.0121,0.0483,0.2095,0.2793,0.2793,0.2793
3I3RVCR3FK2XEB4GMX9G7IJ2RLH6XI,0.0068,0.008,0.0428,0.0872,0.0872,0.0872
3I5ZXD44IULX7AZS354F5V5W46GJCA,0.0056,0.0148,0.0324,0.0846,0.0846,0.0846
3I5ZXD44JV69M8DWVE4I5ER80XVCJX,0.0024,0.042,0.0543,0.0717,0.1202,0.1202
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_1,0.0188,0.042,0.0501,0.1222,0.1222,0.1222
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_2,0.0021,0.0395,0.0423,0.1202,0.1202,0.1202
3I5ZXD44JVHG9J4AOHWFS96B5XBJCP,0.027,0.0357,0.1481,0.1481,0.1481,0.1481
3ID43DSF5JBJ2SZGW2H8HR9RGRT5G5,0.0025,0.0219,0.0579,0.0579,0.0579,0.0579
3IE95L92ROOBGIB0W5PPNWUUL5E7M3,0,0,0,0,0,0
3IOQH27Z2E4FFLJVR8TNNB4HIMC1IN,0.0509,0.0509,0.0509,0.0992,0.0992,0.0992
3IR329NZ7YGB0BGT612CO4BTUIW2K0,0.0,0.0,0.0453,0.1275,0.156,0.1987
3IRUE3ZCDH3J5468JOOGJ1Y2ZWZIC5,0.0342,0.0898,0.1251,0.2724,0.2724,0.2724
3IXQCB6XI8S61DI53P5ICGI2I9BTIR,0.1309,0.1309,0.1309,0.2519,0.2519,0.2519
3J06FGISLU272UJU8S9F5O38AK5K50,0.0,0.1011,0.1723,0.1735,0.1735,0.1735
3J06FGISMVRO4EVZMT2NFJ1KME95KI,0.0,0.0,0.0,0.1156,0.1156,0.1156
3J567DP9LLBDQUW0322ZJ0FWFWZFPB,0.0252,0.0256,0.1131,0.1367,0.1367,0.1367
3J5HEGTZRLQ9SE8SW9LZS2A15OXGGI,0.0,0.0,0.0561,0.1103,0.1103,0.1103
3JCELWMC4PY7J05E7LXQXNDWO6Y3V4,0.0127,0.0165,0.0751,0.1304,0.1304,0.1304
3JG2O8WUZH7UTHWSYCP6CNBWVH79WZ,0.0065,0.0462,0.0586,0.0932,0.0932,0.0932
3JGBBKK855Q5HY1J6RVO56S97I9J0I,0.0269,0.0269,0.0269,0.1413,0.1413,0.1413
3JGLGV9D6KL86TQHYYZCMI0V13JD5Y,0.0168,0.0422,0.0938,0.0938,0.0938,0.0938
3JT4BYK2Y4IL1Z22PAHP7P5PI0U2WH,0,0,0,0,0,0
3K0G5SYN9K0M6D335K10A1FE8RM8MU,0.0556,0.1048,0.2026,0.5863,0.5863,0.5863
3K0G5SYNALYS7SB8UL3I5RQZNM3M85,0.0564,0.0999,0.1801,0.2418,0.2418,0.2418
3K0T7FOBIJOUXM7ZLBPJYBSGQYWM14,0.0405,0.0916,0.2354,0.2354,0.2354,0.2354
3K27O5FVBZ6Y1U1OKHZVRLOYVIWW5C,0.0136,0.0176,0.0306,0.1611,0.1611,0.1611
3K3X4GGOSLN6JKEE0NBXYD5PSA6MC7,0.0275,0.0275,0.0275,0.1525,0.1525,0.1525
3K3X4GGOSLN6JKEE0NBXYD5PV12MCO,0,0,0,0,0,0
3K3X4GGOSLN9WHITSDB41LMDI6SMCK,0.0,0.0,0.0,0.2225,0.2225,0.2225
3K9T2ON9ZE5ORLPELXZMHUO84LJMTT,0,0,0,0,0,0
3KNJI1FZ8L912486RAFQQV3ZEP6NQU,0.1574,0.1574,0.1574,0.2343,0.2343,0.2343
3L4EWVFWCZFLPLXQZ7MWBK7MU2X9OK,0,0,0,0,0,0
3L8V324VIV0JU2BOPG7PUH68F6NF91,0.0019,0.0129,0.0489,0.0489,0.0489,0.0489
3L8V324VIVQEQ524CR2N49U2T8GF9N,0.0413,0.0413,0.0413,0.2033,0.2033,0.2033
3LBF4GRVWQC3B97WPKKEJO5WDODDDG,0.0025,0.0248,0.0641,0.0641,0.0641,0.0641
3LBF4GRVWQSB1V8AOKNI47EZJYMDDE,0.1366,0.1683,0.3092,0.3946,0.3946,0.3946
3LCM1J6T1CTW3PUN949YD9G6A99CYC,0.0002,0.0002,0.0002,0.081,0.081,0.081
3LE9INWSFWFC7U06C7E8H83VJHH0ML,0.0,0.0,0.0,0.0332,0.0332,0.0332
3LJE53CC7VYWE1O3MIQ180XM33HESQ,0.0,0.0219,0.0561,0.0785,0.0785,0.0785
3LLXQSS3GH7EI0TIBFCZBVHJUIM2FF,0.0,0.0,0.0,0.116,0.116,0.116
3LLXQSS3GH7EI0TIBFCZBVHJURL2FW,0.0002,0.0002,0.0002,0.1125,0.1125,0.1125
3LV0310AAZ0POAIRABRDV0CJ4TWKD9,0.0911,0.0966,0.1759,0.1759,0.1759,0.1759
3LV0310AAZ5BVL06B1AU1YGZUNKDKM,0.0,0.0127,0.1485,0.2262,0.2398,0.2476
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_1,0.0009,0.0335,0.2195,0.2507,0.2507,0.2507
3LV0310AAZ5BVL06B1AU1YGZUNKDKM_2,0.0,0.0147,0.1841,0.2315,0.2476,0.2476
3LV0310AAZ7UO39UCWLZNYY1B3BDKS,0.0467,0.0467,0.0467,0.1363,0.1363,0.1363
3LV0310AB0FIJI1LDLADGNAZ3BMKDF,0.048,0.048,0.048,0.2456,0.2456,0.2456
3LV0310AB0LE2KPSDVZ5QZ931M3DKU,0.0103,0.0164,0.0934,0.0975,0.0975,0.0975
3M35MA94IX9MX6PXAQCG5JTOJ1HNO3,0.1465,0.1465,0.1465,0.3434,0.3434,0.3434
3M6KHLIXGO95W4HFFOS373KMUDHIRT,0.0164,0.0343,0.0382,0.0902,0.0902,0.0902
3ME56J5KH09H8MTADW07EI1HZMYC6P,0.0116,0.0284,0.0558,0.0558,0.0558,0.0558
3ME56J5KH0A6OHM7NB7LNJZ2KW86CO,0.0142,0.0208,0.0261,0.0856,0.0856,0.0856
3MGKBFT74NRL5KAEINTLHYIV1ONSJ5,0.0,0.0,0.0,0.0381,0.0381,0.0381
3MHMBB6SGFYXPF5WOO57T0Y1YOLKW9,0,0,0,0,0,0
3MK14RC5NS9WDGLCZVLGWCZQJ24T6G,0.0091,0.0199,0.0333,0.1076,0.1139,0.1139
3MK14RC5NS9WDGLCZVLGWCZQJ2BT6N,0.0,0.0051,0.0179,0.1039,0.1039,0.1039
3MKP0VNPL180YVBEBVOO0GDECBIJRU,0,0,0,0,0,0
3MNPSGWWOQV9GBTQIUTZ7HIZXBCPUY,0.0443,0.0443,0.0443,0.1246,0.1246,0.1246
3MNYFQMXON9G1T2C2HOQSK4JSIPY01,0.0179,0.0246,0.0778,0.0778,0.0778,0.0778
3MQJWSYXNGSYPF0J90X7JRB4GS9O5U,0,0,0,0,0,0
3MQJWSYXOHGDXJ3GAF96UH2KF625OC,0,0,0,0,0,0
3MXFP9RGE565H89AY0KXMF94YTQB2U,0,0,0,0,0,0
3MXFP9RGE565SQ20JA2GC60T4U4B22,0.0,0.0,0.0281,0.1727,0.2046,0.2046
