imageID;text densities;Histogram of windows with text densitites b/w 0:0.1:1;threshold;windows greater than threshold;largest connected window (no. of windows);largest connected window in pixels;The average size of connected regions;
306OACM7G04QOX49OC3VEMIMU7KA8L.png;0.2264,0.1704,0.0000,0.2537,0.1521,0.0348,0.0257,0.0366,0.0157,0.0176,0.0352,0.0131,0.0131,0.0370,0.0241,0.0000,0.0000,;10,2,2,0,0,0,0,0,0,0,0,;0.0754;4;2;546400;4.00;
30E2X49V611K26Z0IIHLB47CQY53NF.png;0.0000,0.0000,0.1787,0.2446,0.0872,0.0157,0.1218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0128,;3,2,1,0,0,0,0,0,0,0,0,;0.1101;3;2;546400;1.50;
30E2X49V611K26Z0IIHLB47CQY63NG.png;0.0776,0.0000,0.0712,0.1239,0.0693,0.1130,0.0000,0.0430,0.1330,0.0234,0.0354,0.0005,0.1221,0.0000,0.0000,0.0000,0.0000,;6,4,0,0,0,0,0,0,0,0,0,;0.0739;5;1;273200;5.00;
30GUUI0R316PRKEN69AJEXY15MMBCT.png;0.0577,0.0494,0.0468,0.1072,0.1495,0.0793,0.0255,0.0277,0.0792,0.0068,0.0845,0.1069,0.1557,0.0568,0.0000,0.0477,0.0597,;13,2,0,0,0,0,0,0,0,0,0,;0.0713;7;3;819600;3.50;
319N3DB42B6LKGW48RIT1IUY6MJEPG.png;0.0619,0.1364,0.1192,0.0690,0.0738,0.0461,0.0000,0.0000,0.0000,0.0607,0.0614,0.0862,0.0512,0.0612,0.0678,0.0659,0.0211,;12,2,0,0,0,0,0,0,0,0,0,;0.0701;4;2;546400;2.00;
31H4HIBP9AWNGDF6JZY7J01Z8LG5HP.png;0.0000,0.1948,0.3279,0.5135,0.1894,0.0000,0.0936,0.2176,0.0140,0.1787,0.0000,0.0914,0.0989,0.0143,0.1785,0.0000,0.0000,;5,4,1,1,0,1,0,0,0,0,0,;0.1761;7;4;1092800;3.50;
31QBDMKNDPO96CGOU6OI3UH1N96L85.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0212,0.0727,0.0211,0.0000,0.0000,0.0540,0.0619,0.0000,0.0000,;5,0,0,0,0,0,0,0,0,0,0,;0.0462;3;2;546400;1.50;
31QOF9ABLNAV27TO4PXO0GLATWO1L1.png;0.0000,0.1658,0.2269,0.0781,0.0427,0.1763,0.1908,0.1597,0.1627,0.1284,0.3392,0.0485,0.0337,0.0000,0.0000,0.0000,0.0408,;5,6,1,1,0,0,0,0,0,0,0,;0.1380;7;4;1092800;2.33;
31R9JPCYP6DVE0AQVNO2QFRENFMWRA.png;0.0093,0.4728,0.3838,0.3341,0.1568,0.0017,0.0778,0.0242,0.0514,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;3,1,0,2,1,0,0,0,0,0,0,;0.1680;3;3;819600;3.00;
31TTIPZ8XM69HILWQZWMCQMN1KS3GE.png;0.0719,0.0958,0.0053,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0433,0.1229,0.2018,0.2593,;3,2,1,0,0,0,0,0,0,0,0,;0.1143;3;3;819600;3.00;
31ZZN31VRB1J1I6XNAS9X9DBA59QRV.png;0.1377,0.1284,0.0499,0.0139,0.0538,0.0179,0.0197,0.0485,0.0180,0.0197,0.0136,0.0396,0.0084,0.0247,0.0301,0.0445,0.0800,;14,2,0,0,0,0,0,0,0,0,0,;0.0440;7;3;819600;2.33;
3203J2GC2PK4HSXGZ2GG107218V84Q.png;0.1477,0.3343,0.1339,0.1121,0.0416,0.0620,0.0179,0.0184,0.0974,0.0195,0.0045,0.0139,0.0000,0.0000,0.0699,0.0000,0.0138,;9,3,0,1,0,0,0,0,0,0,0,;0.0776;5;4;1092800;2.50;
3203J2GC2PK4HSXGZ2GG1073Z7V84O.png;0.1490,0.2713,0.0797,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0013,0.0963,0.1110,0.0338,0.0052,0.0700,0.0701,0.0000,;5,2,1,0,0,0,0,0,0,0,0,;0.0888;4;2;546400;4.00;
3203J2GC2PK4HSXGZ2GG1074VAS84P.png;0.2374,0.0553,0.0656,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;2,0,1,0,0,0,0,0,0,0,0,;0.1194;1;1;273200;1.00;
320GLP60AN5TS9K5PU8IGRVPKUZ14P.png;0.0000,0.0000,0.0352,0.0957,0.1169,0.0494,0.0631,0.0686,0.0229,0.0582,0.0920,0.0613,0.1493,0.0326,0.2046,0.0867,0.0326,;12,3,0,0,0,0,0,0,0,0,0,;0.0779;6;2;546400;3.00;
320GLP60AN6FM9FGZXIOL5AG38941T.png;0.0319,0.0007,0.2464,0.2356,0.1172,0.2311,0.2200,0.1424,0.2075,0.0039,0.0097,0.0098,0.0076,0.0015,0.1397,0.0023,0.0171,;2,4,4,0,0,0,0,0,0,0,0,;0.0955;8;7;1912400;4.00;
323KIQYDLQ7S9UIT4NE6QLFONB14CB.png;0.0661,0.1555,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0023,0.0330,0.0827,0.0583,0.0390,0.0186,0.0000,0.0000,0.0000,;6,1,0,0,0,0,0,0,0,0,0,;0.0570;4;2;546400;4.00;
3244QHISJ1ITNE98CFK36E7RG91L0N.png;0.0723,0.0000,0.1087,0.0152,0.0000,0.0000,0.0000,0.0000,0.0000,0.1037,0.0170,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;5,0,0,0,0,0,0,0,0,0,0,;0.0634;3;1;273200;3.00;
3244QHISK2XKVEPCAXDY38M44I9L04.png;0.1486,0.1384,0.0443,0.0151,0.0043,0.0070,0.0463,0.0000,0.0224,0.0000,0.0223,0.0000,0.0223,0.0000,0.0252,0.0430,0.0418,;9,2,0,0,0,0,0,0,0,0,0,;0.0447;3;2;546400;1.50;
329GGY5YRI5WHTWS4FZ9QWPAMFRT4W.png;0.0846,0.0129,0.1020,0.0271,0.0110,0.0408,0.0178,0.0185,0.0668,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;9,0,0,0,0,0,0,0,0,0,0,;0.0424;3;1;273200;3.00;
32GVUSPLEYOYH9SP841K39EVOUOK3Z.png;0.0533,0.2075,0.1223,0.1236,0.0441,0.0908,0.0000,0.0831,0.0209,0.2173,0.0774,0.1511,0.0817,0.2153,0.0490,0.0463,0.0000,;9,4,2,0,0,0,0,0,0,0,0,;0.1056;6;3;819600;3.00;
