imageID;text densities;Histogram of windows with text densitites b/w 0:0.1:1;threshold;windows greater than threshold;largest connected window (no. of windows);largest connected window in pixels;The average size of connected regions;
306OACM7G04QOX49OC3VEMIMU7KA8L.png;0.1983,0.1249,0.0463,0.0286,0.0000,0.0074,0.0000,0.0172,0.0075,0.0000,0.0000,0.0098,;3,2,0,0,0,0,0,0,0,0,0,;0.0550;2;2;728000;2.00;
30E2X49V611K26Z0IIHLB47CQY53NF.png;0.2366,0.1074,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;1,0,1,0,0,0,0,0,0,0,0,;0.1720;1;1;364000;1.00;
30E2X49V611K26Z0IIHLB47CQY63NG.png;0.0806,0.0761,0.0774,0.0000,0.0000,0.0669,0.0000,0.0917,0.0000,0.0000,0.0000,0.0000,;5,0,0,0,0,0,0,0,0,0,0,;0.0785;2;1;364000;2.00;
30GUUI0R316PRKEN69AJEXY15MMBCT.png;0.1399,0.1492,0.1508,0.1386,0.0000,0.0574,0.0000,0.0567,0.0000,0.0000,0.0000,0.0000,;2,4,0,0,0,0,0,0,0,0,0,;0.1154;4;4;1456000;4.00;
319N3DB42B6LKGW48RIT1IUY6MJEPG.png;0.0938,0.0181,0.0945,0.1088,0.0000,0.0603,0.0000,0.0696,0.0015,0.0000,0.0000,0.0063,;6,0,0,0,0,0,0,0,0,0,0,;0.0566;5;5;1820000;5.00;
31H4HIBP9AWNGDF6JZY7J01Z8LG5HP.png;0.2759,0.1996,0.1184,0.1159,0.0000,0.0949,0.0000,0.1030,0.0000,0.0000,0.0000,0.0000,;2,3,1,0,0,0,0,0,0,0,0,;0.1513;2;2;728000;2.00;
31QBDMKNDPO96CGOU6OI3UH1N96L85.png;0.0000,0.0000,0.0670,0.0870,0.0000,0.0193,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;3,0,0,0,0,0,0,0,0,0,0,;0.0578;2;1;364000;2.00;
31QOF9ABLNAV27TO4PXO0GLATWO1L1.png;0.2014,0.2139,0.2575,0.0000,0.0000,0.2485,0.0000,0.0000,0.0033,0.0000,0.0000,0.0253,;1,1,3,0,0,0,0,0,0,0,0,;0.1583;4;4;1456000;4.00;
31R9JPCYP6DVE0AQVNO2QFRENFMWRA.png;0.1978,0.1419,0.0386,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;1,2,0,0,0,0,0,0,0,0,0,;0.1261;2;2;728000;2.00;
31TTIPZ8XM69HILWQZWMCQMN1KS3GE.png;0.0000,0.0000,0.0000,0.0842,0.0000,0.0000,0.0000,0.1834,0.0000,0.0000,0.0000,0.0086,;1,1,0,0,0,0,0,0,0,0,0,;0.0921;1;1;364000;1.00;
