imageID;text densities;Histogram of windows with text densitites b/w 0:0.1:1;threshold;windows greater than threshold;largest connected window (no. of windows);largest connected window in pixels;The average size of connected regions;
31ZZN31VRB1J1I6XNAS9X9DBA59QRV.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3044,0.0000,0.0000,0.0000,0.1875,0.0000,0.1551,0.3355,0.0000,0.0000,0.1025,0.1413,0.0825,0.0000,0.3191,0.0650,0.0000,0.0592,0.0000,0.0650,0.0350,0.2851,0.0000,0.0350,0.0000,0.1853,0.0350,0.0000,0.0000,0.0883,0.0000,0.0000,0.0000,0.0789,0.0000,0.0000,0.0000,0.0388,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;11,4,2,2,0,0,0,0,0,0,0,;0.1368;8;2;80000;4.00;
3203J2GC2PK4HSXGZ2GG107218V84Q.png;0.1436,0.0000,0.0000,0.0000,0.1675,0.0000,0.1522,0.0000,0.0000,0.0000,0.0000,0.0000,0.3262,0.0000,0.0000,0.0000,0.2641,0.0000,0.3250,0.0000,0.0000,0.0000,0.1363,0.0000,0.1363,0.2327,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1163,0.0000,0.0000,0.0000,0.0459,0.2918,0.0000,0.0000,0.1061,0.0000,0.0000,0.0862,0.0000,0.0000,0.0515,0.0000,0.0000,0.0862,0.1225,0.0000,0.0966,0.0000,0.1225,0.0552,0.0000,0.0000,0.0845,0.0000,0.0000,0.0000,0.0612,0.0000,0.0000,0.0000,0.0355,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;10,8,3,2,0,0,0,0,0,0,0,;0.1411;8;2;80000;4.00;
3203J2GC2PK4HSXGZ2GG1073Z7V84O.png;0.0956,0.0000,0.1346,0.0053,0.1200,0.0185,0.0737,0.0056,0.0527,0.0000,0.0000,0.0000,0.2112,0.0000,0.2234,0.2537,0.1675,0.2744,0.2325,0.2430,0.2657,0.0000,0.0975,0.0150,0.0975,0.0000,0.1013,0.2129,0.0000,0.0142,0.0000,0.0239,0.0000,0.0000,0.0000,0.0345,0.0000,0.0000,0.0636,0.0000,0.0000,0.0154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0568,0.0000,0.0000,0.0075,0.1432,0.0000,0.0002,0.0000,0.0887,0.0000,0.0000,0.0000,0.0711,0.0000,0.0000,0.0000,0.0437,0.0000,0.0000,0.0000,0.0254,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;18,4,8,0,0,0,0,0,0,0,0,;0.1026;12;7;280000;6.00;
3203J2GC2PK4HSXGZ2GG1074VAS84P.png;0.1961,0.0000,0.0000,0.0000,0.1426,0.0000,0.1370,0.0000,0.0000,0.0000,0.1195,0.0000,0.0712,0.0000,0.0000,0.0000,0.0712,0.0000,0.0712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;3,4,0,0,0,0,0,0,0,0,0,;0.1156;4;1;40000;4.00;
320GLP60AN5TS9K5PU8IGRVPKUZ14P.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0131,0.0000,0.0945,0.0525,0.0000,0.1663,0.1050,0.1663,0.0000,0.0525,0.1050,0.0638,0.0525,0.0000,0.1050,0.0201,0.1374,0.0000,0.1050,0.0000,0.0838,0.0000,0.1050,0.0000,0.0777,0.0000,0.0483,0.1634,0.0650,0.0000,0.0000,0.0000,0.3673,0.0000,0.2523,0.0000,0.0000,0.0000,0.3063,0.0038,0.1147,0.0000,0.3000,0.0000,0.0000,0.0000,0.2026,0.0000,0.0247,0.0000,0.2875,0.4113,0.0000,0.0000,0.3160,0.0000,0.0000,0.1069,0.2860,0.0000,0.0000,0.0000,0.1568,0.0000,0.0000,0.0000,0.0732,0.0000,0.0000,0.0000,0.2013,0.0000,0.0000,0.0000,0.1441,0.0000,0.0000,0.0000,0.0382,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;20,9,5,2,1,0,0,0,0,0,0,;0.1414;15;3;120000;5.00;
320GLP60AN6FM9FGZXIOL5AG38941T.png;0.0000,0.0000,0.0000,0.0000,0.1434,0.0000,0.1296,0.0000,0.0303,0.1641,0.0990,0.0000,0.1931,0.1908,0.0712,0.0000,0.1331,0.0296,0.1399,0.0000,0.0413,0.1992,0.1284,0.0125,0.0512,0.2516,0.0835,0.0024,0.0000,0.0966,0.0000,0.0043,0.0846,0.2223,0.0000,0.0000,0.0000,0.2780,0.0946,0.0000,0.0000,0.0518,0.0000,0.1306,0.0733,0.3040,0.0000,0.2026,0.0000,0.0959,0.0658,0.1963,0.0000,0.0471,0.0000,0.1230,0.0750,0.0000,0.0000,0.1011,0.0000,0.0000,0.0427,0.1295,0.0000,0.0652,0.0000,0.1255,0.0767,0.0000,0.0000,0.0000,0.0000,0.0000,0.0436,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0036,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;22,15,4,0,0,0,0,0,0,0,0,;0.1097;19;3;120000;6.33;
323KIQYDLQ7S9UIT4NE6QLFONB14CB.png;0.0000,0.0000,0.0000,0.0000,0.1994,0.0000,0.1907,0.0000,0.0981,0.0000,0.1183,0.0000,0.0281,0.0000,0.1800,0.0000,0.0000,0.1583,0.0000,0.0000,0.0756,0.0000,0.0000,0.0000,0.0000,0.0000,0.0598,0.0000,0.0000,0.0663,0.0000,0.0000,0.0636,0.0000,0.0000,0.0000,0.0000,0.0000,0.0315,0.0000,0.0000,0.0000,0.0000,0.0217,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0045,0.0000,0.0000,0.0375,0.0000,0.0000,0.0000,0.0000,0.0000,0.0335,0.0000,0.0000,0.0170,0.0000,0.0000,0.0000,0.0000,0.0000,0.0159,0.0000,0.0000,0.0000,0.1280,0.0000,0.0000,0.0000,0.1233,0.0000,0.0000,0.0000,0.0750,0.0000,0.0000,0.0000,0.0293,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;14,7,0,0,0,0,0,0,0,0,0,;0.0798;8;1;40000;8.00;
3244QHISJ1ITNE98CFK36E7RG91L0N.png;0.0000,0.0000,0.0000,0.0000,0.1013,0.0000,0.1981,0.0000,0.0000,0.0000,0.1025,0.0000,0.1025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0234,0.0000,0.0000,0.1063,0.0000,0.0000,0.0000,0.0000,0.0000,0.1063,0.0000,0.0000,0.1063,0.0000,0.0000,0.1063,0.0000,0.0000,0.0000,0.0000,0.0000,0.1063,0.0000,0.0000,0.0574,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;10,1,0,0,0,0,0,0,0,0,0,;0.1015;8;3;120000;2.67;
3244QHISK2XKVEPCAXDY38M44I9L04.png;0.0000,0.0000,0.0000,0.0000,0.1116,0.0000,0.1080,0.0000,0.0503,0.0010,0.1210,0.0203,0.0829,0.0053,0.0259,0.0338,0.0821,0.0000,0.0730,0.0243,0.0000,0.0437,0.0829,0.0000,0.0273,0.0079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0048,0.0000,0.0000,0.0000,0.0000,0.0080,0.0000,0.0000,0.0649,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0649,0.0000,0.0040,0.0080,0.0000,0.0000,0.0453,0.0000,0.0000,0.0000,0.1101,0.0000,0.0000,0.0000,0.1016,0.0000,0.0000,0.0000,0.0823,0.0000,0.0000,0.0000,0.1076,0.0000,0.0000,0.0000,0.0469,0.0000,0.0000,0.0000,0.0357,0.0000,0.0000,0.0000,0.0072,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;20,3,0,0,0,0,0,0,0,0,0,;0.0499;14;2;80000;7.00;
329GGY5YRI5WHTWS4FZ9QWPAMFRT4W.png;0.0000,0.0000,0.0000,0.0000,0.1225,0.0000,0.1401,0.0000,0.0000,0.0000,0.0000,0.0000,0.1263,0.0309,0.0000,0.0000,0.1061,0.0000,0.0000,0.0000,0.0231,0.0231,0.0000,0.0000,0.0000,0.0000,0.0963,0.0000,0.0000,0.0963,0.0000,0.0000,0.0963,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;7,3,0,0,0,0,0,0,0,0,0,;0.0861;7;3;120000;3.50;
32GVUSPLEYOYH9SP841K39EVOUOK3Z.png;0.0000,0.0000,0.0000,0.0000,0.2484,0.0000,0.3316,0.0000,0.0000,0.2695,0.2513,0.0000,0.1664,0.2112,0.3091,0.1966,0.1451,0.2699,0.1405,0.3800,0.2637,0.0916,0.0000,0.3267,0.0000,0.0275,0.2637,0.3207,0.0000,0.2637,0.0000,0.2602,0.1963,0.0150,0.0000,0.1519,0.0000,0.0132,0.1325,0.1325,0.0000,0.1325,0.0000,0.1325,0.1325,0.0000,0.0000,0.1232,0.0000,0.0000,0.1325,0.0663,0.0000,0.1325,0.0000,0.0663,0.1325,0.0000,0.0000,0.0663,0.0000,0.0000,0.0000,0.0663,0.0000,0.0000,0.0000,0.0663,0.0000,0.0000,0.0000,0.0663,0.0000,0.0000,0.0000,0.0663,0.0000,0.0000,0.0000,0.0663,0.0000,0.0000,0.0000,0.0663,0.0000,0.0000,0.0000,0.0583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;14,15,10,4,0,0,0,0,0,0,0,;0.1617;17;4;160000;5.67;
32GVUSPLFZ61Q5EOZV799O813X5K3C.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3678,0.0000,0.0000,0.0000,0.2387,0.0000,0.2349,0.2352,0.0000,0.0000,0.1551,0.1141,0.1588,0.0000,0.1857,0.0673,0.0000,0.1111,0.0000,0.0007,0.0584,0.1908,0.0000,0.0563,0.0000,0.0509,0.0563,0.0000,0.0000,0.0400,0.0000,0.0000,0.0028,0.0388,0.0000,0.0000,0.0000,0.0388,0.0000,0.0000,0.0000,0.0324,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;9,6,3,1,0,0,0,0,0,0,0,;0.1107;10;3;120000;3.33;
