imageID;text densities;Histogram of windows with text densitites b/w 0:0.1:1;threshold;windows greater than threshold;largest connected window (no. of windows);largest connected window in pixels;The average size of connected regions;
31ZZN31VRB1J1I6XNAS9X9DBA59QRV.png;0.0000,0.2849,0.3399,0.0416,0.1374,0.0623,0.0369,0.0185,0.1697,0.0416,0.0348,0.0366,0.0395,0.0391,0.0083,0.1769,0.0372,0.0348,0.0399,0.0388,0.0384,0.0160,0.1283,0.0301,0.0336,0.0000,0.0000,0.0988,0.0436,0.0768,0.0920,0.0859,0.0130,0.1585,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1482,0.0000,0.0000,;23,6,1,1,0,0,0,0,0,0,0,;0.0807;11;3;204900;5.50;
3203J2GC2PK4HSXGZ2GG107218V84Q.png;0.4341,0.1565,0.2771,0.1202,0.1071,0.0000,0.0560,0.0395,0.0004,0.0217,0.0076,0.0442,0.0156,0.0560,0.0422,0.0316,0.0646,0.0712,0.0400,0.0343,0.0181,0.0000,0.0303,0.0253,0.0000,0.0000,0.0000,0.0000,0.1005,0.0487,0.0000,0.0000,0.0000,0.0244,0.1112,0.1008,0.0000,0.0037,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1137,0.0000,0.0169,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0307,0.0000,0.0961,;23,4,1,0,1,0,0,0,0,0,0,;0.0731;10;5;341500;3.33;
3203J2GC2PK4HSXGZ2GG1073Z7V84O.png;0.4198,0.0880,0.1168,0.0751,0.0420,0.0255,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0051,0.0000,0.3852,0.1460,0.2913,0.1188,0.0164,0.0000,0.0206,0.1353,0.1445,0.1371,0.0421,0.0000,0.0000,0.0869,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0065,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0874,0.0000,0.0139,0.0000,0.0000,0.0000,0.0000,0.0000,0.0852,;11,6,1,1,1,0,0,0,0,0,0,;0.1082;9;4;273200;3.00;
3203J2GC2PK4HSXGZ2GG1074VAS84P.png;0.4868,0.2126,0.1674,0.0536,0.2625,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;1,1,2,0,1,0,0,0,0,0,0,;0.2366;2;1;68300;2.00;
320GLP60AN5TS9K5PU8IGRVPKUZ14P.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.1408,0.1702,0.0731,0.0000,0.2089,0.0000,0.0000,0.0000,0.0227,0.0022,0.0228,0.0261,0.0219,0.0047,0.0232,0.0401,0.0106,0.0857,0.0795,0.4617,0.0000,0.0006,0.0046,0.1766,0.2579,0.0849,0.1319,0.0000,0.0970,0.1048,0.0217,0.0000,0.0788,0.0000,0.1263,0.0000,0.1869,0.0000,0.1302,0.0000,0.0582,0.0000,0.0217,0.0000,0.0000,0.0000,0.1353,0.0000,0.0790,0.0000,0.0463,0.0000,0.2078,0.0000,0.1762,0.0000,0.0575,0.0000,0.0724,0.0000,0.0000,0.0000,0.0333,0.0000,0.0360,;23,11,1,0,1,0,0,0,0,0,0,;0.0930;15;5;341500;3.75;
320GLP60AN6FM9FGZXIOL5AG38941T.png;0.1276,0.0000,0.0000,0.0028,0.2474,0.1730,0.2802,0.1615,0.1084,0.1054,0.2577,0.1118,0.1902,0.1836,0.1669,0.1540,0.2849,0.1398,0.0000,0.0083,0.0028,0.0254,0.0277,0.0000,0.0209,0.0000,0.0058,0.0000,0.1226,0.1878,0.0090,0.0000,0.0000,0.0684,0.0426,0.0023,0.0000,0.0000,0.0000,0.0071,0.0000,0.0013,0.0000,0.0092,0.0000,0.0101,0.0000,0.0012,0.0000,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0921,0.0000,0.1561,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0426,;10,12,4,0,0,0,0,0,0,0,0,;0.0959;18;14;956200;6.00;
323KIQYDLQ7S9UIT4NE6QLFONB14CB.png;0.1240,0.1405,0.3236,0.2846,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,0.0857,0.0464,0.2529,0.0779,0.1436,0.0162,0.0112,0.0016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0734,0.0000,0.0417,0.0000,0.1014,0.0000,0.0000,0.0000,0.0743,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;9,3,2,1,0,0,0,0,0,0,0,;0.1064;6;4;273200;3.00;
3244QHISJ1ITNE98CFK36E7RG91L0N.png;0.0107,0.2787,0.0000,0.0000,0.0000,0.4298,0.0000,0.0609,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2073,0.0341,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2073,0.0000,0.0341,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;4,2,1,0,1,0,0,0,0,0,0,;0.1579;4;1;68300;4.00;
3244QHISK2XKVEPCAXDY38M44I9L04.png;0.1372,0.2315,0.2265,0.0468,0.1772,0.0000,0.0000,0.0267,0.0076,0.0000,0.0000,0.0117,0.1595,0.0000,0.0000,0.0000,0.0478,0.0000,0.0000,0.0000,0.0458,0.0000,0.0000,0.0000,0.0459,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0435,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0435,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1010,0.0000,0.0312,0.0000,0.1410,0.0000,0.0110,0.0000,0.1561,0.0000,0.0683,;12,5,2,0,0,0,0,0,0,0,0,;0.0880;8;4;273200;4.00;
329GGY5YRI5WHTWS4FZ9QWPAMFRT4W.png;0.0000,0.3385,0.0518,0.0000,0.0000,0.2243,0.0351,0.0221,0.0442,0.0000,0.0000,0.1630,0.0331,0.0382,0.0740,0.0000,0.1249,0.1423,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;7,3,1,1,0,0,0,0,0,0,0,;0.1076;5;2;136600;2.50;
32GVUSPLEYOYH9SP841K39EVOUOK3Z.png;0.0051,0.2083,0.1754,0.4115,0.3043,0.0000,0.1142,0.2656,0.1294,0.0000,0.0580,0.3052,0.0000,0.0000,0.1474,0.1850,0.0000,0.0524,0.3516,0.3069,0.0502,0.2593,0.3890,0.0000,0.0000,0.3267,0.4413,0.1008,0.0585,0.1374,0.1542,0.0311,0.0000,0.0000,0.0996,0.0314,0.0000,0.2106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3189,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0996,;9,8,7,4,2,0,0,0,0,0,0,;0.1918;14;6;409800;4.67;
32GVUSPLFZ61Q5EOZV799O813X5K3C.png;0.0000,0.1450,0.3078,0.2818,0.1646,0.2116,0.1466,0.0725,0.1147,0.0374,0.0170,0.0785,0.0406,0.0233,0.0780,0.0434,0.0288,0.0530,0.0467,0.0333,0.0505,0.0459,0.0355,0.0587,0.0422,0.0000,0.0909,0.0250,0.0171,0.0774,0.0216,0.0206,0.0811,0.0204,0.0198,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;26,4,3,0,0,0,0,0,0,0,0,;0.0767;12;8;546400;4.00;
32JEHGQ0QIPYH7JPSF8OLMHJ8AAU81.png;0.0426,0.1061,0.1015,0.0886,0.0484,0.0220,0.0000,0.0000,0.0205,0.0000,0.0000,0.0000,0.0120,0.0436,0.0000,0.0377,0.0222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0218,0.0000,0.0000,0.0220,0.0000,0.0000,0.0205,0.0000,0.0000,0.1167,0.1249,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0288,0.0000,0.0000,;15,2,0,0,0,0,0,0,0,0,0,;0.0518;5;3;204900;2.50;
32JRJ3GOYGFHSVM6IWA88RJNYD8U1D.png;0.2847,0.3623,0.0869,0.2939,0.4830,0.3725,0.2348,0.1249,0.1407,0.1525,0.1607,0.0490,0.3867,0.1004,0.1824,0.0438,0.2211,0.2270,0.1897,0.2300,0.0000,0.0556,0.1431,0.3900,0.1788,0.1495,0.1268,0.2378,0.1527,0.0957,0.1358,0.0428,0.2159,0.0320,0.0000,0.2474,0.0000,0.2477,0.0000,0.2485,0.0000,0.0000,0.0000,0.0000,0.0000,0.0146,0.0000,0.1017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000,0.1908,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0763,0.0000,0.0000,0.0000,0.0000,;11,13,11,4,1,0,0,0,0,0,0,;0.1808;19;6;409800;6.33;
32SOQFN7RN4Q5SNOXDF8KS0W4TRIPM.png;0.0000,0.8104,0.8005,0.4442,0.0000,0.0000,0.0344,0.0685,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0820,0.1159,0.0560,0.0683,0.0000,0.0000,0.5106,0.2794,0.0000,0.1903,0.4798,0.0000,0.0000,0.0000,0.0000,0.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;5,2,1,1,2,1,0,1,1,0,0,;0.3093;6;3;204900;3.00;
32WAV7G60PNC75TK9C1M3A29EH0D36.png;0.1133,0.0504,0.0121,0.0998,0.1130,0.0412,0.0679,0.1631,0.0417,0.1104,0.1042,0.0625,0.0541,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0483,0.0350,0.1313,0.1111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;11,7,0,0,0,0,0,0,0,0,0,;0.0817;9;6;409800;3.00;
32WAV7G6ZOBEE25MHO1EVKD7PUBD3N.png;0.1645,0.1099,0.1536,0.0318,0.0036,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0243,0.1063,0.0000,0.0683,0.0277,0.0163,0.0472,0.0000,0.0596,0.0302,0.0426,0.0711,0.0225,0.0000,0.0000,0.1767,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2017,;13,4,0,0,0,0,0,0,0,0,0,;0.0754;6;3;204900;3.00;
330XZFCZ7R2IEZH3T3I3O6ANM0DXTM.png;0.1133,0.0504,0.0112,0.0669,0.0000,0.0401,0.0587,0.0199,0.0324,0.0000,0.0000,0.1131,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;7,2,0,0,0,0,0,0,0,0,0,;0.0562;4;2;136600;2.00;
330XZFCZ7RB627L6HWI9543W690TXG.png;0.1074,0.1642,0.2418,0.7196,0.2327,0.0529,0.1070,0.0000,0.1604,0.2271,0.2099,0.0468,0.4126,0.0010,0.2132,0.0471,0.4000,0.0873,0.5763,0.3835,0.1959,0.2573,0.2472,0.1360,0.0148,0.2494,0.0000,0.2592,0.1676,0.1566,0.1423,0.3242,0.0009,0.0949,0.0793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;9,8,8,3,1,1,0,1,0,0,0,;0.2035;15;11;751300;5.00;
33EWWXEH81XUPFZ4BLANE2SZQMJ40X.png;0.1133,0.0504,0.0128,0.0770,0.0726,0.0353,0.0575,0.0093,0.0528,0.0057,0.0501,0.0198,0.0369,0.0443,0.0330,0.0403,0.0155,0.0451,0.0009,0.0562,0.0151,0.0411,0.0255,0.0586,0.0546,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0586,0.0000,0.0546,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;23,1,0,0,0,0,0,0,0,0,0,;0.0421;14;8;546400;7.00;
33FLRCV01N0NF725EJLGLLU8UGYORG.png;0.1259,0.0315,0.0492,0.0561,0.1008,0.0481,0.0222,0.1162,0.1425,0.0579,0.0745,0.1333,0.0102,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0707,0.0364,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0707,0.0000,0.0364,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;13,4,0,0,0,0,0,0,0,0,0,;0.0696;8;5;341500;4.00;
33QM7VBL79CAH7ME53S2DMVHTOZ3QX.png;0.1954,0.3244,0.3822,0.5111,0.3978,0.0519,0.4321,0.0177,0.1731,0.0124,0.3618,0.0116,0.2809,0.1343,0.3111,0.1739,0.1755,0.2224,0.2106,0.1335,0.1322,0.2891,0.0116,0.2442,0.0119,0.2793,0.1156,0.1630,0.1970,0.1288,0.1620,0.0541,0.1698,0.0000,0.0336,0.1662,0.0000,0.0446,0.0000,0.0000,0.0000,0.0123,0.0000,0.0133,0.0000,0.0000,0.0000,0.0133,0.0000,0.0000,0.0000,0.0719,0.0000,0.0846,0.0000,0.0455,0.0000,0.1717,0.0000,0.0127,0.0000,0.0092,0.0000,0.0031,0.0000,0.0000,0.0000,0.0000,0.0000,0.0453,;17,15,6,5,1,1,0,0,0,0,0,;0.1532;23;22;1502600;11.50;
