imageID;text densities;Histogram of windows with text densitites b/w 0:0.1:1;threshold;windows greater than threshold;largest connected window (no. of windows);largest connected window in pixels;The average size of connected regions;
320GLP60AN6FM9FGZXIOL5AG38941T.png;0.1241,0.1598,0.0611,0.0433,0.0000,0.0543,0.0000,0.0322,;4,2,0,0,0,0,0,0,0,0,0,;0.0791;2;2;1092800;2.00;
323KIQYDLQ7S9UIT4NE6QLFONB14CB.png;0.1091,0.0000,0.0790,0.0016,0.0000,0.0092,0.0000,0.0272,;3,0,0,0,0,0,0,0,0,0,0,;0.0452;2;2;1092800;2.00;
3244QHISJ1ITNE98CFK36E7RG91L0N.png;0.0975,0.0000,0.0302,0.0000,0.0000,0.0302,0.0000,0.0000,;3,0,0,0,0,0,0,0,0,0,0,;0.0526;1;1;546400;1.00;
3244QHISK2XKVEPCAXDY38M44I9L04.png;0.1057,0.0224,0.0117,0.0057,0.0000,0.0107,0.0000,0.0396,;5,0,0,0,0,0,0,0,0,0,0,;0.0326;2;1;546400;2.00;
329GGY5YRI5WHTWS4FZ9QWPAMFRT4W.png;0.0840,0.0441,0.0334,0.0000,0.0000,0.0000,0.0000,0.0000,;3,0,0,0,0,0,0,0,0,0,0,;0.0538;1;1;546400;1.00;
32GVUSPLEYOYH9SP841K39EVOUOK3Z.png;0.1855,0.1031,0.1762,0.1562,0.0000,0.0572,0.0000,0.0399,;3,3,0,0,0,0,0,0,0,0,0,;0.1197;3;3;1639200;3.00;
32GVUSPLFZ61Q5EOZV799O813X5K3C.png;0.1662,0.0541,0.0441,0.0368,0.0000,0.0000,0.0000,0.0000,;3,1,0,0,0,0,0,0,0,0,0,;0.0753;1;1;546400;1.00;
32JEHGQ0QIPYH7JPSF8OLMHJ8AAU81.png;0.0511,0.0142,0.0028,0.0080,0.0000,0.0000,0.0000,0.0000,;2,0,0,0,0,0,0,0,0,0,0,;0.0190;1;1;546400;1.00;
32JRJ3GOYGFHSVM6IWA88RJNYD8U1D.png;0.2804,0.1520,0.1821,0.1400,0.0000,0.1149,0.0000,0.0241,;1,4,1,0,0,0,0,0,0,0,0,;0.1489;3;3;1639200;3.00;
32SOQFN7RN4Q5SNOXDF8KS0W4TRIPM.png;0.2698,0.0000,0.0403,0.1825,0.0000,0.0000,0.0000,0.0000,;1,1,1,0,0,0,0,0,0,0,0,;0.1642;2;2;1092800;2.00;
32WAV7G60PNC75TK9C1M3A29EH0D36.png;0.0826,0.0466,0.0104,0.0303,0.0000,0.0000,0.0000,0.0139,;5,0,0,0,0,0,0,0,0,0,0,;0.0368;2;2;1092800;2.00;
32WAV7G6ZOBEE25MHO1EVKD7PUBD3N.png;0.0579,0.0000,0.0283,0.0362,0.0000,0.0000,0.0000,0.0000,;3,0,0,0,0,0,0,0,0,0,0,;0.0408;1;1;546400;1.00;
330XZFCZ7R2IEZH3T3I3O6ANM0DXTM.png;0.0451,0.0182,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;2,0,0,0,0,0,0,0,0,0,0,;0.0316;1;1;546400;1.00;
330XZFCZ7RB627L6HWI9543W690TXG.png;0.2032,0.1648,0.2854,0.1643,0.0000,0.0000,0.0000,0.0000,;0,3,1,0,0,0,0,0,0,0,0,;0.2044;1;1;546400;1.00;
33EWWXEH81XUPFZ4BLANE2SZQMJ40X.png;0.0535,0.0354,0.0323,0.0068,0.0000,0.0073,0.0000,0.0068,;3,0,0,0,0,0,0,0,0,0,0,;0.0237;3;3;1639200;3.00;
33FLRCV01N0NF725EJLGLLU8UGYORG.png;0.0688,0.0523,0.0000,0.0134,0.0000,0.0000,0.0000,0.0134,;4,0,0,0,0,0,0,0,0,0,0,;0.0370;2;2;1092800;2.00;
33QM7VBL79CAH7ME53S2DMVHTOZ3QX.png;0.2891,0.1824,0.1774,0.1390,0.0000,0.0328,0.0000,0.0498,;2,3,1,0,0,0,0,0,0,0,0,;0.1451;3;3;1639200;3.00;
33RX46D1RXVH625SCIG7UWSYT80X1J.png;0.0083,0.1125,0.1533,0.1365,0.0000,0.0448,0.0000,0.0427,;2,3,0,0,0,0,0,0,0,0,0,;0.0830;3;3;1639200;3.00;
33XMDKLTFSU7YK1SQJZ2MPHPZ4ZZCZ.png;0.2517,0.1642,0.2219,0.1634,0.0000,0.0129,0.0000,0.0127,;2,2,2,0,0,0,0,0,0,0,0,;0.1378;4;4;2185600;4.00;
344RGS4J7S874QSQIPH3B5TQWFPMPU.png;0.1908,0.0000,0.0000,0.0404,0.0000,0.0000,0.0000,0.0377,;2,1,0,0,0,0,0,0,0,0,0,;0.0896;1;1;546400;1.00;
34B3PHKY7L0QRWI1JO5S4NCKMT3NE1.png;0.1637,0.0925,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;1,1,0,0,0,0,0,0,0,0,0,;0.1281;1;1;546400;1.00;
34KQN2TBKTGWLIK008X22C5QD2JSAJ.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,0,0,0,0,0,0,0,0,0,0,;NaN;0;
34RF8KPUOTU14SPS6MXYXNPWVK1SBB.png;0.0065,0.0253,0.0250,0.0213,0.0000,0.0000,0.0000,0.0000,;3,0,0,0,0,0,0,0,0,0,0,;0.0156;3;3;1639200;3.00;
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_1.png;0.0890,0.0582,0.0425,0.0376,0.0000,0.0000,0.0000,0.0043,;4,0,0,0,0,0,0,0,0,0,0,;0.0463;2;2;1092800;2.00;
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_2.png;0.0802,0.0472,0.0379,0.0453,0.0000,0.0000,0.0000,0.0000,;4,0,0,0,0,0,0,0,0,0,0,;0.0526;1;1;546400;1.00;
34RF8KPUOTU14SPS6MXYXNPWVK7SBH.png;0.0148,0.0313,0.0389,0.0031,0.0000,0.0000,0.0000,0.0000,;3,0,0,0,0,0,0,0,0,0,0,;0.0220;2;2;1092800;2.00;
34YKDDZP3UMABNHOK8ECJ4FCOZJWHB.png;0.2641,0.2465,0.3655,0.1338,0.0000,0.1711,0.0000,0.0634,;1,2,2,1,0,0,0,0,0,0,0,;0.2074;3;3;1639200;3.00;
3568B45QGKRG3Y1LZDHA1JA6BSCO3E.png;0.1834,0.0000,0.0067,0.0611,0.0000,0.0000,0.0000,0.0000,;1,1,0,0,0,0,0,0,0,0,0,;0.0837;1;1;546400;1.00;
3589VT1T2BGMXIVHZGNGS492OQIJN8.png;0.1583,0.0000,0.0194,0.1429,0.0000,0.0000,0.0000,0.0135,;2,2,0,0,0,0,0,0,0,0,0,;0.0835;2;2;1092800;2.00;
35DAEVU8JHJ10FFZ10EN4CRDQ8F870.png;0.1038,0.0501,0.0538,0.0549,0.0000,0.0541,0.0000,0.0553,;6,0,0,0,0,0,0,0,0,0,0,;0.0620;1;1;546400;1.00;
35GRDJC92I6VOWRC3MF6JHNHWWLC7I.png;0.0444,0.0177,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;2,0,0,0,0,0,0,0,0,0,0,;0.0310;1;1;546400;1.00;
35HIM1LU2HRMGPBVQO0P66HG1MBI5I.png;0.0361,0.1833,0.3069,0.1964,0.0000,0.0500,0.0000,0.0356,;3,2,1,0,0,0,0,0,0,0,0,;0.1347;3;3;1639200;3.00;
35QUA2ABY634ZYN782PTB2BL5I8EGJ.png;0.0880,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;1,0,0,0,0,0,0,0,0,0,0,;0.0880;1;1;546400;1.00;
35QUA2ABZ7MBAB0HZGYJHQ28USWGE7.png;0.1793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,1,0,0,0,0,0,0,0,0,0,;0.1793;1;1;546400;1.00;
361LJMRMCQ5CDYJ025B6700NV8CUR4.png;0.0646,0.1097,0.1610,0.1347,0.0000,0.1063,0.0000,0.0580,;4,2,0,0,0,0,0,0,0,0,0,;0.1057;4;4;2185600;4.00;
369VX4MEOJAKM0DV8XRK62EAJWKGI1.png;0.2340,0.0221,0.0095,0.0216,0.0000,0.0000,0.0000,0.0000,;2,0,1,0,0,0,0,0,0,0,0,;0.0718;1;1;546400;1.00;
36ARV8EEH67U95XPYN59VTZKFJ2VA1.png;0.1078,0.0859,0.0386,0.0086,0.0000,0.0175,0.0000,0.0086,;4,0,0,0,0,0,0,0,0,0,0,;0.0445;2;2;1092800;2.00;
36FIWAXJH5YZ4NF13JA9L63DO7Z3AS.png;0.1871,0.2693,0.2678,0.1187,0.0000,0.1669,0.0000,0.1181,;0,4,2,0,0,0,0,0,0,0,0,;0.1880;2;2;1092800;2.00;
36HGGQAXL6KTNEA2DMTHLEEUZ4CVBW.png;0.2809,0.3415,0.0909,0.0912,0.0000,0.0484,0.0000,0.0506,;4,0,1,1,0,0,0,0,0,0,0,;0.1506;2;2;1092800;2.00;
36HGGQAXL6L87J29O35QD9YQWSFBVG.png;0.0261,0.0656,0.1293,0.0000,0.0000,0.0000,0.0000,0.0000,;2,1,0,0,0,0,0,0,0,0,0,;0.0553;2;2;1092800;2.00;
36IAL8HYOXSPP9QYVLXZPMFW48E4R6.png;0.0000,0.0000,0.0367,0.1110,0.0000,0.0000,0.0000,0.0000,;1,1,0,0,0,0,0,0,0,0,0,;0.0738;1;1;546400;1.00;
36MWL0IRGCO0L6PQ7W22BBNT0ICOHL.png;0.1268,0.1647,0.0232,0.0652,0.0000,0.0000,0.0000,0.0368,;3,2,0,0,0,0,0,0,0,0,0,;0.0833;2;2;1092800;2.00;
36QDS77QN9NG5USZQM0XMAC2L97HFT.png;0.3105,0.0030,0.1725,0.4146,0.0000,0.0123,0.0000,0.0066,;1,1,0,1,1,0,0,0,0,0,0,;0.1532;3;3;1639200;3.00;
36QDS77QN9Y3AP81GU3ZJ983H37HFJ.png;0.0930,0.0000,0.0331,0.0202,0.0000,0.0099,0.0000,0.0202,;4,0,0,0,0,0,0,0,0,0,0,;0.0353;1;1;546400;1.00;
36R3RQSDPTXRSZ6X7FR6HZHDYAF078.png;0.0318,0.0100,0.0327,0.0141,0.0000,0.0000,0.0000,0.0141,;4,0,0,0,0,0,0,0,0,0,0,;0.0206;2;2;1092800;2.00;
375FCEJV4GX4B1VR293XJCDD0I7CCJ.png;0.2367,0.2028,0.2273,0.1732,0.0000,0.0455,0.0000,0.0488,;2,2,2,0,0,0,0,0,0,0,0,;0.1557;4;4;2185600;4.00;
375MF9UHMRPR2XWE6NL8JC3TL1HSX9.png;0.2012,0.0663,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;1,1,0,0,0,0,0,0,0,0,0,;0.1338;1;1;546400;1.00;
37672WDDC2JA93V4O46FCCJ2VAJNM9.png;0.0289,0.0805,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;2,0,0,0,0,0,0,0,0,0,0,;0.0547;1;1;546400;1.00;
378UBY8FQ61LFCJMHZWZTRZI59A8TB.png;0.2984,0.3627,0.1092,0.0382,0.0000,0.0279,0.0000,0.0000,;3,0,1,1,0,0,0,0,0,0,0,;0.1673;2;2;1092800;2.00;
378UBY8FR7AABMKBM232FCEFT60T8E.png;0.2806,0.2169,0.1064,0.0337,0.0000,0.0011,0.0000,0.0191,;3,0,2,0,0,0,0,0,0,0,0,;0.1096;2;2;1092800;2.00;
379R4POZ46ZM5D7FMP5TH9FBQ7PRXR.png;0.0543,0.0323,0.0000,0.0054,0.0000,0.0000,0.0000,0.0000,;2,0,0,0,0,0,0,0,0,0,0,;0.0307;2;2;1092800;2.00;
37CCG24EIZSNBY0O0RYFBPCKLTQZRW.png;0.0193,0.0069,0.0147,0.0100,0.0000,0.0000,0.0000,0.0000,;3,0,0,0,0,0,0,0,0,0,0,;0.0127;2;2;1092800;2.00;
37CCG24EIZSNBY0O0RYFBPCKLTQZRW_1.png;0.0394,0.0136,0.0124,0.0000,0.0000,0.0000,0.0000,0.0000,;3,0,0,0,0,0,0,0,0,0,0,;0.0218;1;1;546400;1.00;
37CCG24EIZSNBY0O0RYFBPCKLTQZRW_2.png;0.0362,0.0096,0.0093,0.0095,0.0000,0.0001,0.0000,0.0001,;1,0,0,0,0,0,0,0,0,0,0,;0.0108;1;1;546400;1.00;
37FXVUXR5NUGX6LAN3N06Z6PNZ6EWN.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,0,0,0,0,0,0,0,0,0,0,;NaN;0;
37NNZ8MO7S6VRHEMSEGUVBLX898EQM.png;0.1602,0.0221,0.0043,0.0046,0.0000,0.0028,0.0000,0.0032,;1,1,0,0,0,0,0,0,0,0,0,;0.0329;1;1;546400;1.00;
37QHTW84X0Z4WRFH6C4VHQ7JNTDJDT.png;0.1667,0.0053,0.0205,0.0141,0.0000,0.0000,0.0000,0.0141,;3,1,0,0,0,0,0,0,0,0,0,;0.0442;1;1;546400;1.00;
37ZHE2JT1D250TKIB56TICN73UM88S.png;0.1048,0.0000,0.0136,0.0324,0.0000,0.0179,0.0000,0.0127,;5,0,0,0,0,0,0,0,0,0,0,;0.0363;1;1;546400;1.00;
37ZHE2JT1D250TKIB56TICN73UQ88W.png;0.2888,0.2586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,0,2,0,0,0,0,0,0,0,0,;0.2737;1;1;546400;1.00;
37ZUGP9H9BONPT0XCKXE3200JPH817.png;0.1427,0.1567,0.1941,0.2107,0.0000,0.0365,0.0000,0.0136,;2,3,1,0,0,0,0,0,0,0,0,;0.1257;4;4;2185600;4.00;
37ZUGP9H9BONPT0XCKXE3201JQL81F.png;0.1256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,1,0,0,0,0,0,0,0,0,0,;0.1256;1;1;546400;1.00;
38464Y8J3VK9Y56OSLPV9KDIFIGV4J.png;0.0426,0.0358,0.0308,0.0226,0.0000,0.0026,0.0000,0.0195,;5,0,0,0,0,0,0,0,0,0,0,;0.0256;3;3;1639200;3.00;
389X50RO4VDYCDHURIYQ7760LL5343.png;0.1142,0.0838,0.0451,0.0000,0.0000,0.0000,0.0000,0.0000,;2,1,0,0,0,0,0,0,0,0,0,;0.0810;2;2;1092800;2.00;
38DNTK7MFN2OC2PZPWU81IIJXME01H.png;0.0423,0.0692,0.0639,0.0390,0.0000,0.0171,0.0000,0.0151,;6,0,0,0,0,0,0,0,0,0,0,;0.0411;3;3;1639200;3.00;
38DNTK7MFN34LCW85JTSAD2CXFQ01S.png;0.2912,0.0901,0.0878,0.0000,0.0000,0.0000,0.0000,0.0000,;2,0,1,0,0,0,0,0,0,0,0,;0.1564;1;1;546400;1.00;
38DNTK7MFN3UAZX8DF8S385AB3E10K.png;0.2291,0.0967,0.0335,0.0684,0.0000,0.0070,0.0000,0.0264,;4,0,1,0,0,0,0,0,0,0,0,;0.0768;2;2;1092800;2.00;
38FWZZ3ILTDK8ICQRL4PWREV0HIYN7.png;0.1406,0.0598,0.0825,0.0768,0.0000,0.0000,0.0000,0.0000,;3,1,0,0,0,0,0,0,0,0,0,;0.0899;1;1;546400;1.00;
38GRQLZZQQCOARQX7FK2NWOBS4K0CN.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,0,0,0,0,0,0,0,0,0,0,;NaN;0;
38IOEK81UIQHG7BFV93TAAEQ3W496W.png;0.0301,0.3709,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;1,0,0,1,0,0,0,0,0,0,0,;0.2005;1;1;546400;1.00;
38LYNH3Q4ODLGFNEHSAP2J87XNZMGY.png;0.1666,0.0292,0.0551,0.0540,0.0000,0.0000,0.0000,0.0000,;3,1,0,0,0,0,0,0,0,0,0,;0.0762;1;1;546400;1.00;
38LYNH3Q5PUFYTLC9WG1VAJL0LTGM5.png;0.1795,0.1766,0.2419,0.1194,0.0000,0.1139,0.0000,0.0065,;0,4,1,0,0,0,0,0,0,0,0,;0.1396;3;3;1639200;3.00;
38MNOT6KWIG21RX6PKH1YJB8VKDT05.png;0.0936,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;1,0,0,0,0,0,0,0,0,0,0,;0.0936;1;1;546400;1.00;
38MNOT6KWIG21RX6PKH1YJB8VKDT05_1.png;0.4239,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,0,0,0,1,0,0,0,0,0,0,;0.4239;1;1;546400;1.00;
38MNOT6KWIG21RX6PKH1YJB8VKDT05_2.png;0.2112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,0,1,0,0,0,0,0,0,0,0,;0.2112;1;1;546400;1.00;
38NH2CI7ROPJ1MAJ3F139HJ5CPPVU5.png;0.1034,0.3498,0.0178,0.0997,0.0000,0.0000,0.0000,0.0406,;4,0,0,1,0,0,0,0,0,0,0,;0.1223;1;1;546400;1.00;
38NH2CI7SPCMWUJ4T62C2GD654VVUY.png;0.0613,0.0245,0.0238,0.0270,0.0000,0.0247,0.0000,0.0276,;6,0,0,0,0,0,0,0,0,0,0,;0.0315;1;1;546400;1.00;
38VQ1AW9T5WCGLEK2ZAP9I6I4O826I.png;0.1220,0.0350,0.1174,0.0945,0.0000,0.0000,0.0000,0.0000,;2,2,0,0,0,0,0,0,0,0,0,;0.0922;3;3;1639200;3.00;
390EOHYPK4Q05K2TRHZ1W9N0LW8X3W.png;0.0633,0.0056,0.0000,0.0141,0.0000,0.0000,0.0000,0.0141,;3,0,0,0,0,0,0,0,0,0,0,;0.0243;1;1;546400;1.00;
39393HGTI5QMIY6JHIT1M5IIGWJEOF.png;0.3022,0.1380,0.2114,0.1750,0.0000,0.0386,0.0000,0.0047,;1,2,2,0,0,0,0,0,0,0,0,;0.1450;3;3;1639200;3.00;
394TEHR260P29GUZO0UUQSDZ63O65J.png;0.0958,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;1,0,0,0,0,0,0,0,0,0,0,;0.0958;1;1;546400;1.00;
39PLFW4P2L2RPNN40J9QB1XCZ2O4HT.png;0.1067,0.0245,0.0169,0.0076,0.0000,0.0224,0.0000,0.0201,;5,0,0,0,0,0,0,0,0,0,0,;0.0330;1;1;546400;1.00;
39UNKKTVDF8Y9H8JFO9U930XMBHYGJ.png;0.0079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,0,0,0,0,0,0,0,0,0,0,;0.0079;1;1;546400;1.00;
39UNKKTVDFFX9VEX2EW7RYBUQ2JGYD.png;0.1595,0.1273,0.1348,0.0589,0.0000,0.0025,0.0000,0.0000,;1,3,0,0,0,0,0,0,0,0,0,;0.0966;3;3;1639200;3.00;
39VNNFFKK59EW3XI1HP5P046ZAXXVP.png;0.0641,0.0253,0.0567,0.0478,0.0000,0.0308,0.0000,0.0076,;5,0,0,0,0,0,0,0,0,0,0,;0.0387;3;3;1639200;3.00;
39Y8ZSVZWWM1XMK47AFGQNZOPQQVZE.png;0.0970,0.0804,0.0755,0.1314,0.0000,0.0465,0.0000,0.0688,;5,1,0,0,0,0,0,0,0,0,0,;0.0833;2;2;1092800;2.00;
39Y8ZSVZXXM4Z9DMIL8I9OJZBK9VZ6.png;0.2708,0.1656,0.0421,0.0000,0.0000,0.0000,0.0000,0.0000,;1,1,1,0,0,0,0,0,0,0,0,;0.1595;2;2;1092800;2.00;
3AA189Q6B51983MEFLORU493K7KMWE.png;0.1654,0.0434,0.0293,0.0210,0.0000,0.0000,0.0000,0.0000,;3,1,0,0,0,0,0,0,0,0,0,;0.0648;1;1;546400;1.00;
3AA189Q6B52Z6L7EV3NS06BHCKRWMY.png;0.2389,0.1827,0.0380,0.0313,0.0000,0.0000,0.0000,0.0000,;2,1,1,0,0,0,0,0,0,0,0,;0.1227;2;2;1092800;2.00;
3AA189Q6C6N6C9XRHK508ZBLMH8WM3.png;0.1376,0.0158,0.0185,0.0045,0.0000,0.0000,0.0000,0.0000,;2,1,0,0,0,0,0,0,0,0,0,;0.0441;1;1;546400;1.00;
3AA189Q6C6TLNJILLV2LOGYDJT7MWV.png;0.1455,0.1566,0.0529,0.0139,0.0000,0.0241,0.0000,0.0139,;4,2,0,0,0,0,0,0,0,0,0,;0.0678;2;2;1092800;2.00;
3AJ89545NQHYX91N7X3ADUYHKVTBEA.png;0.1385,0.0233,0.0508,0.0626,0.0000,0.1697,0.0000,0.2107,;3,2,1,0,0,0,0,0,0,0,0,;0.1093;3;2;1092800;1.50;
3AJ89545NQRFJUS6JU65GFBBEJ7BEW.png;0.1808,0.0033,0.0657,0.0000,0.0000,0.0000,0.0000,0.0000,;1,1,0,0,0,0,0,0,0,0,0,;0.0832;1;1;546400;1.00;
3AMAQJSW8I20H10ADEKNBNOAVRROI5.png;0.0513,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;1,0,0,0,0,0,0,0,0,0,0,;0.0513;1;1;546400;1.00;
3B9PUZPHFHW5PZT5Q7OV88NG9W6JA5.png;0.1667,0.0834,0.0139,0.0000,0.0000,0.0139,0.0000,0.0000,;3,1,0,0,0,0,0,0,0,0,0,;0.0695;2;2;1092800;2.00;
3BGEFHL0JHEL8I3UU0A0G1OJRYOJBS.png;0.0952,0.2227,0.2103,0.1328,0.0000,0.0557,0.0000,0.0849,;3,1,2,0,0,0,0,0,0,0,0,;0.1336;2;2;1092800;2.00;
3BHOG8KFNLAK9AB1ZQLEP6Q0T3RR81.png;0.2710,0.2591,0.2399,0.3155,0.0000,0.0565,0.0000,0.0377,;2,0,3,1,0,0,0,0,0,0,0,;0.1966;4;4;2185600;4.00;
3BK5FW2G6MZ18ENS8D29GOXE9AHRCA.png;0.1098,0.1087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;2,0,0,0,0,0,0,0,0,0,0,;0.1092;1;1;546400;1.00;
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2.png;0.1266,0.0656,0.0913,0.0503,0.0000,0.0000,0.0000,0.0000,;3,1,0,0,0,0,0,0,0,0,0,;0.0835;2;2;1092800;2.00;
3BZN229KV5TWHZF32GLR8LCC1TX6DS.png;0.0878,0.0961,0.0062,0.0141,0.0000,0.0000,0.0000,0.0000,;3,0,0,0,0,0,0,0,0,0,0,;0.0511;2;2;1092800;2.00;
3C2UN3Y7UJLGZT23JF159R7GHEFMFI.png;0.1687,0.2369,0.2780,0.2423,0.0000,0.0922,0.0000,0.0704,;2,1,3,0,0,0,0,0,0,0,0,;0.1814;3;3;1639200;3.00;
3CF7EZI55RWEYNZ9U956QWWUG93IL2.png;0.1595,0.1030,0.0674,0.0532,0.0000,0.0039,0.0000,0.0159,;4,1,0,0,0,0,0,0,0,0,0,;0.0671;3;3;1639200;3.00;
3CP9VRCFS74RV9VXRUIMMBYWTQDUEZ.png;0.0269,0.0578,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;2,0,0,0,0,0,0,0,0,0,0,;0.0423;1;1;546400;1.00;
3CTCX9NXB5M1LSUM0XPXZV8QE2WLJA.png;0.1798,0.0714,0.0965,0.3426,0.0000,0.2906,0.0000,0.1100,;2,2,1,1,0,0,0,0,0,0,0,;0.1818;2;2;1092800;2.00;
3CTCX9NXC67QIV0KKFDEFSMCFTJJLN.png;0.2433,0.5470,0.1265,0.0000,0.0000,0.0679,0.0000,0.0000,;1,1,1,0,0,1,0,0,0,0,0,;0.2462;1;1;546400;1.00;
3CVHT3IKUYKSX9WRAWTF52715RU0R4.png;0.2452,0.1184,0.1659,0.0305,0.0000,0.0000,0.0000,0.0305,;2,2,1,0,0,0,0,0,0,0,0,;0.1181;3;3;1639200;3.00;
3CYDGW98NMPSZAAQ0W8MOBJZSSBOM6.png;0.2066,0.0757,0.1503,0.0872,0.0000,0.0860,0.0000,0.0873,;4,2,0,0,0,0,0,0,0,0,0,;0.1155;2;2;1092800;2.00;
3D00S7P7YG22I1NWJE5APKC40DIEZA.png;0.2179,0.0506,0.0078,0.0000,0.0000,0.0000,0.0000,0.0000,;1,0,1,0,0,0,0,0,0,0,0,;0.0921;1;1;546400;1.00;
3D3KZYB02J3NX4IAX3WJJNSJTAYV8O.png;0.2550,0.1255,0.1068,0.0000,0.0000,0.0000,0.0000,0.0000,;1,1,1,0,0,0,0,0,0,0,0,;0.1624;1;1;546400;1.00;
