imageID;text densities;Histogram of windows with text densitites b/w 0:0.1:1;threshold;windows greater than threshold;largest connected window (no. of windows);largest connected window in pixels;The average size of connected regions;
306OACM7G04QOX49OC3VEMIMU7KA8L.png;0.0416,0.4111,0.2862,0.0545,0.0000,0.0000,0.0812,0.4263,0.2917,0.0126,0.0105,0.0592,0.0306,0.0208,0.0405,0.0327,0.0152,0.0161,0.0129,0.0222,0.0480,0.0225,0.0168,0.0094,0.0172,0.0090,0.0270,0.0469,0.0254,0.0227,0.0000,0.0000,0.0000,0.0000,0.0000,;22,0,2,0,2,0,0,0,0,0,0,;0.0754;5;3;409800;2.50;
30E2X49V611K26Z0IIHLB47CQY53NF.png;0.0000,0.0000,0.0000,0.0000,0.2323,0.1250,0.2535,0.2356,0.1744,0.0000,0.0000,0.0313,0.2437,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0256,0.2159,;2,2,5,0,0,0,0,0,0,0,0,;0.1708;6;3;409800;3.00;
30E2X49V611K26Z0IIHLB47CQY63NG.png;0.0058,0.1494,0.0000,0.0000,0.0944,0.0481,0.0953,0.1525,0.0260,0.1127,0.0000,0.2259,0.0000,0.0000,0.0861,0.0000,0.0843,0.1816,0.0351,0.0117,0.0000,0.0707,0.0010,0.0000,0.2272,0.0170,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;10,4,2,0,0,0,0,0,0,0,0,;0.0903;8;2;273200;4.00;
30GUUI0R316PRKEN69AJEXY15MMBCT.png;0.0256,0.0899,0.0987,0.0000,0.0570,0.0367,0.0985,0.1158,0.1076,0.1914,0.1016,0.0570,0.0412,0.0098,0.0000,0.0553,0.0395,0.1189,0.0000,0.0135,0.0883,0.0807,0.1354,0.0783,0.1004,0.2109,0.0736,0.0401,0.0000,0.0000,0.0536,0.0417,0.0398,0.0796,0.0000,;23,4,1,0,0,0,0,0,0,0,0,;0.0786;14;5;683000;3.50;
319N3DB42B6LKGW48RIT1IUY6MJEPG.png;0.0000,0.1238,0.0453,0.2276,0.1735,0.0649,0.1380,0.0000,0.1064,0.0411,0.0922,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0202,0.1012,0.0691,0.0536,0.0650,0.1074,0.0651,0.0373,0.0670,0.0553,0.0679,0.0677,0.0499,0.0818,0.0423,0.0000,0.0617,;21,3,1,0,0,0,0,0,0,0,0,;0.0810;9;2;273200;4.50;
31H4HIBP9AWNGDF6JZY7J01Z8LG5HP.png;0.0000,0.0000,0.0000,0.3896,0.4658,0.1901,0.6726,0.3543,0.0704,0.3084,0.0000,0.0000,0.0000,0.1872,0.2086,0.2266,0.0000,0.0281,0.0294,0.3281,0.0000,0.0000,0.0285,0.1544,0.1978,0.0000,0.0078,0.0207,0.2846,0.0724,0.0000,0.0000,0.0000,0.0000,0.2102,;6,5,4,3,1,0,1,0,0,0,0,;0.2112;8;2;273200;4.00;
31QBDMKNDPO96CGOU6OI3UH1N96L85.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0425,0.0777,0.0678,0.0421,0.0000,0.0000,0.0000,0.0000,0.0000,0.0477,0.0604,0.1238,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;6,1,0,0,0,0,0,0,0,0,0,;0.0660;3;2;273200;1.50;
31QOF9ABLNAV27TO4PXO0GLATWO1L1.png;0.0000,0.0000,0.1662,0.1654,0.1788,0.2750,0.1317,0.0244,0.0489,0.0365,0.1376,0.2151,0.2876,0.0940,0.0250,0.2943,0.1422,0.1831,0.2257,0.0310,0.1703,0.5081,0.0969,0.0000,0.0201,0.0473,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0649,0.0166,0.0767,;12,8,5,0,1,0,0,0,0,0,0,;0.1409;12;4;546400;6.00;
31R9JPCYP6DVE0AQVNO2QFRENFMWRA.png;0.0066,0.0121,0.6744,0.2712,0.3823,0.3854,0.3892,0.2790,0.0452,0.2685,0.0033,0.0000,0.0894,0.0662,0.0000,0.0484,0.0000,0.1028,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;6,0,3,3,0,0,1,0,0,0,0,;0.2016;7;6;819600;3.50;
31TTIPZ8XM69HILWQZWMCQMN1KS3GE.png;0.0528,0.0911,0.0487,0.1428,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0219,0.0646,0.1118,0.1339,0.3296,0.0740,0.3390,0.1795,0.0000,;7,4,0,2,0,0,0,0,0,0,0,;0.1231;5;2;273200;2.50;
