imageID;text densities;Histogram of windows with text densitites b/w 0:0.1:1;threshold;windows greater than threshold;largest connected window (no. of windows);largest connected window in pixels;The average size of connected regions;
35HIM1LU2HRMGPBVQO0P66HG1MBI5I.png;0.0361,0.0000,0.0329,0.1505,0.1301,0.2268,0.1642,0.0678,;3,3,1,0,0,0,0,0,0,0,0,;0.1155;4;4;2185600;4.00;
35QUA2ABY634ZYN782PTB2BL5I8EGJ.png;0.0477,0.1138,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;1,1,0,0,0,0,0,0,0,0,0,;0.0807;1;1;546400;1.00;
35QUA2ABZ7MBAB0HZGYJHQ28USWGE7.png;0.1527,0.0859,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;1,1,0,0,0,0,0,0,0,0,0,;0.1193;1;1;546400;1.00;
361LJMRMCQ5CDYJ025B6700NV8CUR4.png;0.0978,0.0000,0.0633,0.0464,0.0263,0.2411,0.1771,0.0155,;5,1,1,0,0,0,0,0,0,0,0,;0.0954;3;2;1092800;1.50;
369VX4MEOJAKM0DV8XRK62EAJWKGI1.png;0.1010,0.2004,0.0221,0.0000,0.0039,0.0055,0.0161,0.0055,;3,1,0,0,0,0,0,0,0,0,0,;0.0507;2;2;1092800;2.00;
36ARV8EEH67U95XPYN59VTZKFJ2VA1.png;0.0515,0.0574,0.0378,0.0481,0.0210,0.0351,0.0172,0.0000,;7,0,0,0,0,0,0,0,0,0,0,;0.0383;3;2;1092800;1.50;
36FIWAXJH5YZ4NF13JA9L63DO7Z3AS.png;0.1931,0.0982,0.1295,0.2384,0.3223,0.1123,0.1355,0.1013,;2,4,1,1,0,0,0,0,0,0,0,;0.1663;3;2;1092800;1.50;
36HGGQAXL6KTNEA2DMTHLEEUZ4CVBW.png;0.2934,0.1799,0.2733,0.1923,0.0735,0.0658,0.0627,0.0791,;4,2,2,0,0,0,0,0,0,0,0,;0.1525;4;4;2185600;4.00;
36HGGQAXL6L87J29O35QD9YQWSFBVG.png;0.0000,0.0521,0.0675,0.0774,0.0920,0.0373,0.0000,0.0000,;5,0,0,0,0,0,0,0,0,0,0,;0.0544;3;3;1639200;3.00;
36IAL8HYOXSPP9QYVLXZPMFW48E4R6.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0367,0.0824,0.0286,;3,0,0,0,0,0,0,0,0,0,0,;0.0492;1;1;546400;1.00;
36MWL0IRGCO0L6PQ7W22BBNT0ICOHL.png;0.0000,0.2063,0.2779,0.0000,0.0000,0.0232,0.0076,0.0944,;2,1,1,0,0,0,0,0,0,0,0,;0.1219;2;2;1092800;2.00;
36QDS77QN9NG5USZQM0XMAC2L97HFT.png;0.1592,0.1590,0.0030,0.0000,0.0499,0.1348,0.2394,0.1818,;1,4,1,0,0,0,0,0,0,0,0,;0.1324;5;3;1639200;2.50;
36QDS77QN9Y3AP81GU3ZJ983H37HFJ.png;0.0444,0.0580,0.0000,0.0000,0.0170,0.0261,0.0405,0.0000,;5,0,0,0,0,0,0,0,0,0,0,;0.0372;3;2;1092800;1.50;
36R3RQSDPTXRSZ6X7FR6HZHDYAF078.png;0.0205,0.0114,0.0100,0.0000,0.0165,0.0162,0.0283,0.0000,;5,0,0,0,0,0,0,0,0,0,0,;0.0171;2;1;546400;2.00;
375FCEJV4GX4B1VR293XJCDD0I7CCJ.png;0.0978,0.2522,0.1179,0.1663,0.1232,0.1495,0.1083,0.1137,;2,5,1,0,0,0,0,0,0,0,0,;0.1411;3;1;546400;3.00;
375MF9UHMRPR2XWE6NL8JC3TL1HSX9.png;0.0198,0.2184,0.0365,0.0299,0.0000,0.0000,0.0000,0.0000,;3,0,1,0,0,0,0,0,0,0,0,;0.0761;1;1;546400;1.00;
37672WDDC2JA93V4O46FCCJ2VAJNM9.png;0.0000,0.0587,0.1329,0.0055,0.0000,0.0000,0.0000,0.0000,;1,1,0,0,0,0,0,0,0,0,0,;0.0657;1;1;546400;1.00;
378UBY8FQ61LFCJMHZWZTRZI59A8TB.png;0.1970,0.2147,0.3341,0.2673,0.0447,0.0924,0.0355,0.0027,;3,1,2,1,0,0,0,0,0,0,0,;0.1485;4;4;2185600;4.00;
378UBY8FR7AABMKBM232FCEFT60T8E.png;0.1643,0.2580,0.2249,0.0575,0.0655,0.0420,0.0528,0.0000,;4,1,2,0,0,0,0,0,0,0,0,;0.1236;3;3;1639200;3.00;
379R4POZ46ZM5D7FMP5TH9FBQ7PRXR.png;0.0488,0.0055,0.0203,0.0120,0.0000,0.0000,0.0054,0.0000,;3,0,0,0,0,0,0,0,0,0,0,;0.0184;2;1;546400;2.00;
37CCG24EIZSNBY0O0RYFBPCKLTQZRW.png;0.0146,0.0046,0.0011,0.0058,0.0104,0.0043,0.0055,0.0045,;2,0,0,0,0,0,0,0,0,0,0,;0.0064;2;1;546400;2.00;
37CCG24EIZSNBY0O0RYFBPCKLTQZRW_1.png;0.0255,0.0139,0.0136,0.0000,0.0000,0.0124,0.0000,0.0000,;4,0,0,0,0,0,0,0,0,0,0,;0.0164;1;1;546400;1.00;
37CCG24EIZSNBY0O0RYFBPCKLTQZRW_2.png;0.0227,0.0135,0.0000,0.0097,0.0000,0.0094,0.0000,0.0096,;2,0,0,0,0,0,0,0,0,0,0,;0.0130;2;2;1092800;2.00;
37FXVUXR5NUGX6LAN3N06Z6PNZ6EWN.png;0.0189,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;1,0,0,0,0,0,0,0,0,0,0,;0.0097;1;1;546400;1.00;
37NNZ8MO7S6VRHEMSEGUVBLX898EQM.png;0.2200,0.0488,0.0258,0.0074,0.0027,0.0045,0.0063,0.0015,;2,0,1,0,0,0,0,0,0,0,0,;0.0396;2;2;1092800;2.00;
37QHTW84X0Z4WRFH6C4VHQ7JNTDJDT.png;0.0560,0.1625,0.0053,0.0000,0.0088,0.0117,0.0000,0.0283,;3,1,0,0,0,0,0,0,0,0,0,;0.0454;2;2;1092800;2.00;
37ZHE2JT1D250TKIB56TICN73UM88S.png;0.1884,0.1052,0.0000,0.0000,0.0000,0.0315,0.0094,0.0357,;3,1,0,0,0,0,0,0,0,0,0,;0.0741;2;2;1092800;2.00;
37ZHE2JT1D250TKIB56TICN73UQ88W.png;0.1551,0.1576,0.2908,0.1484,0.0000,0.0000,0.0000,0.0000,;0,3,1,0,0,0,0,0,0,0,0,;0.1880;1;1;546400;1.00;
37ZUGP9H9BONPT0XCKXE3200JPH817.png;0.2160,0.1105,0.0680,0.1120,0.1058,0.1248,0.1167,0.1076,;3,4,1,0,0,0,0,0,0,0,0,;0.1202;2;1;546400;2.00;
37ZUGP9H9BONPT0XCKXE3201JQL81F.png;0.1222,0.0230,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;1,1,0,0,0,0,0,0,0,0,0,;0.0726;1;1;546400;1.00;
38464Y8J3VK9Y56OSLPV9KDIFIGV4J.png;0.0386,0.0247,0.0276,0.0188,0.0181,0.0153,0.0179,0.0241,;8,0,0,0,0,0,0,0,0,0,0,;0.0232;4;3;1639200;2.00;
389X50RO4VDYCDHURIYQ7760LL5343.png;0.0563,0.0745,0.1026,0.0093,0.0224,0.0227,0.0000,0.0000,;5,0,0,0,0,0,0,0,0,0,0,;0.0480;3;3;1639200;3.00;
38DNTK7MFN2OC2PZPWU81IIJXME01H.png;0.0215,0.0208,0.0440,0.0324,0.0435,0.0374,0.0237,0.0304,;8,0,0,0,0,0,0,0,0,0,0,;0.0317;4;4;2185600;4.00;
38DNTK7MFN34LCW85JTSAD2CXFQ01S.png;0.3865,0.0786,0.0546,0.0355,0.0424,0.0455,0.0000,0.0000,;5,0,0,1,0,0,0,0,0,0,0,;0.1072;1;1;546400;1.00;
38DNTK7MFN3UAZX8DF8S385AB3E10K.png;0.2041,0.0891,0.0372,0.0747,0.0214,0.0191,0.0243,0.0705,;7,1,0,0,0,0,0,0,0,0,0,;0.0676;4;2;1092800;2.00;
38FWZZ3ILTDK8ICQRL4PWREV0HIYN7.png;0.0782,0.0623,0.0520,0.0423,0.0522,0.0303,0.0300,0.0468,;8,0,0,0,0,0,0,0,0,0,0,;0.0493;4;3;1639200;2.00;
38GRQLZZQQCOARQX7FK2NWOBS4K0CN.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,0,0,0,0,0,0,0,0,0,0,;NaN;0;
38IOEK81UIQHG7BFV93TAAEQ3W496W.png;0.0275,0.0026,0.2830,0.0879,0.0000,0.0000,0.0000,0.0000,;2,0,1,0,0,0,0,0,0,0,0,;0.1002;1;1;546400;1.00;
38LYNH3Q4ODLGFNEHSAP2J87XNZMGY.png;0.0621,0.1045,0.0000,0.0292,0.0397,0.0154,0.0540,0.0000,;6,0,0,0,0,0,0,0,0,0,0,;0.0508;3;2;1092800;1.50;
38LYNH3Q5PUFYTLC9WG1VAJL0LTGM5.png;0.0603,0.1442,0.0451,0.1905,0.2108,0.1450,0.0908,0.0350,;4,3,1,0,0,0,0,0,0,0,0,;0.1152;4;3;1639200;2.00;
38MNOT6KWIG21RX6PKH1YJB8VKDT05.png;0.0950,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;1,0,0,0,0,0,0,0,0,0,0,;0.0950;1;1;546400;1.00;
38MNOT6KWIG21RX6PKH1YJB8VKDT05_1.png;0.1957,0.2464,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,1,1,0,0,0,0,0,0,0,0,;0.2210;1;1;546400;1.00;
38MNOT6KWIG21RX6PKH1YJB8VKDT05_2.png;0.1612,0.0589,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;1,1,0,0,0,0,0,0,0,0,0,;0.1101;1;1;546400;1.00;
38NH2CI7ROPJ1MAJ3F139HJ5CPPVU5.png;0.0494,0.0540,0.2410,0.1381,0.0178,0.0000,0.0000,0.1403,;3,2,1,0,0,0,0,0,0,0,0,;0.1068;3;2;1092800;1.50;
38NH2CI7SPCMWUJ4T62C2GD654VVUY.png;0.0803,0.0145,0.0275,0.0215,0.0282,0.0203,0.0281,0.0265,;8,0,0,0,0,0,0,0,0,0,0,;0.0309;1;1;546400;1.00;
38VQ1AW9T5WCGLEK2ZAP9I6I4O826I.png;0.0408,0.1021,0.0317,0.0033,0.0781,0.0393,0.0494,0.0452,;7,0,0,0,0,0,0,0,0,0,0,;0.0487;3;1;546400;3.00;
390EOHYPK4Q05K2TRHZ1W9N0LW8X3W.png;0.0524,0.0744,0.0000,0.0056,0.0000,0.0000,0.0116,0.0167,;4,0,0,0,0,0,0,0,0,0,0,;0.0321;2;2;1092800;2.00;
39393HGTI5QMIY6JHIT1M5IIGWJEOF.png;0.3419,0.1196,0.0840,0.0962,0.1350,0.1150,0.1195,0.0602,;3,4,0,1,0,0,0,0,0,0,0,;0.1339;2;1;546400;2.00;
394TEHR260P29GUZO0UUQSDZ63O65J.png;0.0958,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;1,0,0,0,0,0,0,0,0,0,0,;0.0958;1;1;546400;1.00;
39PLFW4P2L2RPNN40J9QB1XCZ2O4HT.png;0.1187,0.0312,0.0262,0.0249,0.0191,0.0201,0.0136,0.0141,;7,1,0,0,0,0,0,0,0,0,0,;0.0335;1;1;546400;1.00;
39UNKKTVDF8Y9H8JFO9U930XMBHYGJ.png;0.0079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,0,0,0,0,0,0,0,0,0,0,;0.0079;1;1;546400;1.00;
39UNKKTVDFFX9VEX2EW7RYBUQ2JGYD.png;0.0150,0.1702,0.1024,0.0249,0.0510,0.0863,0.0343,0.0246,;7,1,0,0,0,0,0,0,0,0,0,;0.0636;3;2;1092800;1.50;
39VNNFFKK59EW3XI1HP5P046ZAXXVP.png;0.0330,0.0313,0.0108,0.0281,0.0430,0.0445,0.0251,0.0303,;8,0,0,0,0,0,0,0,0,0,0,;0.0308;4;2;1092800;4.00;
39Y8ZSVZWWM1XMK47AFGQNZOPQQVZE.png;0.0672,0.0730,0.0832,0.0248,0.0518,0.0702,0.1117,0.0885,;7,1,0,0,0,0,0,0,0,0,0,;0.0713;4;2;1092800;4.00;
39Y8ZSVZXXM4Z9DMIL8I9OJZBK9VZ6.png;0.0687,0.2852,0.1500,0.0204,0.0421,0.0000,0.0000,0.0000,;3,1,1,0,0,0,0,0,0,0,0,;0.1133;2;2;1092800;2.00;
3AA189Q6B51983MEFLORU493K7KMWE.png;0.0359,0.1871,0.0434,0.0000,0.0051,0.0242,0.0174,0.0036,;4,1,0,0,0,0,0,0,0,0,0,;0.0452;1;1;546400;1.00;
3AA189Q6B52Z6L7EV3NS06BHCKRWMY.png;0.1505,0.2084,0.0358,0.1621,0.0375,0.0005,0.0249,0.0064,;3,3,0,0,0,0,0,0,0,0,0,;0.0783;3;2;1092800;1.50;
3AA189Q6C6N6C9XRHK508ZBLMH8WM3.png;0.0986,0.0731,0.0158,0.0000,0.0185,0.0000,0.0000,0.0045,;4,0,0,0,0,0,0,0,0,0,0,;0.0421;2;2;1092800;2.00;
3AA189Q6C6TLNJILLV2LOGYDJT7MWV.png;0.1167,0.1072,0.1153,0.0942,0.0679,0.0091,0.0278,0.0000,;4,2,0,0,0,0,0,0,0,0,0,;0.0769;4;4;2185600;4.00;
3AJ89545NQHYX91N7X3ADUYHKVTBEA.png;0.0746,0.1060,0.0733,0.0048,0.1246,0.0959,0.0985,0.1748,;5,2,0,0,0,0,0,0,0,0,0,;0.0941;5;4;2185600;2.50;
3AJ89545NQRFJUS6JU65GFBBEJ7BEW.png;0.1535,0.0866,0.0000,0.0033,0.0617,0.0040,0.0000,0.0000,;2,1,0,0,0,0,0,0,0,0,0,;0.0618;2;2;1092800;2.00;
3AMAQJSW8I20H10ADEKNBNOAVRROI5.png;0.0513,0.0383,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;2,0,0,0,0,0,0,0,0,0,0,;0.0448;1;1;546400;1.00;
3B9PUZPHFHW5PZT5Q7OV88NG9W6JA5.png;0.0560,0.1625,0.0211,0.0747,0.0000,0.0278,0.0000,0.0000,;4,1,0,0,0,0,0,0,0,0,0,;0.0684;2;1;546400;2.00;
3BGEFHL0JHEL8I3UU0A0G1OJRYOJBS.png;0.1043,0.0276,0.2073,0.0823,0.1055,0.1605,0.1733,0.0444,;5,3,0,0,0,0,0,0,0,0,0,;0.1131;3;2;1092800;1.50;
3BHOG8KFNLAK9AB1ZQLEP6Q0T3RR81.png;0.0689,0.3087,0.1239,0.1441,0.0444,0.2520,0.1816,0.1715,;2,4,2,0,0,0,0,0,0,0,0,;0.1619;4;3;1639200;2.00;
3BK5FW2G6MZ18ENS8D29GOXE9AHRCA.png;0.0326,0.0854,0.1930,0.0000,0.0000,0.0000,0.0000,0.0000,;2,1,0,0,0,0,0,0,0,0,0,;0.1037;1;1;546400;1.00;
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2.png;0.0000,0.1294,0.0000,0.0656,0.0525,0.0389,0.0314,0.0189,;5,1,0,0,0,0,0,0,0,0,0,;0.0561;2;1;546400;2.00;
3BZN229KV5TWHZF32GLR8LCC1TX6DS.png;0.0583,0.0806,0.1057,0.0615,0.0062,0.0000,0.0000,0.0141,;5,0,0,0,0,0,0,0,0,0,0,;0.0544;4;4;2185600;4.00;
3C2UN3Y7UJLGZT23JF159R7GHEFMFI.png;0.1469,0.1513,0.1904,0.1978,0.2017,0.1685,0.1214,0.1914,;0,8,0,0,0,0,0,0,0,0,0,;0.1712;4;3;1639200;2.00;
3CF7EZI55RWEYNZ9U956QWWUG93IL2.png;0.0651,0.1503,0.0457,0.0598,0.0519,0.0194,0.0433,0.0257,;7,1,0,0,0,0,0,0,0,0,0,;0.0577;3;2;1092800;1.50;
3CP9VRCFS74RV9VXRUIMMBYWTQDUEZ.png;0.0070,0.0551,0.1791,0.0000,0.0000,0.0000,0.0000,0.0000,;1,1,0,0,0,0,0,0,0,0,0,;0.0804;1;1;546400;1.00;
3CTCX9NXB5M1LSUM0XPXZV8QE2WLJA.png;0.1385,0.1185,0.0009,0.1433,0.3195,0.0677,0.2094,0.2432,;1,4,1,1,0,0,0,0,0,0,0,;0.1551;3;2;1092800;1.50;
3CTCX9NXC67QIV0KKFDEFSMCFTJJLN.png;0.0083,0.4062,0.3957,0.3887,0.1484,0.0461,0.0000,0.0000,;1,1,0,3,0,0,0,0,0,0,0,;0.2322;3;3;1639200;3.00;
3CVHT3IKUYKSX9WRAWTF52715RU0R4.png;0.1727,0.1446,0.0455,0.0805,0.0805,0.0855,0.0000,0.0611,;5,2,0,0,0,0,0,0,0,0,0,;0.0957;2;2;1092800;2.00;
3CYDGW98NMPSZAAQ0W8MOBJZSSBOM6.png;0.1145,0.1579,0.0380,0.0377,0.1390,0.0973,0.0819,0.0926,;5,3,0,0,0,0,0,0,0,0,0,;0.0949;4;2;1092800;4.00;
3D00S7P7YG22I1NWJE5APKC40DIEZA.png;0.0488,0.2282,0.0115,0.0392,0.0078,0.0000,0.0000,0.0000,;3,0,1,0,0,0,0,0,0,0,0,;0.0671;1;1;546400;1.00;
3D3KZYB02J3NX4IAX3WJJNSJTAYV8O.png;0.0034,0.4020,0.2027,0.0000,0.0000,0.1068,0.0000,0.0000,;1,1,0,1,0,0,0,0,0,0,0,;0.1787;2;2;1092800;2.00;
