imageID;text densities;Histogram of windows with text densitites b/w 0:0.1:1;threshold;windows greater than threshold;largest connected window (no. of windows);largest connected window in pixels;The average size of connected regions;
31ZZN31VRB1J1I6XNAS9X9DBA59QRV.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1824,0.0000,0.0776,0.0000,0.0410,0.0648,0.0000,0.0423,0.0280,0.1836,0.0000,0.0450,0.0000,0.1995,0.0450,0.0000,0.0000,0.0369,0.0464,0.0000,0.0000,0.0000,0.0000,0.0140,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;10,3,0,0,0,0,0,0,0,0,0,;0.0774;4;2;120000;2.00;
3203J2GC2PK4HSXGZ2GG107218V84Q.png;0.2074,0.0000,0.0000,0.0000,0.0000,0.0000,0.3100,0.0000,0.0000,0.0000,0.2625,0.0000,0.1308,0.1949,0.0000,0.0000,0.0000,0.0660,0.0000,0.0000,0.2737,0.0891,0.0000,0.0454,0.0000,0.0000,0.1177,0.1229,0.0000,0.0343,0.0000,0.0000,0.0000,0.0000,0.1633,0.0042,0.0000,0.0000,0.0000,0.0972,0.0000,0.0000,0.0000,0.0000,0.0237,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;6,6,3,0,0,0,0,0,0,0,0,;0.1339;6;3;180000;2.00;
3203J2GC2PK4HSXGZ2GG1073Z7V84O.png;0.1379,0.0000,0.0000,0.1021,0.0072,0.0000,0.2885,0.1026,0.0000,0.1531,0.2313,0.3318,0.1105,0.0000,0.1537,0.2640,0.0000,0.0000,0.0000,0.1182,0.0000,0.0000,0.0000,0.0117,0.0130,0.0000,0.0000,0.0527,0.0000,0.0133,0.0000,0.0023,0.0000,0.0000,0.0373,0.0051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;7,5,3,1,0,0,0,0,0,0,0,;0.1124;8;3;180000;4.00;
3203J2GC2PK4HSXGZ2GG1074VAS84P.png;0.2873,0.0000,0.0000,0.0000,0.0000,0.0000,0.0950,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;1,0,1,0,0,0,0,0,0,0,0,;0.1911;1;1;60000;1.00;
320GLP60AN5TS9K5PU8IGRVPKUZ14P.png;0.0000,0.0000,0.0000,0.0087,0.0630,0.0000,0.0451,0.0700,0.0000,0.1400,0.0000,0.0700,0.0000,0.2227,0.1400,0.0157,0.0000,0.0729,0.0000,0.1022,0.0000,0.1933,0.0000,0.0790,0.1179,0.0000,0.0933,0.0000,0.0000,0.2759,0.0000,0.0494,0.0513,0.0000,0.2367,0.0164,0.0000,0.0000,0.0000,0.2900,0.0000,0.0000,0.0000,0.0713,0.1386,0.0000,0.0000,0.0000,0.0000,0.2302,0.0000,0.0000,0.0000,0.0000,0.0254,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;14,5,5,0,0,0,0,0,0,0,0,;0.1128;10;3;180000;3.33;
320GLP60AN6FM9FGZXIOL5AG38941T.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.1782,0.1262,0.0334,0.1477,0.0000,0.1222,0.0058,0.0242,0.2615,0.0083,0.0000,0.0000,0.2408,0.0000,0.0045,0.2500,0.2882,0.0000,0.0339,0.0000,0.0517,0.1854,0.0000,0.0000,0.2118,0.0000,0.0000,0.2467,0.0000,0.2129,0.0010,0.0000,0.0000,0.0512,0.1537,0.0000,0.0000,0.0000,0.0000,0.0837,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;6,6,7,0,0,0,0,0,0,0,0,;0.1219;13;9;540000;4.33;
323KIQYDLQ7S9UIT4NE6QLFONB14CB.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0047,0.0387,0.2182,0.0060,0.0000,0.0000,0.2196,0.0000,0.0000,0.0000,0.1003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0658,0.0000,0.0000,0.0000,0.0210,0.0000,0.0145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0337,0.0106,0.0000,0.0000,0.0000,0.0000,0.1675,0.0000,0.0000,0.0000,0.0000,0.0695,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;8,1,2,0,0,0,0,0,0,0,0,;0.0695;5;1;60000;5.00;
3244QHISJ1ITNE98CFK36E7RG91L0N.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1189,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1417,0.0000,0.0000,0.0000,0.1417,0.0000,0.0000,0.0000,0.1417,0.0000,0.0000,0.0000,0.1091,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;1,4,0,0,0,0,0,0,0,0,0,;0.1306;3;1;60000;3.00;
3244QHISK2XKVEPCAXDY38M44I9L04.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0653,0.1048,0.0453,0.0104,0.0360,0.1328,0.0068,0.0182,0.0000,0.0162,0.0000,0.0000,0.0670,0.0000,0.0000,0.0053,0.0302,0.0000,0.0000,0.0000,0.0000,0.0385,0.0000,0.0000,0.0000,0.0000,0.0000,0.0343,0.0000,0.0000,0.0248,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0221,0.0286,0.0000,0.0000,0.0027,0.0000,0.0550,0.0000,0.0000,0.0000,0.0000,0.0770,0.0000,0.0000,0.0000,0.0000,0.0038,0.0000,0.0000,0.0000,0.0000,0.0000,;16,1,0,0,0,0,0,0,0,0,0,;0.0393;7;4;240000;3.50;
329GGY5YRI5WHTWS4FZ9QWPAMFRT4W.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1317,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0367,0.0000,0.0000,0.0000,0.0988,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;2,1,0,0,0,0,0,0,0,0,0,;0.0891;2;1;60000;2.00;
32GVUSPLEYOYH9SP841K39EVOUOK3Z.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0518,0.1612,0.1181,0.1854,0.1077,0.0467,0.3743,0.0000,0.0869,0.3878,0.3400,0.0000,0.0117,0.0000,0.2959,0.0117,0.0000,0.0000,0.2356,0.1767,0.0000,0.0117,0.1650,0.0000,0.1705,0.0000,0.1650,0.0000,0.0000,0.0883,0.1650,0.0000,0.0000,0.0000,0.0883,0.0000,0.0000,0.0000,0.0000,0.0883,0.0000,0.0000,0.0000,0.0000,0.0883,0.0000,0.0000,0.0000,0.0000,0.0830,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;12,8,2,3,0,0,0,0,0,0,0,;0.1482;12;4;240000;4.00;
32GVUSPLFZ61Q5EOZV799O813X5K3C.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2378,0.0000,0.0605,0.0000,0.0256,0.0622,0.0000,0.0379,0.0588,0.1449,0.0000,0.0470,0.0000,0.1284,0.0005,0.0000,0.0000,0.0469,0.0525,0.0000,0.0000,0.0019,0.0000,0.0474,0.0000,0.0000,0.0000,0.0000,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;9,2,1,0,0,0,0,0,0,0,0,;0.0635;3;2;120000;1.50;
32JEHGQ0QIPYH7JPSF8OLMHJ8AAU81.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0143,0.0495,0.0000,0.0999,0.0070,0.0286,0.0000,0.0000,0.0000,0.0260,0.0000,0.0000,0.0000,0.0000,0.0169,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;6,0,0,0,0,0,0,0,0,0,0,;0.0346;2;1;60000;2.00;
32JRJ3GOYGFHSVM6IWA88RJNYD8U1D.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.1717,0.3006,0.1414,0.2818,0.1650,0.2494,0.2672,0.0840,0.1741,0.3159,0.2264,0.0000,0.2262,0.0000,0.2087,0.1770,0.0000,0.0000,0.1746,0.2277,0.0000,0.2057,0.1791,0.0000,0.1020,0.0000,0.1830,0.1497,0.0000,0.0585,0.0705,0.0000,0.0000,0.0845,0.0423,0.0000,0.0000,0.0000,0.1303,0.0358,0.0000,0.0000,0.0976,0.0000,0.0383,0.0000,0.0423,0.0000,0.0000,0.0378,0.0000,0.0000,0.0000,0.0000,0.0380,0.0000,0.0000,0.0000,0.0000,0.0210,;13,12,7,1,0,0,0,0,0,0,0,;0.1487;18;13;780000;9.00;
32SOQFN7RN4Q5SNOXDF8KS0W4TRIPM.png;0.3757,0.1171,0.0000,0.0902,0.2391,0.0000,0.2717,0.2649,0.0000,0.2717,0.1350,0.0117,0.0000,0.0000,0.2717,0.0000,0.0000,0.0000,0.0000,0.2717,0.0000,0.0000,0.0000,0.0000,0.2717,0.0000,0.0000,0.0000,0.0000,0.2406,0.0000,0.0000,0.0000,0.0000,0.0957,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;3,2,8,1,0,0,0,0,0,0,0,;0.2092;9;2;120000;3.00;
32WAV7G60PNC75TK9C1M3A29EH0D36.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0747,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3084,0.0000,0.0000,0.0000,0.0103,0.0000,0.0000,0.0467,0.0000,0.0000,0.0000,0.0910,0.0000,0.0154,0.0000,0.0000,0.1089,0.0000,0.0000,0.0000,0.0000,0.0917,0.0000,0.0000,0.0000,0.0000,0.0917,0.0000,0.0000,0.0000,0.0000,0.0193,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;9,0,1,0,0,0,0,0,0,0,0,;0.0858;5;1;60000;5.00;
32WAV7G6ZOBEE25MHO1EVKD7PUBD3N.png;0.2269,0.0000,0.0000,0.0225,0.0054,0.0000,0.0000,0.1758,0.0000,0.1722,0.0000,0.0596,0.0000,0.0000,0.0454,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;3,2,1,0,0,0,0,0,0,0,0,;0.1011;3;1;60000;3.00;
330XZFCZ7R2IEZH3T3I3O6ANM0DXTM.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0554,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1313,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;1,1,0,0,0,0,0,0,0,0,0,;0.0934;1;1;60000;1.00;
330XZFCZ7RB627L6HWI9543W690TXG.png;0.1925,0.1838,0.1760,0.1885,0.1611,0.3782,0.2243,0.4437,0.2457,0.3661,0.0878,0.4491,0.0443,0.0000,0.1662,0.3687,0.0000,0.1575,0.0000,0.1311,0.0204,0.2032,0.0000,0.2508,0.0870,0.0020,0.1089,0.0296,0.0000,0.0431,0.0000,0.0000,0.1376,0.0000,0.0103,0.0000,0.0000,0.0000,0.0349,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;9,10,3,3,2,0,0,0,0,0,0,;0.1747;13;8;480000;6.50;
33EWWXEH81XUPFZ4BLANE2SZQMJ40X.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0924,0.0000,0.0000,0.0000,0.0053,0.0000,0.0000,0.0546,0.0000,0.0000,0.0302,0.0000,0.0000,0.0000,0.0847,0.0000,0.0248,0.0000,0.0483,0.0000,0.0000,0.0450,0.0101,0.0000,0.0000,0.0000,0.0450,0.0000,0.0000,0.0000,0.0000,0.0095,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;9,1,0,0,0,0,0,0,0,0,0,;0.0494;4;2;120000;4.00;
33FLRCV01N0NF725EJLGLLU8UGYORG.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1407,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2393,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,1,1,0,0,0,0,0,0,0,0,;0.1900;1;1;60000;1.00;
33QM7VBL79CAH7ME53S2DMVHTOZ3QX.png;0.2420,0.1570,0.1789,0.1406,0.1467,0.2178,0.1885,0.1737,0.2502,0.1701,0.1363,0.2014,0.0511,0.1454,0.1591,0.2007,0.0000,0.2129,0.0000,0.1538,0.2157,0.0814,0.0000,0.1543,0.1486,0.0619,0.0927,0.1177,0.0000,0.1332,0.0000,0.0575,0.0846,0.0000,0.1322,0.0161,0.0000,0.0000,0.0840,0.1258,0.0000,0.0000,0.0000,0.0000,0.0970,0.0000,0.0000,0.0000,0.0000,0.0631,0.0000,0.0000,0.0000,0.0000,0.0525,0.0000,0.0000,0.0000,0.0000,0.0414,0.0000,0.0000,0.0000,0.0000,0.0297,;13,19,5,0,0,0,0,0,0,0,0,;0.1329;21;21;1260000;21.00;
33RX46D1RXVH625SCIG7UWSYT80X1J.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.1074,0.0000,0.1097,0.1699,0.1116,0.1925,0.2413,0.0029,0.1138,0.1093,0.2649,0.0000,0.0161,0.0000,0.2032,0.0000,0.1477,0.0000,0.1957,0.2247,0.0000,0.0000,0.1446,0.0000,0.1476,0.0000,0.1289,0.0000,0.0000,0.0734,0.0590,0.0000,0.0000,0.0000,0.0639,0.0000,0.0000,0.0000,0.0767,0.0715,0.0000,0.0000,0.0606,0.0000,0.0767,0.0000,0.0000,0.0000,0.0000,0.0767,0.0000,0.0000,0.0000,0.0000,0.0461,0.0000,0.0000,0.0000,0.0000,0.0000,;13,10,3,0,0,0,0,0,0,0,0,;0.1199;11;3;180000;3.67;
33XMDKLTFSU7YK1SQJZ2MPHPZ4ZZCZ.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.1792,0.2042,0.2460,0.2083,0.2059,0.0000,0.2850,0.0000,0.1583,0.2400,0.2850,0.0000,0.2063,0.0000,0.2400,0.1351,0.0789,0.0000,0.2679,0.2400,0.0000,0.0950,0.1900,0.0000,0.1688,0.0000,0.0855,0.0712,0.0000,0.1450,0.0000,0.0000,0.0000,0.0000,0.0512,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;5,10,7,0,0,0,0,0,0,0,0,;0.1812;12;8;480000;4.00;
