imageID;text densities;Histogram of windows with text densitites b/w 0:0.1:1;threshold;windows greater than threshold;largest connected window (no. of windows);largest connected window in pixels;The average size of connected regions;
31ZZN31VRB1J1I6XNAS9X9DBA59QRV.png;0.1666,0.0638,0.0707,0.0660,0.0377,0.0532,0.0331,0.0746,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;7,1,0,0,0,0,0,0,0,0,0,;0.0707;2;1;273200;2.00;
3203J2GC2PK4HSXGZ2GG107218V84Q.png;0.2470,0.0507,0.0185,0.0364,0.0525,0.0184,0.0000,0.0373,0.0000,0.0644,0.0000,0.0000,0.0000,0.0000,0.0000,0.0326,;8,0,1,0,0,0,0,0,0,0,0,;0.0620;2;1;273200;2.00;
3203J2GC2PK4HSXGZ2GG1073Z7V84O.png;0.1749,0.0169,0.0000,0.0000,0.0013,0.2056,0.0389,0.1147,0.0000,0.0000,0.0000,0.0016,0.0000,0.0000,0.0000,0.0253,;3,3,0,0,0,0,0,0,0,0,0,;0.0724;3;2;546400;1.50;
3203J2GC2PK4HSXGZ2GG1074VAS84P.png;0.2301,0.0656,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;1,0,1,0,0,0,0,0,0,0,0,;0.1479;1;1;273200;1.00;
320GLP60AN5TS9K5PU8IGRVPKUZ14P.png;0.0000,0.0960,0.0522,0.0119,0.0190,0.0540,0.1167,0.1628,0.0000,0.0621,0.0000,0.0993,0.0000,0.0652,0.0000,0.1285,;8,3,0,0,0,0,0,0,0,0,0,;0.0789;5;2;546400;2.50;
320GLP60AN6FM9FGZXIOL5AG38941T.png;0.0326,0.2155,0.1458,0.1737,0.1083,0.0140,0.0067,0.0798,0.0000,0.1031,0.0000,0.0055,0.0000,0.0024,0.0000,0.0621,;6,2,1,0,0,0,0,0,0,0,0,;0.0791;6;6;1639200;6.00;
323KIQYDLQ7S9UIT4NE6QLFONB14CB.png;0.2182,0.0000,0.0000,0.0000,0.0354,0.1226,0.0032,0.0000,0.0000,0.0000,0.0000,0.0184,0.0000,0.0544,0.0000,0.0000,;3,1,1,0,0,0,0,0,0,0,0,;0.0753;2;1;273200;2.00;
3244QHISJ1ITNE98CFK36E7RG91L0N.png;0.0723,0.1227,0.0000,0.0000,0.0518,0.0085,0.0000,0.0000,0.0000,0.0518,0.0000,0.0085,0.0000,0.0000,0.0000,0.0000,;3,1,0,0,0,0,0,0,0,0,0,;0.0526;2;2;546400;2.00;
3244QHISK2XKVEPCAXDY38M44I9L04.png;0.1605,0.0510,0.0048,0.0399,0.0120,0.0114,0.0115,0.0000,0.0000,0.0105,0.0000,0.0109,0.0000,0.0109,0.0000,0.0683,;9,1,0,0,0,0,0,0,0,0,0,;0.0356;4;3;819600;2.00;
329GGY5YRI5WHTWS4FZ9QWPAMFRT4W.png;0.0976,0.0704,0.0518,0.0363,0.0668,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;5,0,0,0,0,0,0,0,0,0,0,;0.0646;3;2;546400;1.50;
32GVUSPLEYOYH9SP841K39EVOUOK3Z.png;0.2001,0.1710,0.1231,0.0831,0.1777,0.1746,0.2172,0.0953,0.0000,0.0605,0.0000,0.0539,0.0000,0.0797,0.0000,0.0000,;5,5,1,0,0,0,0,0,0,0,0,;0.1306;5;3;819600;2.50;
32GVUSPLFZ61Q5EOZV799O813X5K3C.png;0.1836,0.1488,0.0619,0.0463,0.0405,0.0477,0.0395,0.0342,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;6,2,0,0,0,0,0,0,0,0,0,;0.0753;2;2;546400;2.00;
32JEHGQ0QIPYH7JPSF8OLMHJ8AAU81.png;0.0847,0.0176,0.0051,0.0233,0.0056,0.0000,0.0109,0.0051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;4,0,0,0,0,0,0,0,0,0,0,;0.0218;2;2;546400;2.00;
32JRJ3GOYGFHSVM6IWA88RJNYD8U1D.png;0.2570,0.3038,0.1257,0.1783,0.2169,0.1472,0.1732,0.1067,0.0000,0.2007,0.0000,0.0291,0.0000,0.0482,0.0000,0.0000,;3,5,3,0,0,0,0,0,0,0,0,;0.1624;6;6;1639200;6.00;
32SOQFN7RN4Q5SNOXDF8KS0W4TRIPM.png;0.5138,0.0257,0.0000,0.0000,0.0205,0.0601,0.1975,0.1675,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;3,2,0,0,0,1,0,0,0,0,0,;0.1642;3;2;546400;1.50;
32WAV7G60PNC75TK9C1M3A29EH0D36.png;0.0689,0.0963,0.0797,0.0135,0.0000,0.0208,0.0606,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0278,0.0000,0.0000,;7,0,0,0,0,0,0,0,0,0,0,;0.0525;4;3;819600;2.00;
32WAV7G6ZOBEE25MHO1EVKD7PUBD3N.png;0.1149,0.0009,0.0000,0.0000,0.0061,0.0506,0.0308,0.0416,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;3,1,0,0,0,0,0,0,0,0,0,;0.0408;3;2;546400;1.50;
330XZFCZ7R2IEZH3T3I3O6ANM0DXTM.png;0.0604,0.0297,0.0364,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;3,0,0,0,0,0,0,0,0,0,0,;0.0422;1;1;273200;1.00;
330XZFCZ7RB627L6HWI9543W690TXG.png;0.3082,0.0981,0.1611,0.1685,0.3618,0.2091,0.1308,0.1977,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;1,5,1,1,0,0,0,0,0,0,0,;0.2044;3;2;546400;1.50;
33EWWXEH81XUPFZ4BLANE2SZQMJ40X.png;0.0634,0.0437,0.0321,0.0386,0.0294,0.0351,0.0136,0.0000,0.0000,0.0000,0.0000,0.0146,0.0000,0.0136,0.0000,0.0000,;9,0,0,0,0,0,0,0,0,0,0,;0.0316;5;5;1366000;5.00;
33FLRCV01N0NF725EJLGLLU8UGYORG.png;0.0657,0.0718,0.1020,0.0026,0.0000,0.0000,0.0000,0.0268,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0268,;5,0,0,0,0,0,0,0,0,0,0,;0.0493;3;3;819600;3.00;
33QM7VBL79CAH7ME53S2DMVHTOZ3QX.png;0.3533,0.2249,0.1397,0.2251,0.1855,0.1693,0.1424,0.1355,0.0000,0.0559,0.0000,0.0097,0.0000,0.0505,0.0000,0.0492,;3,5,2,1,0,0,0,0,0,0,0,;0.1451;5;5;1366000;5.00;
33RX46D1RXVH625SCIG7UWSYT80X1J.png;0.0000,0.0167,0.1526,0.0725,0.1554,0.1513,0.1253,0.1477,0.0000,0.0719,0.0000,0.0177,0.0000,0.0615,0.0000,0.0238,;6,5,0,0,0,0,0,0,0,0,0,;0.0906;5;5;1366000;5.00;
33XMDKLTFSU7YK1SQJZ2MPHPZ4ZZCZ.png;0.1050,0.3984,0.1888,0.1396,0.2061,0.2376,0.2043,0.1225,0.0000,0.0000,0.0000,0.0259,0.0000,0.0069,0.0000,0.0186,;3,5,1,1,0,0,0,0,0,0,0,;0.1503;5;5;1366000;5.00;
344RGS4J7S874QSQIPH3B5TQWFPMPU.png;0.1560,0.2257,0.0000,0.0000,0.0000,0.0000,0.0000,0.0807,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0755,;2,1,1,0,0,0,0,0,0,0,0,;0.1345;2;2;546400;2.00;
34B3PHKY7L0QRWI1JO5S4NCKMT3NE1.png;0.0215,0.3058,0.1335,0.0515,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;2,1,1,0,0,0,0,0,0,0,0,;0.1281;2;2;546400;2.00;
34KQN2TBKTGWLIK008X22C5QD2JSAJ.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,0,0,0,0,0,0,0,0,0,0,;NaN;0;
34RF8KPUOTU14SPS6MXYXNPWVK1SBB.png;0.0065,0.0065,0.0363,0.0143,0.0343,0.0156,0.0239,0.0187,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;6,0,0,0,0,0,0,0,0,0,0,;0.0174;4;4;1092800;4.00;
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_1.png;0.0812,0.0967,0.0857,0.0307,0.0447,0.0404,0.0355,0.0398,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0085,;8,0,0,0,0,0,0,0,0,0,0,;0.0515;3;3;819600;3.00;
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_2.png;0.1077,0.0527,0.0572,0.0371,0.0356,0.0402,0.0429,0.0477,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;8,0,0,0,0,0,0,0,0,0,0,;0.0526;3;3;819600;3.00;
34RF8KPUOTU14SPS6MXYXNPWVK7SBH.png;0.0199,0.0097,0.0484,0.0141,0.0679,0.0098,0.0062,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;4,0,0,0,0,0,0,0,0,0,0,;0.0252;2;2;546400;2.00;
34YKDDZP3UMABNHOK8ECJ4FCOZJWHB.png;0.1430,0.3852,0.2277,0.2653,0.3724,0.3586,0.1750,0.0926,0.0000,0.1715,0.0000,0.1707,0.0000,0.1268,0.0000,0.0000,;1,5,2,3,0,0,0,0,0,0,0,;0.2263;5;5;1366000;5.00;
3568B45QGKRG3Y1LZDHA1JA6BSCO3E.png;0.3667,0.0000,0.0000,0.0000,0.0000,0.0134,0.0738,0.0485,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;3,0,0,1,0,0,0,0,0,0,0,;0.1256;1;1;273200;1.00;
3589VT1T2BGMXIVHZGNGS492OQIJN8.png;0.3166,0.0000,0.0000,0.0000,0.0083,0.0306,0.1391,0.1468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0062,0.0000,0.0208,;2,2,0,1,0,0,0,0,0,0,0,;0.0955;3;2;546400;1.50;
35DAEVU8JHJ10FFZ10EN4CRDQ8F870.png;0.1369,0.0708,0.1002,0.0000,0.1077,0.0000,0.0000,0.1098,0.0000,0.1082,0.0000,0.0000,0.0000,0.0000,0.0000,0.1106,;5,2,0,0,0,0,0,0,0,0,0,;0.1063;5;3;819600;2.50;
35GRDJC92I6VOWRC3MF6JHNHWWLC7I.png;0.0083,0.0804,0.0355,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;2,0,0,0,0,0,0,0,0,0,0,;0.0414;1;1;273200;1.00;
35HIM1LU2HRMGPBVQO0P66HG1MBI5I.png;0.0722,0.0000,0.0657,0.3010,0.2199,0.3939,0.2573,0.1355,0.0000,0.0403,0.0000,0.0598,0.0000,0.0712,0.0000,0.0000,;5,1,3,1,0,0,0,0,0,0,0,;0.1617;4;4;1092800;4.00;
35QUA2ABY634ZYN782PTB2BL5I8EGJ.png;0.0490,0.1271,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;1,1,0,0,0,0,0,0,0,0,0,;0.0880;1;1;273200;1.00;
35QUA2ABZ7MBAB0HZGYJHQ28USWGE7.png;0.2296,0.1290,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,1,1,0,0,0,0,0,0,0,0,;0.1793;1;1;273200;1.00;
361LJMRMCQ5CDYJ025B6700NV8CUR4.png;0.1292,0.0000,0.1267,0.0928,0.0525,0.2696,0.2383,0.0311,0.0000,0.0000,0.0000,0.2126,0.0000,0.1160,0.0000,0.0000,;3,3,3,0,0,0,0,0,0,0,0,;0.1410;3;2;546400;1.50;
369VX4MEOJAKM0DV8XRK62EAJWKGI1.png;0.1929,0.2750,0.0442,0.0000,0.0079,0.0111,0.0323,0.0110,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;4,1,1,0,0,0,0,0,0,0,0,;0.0821;2;2;546400;2.00;
36ARV8EEH67U95XPYN59VTZKFJ2VA1.png;0.1022,0.1133,0.0757,0.0962,0.0420,0.0351,0.0172,0.0000,0.0000,0.0000,0.0000,0.0351,0.0000,0.0172,0.0000,0.0000,;8,1,0,0,0,0,0,0,0,0,0,;0.0593;4;4;1092800;4.00;
36FIWAXJH5YZ4NF13JA9L63DO7Z3AS.png;0.1983,0.1758,0.2306,0.3079,0.3846,0.1510,0.1343,0.1031,0.0000,0.2600,0.0000,0.0737,0.0000,0.1367,0.0000,0.0995,;3,5,3,1,0,0,0,0,0,0,0,;0.1880;5;4;1092800;2.50;
36HGGQAXL6KTNEA2DMTHLEEUZ4CVBW.png;0.3544,0.2074,0.3792,0.3038,0.0972,0.0845,0.0779,0.1045,0.0000,0.0498,0.0000,0.0470,0.0000,0.0474,0.0000,0.0537,;8,1,1,2,0,0,0,0,0,0,0,;0.1506;4;4;1092800;4.00;
36HGGQAXL6L87J29O35QD9YQWSFBVG.png;0.0000,0.0521,0.0670,0.0643,0.1841,0.0745,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;4,1,0,0,0,0,0,0,0,0,0,;0.0737;2;2;546400;2.00;
36IAL8HYOXSPP9QYVLXZPMFW48E4R6.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0734,0.1649,0.0571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;2,1,0,0,0,0,0,0,0,0,0,;0.0985;1;1;273200;1.00;
36MWL0IRGCO0L6PQ7W22BBNT0ICOHL.png;0.0000,0.2536,0.3294,0.0000,0.0000,0.0463,0.0152,0.1151,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0736,;3,1,1,1,0,0,0,0,0,0,0,;0.1389;2;2;546400;2.00;
36QDS77QN9NG5USZQM0XMAC2L97HFT.png;0.3100,0.3110,0.0060,0.0000,0.0894,0.2555,0.4709,0.3582,0.0000,0.0104,0.0000,0.0141,0.0000,0.0078,0.0000,0.0053,;3,0,2,2,1,0,0,0,0,0,0,;0.1672;5;3;819600;2.50;
36QDS77QN9Y3AP81GU3ZJ983H37HFJ.png;0.0887,0.0973,0.0000,0.0000,0.0340,0.0323,0.0405,0.0000,0.0000,0.0000,0.0000,0.0199,0.0000,0.0405,0.0000,0.0000,;7,0,0,0,0,0,0,0,0,0,0,;0.0505;2;2;546400;2.00;
36R3RQSDPTXRSZ6X7FR6HZHDYAF078.png;0.0409,0.0227,0.0200,0.0000,0.0330,0.0324,0.0283,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0283,0.0000,0.0000,;7,0,0,0,0,0,0,0,0,0,0,;0.0294;3;2;546400;1.50;
375FCEJV4GX4B1VR293XJCDD0I7CCJ.png;0.1303,0.3431,0.1743,0.2313,0.2088,0.2457,0.1566,0.1898,0.0000,0.0376,0.0000,0.0533,0.0000,0.0601,0.0000,0.0376,;4,5,2,1,0,0,0,0,0,0,0,;0.1557;7;7;1912400;7.00;
375MF9UHMRPR2XWE6NL8JC3TL1HSX9.png;0.0395,0.3629,0.0730,0.0597,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;3,0,0,1,0,0,0,0,0,0,0,;0.1338;1;1;273200;1.00;
37672WDDC2JA93V4O46FCCJ2VAJNM9.png;0.0000,0.0578,0.1510,0.0099,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;1,1,0,0,0,0,0,0,0,0,0,;0.0729;1;1;273200;1.00;
378UBY8FQ61LFCJMHZWZTRZI59A8TB.png;0.2889,0.3079,0.3680,0.3573,0.0894,0.1289,0.0710,0.0054,0.0000,0.0000,0.0000,0.0559,0.0000,0.0000,0.0000,0.0000,;3,1,2,2,0,0,0,0,0,0,0,;0.1859;4;4;1092800;4.00;
378UBY8FR7AABMKBM232FCEFT60T8E.png;0.2333,0.3278,0.3341,0.0998,0.1289,0.0840,0.0675,0.0000,0.0000,0.0022,0.0000,0.0000,0.0000,0.0381,0.0000,0.0000,;4,1,1,2,0,0,0,0,0,0,0,;0.1462;3;3;819600;3.00;
379R4POZ46ZM5D7FMP5TH9FBQ7PRXR.png;0.0976,0.0110,0.0407,0.0239,0.0000,0.0000,0.0108,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;5,0,0,0,0,0,0,0,0,0,0,;0.0368;2;2;546400;2.00;
37CCG24EIZSNBY0O0RYFBPCKLTQZRW.png;0.0292,0.0093,0.0023,0.0115,0.0208,0.0085,0.0110,0.0090,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;4,0,0,0,0,0,0,0,0,0,0,;0.0127;2;1;273200;2.00;
37CCG24EIZSNBY0O0RYFBPCKLTQZRW_1.png;0.0511,0.0278,0.0273,0.0000,0.0000,0.0249,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;4,0,0,0,0,0,0,0,0,0,0,;0.0328;1;1;273200;1.00;
37CCG24EIZSNBY0O0RYFBPCKLTQZRW_2.png;0.0455,0.0270,0.0000,0.0191,0.0000,0.0186,0.0000,0.0191,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0002,;5,0,0,0,0,0,0,0,0,0,0,;0.0185;5;5;1366000;5.00;
37FXVUXR5NUGX6LAN3N06Z6PNZ6EWN.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,0,0,0,0,0,0,0,0,0,0,;NaN;0;
37NNZ8MO7S6VRHEMSEGUVBLX898EQM.png;0.2579,0.0625,0.0355,0.0087,0.0028,0.0059,0.0068,0.0023,0.0000,0.0026,0.0000,0.0030,0.0000,0.0058,0.0000,0.0006,;2,0,1,0,0,0,0,0,0,0,0,;0.0329;3;3;819600;3.00;
37QHTW84X0Z4WRFH6C4VHQ7JNTDJDT.png;0.0790,0.2544,0.0106,0.0000,0.0176,0.0234,0.0000,0.0283,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0283,;6,0,1,0,0,0,0,0,0,0,0,;0.0631;2;2;546400;2.00;
37ZHE2JT1D250TKIB56TICN73UM88S.png;0.1772,0.0324,0.0000,0.0000,0.0000,0.0272,0.0189,0.0460,0.0000,0.0000,0.0000,0.0359,0.0000,0.0000,0.0000,0.0255,;6,1,0,0,0,0,0,0,0,0,0,;0.0519;1;1;273200;1.00;
37ZHE2JT1D250TKIB56TICN73UQ88W.png;0.2888,0.2887,0.3428,0.1744,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,1,2,1,0,0,0,0,0,0,0,;0.2737;3;3;819600;3.00;
37ZUGP9H9BONPT0XCKXE3200JPH817.png;0.2345,0.0509,0.0991,0.2143,0.2116,0.1766,0.2334,0.1880,0.0000,0.0000,0.0000,0.0729,0.0000,0.0000,0.0000,0.0271,;4,2,4,0,0,0,0,0,0,0,0,;0.1508;6;6;1639200;6.00;
37ZUGP9H9BONPT0XCKXE3201JQL81F.png;0.2052,0.0459,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;1,1,0,0,0,0,0,0,0,0,0,;0.1256;1;1;273200;1.00;
38464Y8J3VK9Y56OSLPV9KDIFIGV4J.png;0.0456,0.0397,0.0473,0.0243,0.0309,0.0307,0.0305,0.0147,0.0000,0.0052,0.0000,0.0000,0.0000,0.0054,0.0000,0.0336,;9,0,0,0,0,0,0,0,0,0,0,;0.0280;7;6;1639200;3.50;
389X50RO4VDYCDHURIYQ7760LL5343.png;0.1112,0.1172,0.1491,0.0186,0.0449,0.0453,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;3,3,0,0,0,0,0,0,0,0,0,;0.0810;3;3;819600;3.00;
38DNTK7MFN2OC2PZPWU81IIJXME01H.png;0.0429,0.0416,0.0783,0.0601,0.0745,0.0533,0.0347,0.0432,0.0000,0.0126,0.0000,0.0216,0.0000,0.0128,0.0000,0.0175,;12,0,0,0,0,0,0,0,0,0,0,;0.0411;7;7;1912400;7.00;
38DNTK7MFN34LCW85JTSAD2CXFQ01S.png;0.4252,0.1573,0.1092,0.0709,0.0847,0.0910,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;4,1,0,0,1,0,0,0,0,0,0,;0.1564;2;2;546400;2.00;
38DNTK7MFN3UAZX8DF8S385AB3E10K.png;0.3095,0.1487,0.0731,0.1203,0.0288,0.0382,0.0175,0.1193,0.0000,0.0140,0.0000,0.0000,0.0000,0.0311,0.0000,0.0216,;7,3,1,0,0,0,0,0,0,0,0,;0.0838;4;3;819600;2.00;
38FWZZ3ILTDK8ICQRL4PWREV0HIYN7.png;0.1565,0.1247,0.0549,0.0647,0.1044,0.0605,0.0599,0.0937,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;6,2,0,0,0,0,0,0,0,0,0,;0.0899;4;2;546400;4.00;
38GRQLZZQQCOARQX7FK2NWOBS4K0CN.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,0,0,0,0,0,0,0,0,0,0,;NaN;0;
38IOEK81UIQHG7BFV93TAAEQ3W496W.png;0.0550,0.0052,0.5660,0.1758,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;1,1,0,0,0,1,0,0,0,0,0,;0.2005;1;1;273200;1.00;
38LYNH3Q4ODLGFNEHSAP2J87XNZMGY.png;0.1242,0.2089,0.0000,0.0585,0.0794,0.0308,0.1079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;4,2,0,0,0,0,0,0,0,0,0,;0.1016;3;2;546400;1.50;
38LYNH3Q5PUFYTLC9WG1VAJL0LTGM5.png;0.0880,0.2710,0.0745,0.2787,0.3044,0.1793,0.1687,0.0700,0.0000,0.1171,0.0000,0.1108,0.0000,0.0129,0.0000,0.0000,;4,4,3,0,0,0,0,0,0,0,0,;0.1523;5;5;1366000;5.00;
38MNOT6KWIG21RX6PKH1YJB8VKDT05.png;0.1871,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,1,0,0,0,0,0,0,0,0,0,;0.1871;1;1;273200;1.00;
38MNOT6KWIG21RX6PKH1YJB8VKDT05_1.png;0.3660,0.4817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,0,0,1,1,0,0,0,0,0,0,;0.4239;1;1;273200;1.00;
38MNOT6KWIG21RX6PKH1YJB8VKDT05_2.png;0.3045,0.1178,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,1,1,0,0,0,0,0,0,0,0,;0.2112;1;1;273200;1.00;
38NH2CI7ROPJ1MAJ3F139HJ5CPPVU5.png;0.0988,0.1079,0.4267,0.2730,0.0356,0.0000,0.0000,0.1993,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0812,;4,1,1,0,1,0,0,0,0,0,0,;0.1747;3;2;546400;1.50;
38NH2CI7SPCMWUJ4T62C2GD654VVUY.png;0.1082,0.0143,0.0274,0.0216,0.0280,0.0197,0.0276,0.0264,0.0000,0.0284,0.0000,0.0210,0.0000,0.0285,0.0000,0.0266,;12,0,0,0,0,0,0,0,0,0,0,;0.0315;1;1;273200;1.00;
