imageID;text densities;Histogram of windows with text densitites b/w 0:0.1:1;threshold;windows greater than threshold;largest connected window (no. of windows);largest connected window in pixels;The average size of connected regions;
31ZZN31VRB1J1I6XNAS9X9DBA59QRV.png;0.0000,0.1776,0.2251,0.0254,0.1178,0.0935,0.0554,0.0177,0.1295,0.0625,0.0522,0.0550,0.0594,0.0587,0.0125,0.1302,0.0558,0.0522,0.0599,0.0583,0.0577,0.0240,0.1163,0.0452,0.0505,0.0000,0.0000,0.1033,0.0655,0.1153,0.1016,0.1147,0.0196,0.1027,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0763,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0451,0.0000,0.0000,0.0000,0.0000,0.0000,0.0365,0.0000,0.0143,0.0000,0.0000,0.0000,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0878,0.0000,0.0000,0.0000,;28,7,2,0,0,0,0,0,0,0,0,;0.0796;14;5;227500;7.00;
3203J2GC2PK4HSXGZ2GG107218V84Q.png;0.6020,0.2171,0.3471,0.0217,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2451,0.0000,0.0656,0.0000,0.0514,0.0000,0.0271,0.0000,0.0000,0.0000,0.0455,0.0000,0.0379,0.0000,0.0000,0.0203,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3215,0.0000,0.0985,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0826,0.0000,0.3111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;9,0,2,3,0,1,0,0,0,0,0,;0.1663;6;3;136500;3.00;
3203J2GC2PK4HSXGZ2GG1073Z7V84O.png;0.5822,0.1112,0.0641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5747,0.2137,0.3652,0.1211,0.0245,0.0000,0.0310,0.1954,0.2149,0.0846,0.0261,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0076,0.0000,0.0000,0.0000,0.0035,0.0000,0.0055,0.0000,0.0818,0.0000,0.0571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0077,0.0000,0.0019,0.0000,0.2524,0.0000,0.0578,0.0000,0.0000,0.0000,0.0000,0.0000,0.2583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;8,3,4,1,0,2,0,0,0,0,0,;0.1453;8;3;136500;2.67;
3203J2GC2PK4HSXGZ2GG1074VAS84P.png;0.4451,0.2477,0.2070,0.0804,0.3573,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;1,1,1,1,1,0,0,0,0,0,0,;0.2675;2;2;91000;2.00;
320GLP60AN5TS9K5PU8IGRVPKUZ14P.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.0008,0.0026,0.0032,0.0026,0.0009,0.0029,0.0000,0.0000,0.1214,0.0954,0.5871,0.0000,0.0000,0.0000,0.0046,0.0000,0.0000,0.0000,0.0000,0.0203,0.0220,0.0629,0.0000,0.0193,0.0000,0.0531,0.0000,0.1211,0.0000,0.0377,0.1714,0.0170,0.0000,0.0565,0.0000,0.1060,0.0000,0.0431,0.0000,0.0304,0.0000,0.0763,0.1051,0.5200,0.0000,0.6516,0.0000,0.2137,0.2198,0.3067,0.0000,0.0000,0.0000,0.1753,0.0777,0.1893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1600,0.0000,0.0000,0.0891,0.0000,0.0000,0.0000,0.0000,0.0000,0.0526,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;17,6,3,0,0,2,1,0,0,0,0,;0.1195;12;7;318500;4.00;
320GLP60AN6FM9FGZXIOL5AG38941T.png;0.1907,0.0000,0.0000,0.0042,0.1951,0.1526,0.2212,0.1175,0.1088,0.0828,0.2098,0.0835,0.1045,0.1591,0.1348,0.1216,0.2108,0.1150,0.0000,0.0018,0.0021,0.0218,0.0260,0.0000,0.0169,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0963,0.0000,0.0000,0.3076,0.0188,0.0000,0.0021,0.0000,0.0164,0.0938,0.0156,0.0000,0.0000,0.0000,0.0258,0.3689,0.0000,0.0000,0.0088,0.0000,0.0000,0.0000,0.3223,0.0000,0.5163,0.0000,0.0135,0.0020,0.0000,0.0000,0.0000,0.0000,0.1027,0.0152,0.1279,0.0000,0.0018,0.0000,0.0000,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;16,10,3,2,0,1,0,0,0,0,0,;0.1085;17;12;546000;8.50;
323KIQYDLQ7S9UIT4NE6QLFONB14CB.png;0.1861,0.1836,0.3622,0.2706,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0141,0.1287,0.0697,0.2722,0.1071,0.1897,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1075,0.0000,0.0098,0.0000,0.0258,0.0000,0.0348,0.0000,0.0291,0.0000,0.0180,0.0000,0.0000,0.0000,0.0084,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0997,0.0000,0.0000,0.0504,0.0000,0.0000,0.1366,0.0000,0.0000,0.0000,0.0000,0.0000,0.1031,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;11,5,2,1,0,0,0,0,0,0,0,;0.1146;8;4;182000;2.67;
3244QHISJ1ITNE98CFK36E7RG91L0N.png;0.0161,0.4183,0.0000,0.0000,0.0000,0.2343,0.0000,0.0915,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6225,0.0000,0.1023,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;3,0,1,0,1,0,1,0,0,0,0,;0.2475;2;1;45500;2.00;
3244QHISK2XKVEPCAXDY38M44I9L04.png;0.2060,0.2038,0.2105,0.0703,0.1108,0.0000,0.0000,0.0402,0.0115,0.0000,0.0000,0.0176,0.1104,0.0000,0.0000,0.0000,0.0718,0.0000,0.0000,0.0000,0.0687,0.0000,0.0000,0.0000,0.0688,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0193,0.0000,0.0000,0.0326,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0326,0.0314,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0123,0.0000,0.0000,0.0326,0.0138,0.0000,0.0060,0.0000,0.0194,0.0000,0.0235,0.0000,0.0000,0.0000,0.0000,0.0326,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1393,0.0000,0.0000,0.0469,0.0000,0.0000,0.1978,0.0000,0.0000,0.0105,0.0000,0.0000,0.2148,0.0000,0.0000,0.0789,;20,6,2,0,0,0,0,0,0,0,0,;0.0736;9;4;182000;3.00;
329GGY5YRI5WHTWS4FZ9QWPAMFRT4W.png;0.0000,0.5081,0.0777,0.0000,0.0000,0.1474,0.0000,0.0331,0.0663,0.0000,0.0000,0.1646,0.0334,0.0573,0.1111,0.0000,0.0926,0.1054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1081,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;8,3,0,0,1,0,0,0,0,0,0,;0.1254;3;2;91000;1.50;
32GVUSPLEYOYH9SP841K39EVOUOK3Z.png;0.0059,0.2415,0.1697,0.3118,0.2391,0.0000,0.1714,0.2433,0.0857,0.0000,0.0870,0.3222,0.0000,0.0000,0.2213,0.2778,0.0000,0.0435,0.2923,0.3172,0.0754,0.3359,0.3234,0.0000,0.0000,0.3296,0.3969,0.1513,0.0878,0.2062,0.2314,0.0467,0.0000,0.0000,0.0000,0.0700,0.0000,0.4700,0.0000,0.1435,0.0000,0.0000,0.0000,0.0534,0.0000,0.5200,0.0000,0.0000,0.0000,0.0000,0.0000,0.1607,0.0000,0.5300,0.0000,0.0000,0.0816,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0640,0.2989,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;10,6,9,7,1,2,0,0,0,0,0,;0.2172;18;6;273000;6.00;
32GVUSPLFZ61Q5EOZV799O813X5K3C.png;0.0000,0.0923,0.1953,0.1783,0.1319,0.2107,0.0967,0.1088,0.1167,0.0562,0.0159,0.0751,0.0610,0.0253,0.0751,0.0651,0.0284,0.0529,0.0702,0.0297,0.0490,0.0689,0.0336,0.0600,0.0633,0.0000,0.0878,0.0376,0.0257,0.0710,0.0324,0.0309,0.0710,0.0306,0.0297,0.0267,0.0000,0.0000,0.0000,0.0202,0.0000,0.0269,0.0000,0.0000,0.0000,0.0197,0.0000,0.0281,0.0000,0.0000,0.0000,0.0000,0.0000,0.0486,0.0000,0.0000,0.0000,0.0000,0.0000,0.0452,0.0000,0.0000,0.0000,0.0000,0.0000,0.0508,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;36,4,1,0,0,0,0,0,0,0,0,;0.0645;16;10;455000;8.00;
32JEHGQ0QIPYH7JPSF8OLMHJ8AAU81.png;0.0048,0.1055,0.1181,0.1330,0.0726,0.0330,0.0000,0.0000,0.0308,0.0000,0.0000,0.0000,0.0180,0.0655,0.0000,0.0566,0.0334,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0327,0.0000,0.0000,0.0330,0.0000,0.0000,0.0308,0.0000,0.0000,0.0808,0.1583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1376,0.0000,0.0292,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;13,4,0,0,0,0,0,0,0,0,0,;0.0652;8;4;182000;2.67;
