imageID;text densities;Histogram of windows with text densitites b/w 0:0.1:1;threshold;windows greater than threshold;largest connected window (no. of windows);largest connected window in pixels;The average size of connected regions;
306OACM7G04QOX49OC3VEMIMU7KA8L.png;0.0418,0.0102,0.0000,0.0000,0.2131,0.0226,0.1886,0.0107,0.1631,0.0860,0.1598,0.0944,0.0707,0.0287,0.0114,0.0072,0.0000,0.0000,0.0000,0.0565,0.0053,0.0267,0.0000,0.0369,0.0000,0.0237,0.0000,0.0000,0.0000,0.0361,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;15,3,1,0,0,0,0,0,0,0,0,;0.0639;7;5;400000;3.50;
30E2X49V611K26Z0IIHLB47CQY53NF.png;0.0000,0.0000,0.0000,0.0000,0.3438,0.0000,0.0437,0.0000,0.0000,0.1638,0.0000,0.0000,0.0000,0.0412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;2,1,0,1,0,0,0,0,0,0,0,;0.1481;2;1;80000;2.00;
30E2X49V611K26Z0IIHLB47CQY63NG.png;0.0000,0.0000,0.0000,0.0000,0.0072,0.0000,0.2050,0.0000,0.0000,0.1757,0.0000,0.0000,0.0000,0.1772,0.1453,0.0000,0.0000,0.1025,0.0000,0.0118,0.1025,0.0000,0.0000,0.1075,0.0000,0.0000,0.0000,0.1075,0.0000,0.0000,0.0000,0.1075,0.0000,0.0000,0.0000,0.0828,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;7,4,0,0,0,0,0,0,0,0,0,;0.1110;4;2;160000;2.00;
30GUUI0R316PRKEN69AJEXY15MMBCT.png;0.0000,0.0000,0.0000,0.0000,0.1874,0.0000,0.0308,0.0000,0.2805,0.2357,0.0171,0.2265,0.0000,0.0560,0.2239,0.2781,0.0000,0.1181,0.0000,0.1878,0.0495,0.0000,0.0000,0.1012,0.0000,0.0000,0.0000,0.0560,0.0000,0.0000,0.0000,0.0389,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;7,3,5,0,0,0,0,0,0,0,0,;0.1392;7;2;160000;3.50;
319N3DB42B6LKGW48RIT1IUY6MJEPG.png;0.0000,0.0000,0.0000,0.0000,0.2571,0.0000,0.2002,0.0000,0.0550,0.0500,0.0000,0.0646,0.0000,0.0225,0.2099,0.2946,0.0000,0.0923,0.0000,0.2047,0.0116,0.0000,0.0000,0.0711,0.0000,0.0000,0.0743,0.0218,0.0000,0.0210,0.0000,0.0047,0.0000,0.0000,0.0000,0.1284,0.0000,0.0000,0.0000,0.0503,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;11,4,2,0,0,0,0,0,0,0,0,;0.1019;6;2;160000;3.00;
31H4HIBP9AWNGDF6JZY7J01Z8LG5HP.png;0.0000,0.0000,0.0000,0.0000,0.3575,0.2007,0.3573,0.1608,0.1325,0.2662,0.2687,0.1437,0.0126,0.1775,0.1325,0.1437,0.0000,0.1325,0.0000,0.1437,0.1325,0.0000,0.0000,0.1437,0.0000,0.0000,0.0000,0.1437,0.0000,0.0000,0.0000,0.1164,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;1,13,2,2,0,0,0,0,0,0,0,;0.1759;6;3;240000;2.00;
31QBDMKNDPO96CGOU6OI3UH1N96L85.png;0.0000,0.0000,0.1179,0.1291,0.0000,0.1532,0.0000,0.1473,0.0338,0.0000,0.0000,0.0612,0.0000,0.0000,0.0000,0.0582,0.0000,0.0212,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0138,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;5,4,0,0,0,0,0,0,0,0,0,;0.0817;4;2;160000;2.00;
31QOF9ABLNAV27TO4PXO0GLATWO1L1.png;0.0000,0.0000,0.0000,0.0000,0.2499,0.2907,0.1617,0.0000,0.3524,0.2400,0.0268,0.0000,0.0000,0.1341,0.2704,0.0000,0.0000,0.2614,0.0000,0.0000,0.2996,0.0491,0.0000,0.0000,0.0000,0.0000,0.1145,0.0000,0.0000,0.0063,0.0000,0.0000,0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0441,0.0000,0.0000,0.0000,0.0399,0.0000,0.0000,0.0000,0.0311,0.0000,0.0000,0.0000,0.0000,;5,3,6,1,0,0,0,0,0,0,0,;0.1516;8;7;560000;4.00;
31R9JPCYP6DVE0AQVNO2QFRENFMWRA.png;0.1207,0.1721,0.0601,0.0000,0.3728,0.0675,0.3462,0.0000,0.0479,0.1037,0.3476,0.0000,0.3509,0.0725,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;5,2,0,4,0,0,0,0,0,0,0,;0.1875;4;1;80000;4.00;
31TTIPZ8XM69HILWQZWMCQMN1KS3GE.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2038,0.0000,0.0000,0.0000,0.0000,0.1233,0.0000,0.0000,0.0000,0.1675,0.0000,0.0000,0.0000,0.1649,0.0000,0.0000,0.0000,0.1815,0.0000,0.0000,0.0000,0.2258,0.0000,0.0000,0.0000,0.2175,0.0000,0.0000,0.0000,0.1313,0.0000,0.0000,0.0000,0.0449,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;1,6,2,0,0,0,0,0,0,0,0,;0.1623;6;3;240000;2.00;
