imageID;text densities;Histogram of windows with text densitites b/w 0:0.1:1;threshold;windows greater than threshold;largest connected window (no. of windows);largest connected window in pixels;The average size of connected regions;
379R4POZ46ZM5D7FMP5TH9FBQ7PRXR.png;0.0976,0.0407,0.0239,0.0000,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;4,0,0,0,0,0,0,0,0,0,0,;0.0433;1;1;273000;1.00;
37CCG24EIZSNBY0O0RYFBPCKLTQZRW.png;0.0277,0.0116,0.0208,0.0201,0.0103,0.0000,0.0000,0.0000,0.0000,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,;5,0,0,0,0,0,0,0,0,0,0,;0.0152;3;2;546000;1.50;
37CCG24EIZSNBY0O0RYFBPCKLTQZRW_1.png;0.0616,0.0406,0.0000,0.0249,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;3,0,0,0,0,0,0,0,0,0,0,;0.0424;1;1;273000;1.00;
37CCG24EIZSNBY0O0RYFBPCKLTQZRW_2.png;0.0539,0.0159,0.0192,0.0186,0.0028,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0002,0.0000,0.0000,0.0002,;4,0,0,0,0,0,0,0,0,0,0,;0.0139;4;4;1092000;4.00;
37FXVUXR5NUGX6LAN3N06Z6PNZ6EWN.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,0,0,0,0,0,0,0,0,0,0,;NaN;0;
37NNZ8MO7S6VRHEMSEGUVBLX898EQM.png;0.2217,0.0271,0.0081,0.0081,0.0081,0.0013,0.0000,0.0012,0.0055,0.0014,0.0000,0.0051,0.0000,0.0000,0.0051,;1,0,1,0,0,0,0,0,0,0,0,;0.0266;2;2;546000;2.00;
37QHTW84X0Z4WRFH6C4VHQ7JNTDJDT.png;0.1258,0.0266,0.0176,0.0234,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;3,1,0,0,0,0,0,0,0,0,0,;0.0484;1;1;273000;1.00;
37ZHE2JT1D250TKIB56TICN73UM88S.png;0.1236,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0594,0.0000,0.0292,0.0000,0.0037,0.0000,0.0000,0.0000,;2,1,0,0,0,0,0,0,0,0,0,;0.0540;2;1;273000;2.00;
37ZHE2JT1D250TKIB56TICN73UQ88W.png;0.3729,0.3861,0.1075,0.0000,0.0000,0.1895,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;1,1,0,2,0,0,0,0,0,0,0,;0.2640;2;2;546000;2.00;
37ZUGP9H9BONPT0XCKXE3200JPH817.png;0.2049,0.0766,0.2766,0.1640,0.3328,0.0838,0.0000,0.1572,0.0000,0.0387,0.0000,0.0039,0.0000,0.0000,0.0000,;3,3,1,1,0,0,0,0,0,0,0,;0.1487;5;5;1365000;5.00;
37ZUGP9H9BONPT0XCKXE3201JQL81F.png;0.1928,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,1,0,0,0,0,0,0,0,0,0,;0.1928;1;1;273000;1.00;
38464Y8J3VK9Y56OSLPV9KDIFIGV4J.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0739,0.0000,0.0307,0.0000,0.0359,0.0000,0.0000,0.0000,0.0000,0.0000,;3,0,0,0,0,0,0,0,0,0,0,;0.0468;1;1;273000;1.00;
389X50RO4VDYCDHURIYQ7760LL5343.png;0.1140,0.1023,0.0576,0.0385,0.0000,0.0059,0.0000,0.0069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;3,1,0,0,0,0,0,0,0,0,0,;0.0542;3;3;819000;3.00;
38DNTK7MFN2OC2PZPWU81IIJXME01H.png;0.0237,0.0170,0.0204,0.0152,0.0149,0.1078,0.0000,0.0827,0.0000,0.0476,0.0000,0.0008,0.0000,0.0000,0.0008,;8,0,0,0,0,0,0,0,0,0,0,;0.0331;3;3;819000;3.00;
38DNTK7MFN34LCW85JTSAD2CXFQ01S.png;0.2717,0.1217,0.0885,0.0717,0.0000,0.0507,0.0000,0.0359,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;4,1,1,0,0,0,0,0,0,0,0,;0.1067;2;2;546000;2.00;
38DNTK7MFN3UAZX8DF8S385AB3E10K.png;0.2715,0.0619,0.0789,0.0240,0.0177,0.0810,0.0000,0.0429,0.0010,0.0397,0.0000,0.0028,0.0000,0.0000,0.0010,;7,0,1,0,0,0,0,0,0,0,0,;0.0566;4;4;1092000;4.00;
38FWZZ3ILTDK8ICQRL4PWREV0HIYN7.png;0.1495,0.1136,0.0932,0.0936,0.0846,0.0285,0.0000,0.0206,0.0138,0.0142,0.0000,0.0000,0.0000,0.0000,0.0000,;7,2,0,0,0,0,0,0,0,0,0,;0.0680;5;5;1365000;5.00;
38GRQLZZQQCOARQX7FK2NWOBS4K0CN.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,0,0,0,0,0,0,0,0,0,0,;NaN;0;
38IOEK81UIQHG7BFV93TAAEQ3W496W.png;0.0551,0.5392,0.1655,0.0000,0.0000,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;2,1,0,0,0,1,0,0,0,0,0,;0.1925;1;1;273000;1.00;
38LYNH3Q4ODLGFNEHSAP2J87XNZMGY.png;0.1693,0.1552,0.1208,0.0480,0.1080,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;2,3,0,0,0,0,0,0,0,0,0,;0.1203;3;3;819000;3.00;
38LYNH3Q5PUFYTLC9WG1VAJL0LTGM5.png;0.1307,0.1580,0.2701,0.1977,0.1392,0.2791,0.0000,0.2112,0.0849,0.1071,0.0000,0.0503,0.0000,0.0000,0.0000,;3,4,3,0,0,0,0,0,0,0,0,;0.1628;4;4;1092000;4.00;
38MNOT6KWIG21RX6PKH1YJB8VKDT05.png;0.1549,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,1,0,0,0,0,0,0,0,0,0,;0.1549;1;1;273000;1.00;
38MNOT6KWIG21RX6PKH1YJB8VKDT05_1.png;0.4859,0.1997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,1,0,0,1,0,0,0,0,0,0,;0.3428;1;1;273000;1.00;
38MNOT6KWIG21RX6PKH1YJB8VKDT05_2.png;0.3425,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,0,0,1,0,0,0,0,0,0,0,;0.3425;1;1;273000;1.00;
38NH2CI7ROPJ1MAJ3F139HJ5CPPVU5.png;0.1644,0.2994,0.2082,0.0191,0.0622,0.0848,0.0000,0.0000,0.0000,0.1341,0.0000,0.0000,0.0000,0.0000,0.0253,;4,3,1,0,0,0,0,0,0,0,0,;0.1247;4;3;819000;2.00;
38NH2CI7SPCMWUJ4T62C2GD654VVUY.png;0.0636,0.0108,0.0074,0.0105,0.0109,0.0566,0.0000,0.0428,0.0092,0.0578,0.0000,0.0137,0.0000,0.0000,0.0139,;9,0,0,0,0,0,0,0,0,0,0,;0.0270;4;3;819000;2.00;
38VQ1AW9T5WCGLEK2ZAP9I6I4O826I.png;0.1263,0.0649,0.0269,0.0839,0.1210,0.0411,0.0000,0.0898,0.0000,0.0259,0.0000,0.0000,0.0000,0.0000,0.0000,;6,2,0,0,0,0,0,0,0,0,0,;0.0725;4;4;1092000;4.00;
390EOHYPK4Q05K2TRHZ1W9N0LW8X3W.png;0.0418,0.0054,0.0058,0.0000,0.0000,0.0054,0.0000,0.0000,0.0000,0.0566,0.0000,0.0000,0.0000,0.0000,0.0000,;2,0,0,0,0,0,0,0,0,0,0,;0.0230;2;1;273000;2.00;
39393HGTI5QMIY6JHIT1M5IIGWJEOF.png;0.3405,0.1596,0.1317,0.1933,0.1811,0.1093,0.0000,0.1786,0.0800,0.1786,0.0000,0.0000,0.0000,0.0000,0.0000,;2,6,0,1,0,0,0,0,0,0,0,;0.1725;5;5;1365000;5.00;
