imageID;text densities;Histogram of windows with text densitites b/w 0:0.1:1;threshold;windows greater than threshold;largest connected window (no. of windows);largest connected window in pixels;The average size of connected regions;
330XZFCZ7R2IEZH3T3I3O6ANM0DXTM.png;0.0550,0.0113,0.0056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;2,0,0,0,0,0,0,0,0,0,0,;0.0239;1;1;182000;1.00;
330XZFCZ7RB627L6HWI9543W690TXG.png;0.3255,0.1131,0.2410,0.2122,0.4185,0.2564,0.1729,0.2544,0.0358,0.1246,0.0000,0.0575,0.0000,0.0235,0.0000,0.0423,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;4,3,4,1,1,0,0,0,0,0,0,;0.1752;6;6;1092000;6.00;
33EWWXEH81XUPFZ4BLANE2SZQMJ40X.png;0.0550,0.0155,0.0228,0.0225,0.0153,0.0160,0.0000,0.0000,0.0000,0.0288,0.0000,0.0586,0.0000,0.0409,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;9,0,0,0,0,0,0,0,0,0,0,;0.0306;3;2;364000;1.50;
33FLRCV01N0NF725EJLGLLU8UGYORG.png;0.0543,0.0273,0.0414,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0804,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;4,0,0,0,0,0,0,0,0,0,0,;0.0413;3;1;182000;3.00;
33QM7VBL79CAH7ME53S2DMVHTOZ3QX.png;0.4219,0.2239,0.1577,0.2208,0.1963,0.1758,0.1460,0.1538,0.0301,0.1303,0.0000,0.0930,0.0000,0.1234,0.0356,0.0833,0.0000,0.0000,0.0000,0.0000,0.0203,0.0000,0.0000,0.0401,;6,7,2,0,1,0,0,0,0,0,0,;0.1408;8;8;1456000;8.00;
33RX46D1RXVH625SCIG7UWSYT80X1J.png;0.0000,0.0157,0.1662,0.1088,0.1407,0.1670,0.1201,0.1325,0.0172,0.1373,0.0000,0.0868,0.0000,0.1110,0.0632,0.1112,0.0000,0.0000,0.0000,0.0000,0.0494,0.0000,0.0000,0.0138,;7,8,0,0,0,0,0,0,0,0,0,;0.0961;9;9;1638000;9.00;
33XMDKLTFSU7YK1SQJZ2MPHPZ4ZZCZ.png;0.1255,0.3672,0.1911,0.1293,0.2117,0.2139,0.2133,0.1113,0.0000,0.0976,0.0000,0.1816,0.0000,0.1037,0.0000,0.1004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;3,5,3,1,0,0,0,0,0,0,0,;0.1706;6;5;910000;3.00;
344RGS4J7S874QSQIPH3B5TQWFPMPU.png;0.0988,0.1477,0.0000,0.0000,0.0000,0.0000,0.0000,0.0523,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1375,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0447,;3,2,0,0,0,0,0,0,0,0,0,;0.0962;3;2;364000;1.50;
34B3PHKY7L0QRWI1JO5S4NCKMT3NE1.png;0.0323,0.3226,0.2004,0.0774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;2,1,0,1,0,0,0,0,0,0,0,;0.1582;2;2;364000;2.00;
34KQN2TBKTGWLIK008X22C5QD2JSAJ.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,0,0,0,0,0,0,0,0,0,0,;NaN;0;
34RF8KPUOTU14SPS6MXYXNPWVK1SBB.png;0.0097,0.0098,0.0506,0.0198,0.0474,0.0229,0.0358,0.0271,0.0000,0.0041,0.0000,0.0005,0.0000,0.0001,0.0000,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;6,0,0,0,0,0,0,0,0,0,0,;0.0191;6;6;1092000;6.00;
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_1.png;0.0680,0.0851,0.1190,0.0423,0.0623,0.0566,0.0493,0.0432,0.0055,0.0048,0.0000,0.0040,0.0000,0.0040,0.0000,0.0294,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;8,1,0,0,0,0,0,0,0,0,0,;0.0441;6;6;1092000;6.00;
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_2.png;0.0926,0.0735,0.0796,0.0519,0.0490,0.0559,0.0603,0.0664,0.0000,0.0044,0.0000,0.0044,0.0000,0.0042,0.0000,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;8,0,0,0,0,0,0,0,0,0,0,;0.0456;8;8;1456000;8.00;
34RF8KPUOTU14SPS6MXYXNPWVK7SBH.png;0.0207,0.0093,0.0528,0.0212,0.0824,0.0148,0.0093,0.0000,0.0000,0.0195,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;6,0,0,0,0,0,0,0,0,0,0,;0.0288;2;2;364000;2.00;
34YKDDZP3UMABNHOK8ECJ4FCOZJWHB.png;0.1269,0.3579,0.0904,0.2141,0.3346,0.3184,0.1528,0.1012,0.3276,0.4106,0.0000,0.3320,0.0000,0.2269,0.0713,0.0378,0.0000,0.1442,0.0000,0.0000,0.0735,0.0000,0.0000,0.0000,;5,3,2,5,1,0,0,0,0,0,0,;0.2075;8;8;1456000;8.00;
3568B45QGKRG3Y1LZDHA1JA6BSCO3E.png;0.3651,0.0000,0.0000,0.0000,0.0000,0.0201,0.1108,0.0727,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;2,1,0,1,0,0,0,0,0,0,0,;0.1422;1;1;182000;1.00;
3589VT1T2BGMXIVHZGNGS492OQIJN8.png;0.4580,0.0000,0.0000,0.0000,0.0124,0.0459,0.0496,0.0650,0.0000,0.0000,0.0000,0.0000,0.0000,0.1685,0.0000,0.1866,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;4,2,0,0,1,0,0,0,0,0,0,;0.1409;3;2;364000;1.50;
35DAEVU8JHJ10FFZ10EN4CRDQ8F870.png;0.1111,0.1062,0.1505,0.0000,0.0652,0.0000,0.0000,0.0324,0.0000,0.1925,0.0000,0.0000,0.0000,0.0000,0.0664,0.2654,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0331,;5,3,1,0,0,0,0,0,0,0,0,;0.1136;3;1;182000;3.00;
35GRDJC92I6VOWRC3MF6JHNHWWLC7I.png;0.0089,0.0857,0.0393,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;2,0,0,0,0,0,0,0,0,0,0,;0.0446;1;1;182000;1.00;
35HIM1LU2HRMGPBVQO0P66HG1MBI5I.png;0.1084,0.0000,0.0826,0.3975,0.2452,0.4283,0.3023,0.2034,0.0000,0.1383,0.0000,0.2220,0.0000,0.1620,0.0072,0.0000,0.0000,0.0306,0.0000,0.0000,0.0288,0.0000,0.0000,0.0000,;4,3,3,1,1,0,0,0,0,0,0,;0.1813;6;6;1092000;6.00;
35QUA2ABY634ZYN782PTB2BL5I8EGJ.png;0.0435,0.1256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;1,1,0,0,0,0,0,0,0,0,0,;0.0846;1;1;182000;1.00;
